Feature,[G3.1.1.1.1],[G3.1.1.1.2],[G3.1.1.1.3],[G3.1.1.1.4],[G3.1.1.1.5],[G3.1.1.1.6],[G3.1.1.1.7],[G3.1.1.1.8],[G3.1.1.1.9],[G3.1.1.1.10],[G3.1.1.1.11],[G3.1.1.1.12],[G3.1.1.1.13],[G3.1.1.1.14],[G3.1.1.1.15],[G3.1.1.1.16],[G3.1.1.1.17],[G3.1.1.1.18],[G3.1.1.1.19],[G3.1.1.1.20],[G3.1.1.1.21],[G3.1.1.1.22],[G3.1.1.1.23],[G3.1.1.1.24],[G3.1.1.1.25],[G3.1.1.1.26],[G3.1.1.1.27],[G3.1.1.1.28],[G3.1.1.1.29],[G3.1.1.1.30],[G3.1.2.1.1],[G3.1.2.1.2],[G3.1.2.1.3],[G3.1.2.1.4],[G3.1.2.1.5],[G3.1.2.1.6],[G3.1.2.1.7],[G3.1.2.1.8],[G3.1.2.1.9],[G3.1.2.1.10],[G3.1.2.1.11],[G3.1.2.1.12],[G3.1.2.1.13],[G3.1.2.1.14],[G3.1.2.1.15],[G3.1.2.1.16],[G3.1.2.1.17],[G3.1.2.1.18],[G3.1.2.1.19],[G3.1.2.1.20],[G3.1.2.1.21],[G3.1.2.1.22],[G3.1.2.1.23],[G3.1.2.1.24],[G3.1.2.1.25],[G3.1.2.1.26],[G3.1.2.1.27],[G3.1.2.1.28],[G3.1.2.1.29],[G3.1.2.1.30],[G3.1.4.1.1],[G3.1.4.1.2],[G3.1.4.1.3],[G3.1.4.1.4],[G3.1.4.1.5],[G3.1.4.1.6],[G3.1.4.1.7],[G3.1.4.1.8],[G3.1.4.1.9],[G3.1.4.1.10],[G3.1.4.1.11],[G3.1.4.1.12],[G3.1.4.1.13],[G3.1.4.1.14],[G3.1.4.1.15],[G3.1.4.1.16],[G3.1.4.1.17],[G3.1.4.1.18],[G3.1.4.1.19],[G3.1.4.1.20],[G3.1.4.1.21],[G3.1.4.1.22],[G3.1.4.1.23],[G3.1.4.1.24],[G3.1.4.1.25],[G3.1.4.1.26],[G3.1.4.1.27],[G3.1.4.1.28],[G3.1.4.1.29],[G3.1.4.1.30]
seq3010,0.172138,0.112634,0.076340,0.078055,-0.038860,0.359562,0.145795,0.017715,-0.079145,0.048117,0.002806,-0.030979,0.081218,-0.055429,-0.015176,-0.045694,0.037074,-0.046215,0.057724,0.037180,0.162274,0.130284,-0.098096,-0.117180,-0.011899,-0.239192,-0.014651,0.188512,0.008099,-0.052754,-0.066231,0.113628,-0.092663,-0.040436,-0.120545,-0.011525,0.047453,0.037591,0.024867,0.045248,-0.018791,-0.168347,0.078243,-0.101737,0.061824,-0.044747,0.031119,-0.000002,-0.109707,-0.147126,0.111067,0.101467,0.047659,0.079645,0.011756,-0.042964,-0.154566,-0.025014,-0.065204,0.109331,0.063310,-0.138588,0.140679,-0.278817,-0.305465,0.044235,0.089299,-0.068138,0.163168,0.185073,-0.154493,-0.054201,-0.007399,-0.138733,0.036619,-0.043041,-0.268695,-0.045966,0.018623,-0.228964,0.354180,0.389090,-0.070021,0.154711,-0.093495,-0.370908,-0.343337,0.077739,-0.017045,0.076971
seq3011,-0.155889,0.056739,0.186411,0.016102,0.051872,0.194376,-0.046701,-0.119251,0.003808,0.137568,-0.157032,0.220616,-0.201219,-0.069897,0.071914,-0.140932,-0.008137,-0.105863,-0.032831,0.051979,-0.085007,0.126007,-0.113674,0.082432,-0.026602,-0.108931,0.015108,-0.031071,0.014557,0.044139,0.151641,0.133283,0.008143,-0.049097,0.058306,0.021469,0.055740,0.050669,-0.089102,-0.078589,-0.021579,0.035442,0.157405,-0.043100,0.161809,-0.043033,0.032325,-0.081570,-0.050637,0.013388,-0.029301,-0.079206,0.172166,0.004492,0.013220,0.140515,-0.108383,0.065539,0.012862,0.209696,0.232453,-0.014622,0.155419,-0.211232,-0.262055,-0.181620,-0.205322,-0.296200,-0.087191,-0.107533,-0.303228,-0.046240,0.206266,0.036144,-0.086311,0.393512,0.461819,-0.004704,0.127611,0.006020,-0.420104,-0.254975,0.086670,-0.049372,0.009715,0.198844,-0.272859,-0.106429,0.334983,0.194444
seq3012,0.048242,0.115238,0.074654,0.159642,-0.009715,0.113919,0.231959,0.233783,-0.070064,-0.022706,0.137632,0.053707,0.038216,0.188290,0.301449,-0.055236,0.039077,0.170552,0.108628,0.040485,0.002124,0.205341,-0.085231,0.073001,0.058845,0.268808,-0.021062,0.131033,0.208919,0.087400,0.072530,-0.031038,0.163091,0.026918,-0.067913,-0.053182,-0.065810,0.094941,0.043903,0.101093,0.096630,0.078882,0.120313,0.019535,0.007625,0.152486,0.033966,-0.044392,0.233766,0.215762,0.063649,-0.025760,-0.131258,-0.062251,0.018042,-0.119789,0.010020,0.255494,0.134075,0.009920,0.097334,-0.072289,0.038985,-0.137606,-0.281219,-0.151780,-0.136263,-0.199195,-0.138747,0.023347,-0.025145,0.223180,0.344881,0.120249,-0.077465,0.039525,-0.005111,-0.108485,0.085258,0.144874,0.124048,-0.241562,-0.250651,-0.155855,-0.092402,0.009088,0.166357,0.057646,-0.081383,0.117801
seq3013,-0.130720,0.222398,0.151159,0.097679,0.056809,0.042132,-0.110348,0.024800,-0.020201,0.137173,-0.082424,0.063195,0.225618,-0.067894,0.231842,0.068992,-0.015763,0.236508,0.012792,0.002271,0.069437,-0.040151,0.218700,-0.150446,0.198978,0.079182,0.015123,0.294648,-0.061225,-0.004500,-0.064991,-0.123346,-0.119434,-0.099735,0.120877,0.004616,-0.064279,0.098729,0.019899,0.069973,-0.109135,-0.003069,0.137531,-0.051046,-0.072730,-0.144561,0.081479,0.205199,0.072791,-0.101084,-0.000910,0.026856,-0.070753,-0.096821,-0.185324,0.155516,0.145688,-0.084025,-0.132161,0.161857,-0.098452,-0.282052,-0.086510,0.065405,-0.085778,0.035909,0.004771,0.187785,-0.034395,-0.101005,-0.068086,0.108849,0.006988,-0.015743,-0.019540,-0.184934,0.021927,0.188727,-0.141555,-0.005831,-0.012567,0.032619,-0.076965,-0.317943,-0.092257,0.507322,0.101842,-0.317135,0.084442,0.059176
seq3014,0.367554,0.114432,0.054732,0.345004,0.336096,0.363211,0.568959,0.136165,0.219375,0.329183,0.219883,0.246828,0.448361,0.571730,0.005636,0.158382,0.234994,0.456164,0.345876,0.334328,0.263090,-0.008985,0.397840,0.459375,0.317349,0.129612,0.315031,0.313897,0.209980,0.304642,-0.193350,-0.094774,-0.032474,-0.084495,0.242065,-0.031212,0.166608,-0.124890,-0.083890,0.152202,0.101632,-0.026247,-0.109659,0.084880,0.200748,0.098075,0.190690,-0.099421,-0.135802,0.053811,0.055309,0.276019,-0.017331,-0.146184,0.159994,-0.099055,0.080835,0.097949,0.221289,-0.043400,-0.026885,-0.045685,-0.055901,0.070998,0.061682,0.044386,0.007468,-0.088595,0.044638,-0.001957,-0.006541,-0.059749,-0.042420,-0.060956,0.058703,-0.051335,0.123256,-0.240801,-0.037206,-0.084128,0.074864,0.087579,-0.011233,-0.071290,-0.152293,0.272724,-0.100234,-0.036954,-0.007258,0.121925
seq3015,0.104423,-0.053071,0.519118,0.437384,-0.038833,0.189199,0.414635,0.163463,0.151542,0.206920,0.427191,0.053012,0.063114,0.331101,0.205253,0.044329,0.165836,0.293287,0.075336,-0.109214,0.074375,0.181305,0.027792,0.076436,0.367736,0.082076,-0.017834,0.165733,0.110273,0.189974,0.215594,0.014843,0.252489,0.284388,0.108799,0.102345,0.328206,0.067169,0.146328,0.055681,-0.044035,0.032564,0.135394,-0.019941,-0.113186,0.045192,-0.068341,-0.191353,-0.188871,-0.215384,-0.314861,-0.286093,-0.204589,-0.208419,-0.196319,-0.343500,-0.460150,-0.227067,-0.174444,-0.235910,0.235637,-0.018689,0.158892,0.302190,-0.007055,-0.081053,0.129728,0.332842,0.121804,-0.191410,-0.062508,-0.005680,0.000580,-0.121925,0.067815,0.030180,-0.122670,-0.073629,-0.123732,0.056381,0.043802,0.222944,-0.055978,0.039999,-0.047382,-0.170780,-0.137932,-0.174891,-0.082600,0.071430
seq3016,0.163206,-0.006065,-0.004646,0.083828,-0.027415,-0.030603,-0.106171,0.075841,-0.000769,-0.168612,0.021553,0.021674,-0.111741,-0.001187,-0.044243,-0.060389,0.049541,-0.021668,-0.049371,-0.085933,-0.022713,0.011942,-0.071817,-0.423017,-0.209458,-0.014044,-0.372268,0.045912,-0.008362,0.148196,-0.223794,0.102951,-0.011241,-0.017812,0.024013,0.068988,0.112228,-0.128591,-0.018990,-0.136665,0.010573,-0.010760,0.000039,0.063301,-0.095397,0.043822,-0.079524,-0.120426,0.203580,-0.094051,0.130522,-0.103525,-0.122447,0.028749,-0.089636,0.083756,0.142713,-0.125227,-0.007227,0.003812,-0.005081,0.050490,-0.031176,-0.016799,0.033574,0.083205,-0.037679,0.018564,0.096216,0.078331,0.146353,0.082964,-0.072935,-0.218377,0.151317,0.119968,-0.133428,-0.196406,0.071783,0.040517,0.279087,0.304333,-0.096968,0.081743,0.005638,-0.254925,0.202052,-0.171512,-0.020241,-0.124426
seq3017,-0.083512,0.090964,-0.064061,0.120283,0.084555,-0.023455,0.138154,-0.084862,-0.058585,0.092007,0.056612,-0.020979,0.099310,-0.061027,0.115086,-0.028952,0.114768,-0.045646,-0.005851,0.160232,-0.153787,0.063551,0.138677,0.011284,-0.063999,0.036068,0.010534,0.115113,-0.023039,0.270317,-0.091606,0.009053,0.109654,0.108094,-0.024201,0.006477,0.172641,0.027350,0.194620,-0.073129,0.069719,-0.000400,0.094644,-0.075212,-0.160983,0.135190,0.093494,0.121786,-0.225484,0.054498,0.028773,-0.270317,-0.014492,-0.021530,0.094382,-0.084684,-0.003517,-0.231543,0.086134,0.013014,-0.066257,-0.135545,0.180072,0.023545,-0.143100,-0.209880,0.254768,-0.065936,-0.030502,0.107229,0.159448,-0.081524,-0.012887,0.175129,0.002389,-0.087139,0.016203,0.050176,-0.176729,0.049366,0.126570,-0.173627,0.170455,-0.081317,-0.251611,-0.081273,0.107140,-0.062326,-0.027158,0.100237
seq3018,0.189181,0.097052,0.033463,0.145295,0.091051,0.118029,0.076203,0.007825,-0.069404,0.054878,0.027517,0.093561,-0.016192,0.044385,0.079904,0.176207,0.033003,0.218928,0.134385,0.162883,0.092597,0.196968,0.167964,0.181337,-0.026245,0.014288,-0.024616,0.229848,0.257507,0.126589,0.016808,0.108875,-0.084132,-0.033147,0.049279,0.040416,-0.017666,-0.011159,0.056238,0.141265,0.004365,0.092617,-0.037655,-0.039728,-0.081761,0.027386,0.056216,0.051664,0.018247,0.174645,0.015478,0.244317,0.096555,0.029498,0.123500,-0.002863,0.015404,-0.039578,-0.022361,0.000326,0.084469,0.089365,0.075167,0.063478,0.200338,0.087615,-0.014565,0.127249,0.119553,0.111381,-0.042089,0.133438,0.118322,0.111339,0.203934,0.117319,0.027234,0.112187,0.020099,0.215528,0.207314,-0.003062,0.047836,0.030575,-0.039476,0.064306,-0.034653,0.140734,0.039249,0.120574
seq3019,0.108389,-0.012342,0.060322,-0.006280,0.169415,0.081082,0.047796,0.023369,0.076224,-0.025895,0.204534,0.164687,-0.001909,0.010689,-0.027432,0.201841,0.062891,0.026437,0.142636,0.038709,-0.055925,0.074819,0.002582,0.065052,0.276505,-0.111090,0.022192,0.079827,-0.061610,0.132424,-0.073580,-0.074673,0.083685,0.013122,-0.025442,-0.002895,-0.008800,-0.141567,-0.087197,-0.093612,0.336959,-0.088932,0.004236,0.065972,0.063718,0.059515,-0.083914,0.074822,-0.005896,0.062697,-0.013386,0.182064,-0.177795,-0.020648,0.161365,-0.005147,0.058232,0.026937,-0.120635,0.031695,0.218452,0.151218,0.120061,0.242336,0.149547,0.055479,0.004670,-0.039083,-0.055858,0.149971,0.254521,0.259632,0.043782,0.065728,0.213835,0.467625,-0.033778,-0.082593,-0.103088,0.050984,0.020526,0.011200,-0.101930,-0.059180,0.015338,-0.079677,0.172216,-0.011387,-0.045070,-0.131785
seq3020,0.245377,0.232827,0.211614,0.288039,0.247303,0.154115,0.180624,-0.086888,0.282722,0.052943,0.126412,-0.027956,0.192054,0.214360,0.083103,0.092640,0.171192,0.149857,-0.018549,0.115900,0.082036,-0.061319,-0.051107,0.097731,0.252010,0.281393,0.153407,0.108116,0.178590,0.316103,-0.097904,-0.066517,0.030842,-0.004879,0.029167,-0.026754,0.052612,0.039732,-0.023990,-0.088695,0.093614,0.062142,0.054519,-0.014832,0.043997,-0.072212,-0.025399,0.131511,0.004118,-0.037896,0.033629,0.029602,0.003366,-0.147033,0.139613,-0.000475,-0.065518,0.015323,-0.054169,0.151494,-0.096974,-0.082328,0.012198,0.114526,-0.056772,0.072588,-0.219635,0.336950,0.206408,-0.021587,0.089274,0.229316,-0.001926,0.134046,0.046615,0.055553,0.026600,-0.024619,-0.215707,0.234467,0.162071,0.075740,-0.125251,0.121997,0.213692,0.242829,-0.166977,0.170838,-0.078859,0.301527
seq3021,0.231053,0.376262,0.263233,0.222153,0.320329,0.242532,-0.023152,0.161961,0.013002,0.063058,0.084192,-0.090320,-0.064014,-0.111128,-0.119343,-0.097849,-0.062042,-0.143181,0.126949,-0.157614,0.227108,0.074536,0.187036,0.021596,0.294690,0.141864,0.224802,0.132282,0.230856,0.221815,0.274495,0.224470,0.198071,0.274342,0.039839,0.225549,0.068160,0.115015,0.097755,0.204818,0.237632,0.211844,0.128468,0.076299,0.104765,0.012938,0.026504,-0.120299,-0.034829,-0.096901,-0.051304,-0.259565,0.178088,-0.014940,-0.133204,-0.244663,-0.247414,-0.340868,-0.162396,-0.244403,0.236084,0.115647,0.208448,0.088813,0.225822,0.133293,0.157734,0.069466,0.250600,0.083215,0.096657,0.243657,0.005331,-0.071291,-0.031137,0.014286,0.111696,-0.075668,0.019477,-0.052202,-0.104158,-0.083627,-0.133979,-0.046628,-0.196818,-0.166205,-0.083023,-0.189556,-0.166650,-0.045440
seq3022,0.025700,-0.084620,0.045454,-0.001429,-0.006343,-0.211303,0.240550,0.156545,-0.134652,0.104246,0.025159,0.092311,-0.116448,0.099228,0.197695,-0.133976,-0.000987,0.064318,0.090346,0.028050,0.006756,0.129627,-0.069237,-0.009259,0.146025,0.008166,0.024922,-0.089452,0.169932,0.044852,0.071915,-0.012895,0.153898,0.020697,0.170004,0.048156,0.270425,0.206254,0.027450,0.072143,-0.011182,0.088638,0.132193,0.139775,0.129359,0.084270,0.162668,0.074235,0.131631,0.129707,-0.003074,0.243987,0.211851,0.037716,0.194556,0.157875,0.009275,0.169157,0.208070,0.126654,0.031658,-0.177173,-0.008589,0.009712,-0.198530,-0.008961,0.047512,0.235879,-0.173672,-0.026135,0.056776,-0.065256,0.002925,0.090231,-0.171747,-0.158830,-0.084658,0.151452,-0.002427,0.093186,0.075707,0.170797,-0.117726,-0.217967,0.040591,0.211179,-0.216199,0.169892,0.365157,0.033498
seq3023,0.027623,0.044292,-0.043942,-0.123161,0.022449,0.034134,0.054806,0.083710,0.051657,0.020766,0.133898,-0.103567,0.049143,-0.027500,0.177339,-0.039514,-0.193317,-0.041193,-0.039137,-0.034381,0.063807,0.042348,-0.113667,-0.033653,-0.032219,0.120492,-0.007438,0.092133,-0.017783,-0.012162,0.224944,0.134751,0.211380,0.019224,0.014501,0.177055,0.261853,0.070528,0.198294,0.098969,-0.008278,0.021692,-0.089348,-0.057190,0.022819,-0.025964,-0.007127,-0.029709,-0.055595,-0.147879,-0.024539,0.086200,-0.049266,0.020464,0.101485,-0.040385,0.123847,0.047015,-0.007652,0.075733,0.078610,0.021720,0.079443,-0.050864,-0.048750,0.052997,0.124384,0.034068,-0.026189,-0.107670,-0.069231,-0.163124,-0.120562,0.004722,-0.044967,-0.004224,0.090828,-0.147012,0.053019,-0.137327,-0.113337,-0.013451,-0.007858,0.228197,0.137670,0.099082,0.224506,0.022914,-0.201736,0.048078
