Feature,[G3.1.1.1.1],[G3.1.1.1.2],[G3.1.1.1.3],[G3.1.1.1.4],[G3.1.1.1.5],[G3.1.1.1.6],[G3.1.1.1.7],[G3.1.1.1.8],[G3.1.1.1.9],[G3.1.1.1.10],[G3.1.1.1.11],[G3.1.1.1.12],[G3.1.1.1.13],[G3.1.1.1.14],[G3.1.1.1.15],[G3.1.1.1.16],[G3.1.1.1.17],[G3.1.1.1.18],[G3.1.1.1.19],[G3.1.1.1.20],[G3.1.1.1.21],[G3.1.1.1.22],[G3.1.1.1.23],[G3.1.1.1.24],[G3.1.1.1.25],[G3.1.1.1.26],[G3.1.1.1.27],[G3.1.1.1.28],[G3.1.1.1.29],[G3.1.1.1.30],[G3.1.2.1.1],[G3.1.2.1.2],[G3.1.2.1.3],[G3.1.2.1.4],[G3.1.2.1.5],[G3.1.2.1.6],[G3.1.2.1.7],[G3.1.2.1.8],[G3.1.2.1.9],[G3.1.2.1.10],[G3.1.2.1.11],[G3.1.2.1.12],[G3.1.2.1.13],[G3.1.2.1.14],[G3.1.2.1.15],[G3.1.2.1.16],[G3.1.2.1.17],[G3.1.2.1.18],[G3.1.2.1.19],[G3.1.2.1.20],[G3.1.2.1.21],[G3.1.2.1.22],[G3.1.2.1.23],[G3.1.2.1.24],[G3.1.2.1.25],[G3.1.2.1.26],[G3.1.2.1.27],[G3.1.2.1.28],[G3.1.2.1.29],[G3.1.2.1.30],[G3.1.4.1.1],[G3.1.4.1.2],[G3.1.4.1.3],[G3.1.4.1.4],[G3.1.4.1.5],[G3.1.4.1.6],[G3.1.4.1.7],[G3.1.4.1.8],[G3.1.4.1.9],[G3.1.4.1.10],[G3.1.4.1.11],[G3.1.4.1.12],[G3.1.4.1.13],[G3.1.4.1.14],[G3.1.4.1.15],[G3.1.4.1.16],[G3.1.4.1.17],[G3.1.4.1.18],[G3.1.4.1.19],[G3.1.4.1.20],[G3.1.4.1.21],[G3.1.4.1.22],[G3.1.4.1.23],[G3.1.4.1.24],[G3.1.4.1.25],[G3.1.4.1.26],[G3.1.4.1.27],[G3.1.4.1.28],[G3.1.4.1.29],[G3.1.4.1.30]
seq4010,0.230941,0.232735,0.206613,0.198153,0.085212,0.332941,0.253889,0.171082,0.206671,0.110222,0.117834,0.136508,0.330055,0.391008,0.212398,0.225627,0.213629,0.235532,0.230077,0.454008,0.240331,0.236141,0.225617,0.226267,0.206555,0.094275,0.275549,0.109464,0.173177,0.091847,-0.005824,-0.023596,0.143318,0.029291,0.080520,-0.091967,-0.027172,0.238942,-0.064492,0.083633,0.044972,0.035449,0.210121,-0.085811,0.046931,0.349828,-0.138247,-0.046468,0.090158,0.041368,0.076820,-0.088281,0.123211,0.224553,0.123748,0.105821,0.000372,0.077130,0.300416,-0.111821,-0.308768,-0.143426,0.155723,-0.197328,-0.080197,-0.096467,-0.060904,0.142307,-0.104082,0.157190,-0.082934,-0.094235,0.292626,-0.272310,0.034283,0.309680,-0.443366,0.153698,0.046444,-0.061743,0.114396,-0.163560,0.110827,-0.233661,0.129420,0.270459,-0.267469,0.205249,0.169052,-0.224507
seq4011,0.206914,0.436328,0.212863,0.545239,0.306779,0.218083,0.259998,0.242582,0.431804,0.192872,0.459736,0.201017,0.289660,0.301133,0.287732,0.306928,0.075110,0.159881,0.131330,0.376837,0.233981,0.144281,0.400378,0.390703,0.574067,0.256623,0.375516,0.307501,0.444310,0.349626,0.070776,0.205712,0.157834,-0.017863,-0.036525,-0.033053,0.018590,-0.010833,-0.071852,0.106522,-0.045591,0.219619,-0.003535,0.102062,0.133408,0.020627,-0.007577,-0.044495,-0.001807,-0.122449,-0.243922,0.057473,-0.154613,0.029401,0.193754,0.079607,0.054986,-0.030207,0.075244,-0.151586,0.207700,0.220280,0.314088,0.381615,0.257156,0.313676,0.037977,0.357574,0.225239,0.147768,-0.005100,0.347490,0.105262,0.300879,0.191019,-0.046060,0.167424,0.052012,-0.126023,-0.324902,0.097704,0.016445,-0.161001,-0.038800,0.295142,0.119117,-0.155894,-0.268376,0.108767,0.076794
seq4012,0.051300,0.178104,0.054295,0.064256,0.008285,0.021576,0.184061,0.096244,0.120365,-0.042221,0.137074,0.242626,-0.056000,0.110223,0.153185,-0.082898,0.055411,0.154853,0.044179,0.168233,-0.032167,0.055495,-0.027654,0.112965,0.055748,0.229969,0.277553,0.051376,0.252589,0.082110,0.134300,0.005881,-0.096610,0.074071,0.049019,-0.040628,-0.077668,-0.074104,0.120917,0.026102,0.036508,0.062695,-0.023152,0.051139,-0.028356,-0.111529,-0.276881,0.038460,-0.050748,-0.127162,-0.123833,-0.007405,0.094615,0.012818,-0.158956,-0.167588,-0.078946,-0.037645,-0.103882,0.132209,-0.047259,0.061294,0.204291,-0.002816,0.067225,0.482347,-0.083722,0.418216,-0.236034,-0.124227,0.269476,0.495698,-0.079039,0.145849,-0.189210,0.187437,-0.080328,0.155047,-0.078874,0.105142,-0.356551,0.081150,0.160652,0.209686,-0.265041,-0.002655,-0.019826,0.439210,-0.065721,0.091320
seq4013,0.039705,0.014223,-0.084986,0.050448,0.042720,0.004172,0.023424,-0.150323,-0.098989,-0.019105,-0.058137,0.150220,-0.099109,0.002517,0.133236,-0.010813,0.041577,0.109896,0.348359,0.023081,0.069458,0.139735,0.009781,0.106540,-0.150991,-0.025968,-0.049407,0.046907,-0.117717,-0.142979,0.038686,0.047910,-0.097426,-0.209429,-0.099334,-0.015901,0.088079,0.101200,0.102181,-0.001684,-0.134911,0.187970,-0.040672,-0.064320,0.126491,-0.118491,0.022620,-0.170217,0.006506,0.038228,0.118079,0.143180,0.040080,-0.002616,-0.086315,-0.111406,0.119817,-0.032694,-0.029065,0.199682,0.355100,0.248452,0.098130,0.145683,0.234762,0.109107,0.263890,0.233218,0.133468,0.056865,0.126159,0.055997,-0.084498,-0.194301,0.052742,0.063314,-0.000911,-0.075815,0.038541,0.003902,-0.103617,-0.180144,-0.069463,-0.079616,-0.012201,0.094630,0.264629,0.174954,-0.234698,-0.182527
seq4014,0.292697,0.116328,0.243978,0.028198,-0.085102,0.156411,0.190862,0.130388,0.311928,0.032392,-0.095287,0.016783,0.179315,0.031404,0.196764,0.343342,0.337202,0.216905,0.210619,0.069397,0.088148,0.247092,0.241301,0.093609,0.082939,0.168244,-0.118428,-0.044156,0.038176,0.253431,-0.029535,0.022928,0.103946,0.052247,-0.072475,-0.093296,0.057950,-0.074421,-0.040105,0.016085,0.047837,-0.051063,0.004921,-0.045712,0.002473,0.010055,-0.055011,0.067117,-0.028067,0.212741,-0.079375,0.222214,0.126187,-0.024975,0.078845,-0.126853,0.144784,-0.148741,-0.179860,0.016851,0.064721,0.160180,0.176145,0.195179,-0.136658,0.145130,-0.112974,0.123491,0.127881,-0.044067,-0.088946,0.229029,-0.079950,-0.154282,-0.034099,-0.102287,-0.257720,-0.151673,-0.087366,0.019679,0.101882,-0.006536,-0.126258,0.011022,-0.063342,-0.331908,0.110272,-0.062129,0.001819,0.145771
seq4015,0.439738,0.325675,0.313057,0.044258,0.198101,0.104302,-0.018497,-0.003428,-0.029135,0.063808,0.006099,0.054220,0.018521,0.136282,0.255842,0.129850,0.377305,0.112306,0.201087,0.217460,-0.022564,0.164282,-0.190541,-0.296778,-0.306373,-0.135066,-0.099851,-0.077037,0.120691,-0.071636,-0.040931,-0.191862,0.070308,-0.041733,0.172938,-0.136211,0.103283,0.079699,-0.115224,0.095430,-0.128012,-0.034980,-0.059969,0.065814,0.158606,-0.150960,-0.083398,-0.155652,0.154600,0.084714,-0.076943,0.025708,-0.145207,0.049908,-0.053305,-0.021357,0.075989,-0.213538,0.334624,0.071674,0.262840,-0.006089,0.072794,0.146064,0.043753,0.047783,-0.068565,-0.044820,0.044239,-0.050171,0.068811,0.105024,0.121764,0.089619,-0.005082,-0.074908,0.001748,-0.073233,-0.065678,0.007400,-0.082758,-0.010332,-0.036269,0.062129,-0.006076,-0.118756,-0.207266,0.052931,-0.033000,-0.177831
seq4016,-0.049522,0.164963,-0.023599,0.110908,0.110756,0.092123,-0.049956,-0.128206,-0.036946,-0.112420,0.020868,0.163774,0.054663,-0.183681,0.157642,-0.161744,0.255081,-0.095987,0.119762,-0.183053,-0.081170,-0.039287,-0.014789,0.131548,-0.071023,0.143600,-0.161349,0.130139,-0.036035,0.022452,0.016032,0.184732,0.141735,0.092334,0.025338,0.112591,-0.000061,0.295106,0.031729,0.124673,0.102695,0.371054,-0.019105,0.194096,0.231408,0.114887,-0.009717,0.074235,-0.126934,0.165852,-0.087615,0.251924,0.315517,-0.051288,0.085710,0.246886,0.227634,0.224653,0.114156,0.027825,0.020249,0.044438,0.257346,0.155886,0.049299,0.239664,0.000611,0.125046,0.138015,0.007543,0.104194,0.076940,0.009186,0.088846,-0.068985,-0.018847,0.030751,-0.139966,-0.095981,-0.131370,-0.108117,0.091587,-0.030461,-0.134362,-0.063881,-0.120516,0.109910,-0.053740,-0.115728,0.084393
seq4017,0.010970,0.273643,-0.210024,0.120151,0.105867,0.138070,0.106536,0.201859,-0.081408,-0.038609,-0.103685,-0.033996,0.154476,-0.076752,0.090698,-0.096822,0.249586,-0.079874,0.243208,-0.070532,0.246851,-0.203414,-0.007338,0.079434,0.179015,0.185104,0.051762,-0.045111,0.084014,-0.052962,0.030254,-0.103614,-0.006307,0.046646,-0.105444,-0.144510,0.213520,0.200139,-0.079795,0.043222,0.083327,0.028487,-0.165129,0.156290,0.082496,-0.024439,0.056052,0.128047,0.232559,-0.171383,0.003273,0.001726,0.151197,-0.138175,-0.007315,0.155217,-0.000028,0.002721,0.196543,0.076822,0.030444,0.084529,0.103177,0.041815,0.197027,0.031357,0.189234,-0.075027,0.222658,0.101845,-0.113391,-0.196954,-0.143799,0.055250,-0.054038,-0.103005,-0.080970,-0.053689,0.056519,-0.209895,-0.025884,-0.061728,0.070026,-0.109374,-0.155311,0.280629,-0.099996,0.122162,0.004500,0.008812
seq4018,0.280554,0.111046,0.090703,0.282397,0.228272,0.151624,-0.018053,0.322457,0.176645,0.202901,0.157586,0.140197,0.086242,0.225368,0.363066,0.166985,0.215455,0.261385,0.399362,0.181483,0.306517,0.345384,0.446424,0.209208,0.356677,0.132773,0.095432,-0.037498,0.146801,0.232698,-0.004109,0.084903,-0.029246,-0.107344,-0.056053,-0.049004,0.056725,0.113842,0.058131,0.016203,0.131522,-0.019592,-0.006598,-0.040063,0.086367,-0.117602,-0.004241,0.018393,0.079336,0.055457,0.061806,0.129124,0.087097,-0.079820,-0.191415,0.062260,-0.159918,0.002082,0.097018,0.162492,0.272369,0.356208,0.129831,0.215603,0.147580,0.059303,0.114896,0.093076,-0.013933,-0.082122,-0.189462,-0.113645,-0.153607,-0.124707,-0.060165,-0.248392,0.010838,-0.115146,-0.126769,-0.140307,-0.128114,0.102200,0.128458,-0.029626,0.012104,0.074959,0.009960,-0.042044,-0.154714,0.207737
seq4019,0.093451,0.044924,0.035790,0.107723,0.098307,-0.012387,0.189780,0.256440,-0.036246,0.092092,-0.066592,0.048416,0.118520,-0.042600,-0.102020,-0.126337,-0.114364,0.136058,-0.172739,-0.058644,-0.094984,-0.052331,0.049768,-0.080329,-0.065945,-0.020047,-0.006599,0.144203,-0.136032,0.058292,0.111871,-0.060867,-0.053919,-0.019372,-0.114211,0.003500,-0.143101,-0.132532,0.077504,-0.068865,-0.070941,0.046740,-0.000284,0.003788,0.005620,0.061590,0.164168,0.255367,-0.013840,-0.075985,-0.097372,-0.015714,-0.106303,-0.133073,-0.115723,0.010000,-0.018265,0.048580,0.121562,0.036477,0.288236,0.070579,0.065360,0.167959,0.103503,0.129823,0.327671,0.191625,0.279706,0.134132,-0.001217,-0.051528,-0.116183,0.027518,0.273577,0.392386,-0.034628,0.028834,0.029736,-0.027410,-0.149067,-0.065447,0.080223,0.041629,0.191376,0.082481,0.029073,-0.087653,-0.104334,-0.048451
seq4020,-0.048462,-0.002386,-0.055594,0.162178,-0.056320,0.035520,-0.004659,-0.002438,-0.160981,-0.026210,-0.065431,-0.017578,0.082306,-0.030020,-0.033658,-0.027198,0.252333,0.083513,0.132809,-0.119319,-0.068931,0.040897,0.111857,-0.006583,-0.066906,-0.011320,-0.103874,-0.136420,0.172281,-0.025930,0.103837,0.043555,0.053218,0.095282,-0.090321,-0.166097,-0.068921,0.078556,-0.154900,-0.238608,-0.089479,0.053051,0.063289,-0.281061,-0.032635,0.088269,0.010483,-0.044003,0.063345,0.211018,0.030501,-0.151609,-0.077285,0.080396,-0.010165,-0.037864,0.133968,-0.019067,0.108500,-0.128750,0.039317,0.000079,0.111911,0.197939,0.082199,0.093201,0.116698,0.207911,0.023261,0.030112,0.140187,0.130364,0.046664,0.059218,0.064609,0.041742,0.063791,-0.033744,0.043513,0.123284,-0.041524,-0.006414,0.013060,0.062794,0.039303,-0.049386,-0.075810,0.043713,-0.111451,-0.049857
seq4021,0.296973,0.120566,0.133761,-0.114293,0.143507,0.227570,0.232980,0.222229,0.094279,0.024051,-0.009378,-0.008444,0.127581,0.137454,0.266161,0.147675,0.072349,0.154381,-0.069834,0.011360,0.056655,-0.179530,0.211642,0.277358,0.265984,0.103596,-0.042096,0.089413,0.043110,0.151658,-0.112148,-0.008660,-0.002764,-0.149168,0.110284,-0.009350,-0.061139,0.050294,-0.154677,-0.021385,0.058885,-0.101736,0.067000,0.229199,-0.036202,0.100443,-0.067846,0.013154,0.109338,-0.037090,-0.115952,-0.060411,-0.076821,-0.005142,-0.030672,-0.003849,-0.001515,-0.105385,0.079986,-0.054162,0.143008,0.134302,0.054520,-0.072046,0.140976,0.125655,0.271656,0.130085,0.062793,0.081374,0.033167,-0.002579,-0.081225,0.404182,0.071644,0.073981,-0.056568,-0.185468,0.022856,-0.168727,0.194917,0.051347,-0.012384,0.131885,-0.070540,0.007108,-0.193845,0.393978,-0.013744,0.060876
seq4022,0.232047,0.048710,0.036846,0.071859,0.022006,0.183183,0.071575,-0.234757,-0.025071,0.059938,-0.113075,0.124280,0.298165,0.131249,0.044364,0.295075,0.050266,0.129065,0.070902,0.054704,0.014567,0.068387,0.055314,-0.196063,-0.229545,-0.093674,0.172687,0.121493,0.194831,-0.049019,0.016971,0.069347,0.034538,-0.058185,0.060494,0.085451,0.126473,-0.123721,0.008377,-0.017989,0.017208,0.096005,0.102002,-0.092085,0.057994,0.083157,0.031771,-0.020856,0.138306,0.026758,-0.032159,0.201380,-0.007605,0.042523,0.069926,0.155892,0.012762,-0.081930,0.058968,-0.109007,0.096874,-0.004228,0.080787,-0.143514,0.009891,-0.007316,-0.139237,-0.073751,-0.210618,-0.270375,-0.072518,-0.096762,-0.019228,-0.011638,-0.065187,0.208240,0.099402,0.099468,0.355485,0.042597,-0.009284,0.144489,0.050024,0.038005,0.102521,-0.166864,-0.132919,-0.011245,-0.243264,-0.123182
seq4023,0.125148,-0.077417,0.102652,-0.008368,-0.068160,0.072185,0.007659,0.150123,0.347315,-0.026570,-0.099515,0.035275,-0.036801,0.142463,0.245269,0.201409,-0.014574,0.138004,-0.039058,-0.104787,-0.053303,-0.083573,0.110135,0.186153,-0.051169,-0.258701,0.130408,-0.185052,-0.222673,0.145727,0.045922,-0.046563,0.000406,-0.129261,0.002409,-0.025652,-0.022846,0.146332,0.052893,0.042125,-0.073929,-0.060787,0.008920,-0.231076,0.014016,0.023218,0.069799,0.134817,-0.168931,-0.159013,-0.067858,-0.069481,0.049824,0.128477,0.165004,0.094863,-0.079589,-0.009294,-0.134261,-0.235745,0.261280,0.228758,0.088781,0.096407,0.186035,0.184529,0.148926,0.142418,0.137640,0.006253,-0.100402,-0.084647,-0.122274,-0.133611,0.197041,-0.064233,-0.028012,0.032458,-0.084141,-0.350780,-0.073311,-0.005981,-0.017810,0.027606,0.197743,0.013925,0.413827,-0.205575,-0.200230,-0.134405
