Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq8197,25.191315,29.336667,29.728291,29.704418,26.895098,23.156286,29.801612,28.784756,24.725821,27.898850,25.233198,25.002253,25.599886,21.338060,26.240729,26.651299,24.703738,22.692761,22.218470,20.544000,23.730434,21.101168,15.163459,16.328910,17.727996,20.191710,19.770829,18.004244,15.983150,18.674123,0.000351,0.000351,0.000878,0.000527,0.000351,0.001053,0.000176,0.000527,0.000878,0.001053,0.000176,0.000527,0.001053,0.001053,0.000878,0.001053,0.001580,0.000878,0.000351,0.000351,0.035375,0.041196,0.041746,0.041712,0.037767,0.032517,0.041849,0.040421,0.034721,0.039177,0.035434,0.035109,0.035949,0.029964,0.036849,0.037425,0.034690,0.031866,0.031200,0.028849,0.033323,0.029631,0.021293,0.022930,0.024895,0.028354,0.027763,0.025282,0.022444,0.026223,16.770103,15.913229,15.908210,17.427842,15.799892,16.425181,16.618367,14.281038,12.688978,15.875219,15.342455,14.602466,13.859838,13.811595,14.208761,14.058259,13.569886,14.949097,14.255143,13.388015,13.429443,12.299254,11.511996,11.168415,13.462499,12.501504,13.408913,12.889216,9.999416,11.603245,0.000579,0.001447,0.000868,0.001447,0.000579,0.001736,0.000868,0.001736,0.000289,0.000868,0.001736,0.001447,0.000289,0.000579,0.001736,0.001736,0.002604,0.000579,0.000579,0.001447,0.038817,0.036834,0.036822,0.040340,0.036571,0.038019,0.038466,0.033056,0.029371,0.036746,0.035513,0.033800,0.032081,0.031969,0.032889,0.032540,0.031410,0.034602,0.032996,0.030989,0.031085,0.028469,0.026646,0.025851,0.031161,0.028937,0.031037,0.029834,0.023145,0.026858
seq8198,29.111034,33.938262,31.251121,31.410680,32.913949,29.226637,29.549234,28.810772,27.845332,26.511559,24.609291,29.512475,28.282557,30.695426,28.576085,27.558992,24.134390,25.046577,25.222699,21.209985,22.059631,21.862371,19.449990,24.198286,24.464066,19.495515,19.076633,17.687266,18.000887,16.941087,0.000642,0.000000,0.000642,0.001284,0.000000,0.000642,0.000321,0.000963,0.001445,0.001445,0.000642,0.000000,0.000321,0.000321,0.000642,0.000803,0.000642,0.000963,0.000000,0.001124,0.037386,0.043586,0.040135,0.040340,0.042270,0.037535,0.037949,0.037001,0.035761,0.034048,0.031605,0.037902,0.036322,0.039421,0.036699,0.035393,0.030995,0.032167,0.032393,0.027239,0.028331,0.028077,0.024979,0.031077,0.031418,0.025037,0.024500,0.022715,0.023118,0.021757,14.400779,16.480498,14.697436,15.384640,16.566901,14.152774,13.995197,13.675760,14.063429,13.659557,11.930535,13.535727,14.918940,13.524824,13.223061,13.912948,12.133002,11.505938,10.427193,11.996019,11.254451,10.783862,9.815749,12.975511,12.783645,9.470243,10.214365,8.472666,8.056679,8.835089,0.001292,0.001292,0.000000,0.001292,0.000000,0.000646,0.002585,0.001292,0.000646,0.001939,0.002908,0.002908,0.001292,0.000000,0.000646,0.001616,0.001292,0.000000,0.002262,0.001939,0.037226,0.042602,0.037993,0.039769,0.042825,0.036585,0.036178,0.035352,0.036354,0.035310,0.030840,0.034990,0.038565,0.034962,0.034182,0.035965,0.031364,0.029743,0.026954,0.031010,0.029093,0.027876,0.025374,0.033542,0.033046,0.024481,0.026404,0.021902,0.020827,0.022839
seq8199,28.049363,30.206544,26.613191,25.816929,31.934775,29.120125,27.483833,20.674692,22.949319,23.036040,25.022008,28.735987,24.762741,24.153298,22.904910,26.570735,17.080904,20.368099,23.977588,24.972854,20.211025,25.161462,22.221190,20.108686,16.548474,21.100264,18.243994,17.909771,17.371785,21.221458,0.001225,0.000000,0.000350,0.001400,0.000525,0.001400,0.000000,0.001225,0.001400,0.001050,0.000175,0.000525,0.000350,0.000175,0.000350,0.001225,0.000875,0.001225,0.000000,0.000525,0.039256,0.042275,0.037246,0.036131,0.044693,0.040754,0.038464,0.028935,0.032118,0.032239,0.035019,0.040217,0.034656,0.033803,0.032056,0.037186,0.023905,0.028506,0.033557,0.034950,0.028286,0.035214,0.031099,0.028142,0.023160,0.029530,0.025533,0.025065,0.024312,0.029700,16.167745,16.669356,15.691769,17.508643,16.429573,16.777977,16.984575,12.605971,12.886490,13.979686,12.615922,16.636279,12.947345,14.621979,13.448091,13.622282,11.441017,11.160973,13.625506,13.491271,11.328588,13.791909,11.767766,10.271888,12.323959,9.717750,10.317966,10.270633,9.117750,11.963353,0.002133,0.000609,0.000914,0.000609,0.000000,0.000305,0.002438,0.002438,0.000000,0.002133,0.001828,0.002438,0.000305,0.000914,0.000609,0.002133,0.001524,0.000000,0.000914,0.002133,0.039416,0.040639,0.038255,0.042685,0.040054,0.040904,0.041407,0.030732,0.031416,0.034081,0.030757,0.040558,0.031565,0.035647,0.032786,0.033210,0.027892,0.027210,0.033218,0.032891,0.027618,0.033624,0.028689,0.025042,0.030045,0.023691,0.025154,0.025039,0.022228,0.029166
seq8200,25.753529,29.950822,29.387827,27.053176,24.407010,24.092745,25.722563,29.854325,28.967969,28.042405,21.951409,25.566343,27.713334,25.111663,23.206772,20.567074,22.362802,20.616024,24.845811,20.546033,17.667454,18.511186,17.530866,19.382355,19.310149,16.744117,13.594100,16.414872,14.206119,18.563164,0.002545,0.000182,0.001091,0.000364,0.000364,0.000727,0.000545,0.000182,0.000364,0.001272,0.000182,0.000545,0.000545,0.000909,0.001091,0.000909,0.001272,0.000909,0.000364,0.000182,0.037452,0.043556,0.042737,0.039342,0.035494,0.035037,0.037407,0.043415,0.042126,0.040780,0.031923,0.037180,0.040302,0.036518,0.033748,0.029909,0.032521,0.029981,0.036132,0.029879,0.025693,0.026920,0.025494,0.028187,0.028082,0.024350,0.019769,0.023871,0.020659,0.026995,15.841255,18.265614,15.241947,16.012569,14.330168,14.022455,15.377934,15.818518,15.181417,15.291509,10.579686,14.694538,16.625203,13.384662,13.409454,12.078464,12.401860,12.102261,14.409475,13.135165,11.247939,12.352774,10.531293,12.872472,12.422434,9.661979,9.933240,9.514094,11.447939,12.550114,0.004261,0.001826,0.000913,0.001826,0.000304,0.001522,0.000609,0.001217,0.000913,0.000304,0.002130,0.000609,0.000304,0.000609,0.000913,0.001522,0.002130,0.000609,0.000304,0.001522,0.038568,0.044470,0.037109,0.038985,0.034889,0.034140,0.037440,0.038512,0.036961,0.037229,0.025758,0.035776,0.040476,0.032587,0.032647,0.029407,0.030194,0.029465,0.035082,0.031979,0.027385,0.030075,0.025640,0.031340,0.030244,0.023523,0.024184,0.023163,0.027872,0.030555
seq8201,28.583130,28.336305,21.545767,31.384084,27.106639,27.925628,25.879627,25.051139,25.877571,25.954835,25.742110,25.945172,26.217446,25.095570,21.450418,22.910031,24.833678,20.670860,21.230186,21.381656,18.246872,18.012587,17.505393,19.512151,19.585257,20.706964,19.541103,17.715407,19.814650,14.310371,0.001074,0.000000,0.000537,0.001433,0.000537,0.000358,0.000000,0.000895,0.000895,0.000895,0.000716,0.000716,0.000537,0.000895,0.000716,0.001074,0.001612,0.001074,0.000179,0.000179,0.040946,0.040592,0.030865,0.044958,0.038831,0.040004,0.037073,0.035886,0.037070,0.037181,0.036876,0.037167,0.037557,0.035950,0.030728,0.032819,0.035575,0.029611,0.030413,0.030630,0.026139,0.025803,0.025077,0.027951,0.028056,0.029663,0.027993,0.025378,0.028385,0.020500,15.914202,14.172591,12.310611,16.678464,14.768978,14.905376,14.779838,14.835392,14.420487,13.599156,13.805430,13.761904,12.337977,11.581504,11.414732,12.004954,12.056074,11.657307,11.588123,11.154678,10.046598,11.953661,9.782196,11.142390,10.572504,11.740703,8.838615,9.036560,10.649735,7.281687,0.001980,0.001320,0.001320,0.000990,0.000000,0.001650,0.002640,0.000660,0.000000,0.001650,0.001650,0.001650,0.001320,0.000990,0.000990,0.001980,0.002970,0.000330,0.000330,0.001980,0.042013,0.037415,0.032500,0.044031,0.038990,0.039350,0.039018,0.039165,0.038070,0.035901,0.036446,0.036331,0.032572,0.030575,0.030135,0.031693,0.031828,0.030775,0.030592,0.029448,0.026523,0.031557,0.025825,0.029416,0.027911,0.030995,0.023334,0.023856,0.028115,0.019223
seq8202,28.917834,29.138095,25.272060,23.677218,24.797699,24.677504,26.255683,24.144779,26.334470,28.377218,22.933443,22.366193,25.452465,25.397318,21.918828,26.070902,27.014610,23.142390,19.471675,26.030362,24.752308,23.535355,20.356353,22.322210,23.580418,20.677443,18.039239,19.797531,18.332917,17.642789,0.001388,0.000000,0.001041,0.000521,0.000347,0.001041,0.000000,0.000694,0.000347,0.001735,0.000521,0.000521,0.000694,0.001388,0.001388,0.000694,0.001041,0.000347,0.000000,0.000174,0.040140,0.040446,0.035079,0.032866,0.034421,0.034254,0.036445,0.033515,0.036554,0.039389,0.031833,0.031046,0.035330,0.035253,0.030425,0.036188,0.037498,0.032123,0.027028,0.036132,0.034358,0.032669,0.028256,0.030985,0.032731,0.028702,0.025040,0.027480,0.025447,0.024489,17.195565,15.156993,13.973088,15.312234,13.477707,14.234462,13.737891,12.725300,14.897155,14.099708,12.798096,10.995695,14.401428,12.667020,12.905852,14.332180,13.751239,12.607377,11.239870,12.291509,12.359589,11.993683,11.043158,12.271866,11.360519,10.050233,10.826501,10.008221,8.700119,10.217847,0.002553,0.002553,0.000958,0.001915,0.000000,0.002553,0.000958,0.001915,0.000000,0.001277,0.003192,0.000638,0.000958,0.000638,0.001277,0.001277,0.001915,0.000000,0.000319,0.000638,0.043907,0.038702,0.035679,0.039099,0.034414,0.036347,0.035079,0.032493,0.038039,0.036002,0.032679,0.028077,0.036773,0.032344,0.032954,0.036596,0.035113,0.032192,0.028700,0.031385,0.031559,0.030625,0.028198,0.031335,0.029008,0.025662,0.027645,0.025555,0.022215,0.026090
seq8203,25.891905,24.740036,25.287153,24.177029,25.958838,27.018527,24.310370,22.139925,24.441014,24.144732,21.070102,20.434710,23.919592,19.943305,23.420926,22.344954,23.667278,21.202059,15.453665,19.436657,20.910999,19.418638,21.615359,19.775190,20.515344,21.365243,17.543760,18.192955,19.511980,17.504185,0.002254,0.000000,0.000751,0.000564,0.000376,0.000939,0.000939,0.000751,0.000188,0.001127,0.000376,0.000188,0.001503,0.000188,0.000751,0.000751,0.001503,0.001315,0.000188,0.000376,0.038914,0.037183,0.038005,0.036337,0.039015,0.040608,0.036537,0.033275,0.036734,0.036288,0.031667,0.030712,0.035950,0.029974,0.035201,0.033583,0.035571,0.031866,0.023226,0.029212,0.031428,0.029185,0.032487,0.029721,0.030834,0.032111,0.026367,0.027343,0.029326,0.026308,14.322856,13.750936,13.898648,11.750308,12.764283,13.661417,14.100335,11.982650,13.038897,12.000368,12.783559,11.552818,11.378713,9.090103,10.157620,11.796993,11.585419,9.540941,8.272839,10.741417,10.813348,9.418172,11.604694,9.256312,10.021114,10.179600,8.529648,8.294624,9.527680,9.023732,0.004350,0.001450,0.000362,0.001450,0.000000,0.000362,0.001087,0.001812,0.001812,0.001450,0.002175,0.000362,0.000725,0.000725,0.002900,0.001450,0.002900,0.000362,0.000725,0.002537,0.041535,0.039876,0.040305,0.034075,0.037015,0.039617,0.040889,0.034748,0.037811,0.034800,0.037071,0.033502,0.032997,0.026360,0.029456,0.034210,0.033597,0.027668,0.023990,0.031149,0.031358,0.027312,0.033652,0.026842,0.029060,0.029520,0.024735,0.024054,0.027629,0.026168
seq8204,16.225420,18.633099,17.205062,15.109694,15.725720,16.856535,15.247671,16.294765,17.994264,15.677507,14.175231,16.149738,16.384331,16.247768,15.139384,13.740200,13.838830,14.539827,15.417902,12.560703,13.690907,12.987649,11.647196,13.871022,11.525153,11.878280,12.296972,11.457289,11.766758,10.904548,0.004212,0.000000,0.000281,0.000842,0.000281,0.001123,0.000000,0.000842,0.000000,0.002527,0.000562,0.000842,0.002527,0.001965,0.000842,0.001123,0.002527,0.001123,0.000562,0.000281,0.036446,0.041854,0.038647,0.033940,0.035324,0.037864,0.034250,0.036602,0.040419,0.035215,0.031841,0.036276,0.036803,0.036496,0.034007,0.030864,0.031085,0.032660,0.034632,0.028214,0.030753,0.029173,0.026162,0.031158,0.025888,0.026681,0.027622,0.025736,0.026431,0.024494,12.996431,13.408870,12.836171,13.375295,11.595955,12.109118,12.886468,11.009194,13.732050,10.438615,11.002012,11.550590,11.784662,12.150957,9.468599,11.051055,11.101352,9.889043,11.308902,9.335771,10.405992,10.197577,7.329497,10.739340,8.241320,8.782910,10.162358,8.752061,9.110936,8.105700,0.005599,0.001120,0.001120,0.000373,0.000000,0.002613,0.001120,0.001493,0.000000,0.001120,0.003360,0.000000,0.000747,0.000373,0.003360,0.001493,0.003360,0.000747,0.000373,0.001493,0.038812,0.040043,0.038333,0.039943,0.034629,0.036162,0.038483,0.032877,0.041008,0.031173,0.032856,0.034494,0.035193,0.036287,0.028276,0.033002,0.033152,0.029532,0.033772,0.027880,0.031076,0.030453,0.021888,0.032071,0.024611,0.026229,0.030348,0.026137,0.027208,0.024206
seq8205,27.407675,30.288228,28.048932,23.828979,22.837765,29.247536,28.400869,25.168789,23.659478,25.269209,26.461274,20.674014,22.287850,24.670828,25.853090,22.051034,18.700706,25.561402,22.954013,23.232428,16.489908,21.220222,22.664070,21.141118,18.791592,19.196482,22.473159,19.873759,18.556814,18.699108,0.000354,0.000354,0.000709,0.001417,0.001063,0.000709,0.000177,0.000531,0.000886,0.001063,0.000354,0.000886,0.001063,0.000354,0.000354,0.000886,0.001240,0.000886,0.000000,0.000886,0.038837,0.042919,0.039746,0.033766,0.032361,0.041444,0.040244,0.035664,0.033526,0.035807,0.037496,0.029295,0.031582,0.034959,0.036634,0.031247,0.026499,0.036221,0.032526,0.032921,0.023366,0.030069,0.032115,0.029957,0.026628,0.027202,0.031845,0.028161,0.026295,0.026497,17.846036,19.706587,17.550568,16.761428,17.337999,19.356625,16.871585,15.298670,16.504986,16.897090,16.045430,14.677923,15.005300,15.268058,15.855944,15.293780,13.940097,16.306566,14.463083,14.052893,10.903688,13.608134,13.462217,13.464640,11.303515,12.860725,13.870373,12.959027,11.659751,10.493023,0.000544,0.000544,0.001360,0.001088,0.000544,0.000544,0.002176,0.001088,0.000272,0.000816,0.001632,0.001360,0.000544,0.001632,0.001632,0.001360,0.001904,0.000000,0.001360,0.001360,0.038827,0.042875,0.038184,0.036468,0.037722,0.042114,0.036707,0.033285,0.035910,0.036763,0.034910,0.031935,0.032647,0.033218,0.034498,0.033274,0.030329,0.035478,0.031467,0.030575,0.023723,0.029607,0.029290,0.029295,0.024593,0.027981,0.030178,0.028195,0.025368,0.022829
seq8206,27.526271,32.545152,33.285788,29.975847,26.073916,25.247353,26.674747,27.195757,26.918379,24.986999,21.092775,22.744848,25.812865,23.298236,21.497464,20.642015,22.654507,25.651922,24.228103,22.913620,23.009343,18.365386,22.173896,20.970482,19.850185,19.542876,17.836211,19.385729,15.822404,17.917722,0.000524,0.000175,0.000873,0.001048,0.000873,0.001048,0.000000,0.001572,0.001222,0.001222,0.000873,0.000524,0.000698,0.000000,0.000524,0.000873,0.001222,0.000524,0.000175,0.000000,0.038453,0.045464,0.046499,0.041875,0.036424,0.035270,0.037264,0.037991,0.037604,0.034906,0.029466,0.031774,0.036060,0.032547,0.030031,0.028836,0.031647,0.035835,0.033846,0.032009,0.032143,0.025656,0.030976,0.029295,0.027730,0.027301,0.024916,0.027081,0.022103,0.025030,17.590352,21.450471,19.735360,16.166165,18.379362,17.521341,15.692634,15.552385,17.124283,16.210038,13.234721,14.888177,16.294300,13.726879,14.200454,15.609886,13.890016,13.487399,12.995457,14.335944,12.963829,10.863169,12.690687,13.905441,12.155435,10.398918,12.667085,12.697436,8.483332,8.487204,0.000846,0.000846,0.000846,0.001410,0.000282,0.000000,0.001691,0.001691,0.000000,0.002537,0.001973,0.001973,0.001410,0.001410,0.001128,0.001410,0.001973,0.000282,0.000000,0.000846,0.039672,0.048377,0.044509,0.036460,0.041451,0.039516,0.035392,0.035075,0.038621,0.036559,0.029848,0.033577,0.036749,0.030958,0.032026,0.035205,0.031326,0.030418,0.029309,0.032332,0.029237,0.024500,0.028621,0.031361,0.027414,0.023453,0.028568,0.028637,0.019133,0.019141
seq8207,29.407652,25.154007,28.022094,23.521680,21.817354,26.586764,26.527244,19.592209,24.447547,23.712954,23.937270,19.876754,21.189230,21.507029,22.779562,20.553368,19.510371,19.647929,23.516098,18.542367,18.957484,18.988544,19.514962,19.357620,16.173414,14.990544,20.349394,16.718906,21.007248,14.476310,0.001538,0.000192,0.000577,0.001345,0.000577,0.002306,0.000000,0.001153,0.000384,0.001345,0.000769,0.000192,0.000769,0.000384,0.000577,0.001345,0.000384,0.001153,0.000384,0.000000,0.045216,0.038676,0.043085,0.036166,0.033545,0.040879,0.040787,0.030124,0.037589,0.036460,0.036805,0.030562,0.032580,0.033068,0.035025,0.031602,0.029998,0.030210,0.036157,0.028510,0.029148,0.029196,0.030005,0.029763,0.024867,0.023049,0.031288,0.025706,0.032300,0.022258,18.931920,17.593835,18.529021,16.209995,17.729043,18.072082,17.155738,14.405776,17.162185,17.773218,16.013802,14.540119,13.446339,16.092893,14.716690,14.852288,15.189183,15.429075,15.168415,12.991152,14.942823,13.165646,13.492439,11.462607,11.451617,10.499145,12.739903,10.727637,12.869118,11.755998,0.002197,0.000824,0.000275,0.000824,0.000275,0.000549,0.001923,0.003296,0.000000,0.001648,0.001923,0.000549,0.001099,0.000824,0.001099,0.001923,0.000549,0.000549,0.000000,0.001648,0.041599,0.038658,0.040713,0.035618,0.038956,0.039709,0.037696,0.031653,0.037710,0.039053,0.035187,0.031949,0.029545,0.035360,0.032337,0.032635,0.033375,0.033902,0.033329,0.028545,0.032833,0.028929,0.029647,0.025186,0.025162,0.023069,0.027993,0.023572,0.028277,0.025831
seq8208,30.388153,31.939799,31.816310,27.582579,27.435966,27.650513,21.334247,21.225942,23.174584,27.965182,26.747266,26.549369,21.658300,22.077917,21.091859,19.555833,23.844220,25.942696,21.973155,17.770151,20.589979,19.249853,20.574669,18.697266,21.571389,22.686328,14.929715,19.687172,15.574559,18.950683,0.002142,0.000179,0.000893,0.000714,0.000179,0.001250,0.000000,0.000536,0.000000,0.002142,0.000179,0.000893,0.000536,0.000714,0.001428,0.000893,0.000357,0.000536,0.000536,0.000179,0.043397,0.045613,0.045437,0.039390,0.039181,0.039487,0.030467,0.030313,0.033095,0.039937,0.038198,0.037915,0.030930,0.031529,0.030121,0.027928,0.034052,0.037049,0.031380,0.025377,0.029404,0.027491,0.029382,0.026701,0.030806,0.032398,0.021321,0.028115,0.022242,0.027063,18.515652,19.888437,20.215316,18.844651,17.864597,17.676366,14.972504,13.364218,14.768026,17.478269,16.137372,16.350611,15.284500,15.184727,13.312580,13.001666,16.136485,15.962574,12.970925,11.920627,12.950676,11.809540,13.670979,11.126079,13.112558,14.620076,10.533478,12.712645,9.263191,10.846339,0.003330,0.002220,0.001387,0.001387,0.000277,0.001110,0.001110,0.001942,0.000000,0.000832,0.003330,0.000000,0.000277,0.000277,0.000832,0.001387,0.000555,0.000832,0.000277,0.000832,0.041101,0.044148,0.044873,0.041831,0.039655,0.039238,0.033236,0.029666,0.032782,0.038798,0.035821,0.036295,0.033928,0.033707,0.029551,0.028861,0.035819,0.035433,0.028793,0.026461,0.028748,0.026215,0.030347,0.024697,0.029107,0.032453,0.023382,0.028219,0.020562,0.024076
seq8209,24.302378,27.222160,30.075628,22.318677,25.031719,27.428955,26.979302,21.922990,23.346022,25.173497,23.027082,21.160324,22.316629,22.435093,23.270052,20.660397,16.797304,20.119099,19.915629,23.120190,18.668750,21.931545,20.449532,22.041938,15.337766,17.654335,18.127199,19.351031,13.333923,15.496154,0.002845,0.000000,0.000569,0.000569,0.000379,0.000759,0.000190,0.001138,0.000569,0.001138,0.000948,0.000379,0.000759,0.000759,0.001138,0.000948,0.000948,0.000569,0.000190,0.000379,0.036877,0.041307,0.045637,0.033867,0.037984,0.041621,0.040939,0.033266,0.035426,0.038199,0.034942,0.032109,0.033864,0.034043,0.035310,0.031350,0.025488,0.030529,0.030220,0.035083,0.028328,0.033279,0.031030,0.033447,0.023274,0.026789,0.027506,0.029364,0.020233,0.023514,13.067756,14.840389,15.078464,14.771574,14.243807,16.011639,15.595176,12.628123,14.158702,13.097090,12.094235,13.458064,13.035565,14.418345,13.138670,10.189421,11.431433,11.915392,10.458453,12.101568,10.354267,13.039200,12.080173,11.138908,9.749313,9.763115,9.692504,10.790092,7.620703,7.645300,0.004965,0.001986,0.000662,0.000993,0.000000,0.001324,0.000993,0.001324,0.000331,0.001986,0.001986,0.000993,0.001655,0.000662,0.001324,0.001655,0.001655,0.000331,0.000662,0.000993,0.034607,0.039301,0.039932,0.039119,0.037721,0.042403,0.041300,0.033442,0.037496,0.034684,0.032029,0.035640,0.034521,0.038183,0.034795,0.026984,0.030273,0.031555,0.027697,0.032048,0.027421,0.034531,0.031991,0.029499,0.025819,0.025855,0.025668,0.028575,0.020182,0.020247
seq8210,23.183417,30.218541,30.157517,27.234732,30.239308,28.062516,32.179877,27.086448,23.231887,20.809903,27.635579,29.704198,27.691065,23.592532,24.349854,25.141003,27.053853,24.130541,20.584595,20.178827,23.685295,25.485192,22.086049,18.349154,15.737900,18.291012,21.449933,19.396703,14.092649,18.750367,0.001884,0.000000,0.001199,0.000685,0.000514,0.000685,0.000000,0.000514,0.000343,0.001884,0.000171,0.000171,0.000856,0.000171,0.001370,0.001199,0.001028,0.000685,0.000000,0.000343,0.031767,0.041407,0.041324,0.037319,0.041436,0.038453,0.044095,0.037115,0.031834,0.028515,0.037868,0.040702,0.037944,0.032328,0.033366,0.034450,0.037071,0.033065,0.028206,0.027650,0.032455,0.034921,0.030264,0.025143,0.021565,0.025063,0.029392,0.026578,0.019311,0.025693,15.234570,15.483872,16.307604,15.720584,15.733304,16.800649,16.589486,14.885495,13.169064,12.411747,12.898432,15.158269,14.153986,11.925062,13.752082,13.108686,13.846339,12.461482,12.917015,11.730081,13.009670,13.293088,12.005733,12.391931,9.929346,11.143862,12.329021,10.826284,9.381936,11.807052,0.003350,0.002437,0.000305,0.002132,0.000000,0.000305,0.001218,0.001218,0.000000,0.000914,0.003350,0.000609,0.000305,0.000914,0.001523,0.002132,0.001827,0.000000,0.000609,0.001218,0.037121,0.037728,0.039735,0.038305,0.038336,0.040937,0.040422,0.036270,0.032088,0.030243,0.031428,0.036935,0.034488,0.029057,0.033509,0.031941,0.033738,0.030364,0.031474,0.028582,0.031700,0.032390,0.029253,0.030194,0.024194,0.027153,0.030041,0.026379,0.022860,0.028769
seq8211,29.881064,26.116987,25.454459,26.852390,27.532725,31.425142,22.432531,28.800079,25.466974,26.685896,21.159202,26.420241,23.033820,21.784956,24.547404,21.933056,23.790190,22.164582,25.428054,22.450369,21.493249,24.409342,23.224682,21.880236,21.700283,19.524164,19.480951,19.754223,20.782399,17.264784,0.000346,0.000346,0.000692,0.001210,0.000173,0.001210,0.000173,0.000519,0.000865,0.001210,0.000692,0.000519,0.000519,0.000692,0.000346,0.001729,0.001038,0.000692,0.000346,0.000519,0.041336,0.036129,0.035213,0.037147,0.038088,0.043472,0.031032,0.039841,0.035230,0.036916,0.029271,0.036549,0.031864,0.030137,0.033958,0.030341,0.032911,0.030662,0.035176,0.031057,0.029733,0.033767,0.032128,0.030268,0.030019,0.027009,0.026949,0.027327,0.028750,0.023884,18.314548,16.041233,17.425830,17.829529,18.579881,20.026479,16.167117,17.148469,17.442553,16.970622,13.331098,15.789789,15.532418,15.208502,13.772461,14.496485,14.160411,15.519827,14.755522,14.629962,13.387734,14.347409,13.432450,13.472061,13.747604,13.432017,11.778367,11.399048,12.508751,11.149551,0.000541,0.000541,0.000812,0.001083,0.000541,0.001083,0.001895,0.001895,0.000271,0.000812,0.001895,0.001353,0.001083,0.000271,0.000812,0.002707,0.001624,0.000541,0.000812,0.001083,0.039659,0.034736,0.037735,0.038609,0.040234,0.043366,0.035009,0.037134,0.037771,0.036749,0.028868,0.034192,0.033635,0.032933,0.029824,0.031391,0.030664,0.033607,0.031952,0.031680,0.028990,0.031069,0.029087,0.029173,0.029770,0.029086,0.025505,0.024684,0.027087,0.024144
