Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq7152,28.915606,28.162550,29.930356,28.284421,25.656281,28.415782,26.880285,31.693573,28.923477,27.536363,24.301251,27.616458,25.759853,23.931683,25.153996,23.661712,24.532129,24.803222,27.591125,23.268586,21.772374,24.633045,27.808680,24.808025,20.278051,22.864670,21.803085,21.377547,22.403665,20.335998,0.001132,0.000000,0.000647,0.001293,0.000647,0.001779,0.000000,0.000000,0.000323,0.001940,0.000162,0.000323,0.000162,0.000647,0.001293,0.001132,0.000162,0.000970,0.000000,0.000323,0.037402,0.036428,0.038715,0.036586,0.033186,0.036755,0.034769,0.040995,0.037412,0.035618,0.031433,0.035722,0.033320,0.030955,0.032536,0.030606,0.031732,0.032083,0.035689,0.030098,0.028162,0.031863,0.035970,0.032089,0.026229,0.029575,0.028202,0.027652,0.028979,0.026304,15.964067,15.491163,15.095836,15.942866,16.213542,15.341936,14.640584,17.960087,15.612244,15.031303,13.751239,13.876366,13.760909,13.685819,13.552774,13.738280,13.370708,11.932720,15.701504,13.840346,13.561925,13.297372,14.195500,13.567593,10.040757,12.972071,11.484738,10.978280,11.618929,10.763310,0.002049,0.002342,0.000586,0.001171,0.000000,0.001171,0.002342,0.003220,0.000000,0.000000,0.003513,0.000586,0.000293,0.001171,0.000293,0.002049,0.000293,0.000000,0.000586,0.001757,0.037388,0.036280,0.035355,0.037338,0.037972,0.035931,0.034288,0.042063,0.036564,0.035203,0.032205,0.032499,0.032228,0.032052,0.031741,0.032175,0.031314,0.027946,0.036773,0.032414,0.031762,0.031142,0.033246,0.031775,0.023515,0.030381,0.026897,0.025711,0.027212,0.025208
seq7153,24.831275,20.515551,24.153730,18.479071,22.699977,17.925636,23.953391,18.175405,22.527143,19.143722,22.058014,18.917613,19.199895,17.642895,22.711822,18.370207,15.375478,17.390069,17.756223,16.850917,17.304048,19.016844,14.191839,18.141716,15.281737,15.583601,15.011403,16.654574,14.898937,17.336557,0.000218,0.000218,0.000874,0.001311,0.000655,0.001529,0.000437,0.000437,0.000218,0.002622,0.000437,0.000000,0.001748,0.000874,0.000000,0.001529,0.001311,0.001966,0.000218,0.000874,0.043404,0.035860,0.042219,0.032300,0.039678,0.031333,0.041869,0.031770,0.039376,0.033462,0.038556,0.033067,0.033560,0.030839,0.039699,0.032110,0.026876,0.030397,0.031037,0.029455,0.030247,0.033240,0.024807,0.031711,0.026712,0.027239,0.026239,0.029111,0.026043,0.030303,18.058453,17.573802,17.394765,13.319416,15.370795,15.191001,17.178951,13.746501,13.854256,15.307842,15.153986,12.125019,13.363158,13.303580,16.591996,12.769151,10.669876,13.169454,14.429638,12.603591,12.153077,11.787669,11.085170,12.855165,10.940876,10.469854,12.602163,11.181720,9.631498,11.839697,0.000301,0.000000,0.000000,0.001203,0.000301,0.001203,0.001804,0.002105,0.000601,0.000601,0.003608,0.000301,0.000601,0.000902,0.002405,0.002105,0.001804,0.000301,0.001203,0.002706,0.043439,0.042273,0.041842,0.032039,0.036974,0.036541,0.041323,0.033067,0.033326,0.036822,0.036452,0.029166,0.032144,0.032001,0.039911,0.030716,0.025666,0.031679,0.034710,0.030317,0.029234,0.028355,0.026665,0.030922,0.026318,0.025185,0.030314,0.026897,0.023168,0.028480
seq7154,24.831275,20.515551,24.153730,18.479071,22.699977,17.925636,23.953391,18.175405,22.527143,19.143722,22.058014,18.917613,19.199895,17.642895,22.711822,18.370207,15.375478,17.390069,17.756223,16.850917,17.304048,19.016844,14.191839,18.141716,15.281737,15.583601,15.011403,16.654574,14.898937,17.336557,0.000218,0.000218,0.000874,0.001311,0.000655,0.001529,0.000437,0.000437,0.000218,0.002622,0.000437,0.000000,0.001748,0.000874,0.000000,0.001529,0.001311,0.001966,0.000218,0.000874,0.043404,0.035860,0.042219,0.032300,0.039678,0.031333,0.041869,0.031770,0.039376,0.033462,0.038556,0.033067,0.033560,0.030839,0.039699,0.032110,0.026876,0.030397,0.031037,0.029455,0.030247,0.033240,0.024807,0.031711,0.026712,0.027239,0.026239,0.029111,0.026043,0.030303,18.058453,17.573802,17.394765,13.319416,15.370795,15.191001,17.178951,13.746501,13.854256,15.307842,15.153986,12.125019,13.363158,13.303580,16.591996,12.769151,10.669876,13.169454,14.429638,12.603591,12.153077,11.787669,11.085170,12.855165,10.940876,10.469854,12.602163,11.181720,9.631498,11.839697,0.000301,0.000000,0.000000,0.001203,0.000301,0.001203,0.001804,0.002105,0.000601,0.000601,0.003608,0.000301,0.000601,0.000902,0.002405,0.002105,0.001804,0.000301,0.001203,0.002706,0.043439,0.042273,0.041842,0.032039,0.036974,0.036541,0.041323,0.033067,0.033326,0.036822,0.036452,0.029166,0.032144,0.032001,0.039911,0.030716,0.025666,0.031679,0.034710,0.030317,0.029234,0.028355,0.026665,0.030922,0.026318,0.025185,0.030314,0.026897,0.023168,0.028480
seq7155,29.908095,32.548344,28.336824,20.422761,29.441139,27.728025,26.955849,24.250851,27.319376,30.621717,29.779954,22.777605,23.488943,28.103194,28.036161,23.568681,22.825427,25.586817,26.806672,25.295557,21.289394,23.922108,25.238881,21.985364,20.759974,21.904590,25.392826,21.504129,17.886055,21.450115,0.000327,0.000490,0.000490,0.001470,0.000653,0.000817,0.000327,0.001144,0.000490,0.001470,0.000327,0.000490,0.000653,0.000163,0.001144,0.000817,0.000490,0.000653,0.000327,0.000327,0.039089,0.042539,0.037035,0.026692,0.038478,0.036239,0.035230,0.031695,0.035705,0.040021,0.038921,0.029769,0.030699,0.036730,0.036642,0.030803,0.029832,0.033441,0.035035,0.033060,0.027824,0.031265,0.032986,0.028734,0.027132,0.028628,0.033187,0.028105,0.023376,0.028034,16.426804,18.113640,16.201687,14.458085,17.400433,16.016247,16.647052,16.176095,18.401363,19.382369,18.315846,17.528935,16.722077,16.658972,18.235024,18.890233,16.904100,18.056636,17.499665,17.219254,14.966555,16.084067,16.225419,15.793791,14.157923,14.929540,14.948837,14.852742,12.876625,14.523569,0.000495,0.001734,0.000743,0.000743,0.000743,0.000248,0.002229,0.001239,0.000495,0.001734,0.002229,0.000743,0.000495,0.000991,0.000991,0.001239,0.000743,0.000495,0.000495,0.000991,0.032553,0.035896,0.032107,0.028652,0.034483,0.031740,0.032990,0.032056,0.036466,0.038410,0.036297,0.034737,0.033138,0.033013,0.036137,0.037435,0.033499,0.035783,0.034679,0.034124,0.029659,0.031874,0.032154,0.031299,0.028057,0.029586,0.029624,0.029434,0.025518,0.028782
seq7156,28.945866,26.398960,24.730504,30.312698,24.513963,30.694640,22.804041,24.797584,27.291015,28.017841,24.432796,23.300473,24.218183,22.359935,22.610548,22.716073,25.151801,23.481030,21.793660,19.042370,20.122403,20.701525,16.496133,20.910807,17.218490,18.196135,18.497196,16.273400,15.884298,18.016421,0.000725,0.000000,0.001449,0.000725,0.000906,0.001631,0.000362,0.001268,0.000544,0.001268,0.000362,0.000362,0.000362,0.000181,0.000544,0.001449,0.001087,0.000906,0.000000,0.000362,0.041955,0.038263,0.035845,0.043936,0.035531,0.044489,0.033053,0.035942,0.039556,0.040610,0.035413,0.033772,0.035102,0.032409,0.032772,0.032925,0.036456,0.034034,0.031588,0.027600,0.029166,0.030005,0.023910,0.030309,0.024957,0.026374,0.026810,0.023587,0.023023,0.026113,18.111303,17.330579,17.022196,19.053953,14.928653,17.502672,14.302217,14.832104,17.089930,16.617458,14.525798,16.068967,13.225484,12.885192,13.265657,13.140703,15.805214,14.404435,15.266241,11.872212,13.580141,13.256831,12.158269,13.450449,10.405560,12.596733,11.745441,9.656961,8.911433,10.621028,0.001153,0.000865,0.000577,0.002306,0.000000,0.000288,0.001153,0.002594,0.000577,0.002018,0.002018,0.000865,0.000577,0.001441,0.000577,0.002306,0.001730,0.000000,0.000577,0.001441,0.041766,0.039966,0.039255,0.043940,0.034427,0.040363,0.032982,0.034204,0.039411,0.038321,0.033498,0.037057,0.030499,0.029714,0.030592,0.030304,0.036448,0.033218,0.035205,0.027378,0.031317,0.030571,0.028038,0.031018,0.023996,0.029049,0.027086,0.022270,0.020551,0.024493
seq7157,33.817950,31.571063,33.658273,34.169857,29.570385,28.896273,27.367908,29.319299,27.886942,26.846898,29.057737,29.653789,28.044026,26.765133,25.632396,24.914438,24.389064,20.262700,24.394795,20.321568,27.382335,24.987095,27.171041,17.237045,24.846268,21.277592,20.399158,24.580843,18.522686,20.590975,0.000630,0.000000,0.001260,0.001260,0.000630,0.000630,0.000000,0.000630,0.000473,0.000945,0.000473,0.000630,0.000630,0.000473,0.001103,0.000945,0.000473,0.000630,0.000158,0.000630,0.042617,0.039785,0.042416,0.043060,0.037264,0.036415,0.034489,0.036948,0.035143,0.033832,0.036618,0.037369,0.035341,0.033729,0.032302,0.031397,0.030735,0.025535,0.030742,0.025609,0.034507,0.031488,0.034240,0.021722,0.031311,0.026814,0.025707,0.030976,0.023342,0.025948,18.440541,17.954613,17.894581,17.043072,16.955435,16.309681,15.571963,14.579535,14.148859,14.932980,14.730297,14.904229,15.469876,14.774235,16.017025,13.826566,12.657891,11.202618,12.451184,10.763569,14.245192,13.778496,14.020119,10.406858,12.213456,11.053932,10.733067,11.279027,9.818540,8.722077,0.001171,0.002050,0.001171,0.002342,0.000000,0.000878,0.002342,0.001171,0.000000,0.001171,0.001757,0.000878,0.000878,0.001171,0.001171,0.001757,0.000878,0.000293,0.001171,0.001171,0.043196,0.042058,0.041918,0.039923,0.039718,0.038205,0.036477,0.034152,0.033143,0.034980,0.034505,0.034913,0.036238,0.034608,0.037519,0.032388,0.029651,0.026242,0.029167,0.025213,0.033369,0.032276,0.032842,0.024378,0.028610,0.025894,0.025142,0.026421,0.023000,0.020431
seq7158,26.686806,27.573372,29.530473,25.705638,28.633640,29.086396,28.187274,28.045604,23.457677,21.942920,23.873636,26.018187,22.878519,24.900284,25.358992,25.205406,24.668247,26.294257,23.781614,21.031613,20.584475,20.326347,21.385067,18.923883,21.628147,17.922094,22.765658,19.271197,21.282870,15.295781,0.000692,0.000346,0.000346,0.000346,0.001211,0.001211,0.001038,0.000692,0.000346,0.001038,0.000865,0.000346,0.000865,0.000519,0.001211,0.000865,0.000173,0.001211,0.000173,0.000346,0.036950,0.038177,0.040887,0.035591,0.039645,0.040272,0.039027,0.038831,0.032479,0.030382,0.033055,0.036024,0.031677,0.034476,0.035111,0.034899,0.034155,0.036406,0.032927,0.029120,0.028501,0.028143,0.029609,0.026201,0.029946,0.024814,0.031521,0.026682,0.029468,0.021178,16.294451,18.107777,17.125711,16.447355,15.616485,17.594743,14.783494,13.746522,16.490817,12.453932,15.699557,16.014711,14.245625,13.769627,12.392407,13.400433,12.633315,15.178410,15.523158,12.122596,12.548816,12.272407,13.344489,11.485690,11.538475,12.123245,12.591714,11.912904,11.250903,9.610752,0.001167,0.002043,0.000584,0.000584,0.000584,0.000876,0.000584,0.002043,0.001751,0.001167,0.001751,0.000584,0.001459,0.002043,0.001459,0.001459,0.000292,0.000292,0.000584,0.002043,0.038043,0.042276,0.039983,0.038400,0.036460,0.041078,0.034515,0.032094,0.038501,0.029076,0.036654,0.037390,0.033259,0.032148,0.028933,0.031286,0.029495,0.035437,0.036242,0.028303,0.029298,0.028652,0.031155,0.026816,0.026939,0.028304,0.029398,0.027813,0.026267,0.022438
seq7159,34.648785,26.643390,30.387844,27.189336,31.919109,28.285696,28.645109,33.584000,23.631124,26.681060,27.348529,27.022641,21.491032,26.699184,25.776898,21.676942,24.796056,22.335892,23.622986,20.463320,25.202960,18.899797,22.160039,20.428758,20.889250,20.174040,22.469532,19.485991,18.232101,16.175356,0.000837,0.000167,0.001004,0.001004,0.000837,0.001004,0.000000,0.001004,0.001004,0.001841,0.000167,0.001339,0.001004,0.000335,0.000669,0.000167,0.000335,0.000502,0.000000,0.000167,0.046386,0.035669,0.040682,0.036400,0.042732,0.037867,0.038349,0.044961,0.031636,0.035719,0.036613,0.036176,0.028771,0.035743,0.034509,0.029020,0.033196,0.029902,0.031625,0.027395,0.033740,0.025302,0.029667,0.027349,0.027965,0.027008,0.030081,0.026087,0.024408,0.021655,19.691812,18.049930,17.277166,17.458129,19.575619,16.484500,18.096593,17.651985,14.723591,15.168350,18.110135,15.009973,12.600130,16.342737,13.666977,12.827626,15.805992,13.874029,14.418626,13.980746,14.693694,11.120757,15.035111,11.666760,13.245538,10.566966,12.438529,10.647290,11.693045,9.459254,0.001385,0.001108,0.002215,0.001662,0.000277,0.000554,0.001662,0.001662,0.000000,0.001662,0.003046,0.001662,0.000277,0.001385,0.001662,0.000277,0.000554,0.000000,0.000277,0.000831,0.043626,0.039988,0.038276,0.038677,0.043368,0.036520,0.040092,0.039107,0.032619,0.033604,0.040122,0.033253,0.027915,0.036206,0.030278,0.028419,0.035017,0.030737,0.031943,0.030973,0.032553,0.024637,0.033309,0.025847,0.029344,0.023410,0.027557,0.023588,0.025905,0.020956
seq7160,32.518837,32.631884,28.885951,30.031875,26.709929,31.990991,25.182573,24.944248,29.480953,29.409140,25.040753,23.962782,27.916798,25.618244,21.384692,26.517640,24.602107,21.549608,23.923138,23.865892,20.714208,23.947971,19.804050,21.689339,23.056609,16.694144,23.468996,21.576981,18.423609,18.018146,0.000664,0.000166,0.000829,0.000829,0.000166,0.001161,0.000332,0.000664,0.000498,0.000829,0.000995,0.000829,0.000498,0.000332,0.001161,0.000995,0.000664,0.001327,0.000332,0.000000,0.043153,0.043304,0.038333,0.039853,0.035445,0.042453,0.033418,0.033102,0.039122,0.039027,0.033230,0.031799,0.037046,0.033996,0.028378,0.035190,0.032648,0.028597,0.031747,0.031671,0.027488,0.031780,0.026281,0.028782,0.030597,0.022154,0.031144,0.028633,0.024449,0.023911,20.676733,17.382131,17.136074,16.301006,14.541806,18.762661,15.204759,15.559264,15.235500,16.561363,15.974927,13.709205,15.495360,14.130665,14.016268,12.525452,12.956777,14.531704,13.323353,13.250297,10.221417,14.457090,11.548426,11.408848,12.592991,11.046295,11.768545,10.188015,10.844132,11.305917,0.001156,0.002022,0.001445,0.001445,0.000289,0.000578,0.001445,0.002022,0.000578,0.001156,0.001445,0.000867,0.001733,0.000289,0.000867,0.001733,0.001156,0.000578,0.000000,0.002311,0.047790,0.040175,0.039607,0.037677,0.033610,0.043366,0.035143,0.035962,0.035214,0.038278,0.036923,0.031686,0.035814,0.032660,0.032396,0.028950,0.029947,0.033587,0.030794,0.030625,0.023625,0.033415,0.026692,0.026369,0.029106,0.025531,0.027201,0.023548,0.025064,0.026131
seq7161,29.182960,27.463327,23.520667,25.383068,27.069228,25.369544,25.844752,24.376026,21.492082,25.220004,22.825827,23.926788,24.487249,25.915355,24.967284,23.084608,22.324575,23.372105,21.946746,23.706630,18.154737,21.491119,20.326820,17.936986,17.842554,21.276038,15.582903,18.772606,17.957613,17.650487,0.001271,0.000363,0.000545,0.000545,0.001452,0.001089,0.000000,0.001271,0.000908,0.001271,0.000182,0.000908,0.000182,0.000363,0.000726,0.002179,0.000545,0.000363,0.000000,0.000363,0.042388,0.039890,0.034164,0.036869,0.039318,0.036849,0.037539,0.035406,0.031217,0.036632,0.033154,0.034754,0.035568,0.037642,0.036265,0.033530,0.032426,0.033948,0.031878,0.034434,0.026370,0.031216,0.029525,0.026053,0.025916,0.030903,0.022634,0.027267,0.026083,0.025637,21.721817,18.370579,19.240087,18.551195,20.488372,18.146760,19.674419,16.859362,17.751455,17.917015,15.681947,16.894711,16.210297,17.113229,16.450600,16.027994,14.776398,15.418734,14.308902,16.709010,13.436344,15.442618,13.447810,12.935619,11.944013,14.053175,10.112623,12.589703,11.735749,12.627128,0.001798,0.001027,0.001284,0.000771,0.000514,0.000514,0.000771,0.001541,0.000000,0.001798,0.001798,0.001284,0.000257,0.002055,0.000257,0.003082,0.000771,0.000000,0.000514,0.000514,0.044637,0.037750,0.039537,0.038121,0.042102,0.037290,0.040429,0.034645,0.036478,0.036818,0.032225,0.034717,0.033311,0.035166,0.033805,0.032936,0.030364,0.031684,0.029404,0.034336,0.027611,0.031733,0.027634,0.026582,0.024544,0.028878,0.020781,0.025871,0.024116,0.025948
seq7162,31.253757,34.646807,31.252750,31.629797,29.622776,33.292351,33.558062,29.460579,29.791860,31.704425,27.864298,30.769552,31.473752,24.352866,27.515075,28.447060,25.735144,25.939429,20.376171,21.544969,23.456624,21.860786,24.402000,24.793576,24.803776,20.768902,23.954278,20.270821,23.738754,22.465311,0.000914,0.000305,0.001371,0.000609,0.000457,0.000762,0.000152,0.000762,0.000305,0.001066,0.000305,0.000000,0.000609,0.000609,0.001371,0.000914,0.000457,0.000609,0.000305,0.000305,0.038080,0.042214,0.038078,0.038538,0.036092,0.040564,0.040887,0.035895,0.036299,0.038629,0.033950,0.037490,0.038348,0.029672,0.033524,0.034660,0.031356,0.031605,0.024826,0.026250,0.028580,0.026635,0.029731,0.030209,0.030221,0.025305,0.029186,0.024698,0.028923,0.027372,18.069335,20.254884,17.934819,17.721558,18.403851,18.473294,19.572829,17.869854,18.221092,15.860335,16.625268,18.563094,17.046057,14.966750,18.654343,17.329346,15.185657,15.947626,14.484781,12.268686,13.036084,11.513813,11.557815,13.417696,12.838702,11.522553,13.754484,13.132591,13.958096,10.529259,0.001567,0.002350,0.000000,0.002350,0.000522,0.001044,0.001044,0.001306,0.000261,0.001306,0.001828,0.000522,0.000522,0.000783,0.001044,0.001567,0.000783,0.000522,0.000522,0.001044,0.037746,0.042311,0.037465,0.037019,0.038444,0.038589,0.040886,0.037329,0.038063,0.033131,0.034729,0.038777,0.035608,0.031264,0.038968,0.036200,0.031722,0.033313,0.030258,0.025628,0.027231,0.024052,0.024143,0.028029,0.026819,0.024070,0.028732,0.027433,0.029157,0.021995
seq7163,31.596241,31.861084,24.068065,28.477619,26.523727,24.143704,24.165609,27.309688,28.442240,27.602169,27.686073,24.038157,25.810495,23.900478,25.060563,23.092045,23.416505,22.558524,20.522992,25.720798,20.171838,17.423442,22.896694,23.275026,18.075114,19.547564,21.163322,18.493964,14.521454,20.371416,0.001731,0.000346,0.001039,0.001039,0.000173,0.000693,0.000173,0.001212,0.000693,0.001558,0.000693,0.000346,0.000346,0.000346,0.000693,0.000519,0.000693,0.001212,0.000000,0.000346,0.043766,0.044133,0.033338,0.039446,0.036740,0.033443,0.033473,0.037828,0.039397,0.038234,0.038350,0.033297,0.035752,0.033106,0.034713,0.031986,0.032436,0.031247,0.028428,0.035628,0.027941,0.024134,0.031716,0.032240,0.025037,0.027077,0.029315,0.025617,0.020115,0.028218,19.846555,18.879481,16.877555,18.359611,15.865895,14.074484,15.254581,18.240411,15.720043,16.564803,16.467280,15.525322,14.403310,13.645452,15.693131,13.360692,14.769302,13.449670,12.430871,14.522812,12.142261,12.407701,12.948145,13.767399,12.579578,11.376939,12.422520,10.475241,11.187496,13.426501,0.002798,0.001119,0.000560,0.001679,0.000560,0.000560,0.001679,0.001119,0.000280,0.001959,0.002519,0.001119,0.001119,0.000280,0.000560,0.000840,0.001119,0.000000,0.000560,0.001959,0.044431,0.042266,0.037784,0.041102,0.035519,0.031509,0.034151,0.040835,0.035193,0.037084,0.036866,0.034757,0.032245,0.030548,0.035132,0.029911,0.033064,0.030110,0.027829,0.032512,0.027183,0.027777,0.028987,0.030821,0.028162,0.025470,0.027810,0.023451,0.025046,0.030058
seq7164,23.515739,25.432276,25.327606,22.264267,20.851278,24.627166,24.952034,24.314876,25.428330,22.327498,23.328097,20.997255,21.237845,21.382465,22.087505,19.236257,16.962644,23.209169,21.883906,19.211757,15.890502,18.191074,18.832449,18.638212,16.707109,16.772457,16.669441,17.171416,16.833042,16.210586,0.002776,0.000397,0.000991,0.000793,0.000397,0.001586,0.000198,0.001388,0.000198,0.002181,0.000397,0.000595,0.000397,0.000397,0.000793,0.001586,0.000198,0.000595,0.000000,0.000000,0.037297,0.040337,0.040171,0.035312,0.033071,0.039060,0.039575,0.038565,0.040331,0.035413,0.037000,0.033303,0.033684,0.033914,0.035032,0.030510,0.026904,0.036811,0.034709,0.030471,0.025203,0.028852,0.029869,0.029561,0.026498,0.026602,0.026439,0.027235,0.026698,0.025711,19.633726,17.811574,18.519827,16.817847,17.659751,18.467085,18.780119,19.054970,18.297090,16.655900,17.047853,15.487680,13.027885,16.883396,13.824186,16.364543,13.593012,15.903494,13.935468,15.663883,11.395608,15.431390,13.051228,13.199156,12.769454,13.300227,11.723094,11.678767,12.847766,11.832818,0.003718,0.001062,0.000797,0.001328,0.000531,0.000531,0.001062,0.002125,0.000266,0.001859,0.002921,0.000266,0.000531,0.000531,0.000531,0.002125,0.000266,0.000000,0.000000,0.000797,0.041715,0.037844,0.039349,0.035733,0.037521,0.039237,0.039902,0.040486,0.038875,0.035388,0.036221,0.032906,0.027680,0.035872,0.029372,0.034769,0.028881,0.033790,0.029608,0.033281,0.024212,0.032787,0.027730,0.028044,0.027131,0.028259,0.024908,0.024814,0.027297,0.025141
seq7165,24.854785,25.229958,22.319952,21.766428,22.835579,22.547104,21.576755,20.306022,20.863875,22.392358,21.005402,15.387907,22.061853,21.831106,20.246451,17.736621,17.745326,17.837073,16.188466,16.250665,18.272906,17.783387,15.222955,14.546933,18.204500,16.580156,15.861642,12.260779,13.756449,15.377168,0.002807,0.000000,0.000432,0.001296,0.000000,0.002375,0.000432,0.001080,0.000648,0.002159,0.000216,0.000216,0.000000,0.000864,0.000432,0.001512,0.001080,0.001728,0.000000,0.000000,0.042938,0.043586,0.038559,0.037603,0.039450,0.038952,0.037275,0.035080,0.036044,0.038684,0.036288,0.026584,0.038113,0.037715,0.034977,0.030641,0.030656,0.030815,0.027967,0.028074,0.031568,0.030722,0.026299,0.025131,0.031449,0.028643,0.027402,0.021181,0.023765,0.026565,15.671931,13.493153,14.246468,13.273207,15.042683,13.954008,15.277685,13.511585,14.417847,11.686425,13.746263,10.180768,13.244781,11.724976,12.553835,11.487139,11.906977,11.595046,11.697523,11.479827,11.406771,9.381157,10.627582,8.016723,10.484045,9.219362,8.852547,7.971422,8.667171,9.381417,0.004462,0.000686,0.000343,0.000686,0.000000,0.001373,0.002059,0.003775,0.000686,0.001716,0.003432,0.001030,0.000343,0.000000,0.000000,0.002403,0.001716,0.000000,0.000000,0.002746,0.043031,0.037049,0.039117,0.036445,0.041303,0.038314,0.041949,0.037099,0.039588,0.032088,0.037744,0.027954,0.036367,0.032194,0.034470,0.031541,0.032693,0.031837,0.032118,0.031521,0.031320,0.025758,0.029181,0.022012,0.028786,0.025314,0.024307,0.021887,0.023798,0.025759
seq7166,26.009574,23.183192,28.827316,26.645470,23.736252,26.218021,20.616187,25.333787,18.904556,24.564454,23.951164,22.812824,23.084560,22.351409,19.781425,22.113507,17.806209,21.571284,20.477624,23.354276,23.491832,20.619991,22.421847,17.030936,20.658143,13.791424,19.766330,19.186540,18.998039,18.607986,0.000563,0.000563,0.000563,0.000000,0.001502,0.001126,0.000563,0.000751,0.001126,0.001314,0.000563,0.000563,0.001314,0.000939,0.000375,0.001126,0.000563,0.000751,0.000188,0.000563,0.039058,0.034814,0.043290,0.040013,0.035645,0.039371,0.030959,0.038044,0.028389,0.036888,0.035967,0.034258,0.034666,0.033565,0.029706,0.033208,0.026739,0.032393,0.030751,0.035071,0.035277,0.030965,0.033671,0.025575,0.031022,0.020710,0.029683,0.028812,0.028529,0.027943,19.393878,17.437123,20.664229,20.743061,17.769086,19.431412,15.292115,19.372071,15.195500,18.500443,16.933910,14.158853,18.193164,13.922271,14.853997,13.392710,14.861828,14.657912,15.314354,17.383883,14.733629,14.352212,13.839611,11.286901,13.525949,8.812893,13.064121,13.129605,13.314873,13.002034,0.000787,0.000525,0.000787,0.000787,0.000787,0.001312,0.000000,0.001574,0.000787,0.001049,0.001836,0.001574,0.000787,0.002098,0.001836,0.001574,0.000787,0.000262,0.000787,0.001049,0.040698,0.036592,0.043364,0.043529,0.037288,0.040777,0.032090,0.040652,0.031888,0.038823,0.035536,0.029712,0.038178,0.029216,0.031171,0.028104,0.031187,0.030759,0.032137,0.036480,0.030918,0.030118,0.029042,0.023685,0.028384,0.018494,0.027415,0.027552,0.027941,0.027285
