Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq4290,32.077044,31.446024,30.044848,32.319567,33.178892,30.678405,31.978708,26.977407,29.654551,32.551295,29.396004,26.336965,27.802359,30.731738,24.465121,26.321135,26.923995,31.032447,27.948927,24.563195,28.280534,21.837914,21.878157,22.758105,25.340161,27.594591,25.410743,20.323921,25.649979,23.203113,0.000447,0.000000,0.000596,0.001043,0.000596,0.000447,0.000149,0.000447,0.001788,0.001192,0.000298,0.000894,0.000149,0.000596,0.001341,0.000447,0.000298,0.000894,0.000000,0.000298,0.038246,0.037494,0.035823,0.038535,0.039560,0.036578,0.038129,0.032166,0.035358,0.038811,0.035049,0.031402,0.033149,0.036642,0.029170,0.031383,0.032102,0.037000,0.033324,0.029287,0.033719,0.026038,0.026086,0.027135,0.030213,0.032901,0.030298,0.024232,0.030583,0.027665,13.877253,14.497155,16.358853,13.892958,14.939859,14.173499,15.293651,13.872017,14.217458,14.265722,15.251141,10.727550,11.461330,11.879805,11.476128,12.942412,12.890471,13.432601,12.235522,11.918334,12.957729,11.831585,11.090211,9.951996,11.928826,11.081860,9.991260,9.667950,11.328156,10.736182,0.000961,0.002883,0.001922,0.001281,0.000000,0.001281,0.002243,0.000961,0.000320,0.000961,0.002563,0.003844,0.000641,0.001281,0.000320,0.000961,0.000641,0.000000,0.000641,0.001922,0.035567,0.037156,0.041928,0.035607,0.038291,0.036327,0.039197,0.035554,0.036439,0.036563,0.039089,0.027495,0.029375,0.030448,0.029413,0.033171,0.033038,0.034428,0.031360,0.030547,0.033211,0.030324,0.028424,0.025507,0.030573,0.028403,0.025607,0.024779,0.029034,0.027517
seq4291,27.188617,25.912707,23.790324,23.812640,25.955322,26.390125,22.780670,25.984342,27.220459,21.884381,22.946396,26.524544,24.233334,24.125743,20.477309,21.895163,20.797066,20.616238,23.991424,20.810515,19.525620,22.090072,21.440003,17.693781,21.042582,19.061395,16.624075,17.612703,20.766189,17.116543,0.000735,0.000000,0.000735,0.000919,0.000367,0.001470,0.000184,0.000919,0.001654,0.001470,0.000184,0.000735,0.000367,0.000919,0.000367,0.000919,0.001470,0.001102,0.000184,0.000000,0.039965,0.038090,0.034970,0.035003,0.038152,0.038791,0.033486,0.038195,0.040012,0.032168,0.033729,0.038989,0.035621,0.035463,0.030100,0.032184,0.030570,0.030304,0.035265,0.030590,0.028701,0.032471,0.031515,0.026008,0.030931,0.028019,0.024436,0.025889,0.030525,0.025160,12.730081,11.803072,13.752125,14.182217,13.695554,15.266349,14.043505,14.048761,14.701741,13.040260,14.635846,14.568372,12.661979,12.144121,10.178280,10.891552,10.931898,12.095230,11.675738,11.719416,11.873402,12.542434,11.884370,10.868664,11.297761,10.780768,9.718334,9.213824,9.692050,8.191909,0.001334,0.000667,0.001334,0.001334,0.000000,0.001667,0.001667,0.002668,0.000333,0.001667,0.002668,0.003001,0.000333,0.000667,0.000667,0.001667,0.002668,0.000333,0.000000,0.002001,0.033962,0.031489,0.036689,0.037836,0.036538,0.040729,0.037466,0.037480,0.039222,0.034790,0.039047,0.038867,0.033781,0.032399,0.027154,0.029057,0.029165,0.032269,0.031149,0.031266,0.031677,0.033462,0.031706,0.028996,0.030141,0.028762,0.025927,0.024581,0.025857,0.021855
seq4292,22.171960,22.839526,19.648211,23.335706,22.232566,18.830527,20.426151,21.968916,20.658400,22.762250,19.902346,19.393064,20.033982,18.144836,19.897053,22.405348,20.600959,20.380002,22.592705,21.576137,20.924983,19.211094,17.590915,16.868662,16.242509,18.785467,16.275316,18.074989,15.164020,13.035508,0.002284,0.000208,0.000623,0.000623,0.000623,0.000831,0.000000,0.000415,0.001038,0.002492,0.000415,0.001038,0.001038,0.000623,0.000831,0.001038,0.001038,0.000831,0.000000,0.000623,0.036832,0.037941,0.032640,0.038765,0.036933,0.031281,0.033932,0.036495,0.034318,0.037813,0.033062,0.032216,0.033280,0.030142,0.033053,0.037220,0.034222,0.033855,0.037531,0.035842,0.034761,0.031913,0.029222,0.028022,0.026982,0.031206,0.027037,0.030026,0.025190,0.021655,13.519416,16.671065,17.023602,18.671606,15.331249,12.944381,14.366295,16.730254,15.120584,17.333824,13.276257,10.551736,12.584056,13.278421,13.846360,15.005170,12.958551,11.630806,15.181828,14.871952,14.414018,13.912385,10.950460,8.428080,11.231390,12.282142,11.577134,12.287485,9.449540,8.276971,0.003324,0.001209,0.001511,0.000906,0.000302,0.000906,0.000906,0.001209,0.000000,0.000604,0.003626,0.001511,0.000604,0.000906,0.001511,0.001511,0.001511,0.000000,0.000906,0.001209,0.032679,0.040297,0.041149,0.045132,0.037058,0.031289,0.034726,0.040440,0.036549,0.041899,0.032091,0.025505,0.030418,0.032096,0.033469,0.036270,0.031323,0.028114,0.036697,0.035948,0.034841,0.033629,0.026469,0.020372,0.027148,0.029688,0.027984,0.029701,0.022841,0.020007
seq4293,28.150368,23.973240,28.298646,28.042781,28.456536,22.544534,23.149886,24.616833,25.954310,24.127943,27.650469,27.399488,26.946690,28.036042,25.707105,21.602790,27.536720,21.783690,23.818067,25.462798,23.521560,21.330473,21.388337,18.762991,19.812570,17.906170,21.825041,18.143582,18.831614,17.404133,0.001731,0.000173,0.000692,0.001039,0.000000,0.001039,0.000173,0.000519,0.002077,0.001039,0.000173,0.000519,0.000000,0.000865,0.000173,0.000865,0.001039,0.000865,0.000000,0.000865,0.038979,0.033195,0.039185,0.038830,0.039403,0.031217,0.032055,0.034087,0.035939,0.033410,0.038287,0.037940,0.037313,0.038821,0.035596,0.029913,0.038130,0.030164,0.032981,0.035258,0.032570,0.029536,0.029616,0.025981,0.027434,0.024794,0.030221,0.025123,0.026076,0.024099,13.910698,14.224294,14.681298,14.414451,14.166360,11.750914,12.523288,14.067950,14.362077,12.838248,13.729519,13.652677,14.728199,14.490644,13.735057,12.721276,13.771552,12.388556,12.296463,11.376203,10.794873,11.698886,11.622585,10.998637,10.302044,9.882055,10.093845,10.856225,10.809432,9.864619,0.003232,0.000323,0.000970,0.001293,0.000323,0.001616,0.001939,0.001939,0.000323,0.000970,0.001939,0.003878,0.000323,0.000000,0.000000,0.001616,0.001939,0.000000,0.001616,0.001616,0.035968,0.036779,0.037960,0.037270,0.036629,0.030384,0.032381,0.036375,0.037135,0.033195,0.035499,0.035301,0.038082,0.037467,0.035514,0.032893,0.035608,0.032032,0.031794,0.029415,0.027912,0.030249,0.030052,0.028438,0.026637,0.025551,0.026099,0.028070,0.027949,0.025506
seq4294,29.491462,30.600678,26.931671,31.847324,30.254026,30.448345,28.299510,26.213514,26.590498,23.638325,21.736526,27.014256,23.978700,22.759049,23.800539,25.202678,24.545186,24.231269,22.239014,25.613294,24.397947,19.170575,24.310356,19.808010,15.599113,18.629263,20.863631,18.192408,20.684553,19.271904,0.001188,0.000000,0.000849,0.001188,0.000340,0.000340,0.000679,0.001698,0.001019,0.001358,0.000509,0.000849,0.000679,0.000340,0.000509,0.000340,0.000849,0.000679,0.000000,0.000170,0.040050,0.041556,0.036574,0.043249,0.041086,0.041350,0.038431,0.035599,0.036111,0.032101,0.029519,0.036686,0.032564,0.030907,0.032322,0.034226,0.033333,0.032907,0.030201,0.034783,0.033133,0.026034,0.033014,0.026900,0.021184,0.025299,0.028333,0.024706,0.028090,0.026172,16.332958,15.982931,14.990590,15.969930,14.709400,14.465116,15.371357,12.880216,14.220357,13.273488,12.722942,14.296961,13.079351,11.792125,12.563569,12.925668,13.163894,11.719978,10.879048,13.293110,14.245581,10.836928,13.311801,10.076019,8.816874,10.503148,10.091639,9.805560,10.423126,9.906869,0.002228,0.000955,0.001592,0.001592,0.000000,0.000637,0.002228,0.000637,0.001273,0.003183,0.002547,0.001910,0.000955,0.000637,0.001273,0.000637,0.001592,0.000000,0.000318,0.001273,0.041597,0.040705,0.038178,0.040672,0.037462,0.036840,0.039148,0.032803,0.036216,0.033805,0.032403,0.036411,0.033310,0.030032,0.031997,0.032919,0.033526,0.029848,0.027707,0.033855,0.036281,0.027599,0.033902,0.025662,0.022455,0.026749,0.025701,0.024973,0.026546,0.025231
seq4295,28.088790,26.514054,20.880358,26.778908,24.283610,21.016872,24.766482,22.695088,24.623285,22.053619,21.711391,20.773055,22.723878,22.541727,24.449906,24.747636,20.775374,22.291395,21.422764,19.613993,24.856085,21.294593,21.070000,21.577379,19.597996,20.717414,20.032623,16.563235,23.729284,14.802027,0.001477,0.000185,0.000923,0.000923,0.000554,0.000923,0.000000,0.000554,0.002031,0.000739,0.000369,0.000739,0.000000,0.000923,0.000000,0.001846,0.001662,0.000554,0.000185,0.000185,0.041491,0.039164,0.030843,0.039556,0.035870,0.031044,0.036583,0.033523,0.036372,0.032576,0.032070,0.030684,0.033566,0.033297,0.036115,0.036555,0.030688,0.032927,0.031644,0.028972,0.036715,0.031455,0.031123,0.031872,0.028949,0.030602,0.029591,0.024466,0.035051,0.021864,15.520368,16.583753,14.190135,14.332006,13.878659,11.507453,14.108296,14.404694,13.676084,12.190676,13.365170,13.205949,13.232731,13.450471,13.682488,12.655922,12.762250,13.152645,10.989529,11.392472,12.427626,12.991498,12.449216,11.113121,9.229248,10.246122,10.225116,9.491660,11.233012,7.919329,0.002593,0.000000,0.001297,0.001621,0.000324,0.001621,0.001621,0.001621,0.000000,0.000972,0.001297,0.003566,0.000648,0.000972,0.000000,0.003242,0.002917,0.000324,0.000324,0.000972,0.040249,0.043007,0.036799,0.037167,0.035992,0.029842,0.036587,0.037356,0.035466,0.031614,0.034660,0.034247,0.034317,0.034881,0.035483,0.032821,0.033096,0.034109,0.028499,0.029544,0.032229,0.033691,0.032285,0.028820,0.023934,0.026571,0.026517,0.024615,0.029131,0.020537
seq4296,22.454889,22.906635,22.315582,23.886333,22.762123,21.139343,20.496214,19.324312,23.291606,22.555478,19.955694,20.940926,20.878973,17.742272,22.083970,20.500759,23.273036,18.463991,18.783323,21.513310,18.697125,20.205014,19.070854,18.770832,18.508963,17.236535,18.267182,17.061351,14.312949,18.174958,0.002031,0.000000,0.000406,0.000406,0.000609,0.001218,0.000406,0.001421,0.001624,0.001624,0.000406,0.000609,0.001015,0.000406,0.000203,0.000812,0.000203,0.002640,0.000000,0.000203,0.036478,0.037212,0.036252,0.038803,0.036977,0.034341,0.033296,0.031392,0.037837,0.036641,0.032418,0.034019,0.033918,0.028822,0.035875,0.033303,0.037807,0.029995,0.030513,0.034948,0.030373,0.032823,0.030981,0.030493,0.030068,0.028001,0.029675,0.027716,0.023251,0.029525,14.192666,12.760087,13.594959,13.675803,14.582477,12.790503,13.648156,12.997988,14.899578,13.139665,12.461179,13.282531,12.352428,11.713553,12.860855,11.735143,12.559935,10.960433,10.364456,12.969367,10.932569,11.611379,10.724824,10.613110,9.800000,10.767334,10.158918,10.071801,8.259016,11.017610,0.003365,0.000336,0.001009,0.000673,0.000000,0.000673,0.000673,0.002019,0.000673,0.002355,0.002692,0.002692,0.000673,0.001009,0.001682,0.001346,0.000336,0.000000,0.000336,0.004374,0.038204,0.034348,0.036595,0.036813,0.039253,0.034430,0.036738,0.034988,0.040107,0.035369,0.033543,0.035754,0.033250,0.031531,0.034619,0.031589,0.033809,0.029503,0.027899,0.034911,0.029428,0.031256,0.028869,0.028568,0.026380,0.028984,0.027346,0.027111,0.022232,0.029657
seq4297,24.623139,27.674922,24.948014,23.829927,25.820635,26.092220,21.562897,21.325392,22.564704,20.078173,22.913206,23.931563,23.640665,20.886052,21.599000,22.340573,21.867407,19.501465,20.268088,22.721718,21.838804,20.537729,20.590315,21.110934,19.813982,20.588344,17.982852,15.626969,14.573931,19.210717,0.002651,0.000000,0.000758,0.000758,0.000189,0.000947,0.000568,0.000758,0.000947,0.001704,0.000758,0.000000,0.000568,0.000568,0.000568,0.000947,0.000568,0.001326,0.000000,0.000568,0.037304,0.041928,0.037796,0.036102,0.039118,0.039530,0.032668,0.032308,0.034186,0.030419,0.034714,0.036256,0.035816,0.031642,0.032723,0.033846,0.033129,0.029545,0.030706,0.034423,0.033086,0.031115,0.031194,0.031983,0.030018,0.031191,0.027244,0.023675,0.022080,0.029104,12.293175,14.686512,14.375489,13.774365,14.507907,14.348664,11.647031,11.520368,11.535663,11.495468,13.383061,12.746522,12.972634,10.842098,11.198161,13.266458,11.466609,11.393640,11.711606,11.930081,11.637317,11.144446,11.733542,11.275241,11.463213,11.068664,8.298821,9.138172,9.609519,10.688048,0.004766,0.001021,0.000000,0.001362,0.000000,0.001021,0.001362,0.001702,0.001021,0.001362,0.003064,0.001702,0.001362,0.000340,0.001021,0.001702,0.001021,0.000000,0.001021,0.002383,0.033482,0.040001,0.039154,0.037517,0.039515,0.039081,0.031723,0.031378,0.031419,0.031310,0.036451,0.034717,0.035333,0.029530,0.030500,0.036133,0.031231,0.031032,0.031898,0.032494,0.031696,0.030354,0.031958,0.030710,0.031222,0.030147,0.022603,0.024889,0.026173,0.029111
seq4298,24.599521,30.768647,27.707405,24.286688,25.330551,26.983500,26.658581,23.182329,23.592449,25.467810,21.138892,21.212684,21.388778,25.438882,22.904961,22.544899,24.826491,20.946000,20.796668,19.924319,20.170421,19.774340,19.214488,16.543745,19.691622,17.878725,17.553944,17.948861,19.217205,16.339781,0.000556,0.000000,0.000556,0.000556,0.001298,0.000742,0.000185,0.001113,0.001669,0.001113,0.000556,0.000556,0.000742,0.000556,0.000185,0.001298,0.000556,0.001669,0.000185,0.000742,0.036496,0.045649,0.041107,0.036032,0.037581,0.040033,0.039551,0.034393,0.035002,0.037784,0.031362,0.031471,0.031733,0.037741,0.033982,0.033448,0.036833,0.031076,0.030854,0.029560,0.029925,0.029337,0.028507,0.024544,0.029215,0.026525,0.026043,0.026629,0.028511,0.024242,16.688394,17.617112,16.920022,14.887377,13.648415,15.279200,16.768632,14.462823,14.137718,15.057826,15.305592,14.246879,12.104813,14.513272,13.076301,13.487637,14.129713,10.772742,12.592169,12.583710,12.227885,12.202163,12.610362,10.802856,12.022866,10.401493,10.357361,10.402012,10.390027,9.239178,0.000917,0.000306,0.000917,0.000917,0.000000,0.000917,0.000917,0.001223,0.000306,0.001834,0.001834,0.002751,0.000917,0.002140,0.001223,0.002140,0.000917,0.000306,0.001223,0.002751,0.040809,0.043080,0.041376,0.036405,0.033375,0.037363,0.041005,0.035367,0.034572,0.036822,0.037428,0.034839,0.029601,0.035490,0.031976,0.032982,0.034552,0.026343,0.030792,0.030772,0.029902,0.029839,0.030837,0.026417,0.029400,0.025435,0.025328,0.025437,0.025407,0.022593
seq4299,25.938790,23.258883,23.219583,21.611997,21.512510,28.025147,21.064279,24.550681,23.190443,24.915897,23.530122,22.444088,21.486282,21.827629,25.401415,22.379425,21.607371,18.632216,23.095357,21.879425,17.410269,19.171632,17.809487,21.542681,11.155011,17.860757,15.940594,15.104037,14.605170,12.092288,0.001582,0.000000,0.000593,0.000989,0.000989,0.000791,0.000198,0.000593,0.001384,0.001977,0.000395,0.000593,0.000395,0.001186,0.000198,0.000989,0.000989,0.001582,0.000198,0.000198,0.041025,0.036787,0.036725,0.034182,0.034025,0.044325,0.033316,0.038830,0.036678,0.039407,0.037216,0.035498,0.033983,0.034523,0.040175,0.035396,0.034175,0.029469,0.036528,0.034605,0.027536,0.030322,0.028168,0.034072,0.017643,0.028249,0.025212,0.023889,0.023100,0.019125,13.886555,14.427539,13.532850,12.528675,13.411898,15.902412,13.517253,13.024922,13.835500,14.326620,12.921320,13.909832,11.030871,12.023862,14.711693,12.169324,11.945224,10.948772,13.937047,11.679264,10.127875,11.663364,12.064532,11.856247,8.994981,8.960627,11.146371,9.537869,7.558486,8.353056,0.002674,0.000334,0.001003,0.001003,0.000000,0.002006,0.001671,0.001337,0.000334,0.001003,0.003343,0.002340,0.000669,0.001671,0.000669,0.001671,0.001671,0.000334,0.000334,0.002674,0.037136,0.038583,0.036190,0.033505,0.035867,0.042527,0.036149,0.034832,0.037000,0.038313,0.034555,0.037199,0.029499,0.032155,0.039343,0.032544,0.031945,0.029280,0.037271,0.031233,0.027085,0.031191,0.032264,0.031707,0.024055,0.023963,0.029808,0.025507,0.020213,0.022338
seq4300,24.113967,23.974082,25.129557,22.375124,22.687485,21.495186,21.744564,21.138495,24.015244,20.436495,24.688558,19.920171,21.490097,20.586940,19.856001,20.917765,21.059448,16.577544,20.146462,17.153361,21.726209,16.835761,19.540021,20.623715,17.604765,16.318376,15.822383,16.325487,18.902829,17.417604,0.002417,0.000000,0.000806,0.000604,0.000403,0.002618,0.000000,0.000604,0.000806,0.002014,0.000403,0.000403,0.000000,0.000201,0.000604,0.001611,0.001007,0.001007,0.000201,0.000403,0.038854,0.038629,0.040491,0.036053,0.036556,0.034635,0.035037,0.034060,0.038695,0.032929,0.039780,0.032097,0.034627,0.033171,0.031994,0.033704,0.033933,0.026711,0.032462,0.027639,0.035007,0.027127,0.031484,0.033231,0.028366,0.026294,0.025494,0.026305,0.030458,0.028065,15.699037,15.955262,17.431823,17.367701,14.299232,14.854689,15.082747,14.404889,16.036647,11.496095,15.900141,12.969865,13.654170,14.972850,12.695987,14.760800,11.704878,11.535100,14.311823,11.155652,14.658302,10.699383,11.734321,12.460011,10.128978,11.796950,11.146652,10.473878,11.196366,9.669205,0.003656,0.000914,0.000609,0.001219,0.000000,0.000305,0.000914,0.003961,0.000000,0.000914,0.003047,0.001219,0.000609,0.000609,0.000000,0.002438,0.001523,0.000305,0.000609,0.001523,0.038267,0.038891,0.042490,0.042334,0.034855,0.036209,0.036764,0.035112,0.039090,0.028022,0.038757,0.031614,0.033282,0.036497,0.030947,0.035980,0.028531,0.028117,0.034885,0.027192,0.035730,0.026080,0.028603,0.030371,0.024690,0.028755,0.027170,0.025530,0.027291,0.023569
seq4301,29.544354,27.395964,23.962730,23.048022,27.107924,27.720357,23.431601,28.583072,24.839159,21.627844,24.842715,29.837766,22.585051,21.425810,26.006451,21.357093,22.159821,23.583059,23.165585,19.267880,22.976375,25.300987,20.608082,20.140622,21.562935,20.894252,20.462876,21.502587,17.447199,17.575681,0.001761,0.000000,0.000352,0.001232,0.000528,0.001056,0.000000,0.000000,0.001056,0.002113,0.000528,0.000528,0.000352,0.001056,0.000528,0.000528,0.000880,0.000704,0.000176,0.000704,0.041614,0.038588,0.033752,0.032464,0.038182,0.039045,0.033004,0.040260,0.034987,0.030463,0.034992,0.042027,0.031812,0.030179,0.036631,0.030082,0.031213,0.033217,0.032629,0.027139,0.032363,0.035637,0.029027,0.028369,0.030372,0.029430,0.028822,0.030287,0.024575,0.024756,16.423083,14.622153,13.331163,14.339968,14.942390,13.999676,13.739665,14.102088,13.930146,15.128329,13.225700,15.003483,13.855035,11.398789,14.163267,10.770103,11.613672,10.625246,13.412158,9.919654,12.983148,12.171357,12.063061,10.686879,10.633878,11.257198,11.704013,11.497588,9.237317,9.784835,0.003200,0.000960,0.000960,0.000640,0.000000,0.001920,0.002240,0.001920,0.000000,0.000000,0.003841,0.001920,0.000960,0.000960,0.000640,0.000960,0.001600,0.000320,0.001280,0.001280,0.042050,0.037438,0.034133,0.036716,0.038258,0.035845,0.035179,0.036107,0.035667,0.038734,0.033863,0.038415,0.035474,0.029185,0.036264,0.027576,0.029736,0.027205,0.034340,0.025398,0.033242,0.031163,0.030886,0.027363,0.027227,0.028823,0.029967,0.029438,0.023651,0.025053
seq4302,23.038000,24.124841,22.990070,19.077133,23.290721,21.093826,22.887895,20.791659,21.481748,19.374745,24.489029,22.894521,22.326702,19.220492,21.338431,18.364366,19.620235,17.622352,20.264053,18.701053,17.208678,13.064335,17.014967,16.549194,15.785173,14.213958,16.404172,14.252047,15.598245,14.454546,0.000426,0.000213,0.000426,0.000426,0.001064,0.000851,0.000426,0.001064,0.000638,0.001489,0.000851,0.001489,0.001277,0.001277,0.000638,0.001064,0.000638,0.001064,0.000213,0.001489,0.039211,0.041061,0.039130,0.032470,0.039641,0.035902,0.038956,0.035388,0.036562,0.032976,0.041681,0.038967,0.038000,0.032714,0.036318,0.031257,0.033394,0.029994,0.034490,0.031830,0.029290,0.022236,0.028960,0.028167,0.026867,0.024192,0.027920,0.024257,0.026549,0.024602,15.152948,17.410384,17.181698,16.187258,16.313683,14.470416,15.078226,13.585333,15.407355,14.527701,17.465398,15.281558,14.801709,15.181806,13.512666,11.431823,11.803310,14.288632,13.289237,12.780357,11.604889,11.251184,11.198075,11.978042,10.916193,11.238075,11.721514,10.104965,11.292504,10.713726,0.000599,0.000899,0.002097,0.000599,0.000300,0.001798,0.000599,0.001199,0.000599,0.001498,0.002097,0.000899,0.001199,0.001498,0.001798,0.001498,0.000899,0.000300,0.002097,0.001498,0.036323,0.041734,0.041186,0.038802,0.039106,0.034687,0.036144,0.032565,0.036933,0.034824,0.041866,0.036631,0.035481,0.036392,0.032391,0.027403,0.028294,0.034251,0.031856,0.030636,0.027818,0.026970,0.026843,0.028713,0.026167,0.026939,0.028098,0.024223,0.027069,0.025682
seq4303,25.049401,22.513610,24.680421,22.810223,23.225853,21.463359,20.994399,21.971118,20.271041,20.161995,22.954404,20.636361,21.176457,20.480911,20.435198,17.577421,18.853179,19.654715,20.316730,20.383375,17.319618,18.920512,18.036090,20.841468,17.670822,17.902200,16.670797,17.534985,17.153578,16.894318,0.001627,0.000000,0.001017,0.000407,0.000203,0.001017,0.000203,0.002034,0.001424,0.001220,0.000610,0.000610,0.000407,0.000407,0.000203,0.002644,0.001017,0.000610,0.000407,0.000203,0.040760,0.036634,0.040160,0.037117,0.037793,0.034925,0.034162,0.035751,0.032985,0.032807,0.037351,0.033579,0.034458,0.033326,0.033252,0.028602,0.030678,0.031982,0.033059,0.033168,0.028182,0.030787,0.029348,0.033913,0.028754,0.029130,0.027127,0.028533,0.027912,0.027490,17.582996,16.316214,17.904857,16.417783,15.592169,16.316777,14.132569,14.765041,14.427864,16.416463,15.016982,13.811833,14.794981,12.432039,14.282747,11.628405,11.877296,13.632666,14.120671,13.216831,12.834570,12.169432,10.800260,12.685322,10.254711,12.690189,11.568437,11.975338,9.868556,10.516257,0.002381,0.000298,0.000893,0.001488,0.000000,0.000595,0.000595,0.001488,0.000298,0.002976,0.001786,0.002083,0.000893,0.000298,0.000595,0.003869,0.001488,0.000595,0.000298,0.000893,0.041859,0.038843,0.042626,0.039085,0.037120,0.038845,0.033645,0.035151,0.034348,0.039082,0.035750,0.032881,0.035222,0.029597,0.034002,0.027683,0.028276,0.032455,0.033617,0.031465,0.030555,0.028971,0.025712,0.030200,0.024413,0.030211,0.027541,0.028509,0.023494,0.025036
seq4304,30.077373,31.918137,26.025866,30.730239,29.655400,31.418183,22.973342,24.272270,30.222784,27.577488,22.776054,24.725716,26.652840,21.320360,24.897050,19.830359,19.179592,21.206021,18.625065,22.900381,24.722189,23.975665,24.214233,19.302062,18.992977,20.058643,18.482377,19.405621,20.832747,15.233678,0.000692,0.000000,0.000519,0.000865,0.000346,0.001038,0.000173,0.000000,0.000865,0.001038,0.000173,0.000346,0.001038,0.000519,0.001558,0.002250,0.001212,0.001038,0.000000,0.000173,0.041647,0.044195,0.036037,0.042551,0.041062,0.043503,0.031810,0.033609,0.041848,0.038185,0.031537,0.034236,0.036905,0.029521,0.034474,0.027458,0.026557,0.029363,0.025789,0.031709,0.034232,0.033198,0.033528,0.026727,0.026299,0.027774,0.025592,0.026870,0.028846,0.021093,13.211877,14.143126,14.029811,15.677036,14.162401,13.713164,13.195500,12.984316,13.216982,12.898345,12.549054,12.057372,12.809281,11.308253,11.099968,9.762791,9.558378,9.899167,10.271022,11.062607,11.331487,11.940011,11.367377,9.033964,9.728502,9.173456,9.597815,9.258886,9.530492,7.094062,0.001406,0.003163,0.000703,0.001054,0.000000,0.001054,0.001757,0.002109,0.000351,0.000000,0.002109,0.001757,0.000351,0.000703,0.002109,0.004569,0.002460,0.000000,0.000351,0.002109,0.037147,0.039765,0.039447,0.044078,0.039819,0.038556,0.037101,0.036507,0.037161,0.036265,0.035283,0.033901,0.036015,0.031795,0.031209,0.027449,0.026875,0.027833,0.028878,0.031104,0.031860,0.033571,0.031961,0.025400,0.027353,0.025792,0.026985,0.026032,0.026796,0.019946
