Feature,[G3.3.1.1.1],[G3.3.1.1.2],[G3.3.1.1.3],[G3.3.1.1.4],[G3.3.1.1.5],[G3.3.1.1.6],[G3.3.1.1.7],[G3.3.1.1.8],[G3.3.1.1.9],[G3.3.1.1.10],[G3.3.1.1.11],[G3.3.1.1.12],[G3.3.1.1.13],[G3.3.1.1.14],[G3.3.1.1.15],[G3.3.1.1.16],[G3.3.1.1.17],[G3.3.1.1.18],[G3.3.1.1.19],[G3.3.1.1.20],[G3.3.1.1.21],[G3.3.1.1.22],[G3.3.1.1.23],[G3.3.1.1.24],[G3.3.1.1.25],[G3.3.1.1.26],[G3.3.1.1.27],[G3.3.1.1.28],[G3.3.1.1.29],[G3.3.1.1.30],[G3.3.2.1.1],[G3.3.2.1.2],[G3.3.2.1.3],[G3.3.2.1.4],[G3.3.2.1.5],[G3.3.2.1.6],[G3.3.2.1.7],[G3.3.2.1.8],[G3.3.2.1.9],[G3.3.2.1.10],[G3.3.2.1.11],[G3.3.2.1.12],[G3.3.2.1.13],[G3.3.2.1.14],[G3.3.2.1.15],[G3.3.2.1.16],[G3.3.2.1.17],[G3.3.2.1.18],[G3.3.2.1.19],[G3.3.2.1.20],[G3.3.2.1.21],[G3.3.2.1.22],[G3.3.2.1.23],[G3.3.2.1.24],[G3.3.2.1.25],[G3.3.2.1.26],[G3.3.2.1.27],[G3.3.2.1.28],[G3.3.2.1.29],[G3.3.2.1.30],[G3.3.4.1.1],[G3.3.4.1.2],[G3.3.4.1.3],[G3.3.4.1.4],[G3.3.4.1.5],[G3.3.4.1.6],[G3.3.4.1.7],[G3.3.4.1.8],[G3.3.4.1.9],[G3.3.4.1.10],[G3.3.4.1.11],[G3.3.4.1.12],[G3.3.4.1.13],[G3.3.4.1.14],[G3.3.4.1.15],[G3.3.4.1.16],[G3.3.4.1.17],[G3.3.4.1.18],[G3.3.4.1.19],[G3.3.4.1.20],[G3.3.4.1.21],[G3.3.4.1.22],[G3.3.4.1.23],[G3.3.4.1.24],[G3.3.4.1.25],[G3.3.4.1.26],[G3.3.4.1.27],[G3.3.4.1.28],[G3.3.4.1.29],[G3.3.4.1.30]
seq4016,1.070602,0.887085,1.056537,0.941308,0.951879,0.960839,1.098331,1.162104,1.081694,1.147585,1.017704,0.880960,0.973546,1.205280,0.893920,1.200793,0.827637,1.150712,0.969909,1.252118,1.153111,1.132355,1.118415,0.977868,1.155441,0.970912,1.260885,0.987202,1.113328,1.051613,1.063839,0.913995,0.949902,0.997643,1.056952,0.981621,1.097197,0.830763,1.078432,0.996908,1.007626,0.758354,1.123197,0.932423,0.882238,0.993900,1.084052,1.010523,1.201183,0.947910,1.163530,0.846483,0.770971,1.114751,0.985355,0.831146,0.853008,0.852176,0.960964,1.047400,0.932452,0.905686,0.638454,0.728515,0.866835,0.645306,0.896190,0.755083,0.741006,0.859117,0.744217,0.787377,0.877442,0.788637,0.944735,0.888860,0.837980,1.049759,1.005235,1.054622,1.029216,0.795089,0.955902,1.092311,1.019917,1.088831,0.761243,0.975463,1.058942,0.823760
seq4017,1.047257,0.811600,1.243427,0.960031,0.985724,0.970922,1.007366,0.896136,1.116823,1.087523,1.127566,1.074519,0.911443,1.129531,0.991841,1.166128,0.847598,1.153288,0.886286,1.166495,0.878431,1.242138,1.073717,1.006656,0.938143,0.951890,1.060448,1.150509,1.042310,1.168161,0.991061,1.151917,1.034780,0.979064,1.150566,1.188447,0.775973,0.785827,1.110131,0.973803,0.926152,0.990128,1.217808,0.849785,0.934885,1.071061,0.986996,0.903614,0.770601,1.246646,1.032898,1.037460,0.858761,1.203728,1.035243,0.844743,1.006273,1.016912,0.785217,0.923487,0.941944,0.900439,0.883457,0.913032,0.792057,0.946668,0.786090,1.022090,0.776309,0.857893,1.047559,1.098600,1.059063,0.896876,0.966813,0.983969,0.942228,0.929786,0.848558,1.083062,0.937524,0.982128,0.873797,1.036951,1.087445,0.727584,1.067138,0.876607,0.983803,0.986620
seq4018,0.938132,1.105054,1.122511,0.946989,0.989654,1.047464,1.215631,0.924089,1.051488,1.037196,1.089160,1.115921,1.170052,1.057482,0.928347,1.095876,1.071140,1.049661,0.944222,1.133619,1.041036,1.000489,0.906923,1.142826,1.016954,1.212612,1.240983,1.327974,1.156148,1.070853,1.025117,0.919113,1.064765,1.157222,1.082828,1.081912,0.952812,0.886090,0.959383,1.021079,0.867358,1.063393,1.041740,1.098930,0.945133,1.215407,1.066497,1.036633,0.954515,0.973582,0.975497,0.884973,0.942936,1.162476,1.317729,0.982641,1.289467,1.051755,0.900334,0.827213,0.695897,0.615339,0.834935,0.760450,0.799736,0.863521,0.814877,0.840011,0.954431,0.990461,1.070304,0.968587,0.969675,0.949711,0.895051,1.093011,0.845399,0.979712,0.997710,1.012799,1.003652,0.773658,0.751120,0.909946,0.865853,0.801580,0.878240,0.938575,1.061481,0.711271
seq4019,0.938785,0.987114,0.983474,0.928017,0.950375,1.048731,0.847030,0.768728,1.049218,0.916845,1.034402,0.918828,0.852616,1.019707,1.059401,1.089925,1.062133,0.813229,1.114876,0.999052,1.019278,0.987385,0.905164,1.039244,1.001523,0.966697,0.966277,0.823849,1.098537,0.883865,0.868427,1.077848,1.059647,1.018308,1.131143,0.981338,1.140291,1.139656,0.885967,1.072224,1.086266,0.951986,1.005092,1.000731,1.012442,0.956769,0.833234,0.714168,1.036001,1.118727,1.155807,1.061172,1.158996,1.192214,1.142453,0.976700,1.013045,0.946754,0.868688,0.969799,0.737542,0.919149,0.926754,0.851859,0.913421,0.903508,0.750069,0.875948,0.811055,0.943326,1.069974,1.087307,1.113532,1.007324,0.819692,0.695835,1.027133,0.989187,0.967950,0.986423,1.096440,1.043078,0.940027,0.983482,0.878291,0.974947,1.033964,1.107066,1.089748,1.052238
seq4020,1.052025,0.997738,1.064179,0.809134,1.082986,0.954890,1.009002,1.018659,1.196283,1.044476,1.097921,1.053187,0.913465,1.033417,1.036139,1.040559,0.695956,0.917869,0.864663,1.189859,1.144875,0.991258,0.921287,1.026538,1.112301,1.022547,1.154034,1.191431,0.830981,1.083366,0.897546,0.943217,0.928256,0.881144,1.069403,1.133069,1.037331,0.893041,1.112924,1.190052,1.034037,0.893353,0.879926,1.233526,0.988884,0.878523,0.948366,1.014272,0.921530,0.788942,0.971550,1.138078,1.066119,0.921677,1.006525,1.029153,0.872609,1.026420,0.914863,1.141183,0.864443,0.931940,0.730730,0.591539,0.804111,0.789249,0.696729,0.544752,0.869812,0.869428,0.671663,0.691702,0.828054,0.814054,0.797687,0.833131,0.792277,0.964171,0.837724,0.691771,0.985577,0.929430,0.899203,0.811030,0.865547,1.019879,1.068374,0.857768,1.130906,1.014577
seq4021,0.819054,0.980959,0.977325,1.174953,0.956871,0.895559,0.894057,0.889203,0.991369,1.057303,1.073774,1.064977,0.954476,0.931277,0.824714,0.933412,1.010849,0.952918,1.137044,1.057419,1.033713,1.256167,0.888884,0.840647,0.858301,1.023313,1.174757,1.047259,1.082054,1.005811,1.111188,1.004344,0.990288,1.148582,0.875753,1.014404,1.078223,0.925621,1.128060,0.994910,0.919016,1.101220,0.916041,0.736381,1.029864,0.895889,1.085044,0.991467,0.867515,1.015608,1.089705,1.030580,1.048439,0.983109,1.012187,0.973036,0.974430,1.065861,0.871147,1.030104,0.866592,0.875810,0.952433,1.079442,0.891786,0.909601,0.780290,0.919630,0.981853,0.969424,0.992540,1.037130,1.122970,0.654569,0.927530,0.892851,0.984371,1.115953,0.941362,1.130098,0.811616,0.916428,0.979147,0.817257,0.972475,0.914667,1.104667,0.580550,0.964674,0.901460
seq4022,0.835210,1.004552,1.022651,0.976218,1.012327,0.887415,0.996212,1.269963,1.094140,1.003754,1.135600,0.933132,0.787699,0.944254,1.024920,0.804905,1.024400,0.971982,1.032147,1.050219,1.064902,1.018973,1.027869,1.261468,1.300349,1.196251,0.958845,1.022758,0.939331,1.142306,1.033900,0.973767,1.014837,1.135021,0.977593,0.958139,0.900799,1.193459,1.026827,1.068034,1.025650,0.924123,0.915950,1.158161,0.979411,0.951069,1.011758,1.087233,0.884562,1.026944,1.078289,0.800083,1.047042,0.974297,0.950674,0.861609,1.046166,1.161378,0.992634,1.198771,0.872648,0.972206,0.893636,1.108509,0.974316,0.998215,1.134377,1.085432,1.221538,1.284113,1.104979,1.135915,1.070410,1.069634,1.095734,0.851818,0.955583,0.956929,0.723102,0.948367,1.001943,0.862404,0.946211,0.971768,0.875969,1.088774,1.066316,0.966835,1.189376,1.083783
seq4023,0.926036,1.130301,0.940764,1.057954,1.106922,0.961205,1.030832,0.882274,0.680583,1.046969,1.125705,0.959612,1.041873,0.861940,0.770655,0.821224,1.044606,0.887058,1.061296,1.133736,1.043390,1.052320,0.864580,0.806893,1.054271,1.264918,0.896457,1.211371,1.258480,0.884356,0.945349,1.051255,0.981896,1.132850,0.984605,1.000340,0.996262,0.788283,0.889198,0.909566,1.041783,1.020311,0.939875,1.209354,0.942832,0.943148,0.889214,0.816633,1.173670,1.172416,1.061840,1.074803,0.936897,0.862512,0.824641,0.903932,1.101628,1.031689,1.171781,1.276432,0.850201,0.873596,0.970135,0.953590,0.907809,0.918202,0.931138,0.946556,0.956206,1.028588,1.101322,1.102998,1.138555,1.148717,0.914297,1.069320,1.056483,1.029728,1.094247,1.255384,1.085931,1.028393,1.045238,1.024509,0.923974,1.031310,0.752532,1.140854,1.119427,1.085432
seq4024,0.954806,0.936535,1.016207,0.958219,0.988726,0.942531,1.057403,0.765485,1.013434,1.173586,0.904671,1.032262,0.858232,0.936646,1.146991,0.923967,0.980299,0.932336,0.969082,0.926848,0.959880,0.621927,1.153763,1.079182,0.971712,0.967445,0.979907,1.162565,1.048982,0.926309,1.088359,1.150448,1.060669,1.189715,0.815486,0.901985,0.922430,1.069560,1.092046,0.992250,1.215317,0.929093,0.931107,0.826972,0.958782,1.225010,0.940251,1.021572,0.913085,0.686471,1.127517,1.079621,1.082615,0.794471,0.893050,0.998269,0.761357,1.200508,0.839844,1.031882,1.058146,1.275473,0.838147,0.942956,0.985589,0.809600,0.991863,1.067801,0.951519,0.860092,1.006710,0.941044,0.876093,1.031312,0.950538,0.830053,1.292638,0.942237,0.898419,1.003828,0.974552,0.979022,1.022271,1.260910,0.865251,0.843296,1.161434,0.951096,1.018404,1.056134
seq4025,0.996009,0.977462,1.084535,0.829858,0.997751,1.140693,1.099032,0.942237,1.019062,1.052176,1.055613,0.867438,0.995079,0.918634,1.116782,0.971206,0.936791,0.962608,0.929765,1.143831,0.992755,0.871557,0.873587,1.156870,0.941250,1.210139,0.792899,0.980654,0.897648,0.984600,1.066538,1.096661,0.872772,1.244417,0.920866,0.871492,1.180269,1.016103,0.969403,0.807477,1.048380,1.080127,1.151256,0.903949,1.020045,1.131566,1.036522,0.992195,1.023620,0.821177,1.025469,1.003706,1.105672,0.815719,1.098447,1.064135,0.674573,1.006411,1.070080,0.918975,1.041988,1.135097,0.925992,0.946967,1.081874,0.805910,1.145570,1.057109,1.031982,0.889424,1.151035,0.985597,0.937205,1.054507,1.101928,0.837968,1.107351,0.992293,0.966854,1.017334,0.919547,1.101498,1.028710,0.939843,0.933476,1.072998,1.035209,1.141238,1.243575,0.986242
