Feature,[G3.3.1.1.1],[G3.3.1.1.2],[G3.3.1.1.3],[G3.3.1.1.4],[G3.3.1.1.5],[G3.3.1.1.6],[G3.3.1.1.7],[G3.3.1.1.8],[G3.3.1.1.9],[G3.3.1.1.10],[G3.3.1.1.11],[G3.3.1.1.12],[G3.3.1.1.13],[G3.3.1.1.14],[G3.3.1.1.15],[G3.3.1.1.16],[G3.3.1.1.17],[G3.3.1.1.18],[G3.3.1.1.19],[G3.3.1.1.20],[G3.3.1.1.21],[G3.3.1.1.22],[G3.3.1.1.23],[G3.3.1.1.24],[G3.3.1.1.25],[G3.3.1.1.26],[G3.3.1.1.27],[G3.3.1.1.28],[G3.3.1.1.29],[G3.3.1.1.30],[G3.3.2.1.1],[G3.3.2.1.2],[G3.3.2.1.3],[G3.3.2.1.4],[G3.3.2.1.5],[G3.3.2.1.6],[G3.3.2.1.7],[G3.3.2.1.8],[G3.3.2.1.9],[G3.3.2.1.10],[G3.3.2.1.11],[G3.3.2.1.12],[G3.3.2.1.13],[G3.3.2.1.14],[G3.3.2.1.15],[G3.3.2.1.16],[G3.3.2.1.17],[G3.3.2.1.18],[G3.3.2.1.19],[G3.3.2.1.20],[G3.3.2.1.21],[G3.3.2.1.22],[G3.3.2.1.23],[G3.3.2.1.24],[G3.3.2.1.25],[G3.3.2.1.26],[G3.3.2.1.27],[G3.3.2.1.28],[G3.3.2.1.29],[G3.3.2.1.30],[G3.3.4.1.1],[G3.3.4.1.2],[G3.3.4.1.3],[G3.3.4.1.4],[G3.3.4.1.5],[G3.3.4.1.6],[G3.3.4.1.7],[G3.3.4.1.8],[G3.3.4.1.9],[G3.3.4.1.10],[G3.3.4.1.11],[G3.3.4.1.12],[G3.3.4.1.13],[G3.3.4.1.14],[G3.3.4.1.15],[G3.3.4.1.16],[G3.3.4.1.17],[G3.3.4.1.18],[G3.3.4.1.19],[G3.3.4.1.20],[G3.3.4.1.21],[G3.3.4.1.22],[G3.3.4.1.23],[G3.3.4.1.24],[G3.3.4.1.25],[G3.3.4.1.26],[G3.3.4.1.27],[G3.3.4.1.28],[G3.3.4.1.29],[G3.3.4.1.30]
seq3010,0.915167,0.982273,1.026463,1.033254,1.134288,0.752465,0.942088,1.072427,1.135774,1.020838,1.065581,1.107894,0.995044,1.127606,1.074678,1.118823,1.032326,1.099572,1.019706,1.029277,0.902861,0.945901,1.173887,1.195648,1.079980,1.280585,1.060802,0.889940,1.060905,1.091524,1.092331,0.868767,1.125353,1.055979,1.140657,0.998621,0.912272,0.914041,0.919925,0.882055,0.971522,1.165727,0.861263,1.091073,0.889840,1.024145,0.926279,0.963172,1.116936,1.163116,0.820345,0.833407,0.898985,0.856834,0.915709,0.983066,1.123378,0.957006,1.020700,0.792467,0.929333,1.092024,0.886765,1.197705,1.227908,0.939736,0.909760,1.042705,0.874230,0.866282,1.135634,1.039651,1.011491,1.095870,0.942224,1.014328,1.204761,1.035197,0.991094,1.197652,0.754677,0.741244,1.109627,0.944960,1.142129,1.374621,1.370683,1.022661,1.100173,1.037998
seq3011,1.178301,0.954840,0.830400,1.014059,0.967516,0.836535,1.070582,1.150237,1.018398,0.885478,1.171073,0.801760,1.239666,1.071897,0.929066,1.143633,1.010091,1.088248,1.029447,0.954117,1.099831,0.889212,1.115184,0.917655,1.012223,1.080384,0.923650,0.968950,0.888225,0.874429,0.857903,0.879587,1.022510,1.101446,0.976242,1.011777,0.963522,0.968852,1.109751,1.088408,1.033776,0.973749,0.827434,1.047229,0.803733,1.053296,0.971936,1.096688,1.062760,1.001170,1.050603,1.110800,0.825439,1.022661,1.011674,0.861694,1.134418,0.927408,0.977482,0.745950,0.806553,0.993612,0.880853,1.131930,1.181575,1.135942,1.165435,1.217989,1.073874,1.098235,1.249524,1.067442,0.891729,1.026684,1.125258,0.730551,0.634231,0.954245,0.866295,0.959192,1.252102,1.139787,0.901527,1.009927,0.971380,0.848943,1.201290,1.090759,0.776301,0.855518
seq3012,1.054403,0.978804,1.030804,0.927125,1.153273,0.997023,0.819869,0.803972,1.210389,1.155226,0.923994,1.047260,1.049773,0.862170,0.729544,1.176166,1.050976,0.895357,0.992532,1.099421,1.167622,0.913151,1.277959,1.092003,1.106701,0.802606,1.187627,1.000094,0.907750,1.078993,0.970150,1.089014,0.839920,0.985749,1.102931,1.065385,1.088922,0.906270,0.964412,0.907889,0.906766,0.928443,0.863315,0.978026,0.989746,0.825374,0.960421,1.060118,0.742585,0.764362,0.940011,1.053208,1.183190,1.117808,1.035700,1.184106,1.033764,0.750806,0.905503,1.048719,0.874003,1.016941,0.939349,1.083525,1.202308,1.109190,1.080434,1.140299,1.100345,0.951166,0.995809,0.808337,0.719532,0.881017,1.046274,0.963754,1.007542,1.097374,0.955150,0.920547,0.951379,1.221531,1.200644,1.136395,1.088783,0.981437,0.830235,0.891085,1.012992,0.862943
seq3013,1.217780,0.843185,0.930750,1.001869,1.040387,1.043567,1.198423,1.059190,1.108753,0.924979,1.177578,0.991787,0.800045,1.119269,0.750051,0.938156,1.045815,0.773569,1.003234,1.019707,0.957366,1.085145,0.818677,1.238180,0.810503,0.959435,1.028776,0.673992,1.077681,1.034112,1.076383,1.153396,1.151909,1.119066,0.857115,1.007126,1.073876,0.889239,0.981701,0.903175,1.129230,1.009571,0.848370,1.076068,1.074904,1.165862,0.891729,0.755007,0.914882,1.084685,0.966346,0.942107,1.070651,1.104494,1.189848,0.777347,0.797491,1.052934,1.122198,0.764473,1.025369,1.183418,1.022205,0.904765,1.008847,0.912548,0.947706,0.798250,0.959135,1.025143,1.002038,0.858113,0.952880,0.978871,0.988755,1.135940,0.965332,0.833467,1.122461,1.020960,1.002352,0.937725,1.037287,1.250485,1.069699,0.568519,0.845197,1.212313,0.877952,0.914193
seq3014,0.923169,1.162658,1.233752,0.955419,0.980461,0.948316,0.743833,1.167114,1.102077,0.991208,1.067235,1.057443,0.879586,0.754866,1.300057,1.118349,1.037093,0.832313,0.934173,0.965720,1.019943,1.298445,0.867427,0.797336,0.929245,1.134318,0.975270,0.988365,1.066356,0.934173,1.199916,1.118584,1.058104,1.108511,0.810965,1.062454,0.884264,1.157046,1.122105,0.910240,0.941288,1.069999,1.160717,0.978340,0.884833,0.963031,0.881449,1.159695,1.190253,1.010622,0.983889,0.783444,1.042882,1.159259,0.882345,1.116612,0.967534,0.922120,0.812148,1.043141,0.985678,1.013897,1.034604,0.877479,0.897489,0.917524,0.971630,1.094802,0.932150,0.992723,1.001401,1.070481,1.048781,1.084324,0.943968,1.086330,0.870596,1.281756,1.037808,1.109235,0.923066,0.903400,1.036251,1.125617,1.238928,0.720783,1.139629,1.079005,1.044549,0.891378
seq3015,0.995605,1.142014,0.664239,0.740873,1.141353,0.956330,0.778112,0.991812,1.011995,0.950778,0.768126,1.069920,1.065532,0.833154,0.939509,1.085791,0.992697,0.898792,1.097797,1.273145,1.135091,1.062177,1.212986,1.187704,0.910228,1.161485,1.255190,1.065188,1.127294,1.038842,0.777657,0.981624,0.754412,0.701057,0.882674,0.897946,0.683584,0.930068,0.863000,0.946500,1.047705,0.984071,0.894859,1.039693,1.132250,0.988462,1.100684,1.229674,1.231574,1.261669,1.375041,1.360153,1.276801,1.297461,1.273724,1.411622,1.532130,1.284644,1.237329,1.303491,0.788224,0.992277,0.858207,0.757202,1.010073,1.073168,0.889008,0.728449,0.900425,1.157369,1.058212,1.021032,1.021823,1.130852,0.957772,0.964050,1.066557,1.031302,1.081756,0.951766,0.933394,0.798443,1.036544,0.964371,1.045645,1.155679,1.134083,1.173573,1.078176,0.969232
seq3016,0.863892,1.009119,1.003695,0.939377,1.039677,1.043822,1.108873,0.964236,1.029732,1.170028,0.989321,0.982457,1.096552,1.021351,1.048630,1.034972,0.954179,0.994712,1.009557,1.048026,0.991112,0.972098,1.040151,1.329276,1.124188,0.975593,1.245724,0.915995,0.977604,0.854532,1.215515,0.899725,1.013683,1.014112,0.970086,0.901669,0.870021,1.104945,1.007775,1.133000,0.972204,0.981016,0.973154,0.925989,1.076286,0.945294,1.067837,1.109628,0.809959,1.100802,0.877584,1.106746,1.128737,0.976316,1.077393,0.921371,0.866851,1.139922,1.019040,1.010660,1.002140,0.962077,1.034830,1.028978,1.002357,0.969955,1.048510,1.012900,0.958710,0.957000,0.912152,0.972287,1.075984,1.190631,0.918152,0.956985,1.125901,1.182386,0.984704,0.990859,0.821554,0.783358,1.102404,0.976372,1.048012,1.226625,0.882674,1.147885,1.050593,1.142111
seq3017,1.139780,0.942839,1.128639,0.920389,0.960909,1.099301,0.917798,1.189232,1.159261,0.983887,1.039905,1.129808,0.975693,1.149639,0.932244,1.091274,0.931359,1.095654,1.040274,0.829529,1.205663,0.969356,0.899247,1.058471,1.157552,1.059975,1.109055,0.963990,1.136971,0.795472,1.154720,1.034508,0.923417,0.935434,1.092271,1.057221,0.868979,1.051034,0.843407,1.159414,0.980130,1.074848,0.976241,1.180476,1.274362,0.922816,0.961274,0.928054,1.340695,1.010685,1.033427,1.378751,1.074999,1.097205,0.973863,1.191054,1.099284,1.375656,1.001038,1.099569,1.028165,1.085106,0.821286,0.922648,1.059395,1.121787,0.740199,0.996633,0.975475,0.842620,0.812907,1.002004,0.955625,0.818946,0.967185,1.014087,0.938478,0.891552,1.044118,0.881843,0.835803,1.086424,0.828403,1.033523,1.175227,1.051838,0.914686,1.064949,1.051138,0.887319
seq3018,0.853237,0.978772,1.074351,0.940816,1.025392,0.997030,1.065931,1.169923,1.277064,1.123520,1.113135,1.010328,1.131868,1.050237,1.010884,0.866592,1.068872,0.802432,0.892539,0.873061,0.980272,0.860920,0.916193,0.915826,1.184080,1.127927,1.158715,0.847980,0.833252,0.981852,1.028017,0.879894,1.158417,1.093563,0.974042,0.983014,1.077022,1.065745,0.964011,0.852983,1.051470,0.911635,1.099537,1.098234,1.154674,0.983562,0.939300,0.921296,0.965971,0.721505,0.965694,0.649313,0.860914,0.957545,0.832862,1.028430,1.002338,1.095250,1.083826,1.046394,0.931299,0.929162,0.953739,0.965389,0.829995,0.921826,1.035038,0.898894,0.881460,0.900583,1.071745,0.897277,0.920359,0.933814,0.838930,0.936181,1.042245,0.965177,1.074474,0.889289,0.863907,1.039804,1.000949,0.985365,1.054728,0.901910,0.965520,0.793288,0.907148,0.830092
seq3019,0.924416,1.080361,1.002631,1.098456,0.885718,0.993989,1.014679,1.021240,0.931350,1.064004,0.783192,0.838365,1.059796,1.058907,1.105164,0.834955,1.010059,1.071996,0.943722,1.081413,1.197566,1.034144,1.122345,1.014935,0.771185,1.273582,1.087261,1.030532,1.224539,0.964873,1.100767,1.092194,0.922556,1.003797,1.055996,1.039161,1.046350,1.206381,1.145404,1.143367,0.655703,1.138040,1.044108,0.976118,0.981005,0.987916,1.152348,0.974778,1.057833,0.980342,1.075917,0.854869,1.272280,1.107412,0.902704,1.094121,1.026374,1.054490,1.222723,1.041236,0.866558,0.928656,0.964968,0.868643,0.930472,1.018307,1.043538,1.063339,1.083084,0.906736,0.817181,0.792727,0.992587,0.985181,0.862032,0.651266,1.071051,1.127303,1.162047,1.003488,0.967095,0.982756,1.016050,0.952057,0.895720,0.991538,0.786518,0.964106,1.004305,1.097354
seq3020,0.888789,0.907828,0.937109,0.850921,0.897986,1.002062,0.984536,1.250009,0.884267,1.107920,1.053099,1.204425,1.003799,0.994092,1.124210,1.100337,1.036131,1.046852,1.199551,1.039285,1.090184,1.231391,1.188265,1.065160,0.899461,0.863921,1.000658,1.048295,0.993495,0.853334,1.144563,1.092469,0.962850,1.011223,0.957170,1.049556,0.927113,0.941155,1.030107,1.110195,0.841161,0.894212,0.912750,1.013455,0.935089,1.113528,1.055706,0.836128,1.020459,1.066604,0.976019,0.988559,1.010965,1.225631,0.789145,0.975173,1.066242,0.960131,1.071265,0.751273,1.079259,1.069113,1.004477,0.932392,1.048335,0.955349,1.178492,0.759384,0.842580,1.025171,0.952816,0.852558,1.010386,0.921406,0.993992,0.970979,0.969560,1.018606,1.179939,0.851808,0.914220,0.926675,1.093463,0.917867,0.824795,0.818542,1.143002,0.889195,1.055285,0.783860
seq3021,0.882865,0.745394,0.843094,0.890950,0.796675,0.885998,1.133484,0.946597,1.096336,1.056744,1.027653,1.180187,1.138969,1.192949,1.191234,1.177195,1.127900,1.195972,0.918237,1.180503,0.819351,0.950278,0.851687,1.019976,0.759865,0.924987,0.847631,0.955980,0.835329,0.831115,0.744169,0.790616,0.819744,0.752067,0.951350,0.793305,0.927688,0.875210,0.876186,0.780270,0.747510,0.781238,0.867882,0.925840,0.898691,0.958159,0.948364,1.086675,0.995251,1.056249,1.016709,1.213180,0.819294,0.998313,1.120561,1.227210,1.244509,1.336990,1.170009,1.230269,0.804283,0.892731,0.812068,0.930783,0.773067,0.867266,0.852409,0.948960,0.781090,0.922914,0.916598,0.746504,0.956792,1.003291,0.964570,0.934051,0.808317,1.007479,0.911302,0.996989,1.048082,1.041475,1.106959,0.989497,1.105865,1.088334,1.002186,1.114342,1.099403,0.988167
seq3022,1.013138,1.148123,0.993902,1.062189,1.073858,1.328628,0.806224,0.891083,1.205599,0.911106,0.991567,0.926751,1.171028,0.900618,0.791136,1.168091,1.024902,0.962515,0.936865,1.025874,1.058772,0.921658,1.173345,1.085069,0.900689,1.081413,1.051639,1.204732,0.879745,1.005472,1.056285,1.170406,0.955886,1.145469,0.934260,1.088150,0.794752,0.893160,1.134909,1.065798,1.166500,1.033604,0.985668,0.955655,0.980172,1.028645,0.922262,1.042001,0.974284,0.977986,1.141378,0.822204,0.851097,1.074189,0.876228,0.940684,1.138866,0.911076,0.858966,0.959226,0.948862,1.119826,0.958240,0.947128,1.151699,0.980493,0.930364,0.758113,1.163495,1.032448,0.962188,1.091739,1.029448,0.955641,1.181784,1.180356,1.116734,0.857534,0.972778,0.892156,0.913163,0.788951,1.081764,1.186667,0.939540,0.784393,1.160408,0.802856,0.628483,0.909574
seq3023,0.972919,0.960940,1.048690,1.122734,0.952993,0.939546,0.923903,0.893565,0.940411,0.985014,0.864617,1.130278,0.981827,1.073610,0.863859,1.108768,1.272072,1.126823,1.109681,1.091770,0.973058,1.009838,1.161518,1.084576,1.066728,0.920617,1.067323,0.971341,1.108029,1.120909,0.820734,0.925973,0.838189,1.076330,1.085420,0.876003,0.770123,1.016411,0.853433,0.992376,1.129122,1.093734,1.226361,1.176831,1.061618,1.125025,1.099559,1.129258,1.174143,1.292100,1.135807,1.007513,1.181095,1.106622,1.020843,1.216251,1.010565,1.109109,1.181633,1.079706,0.871520,0.941150,0.873380,1.043168,1.052076,0.930868,0.856040,0.967152,1.050356,1.146619,1.103881,1.223457,1.185439,1.045618,1.107722,1.069541,0.958247,1.261135,1.024503,1.263681,1.251984,1.080099,1.079353,0.798678,0.866601,0.917549,0.781729,0.984746,1.273140,0.918664
seq3024,0.886736,1.007033,0.909440,0.902774,1.130472,1.192821,0.972160,1.112850,0.890987,0.897426,0.834240,0.984848,1.078813,0.872188,1.076088,1.217599,0.923822,0.842810,1.152175,0.979975,0.719833,0.876562,1.003181,0.854505,0.874390,0.935686,1.146101,0.910575,0.909694,1.099121,1.095652,1.074641,0.949273,1.075903,1.023029,0.953364,1.013331,0.913144,0.857638,0.986085,0.988328,0.983099,0.996736,1.119267,1.042505,0.829924,1.084924,0.808829,1.191777,1.226246,1.027021,1.031539,1.153664,1.042659,0.775610,0.923830,0.988789,1.176168,0.737671,1.181503,1.067343,1.008369,0.984466,1.175075,0.917647,0.925348,1.141815,0.825184,0.936811,0.951366,1.003803,1.094193,1.000732,1.026342,1.037849,0.814343,1.093804,1.041729,0.968720,1.160230,0.865556,0.909660,0.961633,0.801866,1.073118,0.906495,0.762867,1.390765,0.936807,1.064276
seq3025,0.949019,0.846867,0.961536,1.133065,0.937329,1.012325,0.968056,0.819894,1.021724,0.817046,1.073252,0.863208,0.929323,1.023096,0.847327,1.105463,1.126046,0.951258,1.273448,0.960216,1.241612,1.205155,0.917048,1.139965,0.990057,1.068846,0.940410,0.917590,1.165530,0.906277,1.177566,0.903818,1.019870,1.039880,0.803091,1.089244,0.930531,1.110671,1.033456,0.931596,0.944668,1.060417,0.930651,1.135263,0.860276,1.071456,0.860390,0.953791,1.205541,1.000471,1.179180,0.817840,1.151272,1.163966,1.097540,1.136504,1.009291,1.117525,1.047511,1.008645,1.052886,0.985673,0.991750,1.257850,0.810523,1.172137,0.851046,0.946148,1.216371,0.992050,1.215873,0.823572,0.827448,1.165365,0.667387,1.059843,0.899210,0.812763,1.131107,0.744343,1.166626,0.880558,0.825496,1.157856,0.767422,1.030975,0.959252,0.745301,1.101373,0.849728
