Feature,[G3.3.1.1.1],[G3.3.1.1.2],[G3.3.1.1.3],[G3.3.1.1.4],[G3.3.1.1.5],[G3.3.1.1.6],[G3.3.1.1.7],[G3.3.1.1.8],[G3.3.1.1.9],[G3.3.1.1.10],[G3.3.1.1.11],[G3.3.1.1.12],[G3.3.1.1.13],[G3.3.1.1.14],[G3.3.1.1.15],[G3.3.1.1.16],[G3.3.1.1.17],[G3.3.1.1.18],[G3.3.1.1.19],[G3.3.1.1.20],[G3.3.1.1.21],[G3.3.1.1.22],[G3.3.1.1.23],[G3.3.1.1.24],[G3.3.1.1.25],[G3.3.1.1.26],[G3.3.1.1.27],[G3.3.1.1.28],[G3.3.1.1.29],[G3.3.1.1.30],[G3.3.2.1.1],[G3.3.2.1.2],[G3.3.2.1.3],[G3.3.2.1.4],[G3.3.2.1.5],[G3.3.2.1.6],[G3.3.2.1.7],[G3.3.2.1.8],[G3.3.2.1.9],[G3.3.2.1.10],[G3.3.2.1.11],[G3.3.2.1.12],[G3.3.2.1.13],[G3.3.2.1.14],[G3.3.2.1.15],[G3.3.2.1.16],[G3.3.2.1.17],[G3.3.2.1.18],[G3.3.2.1.19],[G3.3.2.1.20],[G3.3.2.1.21],[G3.3.2.1.22],[G3.3.2.1.23],[G3.3.2.1.24],[G3.3.2.1.25],[G3.3.2.1.26],[G3.3.2.1.27],[G3.3.2.1.28],[G3.3.2.1.29],[G3.3.2.1.30],[G3.3.4.1.1],[G3.3.4.1.2],[G3.3.4.1.3],[G3.3.4.1.4],[G3.3.4.1.5],[G3.3.4.1.6],[G3.3.4.1.7],[G3.3.4.1.8],[G3.3.4.1.9],[G3.3.4.1.10],[G3.3.4.1.11],[G3.3.4.1.12],[G3.3.4.1.13],[G3.3.4.1.14],[G3.3.4.1.15],[G3.3.4.1.16],[G3.3.4.1.17],[G3.3.4.1.18],[G3.3.4.1.19],[G3.3.4.1.20],[G3.3.4.1.21],[G3.3.4.1.22],[G3.3.4.1.23],[G3.3.4.1.24],[G3.3.4.1.25],[G3.3.4.1.26],[G3.3.4.1.27],[G3.3.4.1.28],[G3.3.4.1.29],[G3.3.4.1.30]
seq5010,1.166268,1.130494,0.595724,1.194014,1.123136,0.725712,1.199497,1.139646,0.730447,1.248344,1.010236,0.921151,1.259823,0.976460,0.892979,1.132442,0.942996,0.921847,1.036365,0.842485,0.931057,1.191980,0.892786,0.925445,1.309582,1.051604,0.948514,1.279768,0.962489,0.900852,0.918655,1.034397,0.658621,0.916956,1.079606,0.901781,1.110049,1.100967,0.933571,1.205182,1.027698,0.952981,1.229569,0.957567,0.923176,1.100427,1.209378,0.854341,1.035776,1.255257,1.016209,1.042592,1.114097,1.115411,1.144041,1.125185,0.989176,1.039839,1.010469,0.822076,0.449859,0.566969,0.694692,0.799808,0.809801,0.874902,0.724740,0.768434,0.678149,0.804323,0.757668,0.740570,0.947566,0.969193,0.959830,0.903959,0.888956,0.758105,0.789466,0.775792,0.805497,0.918892,0.933301,1.007251,0.900608,0.845984,0.762740,0.838074,0.861013,0.785371
seq5011,1.105677,1.207228,0.780273,1.012576,1.121209,0.909935,1.037126,0.839555,1.062032,0.979335,0.765805,1.176707,1.093296,0.847947,1.194763,1.052966,0.647340,1.069192,1.044432,0.850658,1.060068,1.129852,1.082295,1.084387,0.937427,0.910997,0.845105,0.905535,1.157296,0.950151,0.885005,0.870451,1.010496,0.851770,1.128459,0.757727,0.946213,0.965981,1.097280,0.951233,1.049563,0.856589,0.952006,0.910001,1.084074,1.044825,1.050969,1.053145,1.042860,0.977968,1.075575,1.086864,0.775944,0.937365,0.793936,0.989135,0.886837,0.998695,0.793781,1.110052,0.898545,0.979103,0.728920,0.902735,0.868393,1.020581,1.065447,0.895857,1.078150,1.037101,0.860103,0.947617,0.935677,0.951683,1.159387,1.017588,0.943326,1.244601,1.229512,0.909808,1.241623,1.023451,1.072082,0.937415,0.758892,1.040118,1.002170,0.916304,0.921436,0.974223
seq5012,0.886955,0.814180,0.796422,0.828585,1.078976,0.922602,1.043372,1.182593,1.146310,0.953127,1.107396,1.112424,1.152891,1.092768,0.989518,1.084023,1.008257,1.060252,1.020249,1.062001,1.206360,0.980860,1.188535,1.206611,1.059832,1.144211,1.144277,1.247286,1.049662,1.164232,1.103407,0.869798,0.944166,1.078949,1.044630,0.994905,0.996522,1.260201,0.942055,1.265282,1.123826,1.119947,1.095852,1.010531,1.039743,1.099988,0.964961,1.079205,0.876849,1.016152,1.113329,1.219188,1.083804,1.194528,1.169960,0.991498,1.157897,1.008398,1.114854,1.040868,0.869373,0.792529,0.827899,0.971207,1.048364,0.759068,0.889170,0.876072,0.892738,1.064586,0.940664,1.197173,1.018030,0.898672,0.898456,0.971880,0.805695,0.900695,0.852687,0.885821,0.932291,0.960021,0.822212,0.905322,0.702360,0.793347,1.009355,0.958082,1.105198,1.209005
seq5013,0.793975,1.015183,0.945741,0.982582,1.051555,1.148201,1.092385,1.230116,1.079823,1.134298,1.262917,1.025554,0.992308,0.962154,0.960323,0.756004,0.898967,1.250006,0.901356,0.870836,0.875077,0.940288,1.052287,1.202956,1.296675,1.184004,1.278171,1.006589,0.920561,0.861671,0.798215,0.938814,1.146187,0.915344,0.896245,0.797231,0.949821,1.040813,1.111183,1.174526,0.964857,0.858414,1.085668,1.182810,1.169757,0.968911,1.123213,1.050144,1.047940,0.956521,1.083907,1.086098,1.210745,1.132061,0.830495,0.879271,0.749601,0.903766,1.090755,1.192671,0.724036,0.628924,0.792001,0.794158,0.752950,0.810136,0.792547,0.852316,0.781008,0.882868,0.753943,0.948919,0.849819,0.822036,1.069663,0.942781,1.054212,1.055488,1.000103,1.017803,1.027087,0.983105,1.083099,0.980294,1.092154,0.806953,1.003190,0.887002,1.049906,1.068908
seq5014,1.066016,1.098640,0.700640,1.210878,1.177315,0.614831,1.256166,0.989414,0.618107,1.119863,0.885562,0.635293,1.350608,1.087618,0.774143,1.253954,0.994753,0.709265,1.258240,1.085605,0.840448,1.287394,1.163050,0.865099,1.332127,0.951870,0.888961,1.225235,1.169592,0.914780,0.969189,1.121385,0.813558,1.010917,0.881148,0.751221,0.933236,1.044514,0.875938,1.040980,0.881445,0.878208,1.027990,1.035459,0.966357,0.880721,1.119351,0.935044,0.950231,1.047686,0.693563,0.966661,1.077467,0.877475,1.058703,0.955538,0.790349,0.943935,0.941028,0.926918,0.819339,0.686231,0.749056,0.717198,0.831088,0.849773,0.743126,0.746781,0.675921,0.881835,0.856925,0.893717,0.913718,1.048268,1.042922,0.934457,0.970578,1.001065,1.017284,0.903115,0.985645,1.054747,1.193518,0.903837,0.954613,1.070017,1.045826,0.726535,0.938930,0.929615
seq5015,0.884246,1.076572,1.092356,1.152466,1.134133,0.943993,0.985492,0.897478,1.035341,0.908597,0.955974,0.985685,1.048359,1.087241,1.054612,1.145777,1.102825,0.909557,0.775689,0.924523,1.099468,1.211340,1.107431,1.121271,0.877878,0.882675,0.988917,1.239160,0.878158,1.099738,0.934992,1.184913,1.114182,1.135906,0.910431,0.966302,0.927301,1.003605,1.107994,0.910619,1.113833,1.147622,0.792062,0.943592,1.001711,1.057830,1.110482,1.040301,1.169452,0.788364,0.855889,1.141093,0.824354,1.374111,1.135781,0.997832,0.983897,0.790541,1.069701,1.003015,0.701902,0.937019,0.929802,0.865409,0.946823,0.813947,0.854985,0.796195,0.903701,1.034911,0.957111,0.924465,0.990352,0.873174,1.089784,1.049778,1.050671,1.062768,0.989857,0.758251,0.910542,1.066648,1.100111,1.155548,1.105120,1.059532,0.955450,0.900058,1.031986,1.179318
seq5016,0.967133,0.961025,0.918302,0.941306,1.017932,0.969075,0.861223,1.035064,0.996444,1.099595,1.087849,1.104164,1.158185,0.940604,1.062810,0.950170,0.974099,1.036398,1.059643,0.919527,0.895927,1.030276,0.735789,0.789678,1.012493,0.845305,1.182963,0.796992,1.015218,1.027102,1.007419,1.120308,0.974921,1.048155,0.972549,1.056302,1.077174,1.002232,0.942609,1.059605,1.032897,0.898162,1.176781,0.899747,0.864168,1.161780,1.031845,0.999119,0.727822,0.898548,1.051886,1.050347,0.940568,0.945150,0.972068,0.918922,1.216123,1.276592,0.946076,0.984946,0.917747,0.951857,1.042742,0.883525,0.699067,1.040495,0.867042,1.083121,0.910844,1.050946,0.988352,0.961912,1.048378,0.970626,1.041118,0.946049,1.082104,1.176360,0.906653,0.998744,0.982658,1.082277,0.948672,0.801211,1.089444,1.070652,1.032461,0.955705,0.852773,0.899513
seq5017,1.083344,1.159133,0.875245,1.015217,1.068014,0.972831,1.000713,1.042034,0.942612,1.076844,1.149914,0.893194,1.190119,1.068547,0.917996,1.000106,1.077592,0.885757,1.319949,1.278053,1.029993,1.145754,1.135880,0.839804,0.990708,1.134594,1.000842,1.049704,1.038947,1.014337,1.003041,0.951578,1.146713,1.106863,1.099418,1.208771,0.709857,0.850981,0.915410,1.002354,1.133101,1.101807,1.269372,0.987383,0.884656,0.986246,0.793324,1.142024,0.977297,1.256318,1.093860,1.058693,0.888292,0.771430,0.882031,0.950941,0.923609,1.142189,1.145190,1.150841,0.846130,0.880058,1.094077,0.989519,1.013021,0.970987,0.861452,1.003675,1.068766,1.044235,0.884022,0.920196,0.825767,0.830049,0.802374,0.954693,1.106607,0.826503,1.138612,0.904985,1.174218,0.990630,1.047229,0.927065,0.517543,0.723636,0.877354,1.064140,1.039991,1.099236
seq5018,1.058676,1.096225,0.814078,0.968449,1.087411,0.901304,0.984328,1.093518,0.865361,0.835048,1.137083,1.046057,0.839398,1.155596,0.743513,1.065373,1.030260,0.896362,1.186621,1.141144,1.212060,0.997930,0.948015,1.017573,0.950697,0.872888,0.919182,1.052416,1.078435,0.837476,0.911987,0.952594,1.030800,1.210975,1.111732,1.269101,0.981281,1.006879,0.949406,1.105385,0.988216,0.975818,1.082123,0.915601,1.053344,0.876802,0.951120,1.129028,1.034583,1.068041,1.239737,1.134051,0.817062,0.918153,0.721560,0.836419,1.043795,0.860700,1.085392,1.050348,0.926711,0.860988,0.953259,1.039544,0.999445,1.180694,0.962273,0.981536,1.055512,0.925917,0.835944,0.924693,0.773138,0.785803,0.807392,0.774280,1.056326,0.898987,1.240776,0.978280,1.070009,1.169546,0.803784,0.834383,0.694294,0.712458,0.924580,0.750702,1.158197,1.140443
seq5019,1.026609,1.035766,0.908248,1.046118,0.821442,0.873381,1.074711,1.167282,0.982087,1.014920,0.972155,1.152299,0.925574,1.099280,0.869559,0.870202,1.257108,1.082252,0.957367,0.915446,1.083074,0.969843,1.039842,1.117358,1.045127,0.955753,0.991146,0.865574,0.776796,1.233564,1.047998,0.934981,1.123385,1.038262,0.965760,1.100831,1.021205,1.016971,1.221414,1.089837,1.121334,0.845410,0.901094,1.002426,1.012508,0.938379,0.904365,1.018486,0.870474,0.994457,1.017052,1.212691,1.071601,1.190496,0.814422,0.956031,0.997453,0.963894,1.046350,0.961105,0.912364,0.902834,0.928534,1.051007,0.858528,0.877928,1.054959,1.034649,0.969273,0.822162,0.888059,0.939483,0.976741,0.919401,0.868439,0.763866,0.942055,0.992945,0.783860,0.805617,0.991718,0.906975,0.977705,1.017292,0.730052,0.796787,0.851971,0.847987,1.024604,0.959448
seq5020,1.055523,1.174795,1.159149,0.996724,0.838837,1.032234,1.100051,1.048261,0.934513,0.859830,0.967556,1.143993,1.139007,0.746903,1.141189,0.930981,0.979809,0.922134,0.941174,1.050358,0.980280,0.786750,1.101668,0.895755,0.909756,0.972572,0.957729,1.031977,0.997575,0.799756,0.951846,1.063304,1.205985,1.059096,1.124996,1.034589,0.772545,0.868205,0.870895,0.962360,1.257365,1.057605,0.930588,0.851046,1.044561,0.843457,1.114598,1.002767,0.973417,0.811548,0.966327,1.092180,0.973969,0.898261,1.044683,1.061588,1.082203,0.593885,0.964878,0.981340,0.885219,1.020686,0.975181,0.869920,0.966657,1.033989,0.901594,0.961739,0.965710,0.710945,0.814120,0.955110,1.139932,0.986723,1.109563,0.984697,0.891103,1.099281,0.967914,0.981579,0.949557,1.144681,1.128863,0.973191,0.902971,1.036842,0.772482,0.852662,1.031877,1.014102
seq5021,1.043799,1.049311,0.890478,1.043519,0.995397,0.928880,0.983907,1.127088,0.935538,0.966993,1.027077,0.883537,1.060333,0.895078,0.878756,1.156384,0.977566,1.017064,1.109134,1.326720,1.058585,1.130144,1.272169,1.106796,1.123463,1.034772,1.048388,0.880687,1.103414,1.344917,1.098117,0.900437,0.976569,0.995028,1.003757,1.063086,0.913330,1.082255,0.947041,1.160036,1.062764,0.983394,0.863025,1.042137,1.022315,1.045663,1.041258,1.054237,0.951231,0.823546,0.837426,1.241306,1.094956,1.107597,1.046729,0.852214,1.057023,0.671342,1.053743,0.889617,0.888347,1.004443,1.030674,1.054723,0.639810,0.904802,0.831673,0.828607,1.035113,0.869852,1.008594,0.839589,0.828650,0.933091,0.910084,0.905722,0.828533,0.870595,0.944766,1.005445,1.045413,1.009535,0.753561,0.972490,1.118166,1.105077,0.773598,0.536558,0.887885,1.097045
seq5022,0.953385,1.187268,1.118583,0.955469,0.717852,1.011412,0.939241,1.009708,0.998381,0.968539,0.863946,0.847814,1.077052,1.022195,0.871529,0.810860,0.919343,1.091285,1.266108,0.917888,0.662993,0.947041,1.013454,1.077467,1.005955,0.740481,0.849032,0.802334,1.101016,1.172425,0.993116,1.134387,1.143956,1.045620,1.083744,1.062786,0.748580,0.931678,1.084889,1.129122,0.957588,0.712715,0.897674,0.956476,0.914546,0.940599,0.934613,0.812013,0.892416,0.930933,0.987997,0.955507,0.911108,0.834941,0.894914,0.981434,1.003332,1.016540,0.706357,0.686979,0.853431,1.058443,1.171270,1.027677,0.743683,0.834700,0.817054,1.104115,1.172766,1.064585,1.012825,0.774702,0.948981,1.265686,1.088920,0.950712,0.877757,1.071004,1.141839,1.001509,1.149950,0.954090,1.230749,1.158615,1.067291,1.090268,1.075196,1.183018,1.016718,1.272418
seq5023,1.021199,1.001119,1.076990,0.987071,0.921684,1.110678,1.273964,1.017487,0.971096,0.837230,1.057787,1.193303,0.962026,0.861067,0.917186,1.120797,1.017185,1.087991,0.812003,1.005748,0.880436,0.871772,0.991369,1.141434,0.855530,1.105470,1.046201,1.228373,1.080048,0.781368,1.074596,0.849710,1.194526,0.954265,0.930473,1.054983,1.023487,1.086622,0.938293,1.152388,0.747315,1.182736,0.831040,1.219412,1.072630,1.116946,0.954713,0.805731,0.938157,0.957840,0.929925,0.988527,0.985601,1.085892,0.827674,1.045771,1.030932,1.094703,0.930071,0.757421,1.012493,0.900158,0.995108,0.854491,0.879150,1.036269,0.960558,0.822202,0.859321,0.915664,0.980680,0.866354,0.686487,1.053772,0.787597,1.087518,0.841299,0.788286,0.958560,1.071488,0.933720,0.907200,1.052614,1.059743,0.890319,0.960214,0.900994,0.719826,1.052933,0.554509
seq5024,1.013537,1.057751,0.911216,0.969104,1.086720,1.058106,1.077234,1.062088,1.039228,0.847187,1.062794,1.168082,0.896908,1.069901,1.376120,0.938951,1.059066,1.135944,1.146481,0.941119,0.971035,1.141244,0.947242,0.857622,0.978642,1.059558,0.909514,1.187531,0.995708,0.972183,0.962947,1.013055,0.951803,0.997704,1.143886,1.055218,0.948209,0.898862,0.985047,1.083010,0.966508,1.220875,1.060743,1.114999,0.933417,1.160643,0.887027,1.128102,1.186263,1.006346,0.946374,0.978654,0.896623,0.936129,0.883925,0.873384,1.182020,0.861400,0.890096,1.028866,0.868337,0.944274,0.907551,0.928503,0.998316,1.005235,1.064913,1.016093,0.879916,1.245376,0.961109,0.866224,0.985059,0.967952,0.824090,0.988489,0.927635,1.024024,0.968313,1.001876,0.903515,1.001195,0.814792,0.811413,0.943124,0.914551,0.778271,0.858749,0.805820,0.937619
seq5025,1.052798,0.949346,0.839809,1.036622,0.861910,1.086019,1.144446,1.132569,1.271162,1.104715,0.995412,0.960360,0.992777,1.034892,0.707534,0.980399,0.853339,0.847900,1.001501,0.964474,0.993196,1.043625,0.946231,1.056212,0.859058,0.965598,0.817300,0.933704,0.877533,0.613083,1.067603,1.045598,1.168244,1.158286,1.137411,1.101534,0.913717,0.871504,1.013427,1.124913,0.994262,1.010201,1.057934,1.050168,1.023923,0.950116,1.020010,0.732441,0.780502,1.137282,1.252393,0.947124,1.183514,0.786829,0.985312,0.946775,1.025403,1.276054,0.903033,1.085896,0.764449,0.939681,1.061701,0.946130,0.806101,0.739039,0.837040,0.943764,0.973950,0.979068,0.792773,0.682566,0.760986,0.902895,0.922359,0.986310,0.712087,0.767328,0.823526,0.993630,1.041528,0.954726,0.954012,0.964189,0.603810,0.757844,1.015933,0.942987,0.975975,0.900032
