Feature,[G3.3.1.1.1],[G3.3.1.1.2],[G3.3.1.1.3],[G3.3.1.1.4],[G3.3.1.1.5],[G3.3.1.1.6],[G3.3.1.1.7],[G3.3.1.1.8],[G3.3.1.1.9],[G3.3.1.1.10],[G3.3.1.1.11],[G3.3.1.1.12],[G3.3.1.1.13],[G3.3.1.1.14],[G3.3.1.1.15],[G3.3.1.1.16],[G3.3.1.1.17],[G3.3.1.1.18],[G3.3.1.1.19],[G3.3.1.1.20],[G3.3.1.1.21],[G3.3.1.1.22],[G3.3.1.1.23],[G3.3.1.1.24],[G3.3.1.1.25],[G3.3.1.1.26],[G3.3.1.1.27],[G3.3.1.1.28],[G3.3.1.1.29],[G3.3.1.1.30],[G3.3.2.1.1],[G3.3.2.1.2],[G3.3.2.1.3],[G3.3.2.1.4],[G3.3.2.1.5],[G3.3.2.1.6],[G3.3.2.1.7],[G3.3.2.1.8],[G3.3.2.1.9],[G3.3.2.1.10],[G3.3.2.1.11],[G3.3.2.1.12],[G3.3.2.1.13],[G3.3.2.1.14],[G3.3.2.1.15],[G3.3.2.1.16],[G3.3.2.1.17],[G3.3.2.1.18],[G3.3.2.1.19],[G3.3.2.1.20],[G3.3.2.1.21],[G3.3.2.1.22],[G3.3.2.1.23],[G3.3.2.1.24],[G3.3.2.1.25],[G3.3.2.1.26],[G3.3.2.1.27],[G3.3.2.1.28],[G3.3.2.1.29],[G3.3.2.1.30],[G3.3.4.1.1],[G3.3.4.1.2],[G3.3.4.1.3],[G3.3.4.1.4],[G3.3.4.1.5],[G3.3.4.1.6],[G3.3.4.1.7],[G3.3.4.1.8],[G3.3.4.1.9],[G3.3.4.1.10],[G3.3.4.1.11],[G3.3.4.1.12],[G3.3.4.1.13],[G3.3.4.1.14],[G3.3.4.1.15],[G3.3.4.1.16],[G3.3.4.1.17],[G3.3.4.1.18],[G3.3.4.1.19],[G3.3.4.1.20],[G3.3.4.1.21],[G3.3.4.1.22],[G3.3.4.1.23],[G3.3.4.1.24],[G3.3.4.1.25],[G3.3.4.1.26],[G3.3.4.1.27],[G3.3.4.1.28],[G3.3.4.1.29],[G3.3.4.1.30]
seq7010,0.991317,1.145287,0.970480,1.130380,1.091491,0.923124,0.839588,0.904241,0.913476,0.927861,1.046176,1.043128,0.967774,1.039797,0.980835,0.862138,0.841899,0.890360,0.776533,0.887659,0.883890,0.866970,0.835685,0.828529,0.842203,0.848160,0.633422,0.944127,1.022623,0.883446,1.118257,1.216321,1.001439,0.773817,1.098626,0.997365,0.788207,0.869896,1.217439,0.972248,0.735866,0.965704,1.114319,0.883527,0.749063,1.004712,0.895386,0.869343,0.925322,1.193670,0.837406,0.641529,0.933146,1.093999,0.875261,0.822561,1.071625,1.075199,0.595744,0.853206,1.068319,1.076794,0.822764,1.078661,1.021873,0.959937,1.051709,0.950060,0.885879,0.861249,0.898640,0.946828,1.044137,0.924907,0.938236,1.086154,1.000540,0.953598,0.729601,0.918049,1.118553,0.824104,0.984517,0.869144,0.759983,1.200358,0.814980,1.072036,0.889279,0.780563
seq7011,1.139963,1.114920,0.967915,0.949607,1.014556,1.116544,1.020126,0.999495,1.077787,0.943344,1.072132,0.814703,0.870001,0.629223,1.180676,0.930882,0.789324,0.908413,0.935929,0.906869,0.900624,1.233701,0.915809,0.914254,1.098141,0.822086,0.841624,0.844574,1.226196,0.844727,0.936909,1.122710,0.964800,0.831841,0.863231,0.827521,0.936013,1.001695,0.837113,0.991321,0.910926,0.800235,0.658336,1.158951,0.816695,1.021292,0.953385,0.852298,0.896310,0.951292,1.006411,0.917777,0.928052,0.803638,0.830697,1.004996,1.059450,0.790962,0.958326,0.722355,1.003239,1.020268,1.027220,0.922195,0.981533,0.975045,1.172733,0.886455,1.068792,1.030849,0.883755,0.812039,1.000080,1.006532,1.050854,0.892349,1.037616,1.024373,0.938592,0.859830,1.136599,1.083868,0.894026,1.009584,1.097574,0.949564,0.969382,0.837771,1.120570,0.790998
seq7012,1.066938,0.991389,1.069612,0.861183,0.810190,1.006392,1.242408,1.002682,0.955031,0.837852,1.291506,1.070322,1.169668,0.860297,1.033757,1.084536,1.167593,0.954492,0.914249,0.913807,1.188311,1.109291,1.135538,0.949312,0.995316,1.192804,0.982705,1.153240,0.965048,1.092101,1.074105,1.146619,1.005420,0.902323,1.069695,1.091709,1.141913,0.810486,0.880177,1.085104,1.028000,0.957216,1.188924,1.065018,0.898321,0.878110,1.092149,0.978724,0.824809,0.903584,1.183027,0.939356,1.088942,0.865534,0.831987,0.876390,0.914131,0.724934,1.079726,0.998771,1.095734,0.940011,1.201944,1.037818,1.096537,0.818392,1.128648,0.788103,1.020200,0.743368,1.313984,0.947810,1.127558,0.836853,0.993645,0.909750,1.112165,0.916966,0.911892,0.961598,1.186041,0.834706,0.975223,0.996520,0.947147,1.091099,1.049883,0.822010,1.021508,1.031987
seq7013,1.045307,0.972519,1.027275,1.079935,1.099574,0.810812,1.108176,0.889378,1.080279,0.974906,1.061690,1.043803,1.111640,0.780412,1.033226,1.102312,0.944841,1.017042,0.976478,0.807976,0.914630,1.135726,1.071147,1.003997,1.074611,1.053619,1.071132,1.042672,1.063238,1.055970,1.110643,0.895864,0.981950,0.883634,1.145666,0.987968,0.970191,1.095693,0.954575,0.747574,1.015478,0.840019,0.989585,0.711488,0.995717,1.060887,1.029454,1.023578,0.981376,1.090033,0.983421,1.032154,1.024349,0.886816,0.959992,0.851874,1.060119,0.917862,1.015281,1.169054,1.037141,1.016461,0.969695,0.877171,0.909951,0.879142,0.844940,1.008374,0.993553,0.823111,1.033220,0.987047,1.003487,0.721142,0.956902,0.963454,0.715428,0.951957,0.948876,0.970664,0.891341,0.844186,0.999455,1.048837,1.055815,0.907752,1.073287,0.702943,0.916960,1.076218
seq7014,1.040697,1.088410,1.152920,1.167565,0.974608,1.158420,0.960319,0.902274,0.951363,1.105963,0.873277,1.165880,0.931182,0.940833,1.049884,1.048523,1.025071,0.979445,1.029765,1.203705,1.096265,0.873962,1.154431,0.901347,0.906936,1.049238,1.086516,1.241401,1.103455,0.825930,0.956728,1.020695,0.998924,0.722951,1.005258,1.170102,0.943063,1.112800,1.154762,1.133763,0.885065,0.906272,0.995849,1.027272,0.860484,0.922776,0.976627,0.945939,0.730794,1.072395,1.070341,0.921045,0.775863,1.029679,1.187873,0.946434,1.060421,0.983248,1.112781,1.201859,0.813997,1.079882,0.999710,0.715976,0.795116,0.953774,0.963824,0.981211,0.977515,1.166373,1.013124,0.926099,0.875908,1.059641,1.028442,0.938343,0.945773,0.747429,0.861626,1.021061,1.107124,0.837753,0.876270,1.013760,1.149407,1.150775,1.093409,1.020431,0.947777,1.194233
seq7015,1.084833,1.063297,1.042483,1.179142,0.974317,0.943984,0.963950,1.109389,1.011611,1.105502,0.858775,0.986006,0.872885,1.040600,1.104201,1.096362,1.342167,1.079276,0.859049,0.924267,0.902607,0.856470,1.231335,1.011935,0.946482,0.848631,0.996217,1.238821,1.054911,1.083171,1.085257,0.960661,0.986297,1.136988,1.074380,1.013029,0.894027,0.906650,0.960141,1.135175,0.981097,1.219427,1.062625,1.022724,1.134825,1.023351,1.018972,1.079679,1.065250,1.054736,0.972046,1.012892,1.061169,0.902704,0.962983,1.115222,1.047215,1.021548,0.937165,1.054693,1.191880,0.843115,1.083477,0.993669,1.183307,1.063035,0.995671,1.002094,0.836578,0.904597,0.706379,1.084260,0.970192,0.954349,0.882100,1.040446,0.959667,0.814644,0.970976,0.715732,1.014425,0.747288,1.043928,1.037010,1.067130,1.118410,1.126785,0.921996,1.093472,0.903769
seq7016,0.974625,1.047348,0.893208,0.939398,0.925930,0.915263,0.894326,1.043030,0.834926,0.771299,0.912493,1.054467,0.986576,1.150111,0.970394,0.792379,1.358141,1.107587,0.825304,0.872712,0.999331,0.915664,0.984823,1.151069,0.823041,1.005589,1.056953,1.226262,0.896094,1.022525,0.897561,0.950864,0.978018,0.944918,0.923744,0.838049,0.849530,0.946334,1.018078,0.965870,0.810951,0.940559,1.024445,1.051231,1.022098,1.103265,1.242392,0.899881,1.094530,1.156840,1.266114,0.933132,0.985016,1.175426,1.059028,1.298996,1.156887,1.332665,1.049386,1.085539,0.810794,0.866531,0.959919,0.831468,0.841878,0.817972,0.841319,1.048915,0.928877,0.895765,0.640841,0.996786,0.833917,0.946799,0.830427,0.941968,0.832845,0.785967,0.912204,0.895297,0.964758,0.867011,1.031294,1.040733,1.043878,1.028115,1.094038,1.092507,0.934420,0.940211
seq7017,0.994143,0.827170,0.935257,0.917563,1.106305,1.193715,1.120168,1.136779,1.027533,1.258676,1.123470,1.031784,1.133078,1.022257,1.205254,1.009126,0.912012,1.203752,1.012748,1.069951,0.868787,1.121689,0.879640,0.918085,0.895856,0.882121,0.819881,0.815763,0.943747,0.848977,1.045727,0.972696,0.851493,1.093465,0.995811,0.998971,0.896148,1.057896,0.739410,0.825398,1.133091,1.022078,0.996755,1.102499,0.908081,0.988074,1.100548,0.974163,1.112494,0.980394,1.141681,1.069662,0.967310,0.934729,0.836710,1.034985,0.907007,1.069246,0.950320,0.980046,0.876701,1.010616,0.891249,1.033039,1.053758,0.881103,0.858390,1.215823,0.701157,0.773584,1.195914,0.780135,0.831934,0.908925,0.909089,0.796046,1.069858,0.970873,0.719895,1.054993,0.911372,0.748863,0.937896,0.963508,0.933308,0.934845,1.067942,0.736957,0.944159,1.111702
seq7018,1.208098,1.184888,0.771387,1.126953,1.088282,0.857391,1.013535,1.104254,0.933179,0.933465,1.157949,1.055423,0.937315,1.250587,1.127467,0.890500,1.001336,1.150463,0.896477,1.046743,1.216382,0.935222,1.039286,1.169393,0.720349,1.009431,1.371593,0.762700,0.913803,1.317255,0.978342,1.067093,1.095326,1.127021,1.020006,1.072093,0.945718,0.915520,1.053351,1.006575,0.905570,0.876041,0.860965,1.080585,1.185208,1.100790,0.935824,1.051066,0.763711,0.822299,0.766345,1.026795,1.184112,0.862285,0.926383,0.976991,1.261104,1.118496,0.941561,0.870224,0.909067,1.011927,1.189371,1.155851,0.798535,0.904015,0.970893,1.148040,0.946028,1.022919,0.907676,0.915590,1.243390,0.949524,1.136111,1.059884,1.005796,1.048780,0.731577,0.989661,1.069792,1.092645,1.016449,0.942374,0.902427,0.807375,1.080552,0.863986,0.864275,0.971021
seq7019,1.184196,1.189546,0.796030,1.134490,1.106810,0.856340,1.015277,1.074844,0.962133,0.936863,1.160466,1.056883,0.920826,1.252217,1.137786,0.911442,0.970423,1.092148,0.892650,1.063961,1.226080,0.888422,1.008119,1.166535,0.683512,1.026000,1.392009,0.736961,0.929154,1.352152,0.890878,1.072009,1.056582,1.177902,1.059149,1.143752,0.920479,0.900564,1.041112,0.947897,0.915304,0.914125,0.970035,1.000820,1.141805,1.051150,1.016117,0.995051,0.773316,0.843203,0.748358,0.968591,1.137529,0.924426,0.953885,1.086302,1.167681,1.136594,0.906781,0.860145,0.901693,1.081035,1.226126,1.076728,0.736818,0.824881,1.026527,1.216117,0.964651,0.990200,0.890796,1.019518,1.214796,0.963814,1.081286,1.039528,1.055086,1.017336,0.782598,0.995291,1.073583,1.000234,0.953920,0.898967,0.887804,0.943766,1.069754,0.822980,0.782019,0.991992
seq7020,1.044753,1.050973,1.056465,1.076378,1.071263,1.022235,0.974485,0.967989,0.804275,0.800871,1.295946,1.269699,1.068516,1.036922,0.969496,1.039223,0.875210,1.173854,0.913579,1.116678,1.267079,1.003019,1.058750,1.002205,0.976644,0.669952,1.167972,1.042463,0.879055,1.072389,1.121023,0.944157,0.953378,0.997488,0.908165,1.004274,1.225530,0.658851,1.042215,0.935682,0.951100,0.886584,0.883826,1.182966,1.053798,0.789193,1.169757,0.848142,1.131381,1.112113,0.662170,1.294572,1.034954,1.017118,1.158042,0.886515,0.932471,1.106797,0.651725,1.314280,0.919750,1.151442,1.162224,1.030959,0.999980,1.048198,0.920546,0.805797,0.889542,1.035725,1.130224,0.903225,0.865605,0.997919,1.163942,0.858903,0.901305,1.169208,1.211128,1.129402,0.897793,0.988607,1.216220,1.001702,1.329248,0.986487,1.190415,1.095994,0.816961,0.935129
seq7021,0.997973,1.141547,0.816260,0.874754,0.858284,1.190098,0.951099,0.907672,1.043712,1.061581,1.082886,0.822771,0.990934,1.250314,1.024302,0.949422,0.996212,1.373970,1.319601,1.055105,1.108395,0.847361,1.091768,0.995671,1.009436,0.979299,0.920206,0.985656,0.997684,0.957954,1.030012,1.184197,1.037651,0.817499,0.855750,1.088795,1.056180,0.911499,0.745173,0.976728,0.888043,0.990371,0.826455,0.847374,1.142889,1.006516,0.947186,0.666560,0.898771,1.255882,0.688590,0.821944,0.921942,1.096495,1.119232,1.021891,0.790691,1.015195,1.087866,0.944974,0.982444,1.077285,0.979938,0.776239,0.884220,1.143511,0.976765,0.983660,1.032305,1.150485,1.016044,0.936346,1.056975,1.034028,0.931281,0.980215,1.301013,0.945467,0.934651,1.164223,1.164445,0.845258,0.909257,0.934362,1.247525,0.831347,0.775484,0.997182,0.887294,0.829786
seq7022,1.185521,0.866466,0.854242,0.967675,0.798384,1.070395,0.714257,0.994340,0.927223,0.863137,0.969058,0.987938,0.831858,0.881659,1.081567,0.914515,0.763900,0.894423,1.058781,0.964727,0.905868,1.119738,0.963706,0.767249,1.166390,0.972550,1.043551,1.252885,1.004877,1.075338,1.128336,1.196863,0.893434,0.999352,1.038065,0.933175,1.011062,0.946950,0.869375,1.176138,0.972979,0.853571,0.994403,0.993330,0.929903,1.008615,0.881826,1.142737,1.156980,0.824953,1.291447,0.874754,0.943713,0.989301,1.193185,0.904527,1.002135,0.921763,0.881392,1.214261,1.072067,1.086721,1.015033,1.008427,0.891545,1.116509,1.092437,0.881785,0.861338,1.015697,0.872354,0.843695,0.959555,0.837145,0.956164,0.864958,0.989199,0.972360,0.794581,0.970910,1.082136,0.813038,0.957145,0.932424,0.997512,0.976165,0.786518,0.825515,0.998269,1.009771
seq7023,1.134460,0.908795,1.002242,0.947641,1.043181,0.937816,1.107176,0.964381,0.885080,0.956162,1.103545,0.983523,0.902920,1.115109,0.798490,1.239966,1.028539,0.827222,0.980639,0.969203,0.954445,1.095938,0.932823,1.051797,0.918841,1.038200,0.721719,1.093000,1.022075,0.896347,1.191359,0.894981,1.210814,0.719353,1.135448,0.975899,1.098183,0.828307,0.897146,0.997150,1.093656,1.113320,1.005700,1.009513,0.956222,1.113543,0.738640,0.989675,0.862883,1.291920,0.745247,1.103701,0.844877,1.089675,0.680100,1.127101,0.753398,1.273157,0.716325,1.051042,0.955504,0.893076,0.925763,0.881538,1.067532,1.104663,0.932961,0.926369,1.172206,0.956874,0.938504,1.019208,1.072447,1.013331,0.786161,1.115528,0.933976,0.839478,0.970391,0.932758,0.955891,1.199782,0.964415,1.171627,1.016819,1.020859,1.063128,1.004752,0.964339,1.030817
seq7024,0.959668,0.975837,1.028929,1.015291,1.091749,1.154454,0.984040,0.911718,1.055501,0.917911,0.915549,0.981586,0.992715,1.040762,1.133452,0.984674,0.947923,0.882127,1.143409,0.911268,1.185041,1.075292,1.016075,0.919314,1.312419,1.037198,1.041218,1.226845,1.221024,1.150100,0.981184,1.050011,1.008943,1.071718,0.911902,0.930868,0.886331,0.981419,0.898728,1.040525,0.833463,1.011311,1.035542,1.036831,1.131946,0.885979,0.884135,1.047224,0.915723,0.973109,1.176979,1.124038,1.043102,1.020389,0.819561,0.996976,1.016211,0.941377,0.998484,0.965162,1.044546,0.943750,0.974530,0.994929,1.046128,0.894474,0.927761,1.036205,0.667460,1.032582,0.930044,0.991579,1.018958,1.303293,0.900883,1.098759,0.990509,0.982988,0.835754,1.015547,0.951485,1.199538,1.248808,1.001127,1.077686,0.957272,0.923223,0.801157,1.174104,0.849166
seq7025,0.959153,0.976743,1.028894,1.014296,1.092573,1.156160,0.983421,0.913544,1.056030,0.918320,0.914689,0.981784,0.991006,1.040359,1.133597,0.985668,0.948727,0.883086,1.142725,0.909988,1.184137,1.075187,1.014897,0.918572,1.312291,1.038328,1.040803,1.226534,1.221752,1.149423,0.977963,1.003269,0.983025,1.039340,0.926312,0.912378,0.919835,1.029068,0.900812,1.025534,0.803169,1.060544,0.990682,0.991348,1.133180,0.907928,0.967723,1.087664,0.904757,0.980711,1.200919,1.095213,1.125750,1.046062,0.848913,1.039078,1.090155,0.976427,1.030497,0.966821,1.042156,0.951969,0.970859,1.005034,1.052884,0.897077,0.935868,1.033999,0.659440,1.023911,0.940870,0.982867,1.029534,1.305330,0.897044,1.105433,0.988586,0.957954,0.838507,1.010466,0.940273,1.201649,1.245580,0.999112,1.085742,0.955462,0.898736,0.795803,1.157719,0.834748
