Feature,[G3.2.1.1.1],[G3.2.1.1.2],[G3.2.1.1.3],[G3.2.1.1.4],[G3.2.1.1.5],[G3.2.1.1.6],[G3.2.1.1.7],[G3.2.1.1.8],[G3.2.1.1.9],[G3.2.1.1.10],[G3.2.1.1.11],[G3.2.1.1.12],[G3.2.1.1.13],[G3.2.1.1.14],[G3.2.1.1.15],[G3.2.1.1.16],[G3.2.1.1.17],[G3.2.1.1.18],[G3.2.1.1.19],[G3.2.1.1.20],[G3.2.1.1.21],[G3.2.1.1.22],[G3.2.1.1.23],[G3.2.1.1.24],[G3.2.1.1.25],[G3.2.1.1.26],[G3.2.1.1.27],[G3.2.1.1.28],[G3.2.1.1.29],[G3.2.1.1.30],[G3.2.2.1.1],[G3.2.2.1.2],[G3.2.2.1.3],[G3.2.2.1.4],[G3.2.2.1.5],[G3.2.2.1.6],[G3.2.2.1.7],[G3.2.2.1.8],[G3.2.2.1.9],[G3.2.2.1.10],[G3.2.2.1.11],[G3.2.2.1.12],[G3.2.2.1.13],[G3.2.2.1.14],[G3.2.2.1.15],[G3.2.2.1.16],[G3.2.2.1.17],[G3.2.2.1.18],[G3.2.2.1.19],[G3.2.2.1.20],[G3.2.2.1.21],[G3.2.2.1.22],[G3.2.2.1.23],[G3.2.2.1.24],[G3.2.2.1.25],[G3.2.2.1.26],[G3.2.2.1.27],[G3.2.2.1.28],[G3.2.2.1.29],[G3.2.2.1.30],[G3.2.4.1.1],[G3.2.4.1.2],[G3.2.4.1.3],[G3.2.4.1.4],[G3.2.4.1.5],[G3.2.4.1.6],[G3.2.4.1.7],[G3.2.4.1.8],[G3.2.4.1.9],[G3.2.4.1.10],[G3.2.4.1.11],[G3.2.4.1.12],[G3.2.4.1.13],[G3.2.4.1.14],[G3.2.4.1.15],[G3.2.4.1.16],[G3.2.4.1.17],[G3.2.4.1.18],[G3.2.4.1.19],[G3.2.4.1.20],[G3.2.4.1.21],[G3.2.4.1.22],[G3.2.4.1.23],[G3.2.4.1.24],[G3.2.4.1.25],[G3.2.4.1.26],[G3.2.4.1.27],[G3.2.4.1.28],[G3.2.4.1.29],[G3.2.4.1.30]
seq6010,-0.175742,0.169946,-0.102303,0.095539,-0.033792,0.082335,0.104766,0.087488,-0.246933,0.173712,-0.104028,0.191792,-0.077842,0.104019,-0.088785,-0.104959,0.032056,-0.081230,0.090730,0.100301,-0.206832,0.035486,-0.080038,0.124397,-0.073113,-0.064150,-0.091409,-0.221207,-0.092764,0.206295,-0.237960,-0.027110,0.046071,-0.164701,-0.078611,0.079591,-0.099428,0.094227,-0.069627,0.068754,0.048458,-0.093536,-0.287257,0.295024,-0.167089,0.179399,-0.129840,-0.117379,0.137095,-0.176217,-0.058666,0.348690,-0.177690,0.254297,0.126154,-0.168448,-0.133761,0.090050,-0.217728,0.186870,-0.069941,-0.079729,-0.001745,-0.147205,0.025048,-0.067090,0.005812,0.012403,0.064323,-0.057501,-0.102799,-0.110962,-0.221326,0.115872,-0.006369,0.196380,0.134619,-0.219953,0.003055,-0.081970,-0.073503,-0.028794,-0.160706,0.179972,0.032847,0.021192,0.244910,-0.055886,-0.053551,0.087490
seq6011,0.043040,0.083813,-0.155891,-0.351169,-0.132088,-0.088817,0.026820,0.097725,0.195524,-0.004003,0.119010,-0.052193,0.072275,-0.048541,-0.136171,-0.105602,-0.237264,0.076870,-0.060860,0.151989,0.143630,0.407447,-0.065120,-0.006283,-0.236338,-0.439307,0.009403,-0.165003,0.060048,0.213203,-0.064330,-0.048443,-0.037355,0.082451,-0.118813,-0.235720,0.134534,0.070923,0.019338,0.003957,0.085791,0.124773,-0.203649,0.025501,-0.157891,0.087475,-0.123014,-0.055736,0.210580,-0.130556,-0.091029,0.189973,0.190426,-0.113252,-0.255838,0.224199,-0.125533,-0.115675,-0.003871,0.247252,0.138772,-0.063305,0.014729,-0.065782,-0.069579,-0.194651,0.053726,-0.002095,0.210488,0.111663,0.101558,0.029194,-0.040118,-0.026527,-0.213599,0.088779,-0.066445,-0.138195,-0.112761,0.015837,0.097433,0.136097,0.222716,0.020338,-0.047001,0.040977,-0.104263,-0.395326,-0.048693,0.253696
seq6012,0.075161,-0.147961,-0.010179,0.005170,-0.157397,0.028020,0.271891,0.066254,-0.121555,-0.123842,0.087285,0.099378,0.102104,-0.009241,0.133707,-0.070968,-0.235137,-0.083660,0.247303,-0.026088,-0.174036,-0.029886,-0.005095,-0.173710,0.114906,0.211834,0.162269,-0.055889,-0.018218,-0.009969,0.052771,-0.083282,0.141014,-0.050418,-0.057662,-0.020012,-0.183407,-0.035176,-0.122712,-0.200396,0.033352,-0.154920,0.011927,0.238573,0.188231,0.030356,-0.016018,0.028471,0.143692,-0.046629,-0.005426,-0.084932,-0.158213,-0.026320,-0.112209,-0.143710,-0.070334,-0.028610,0.105470,0.247014,-0.015850,-0.085636,0.007541,-0.040986,0.067891,-0.180639,-0.148340,0.030900,0.104976,-0.064135,-0.027518,0.049597,0.008557,0.050496,-0.010506,-0.029211,0.162766,-0.037537,-0.060941,0.239086,-0.099330,-0.245303,-0.106434,-0.106397,0.192507,-0.039164,-0.009306,-0.064757,0.124611,0.165990
seq6013,-0.006743,-0.138230,-0.083148,-0.200669,-0.065990,0.076412,0.147016,-0.158708,-0.089610,-0.088784,0.023164,0.107324,0.140755,0.073840,0.183964,0.036503,-0.015716,-0.275573,-0.204439,0.127829,-0.075733,0.040685,0.083396,-0.123148,-0.179358,0.083691,0.261829,-0.064515,0.150455,-0.028800,0.224785,-0.116313,-0.066374,0.051862,0.145863,0.007741,-0.227344,-0.083445,-0.076051,-0.046190,-0.028469,-0.006693,-0.070023,-0.123246,-0.081479,-0.034758,0.065701,0.161818,0.076194,0.126187,0.081202,-0.040158,-0.038050,-0.092906,-0.265416,-0.121001,0.071729,-0.185964,-0.134110,0.108566,-0.058845,0.054980,0.028501,-0.080942,-0.012508,0.046291,0.098616,0.029958,0.065194,-0.088830,0.041753,0.071453,0.053570,0.032700,0.061656,-0.145114,-0.055878,-0.188098,0.010420,0.044763,0.053563,-0.017164,-0.011124,0.185443,-0.180813,-0.099234,0.182487,-0.026116,-0.099022,-0.001425
seq6014,-0.138124,-0.021506,-0.079850,0.000868,0.076591,0.186998,-0.087414,0.043165,-0.099482,-0.164570,0.023295,-0.021365,0.141958,-0.041114,-0.136378,-0.118097,0.055684,-0.000839,0.032556,0.123996,-0.049174,-0.071536,0.000558,-0.045081,0.017230,0.242078,0.009563,-0.112942,-0.145017,0.053994,-0.015039,-0.117051,-0.119706,-0.166038,0.119256,0.057990,-0.140835,0.184073,0.000487,-0.121404,0.181821,-0.109212,0.094019,0.017917,-0.273339,0.059780,0.014656,-0.030547,0.147649,0.005275,-0.133709,0.088190,-0.339878,0.027985,0.080289,-0.016397,0.090115,-0.058278,-0.224759,0.179377,-0.095312,-0.095353,0.089677,-0.009821,0.205183,-0.004934,-0.220028,0.089167,-0.007415,-0.158799,-0.008044,0.020908,0.132388,-0.115678,-0.116651,-0.069504,0.138982,0.044033,-0.062373,-0.212801,0.049944,0.101948,-0.240287,0.232964,-0.164842,-0.102651,0.129858,-0.310356,-0.193902,0.145610
seq6015,-0.017483,-0.032027,0.021260,-0.166442,-0.022426,0.072043,0.009374,0.032769,0.056529,0.024448,0.150051,-0.098406,0.052811,0.114261,-0.023859,-0.159971,0.024536,-0.135768,0.034343,0.109024,-0.107945,-0.145589,0.059507,0.070910,0.045826,-0.049442,-0.045833,-0.166262,-0.069624,-0.018789,-0.032524,-0.101962,0.032364,-0.091048,0.033208,0.278656,-0.037393,-0.125534,0.059574,-0.029977,-0.115106,0.077000,-0.083389,-0.132030,0.231562,0.064941,-0.197742,0.090184,-0.152560,-0.087073,0.249051,0.193634,-0.066587,0.007881,-0.027971,-0.029069,0.214579,0.138055,-0.013653,0.163164,0.108261,-0.268077,-0.087509,-0.040851,0.051922,0.134250,-0.130217,-0.018778,0.096497,-0.011638,-0.114581,-0.013125,-0.013100,-0.096659,0.038664,-0.081622,-0.051551,0.025106,-0.161131,-0.224489,0.063927,0.038462,0.131262,0.137244,-0.092564,-0.233213,0.091608,0.180956,0.039639,0.128295
seq6016,-0.082048,0.017518,0.026115,-0.121062,0.237508,0.127170,-0.123092,0.004013,-0.196823,0.064698,0.021033,0.041046,-0.158582,-0.187214,0.139776,0.065674,0.036547,0.039278,-0.252347,-0.228499,0.019614,0.127225,-0.093408,-0.042275,-0.210909,-0.080154,0.169957,-0.123833,-0.018236,0.089756,0.007310,-0.020982,-0.004003,-0.136275,-0.076797,0.058962,0.097191,0.023081,-0.034642,-0.123520,-0.181873,-0.055802,-0.013049,0.173228,-0.108579,-0.059434,-0.043422,0.045075,-0.162031,-0.123835,0.193219,0.177444,0.051898,0.044420,0.007481,-0.028540,0.002691,-0.006293,0.170623,0.073162,-0.039467,-0.000505,-0.113249,-0.210708,0.034667,0.075459,-0.081414,0.190018,-0.003349,-0.049055,-0.132103,-0.178010,0.077861,0.218599,-0.055559,-0.050174,-0.175155,-0.153911,-0.168449,-0.097327,-0.003023,0.282612,0.118195,0.057873,-0.290756,0.007005,0.016797,-0.003749,0.108283,0.090951
seq6017,0.035964,0.208390,0.008894,0.093973,-0.016253,-0.090622,-0.051371,-0.107749,-0.022466,-0.122021,-0.157097,-0.145374,0.033243,-0.290076,0.055095,-0.165065,-0.095469,-0.162392,0.022351,-0.091859,-0.133020,0.205497,0.001079,0.257603,0.085724,0.233212,-0.134981,0.131573,-0.027601,0.071094,-0.072610,-0.125041,0.149736,-0.005162,-0.071315,0.001022,0.139954,-0.125448,-0.201791,0.058221,-0.042857,0.101726,0.026895,-0.001137,0.013162,-0.012628,0.067975,-0.075455,0.093395,-0.078729,0.009423,-0.020876,-0.074832,-0.064500,-0.007336,0.300915,-0.194617,-0.215161,0.243374,-0.196714,0.056383,0.024499,-0.192324,0.260206,-0.130720,0.048116,0.120312,0.117856,-0.105697,-0.164550,0.069918,0.122183,-0.059629,-0.075987,-0.084364,0.016060,-0.116822,0.078292,-0.069075,0.056017,-0.158501,-0.221066,-0.229721,0.156533,0.184705,0.165429,-0.086241,-0.004968,-0.114030,-0.027617
seq6018,0.014251,-0.010361,-0.087817,-0.113014,0.047488,-0.012805,0.046381,-0.124453,-0.201029,0.101850,-0.167860,0.137898,0.141384,-0.067780,0.059034,-0.152178,0.077294,0.045488,0.105427,0.123894,-0.226047,-0.058716,0.048822,-0.037085,0.072227,0.008940,0.062992,0.005146,-0.179105,0.058304,-0.163930,0.019305,-0.234847,-0.161445,0.058808,0.049315,0.169799,-0.054308,-0.121766,0.047591,-0.013832,0.078678,0.047315,-0.084915,-0.106621,-0.121316,0.147267,-0.141378,0.101024,-0.033979,0.012630,0.075915,-0.159203,0.115869,0.063033,-0.107949,0.084563,-0.174261,0.038709,0.062322,0.118128,-0.068495,-0.077808,-0.127755,-0.145839,-0.018718,-0.044957,-0.166504,-0.056120,0.126510,0.083090,-0.095069,0.089653,-0.077164,0.055884,-0.014206,0.112619,-0.142993,-0.064429,-0.034188,-0.013737,0.139135,-0.082413,-0.120395,-0.127124,-0.021844,0.127332,-0.011654,0.253186,0.334856
seq6019,-0.104557,0.112799,0.039791,-0.010639,-0.017268,0.082825,0.115656,0.069600,0.043042,-0.174188,0.127435,-0.104973,-0.051427,-0.018436,0.017049,-0.194122,-0.073619,-0.108422,-0.076761,0.002744,0.032774,0.034563,-0.154938,-0.015340,0.016065,-0.055755,-0.022926,0.154357,-0.273014,-0.082205,-0.079365,-0.020944,-0.145035,-0.000832,-0.158220,0.000918,-0.096969,0.072528,0.002609,-0.232744,0.164807,0.060846,0.198374,-0.292542,0.017630,-0.122158,0.039977,0.115976,0.137029,-0.153043,0.127604,-0.035459,-0.222419,0.171328,-0.080108,0.026608,0.011551,-0.241543,-0.099600,0.046741,0.002154,-0.044118,-0.019340,0.031762,-0.100279,0.031629,0.198040,0.006777,-0.259141,0.151068,0.319607,-0.033162,0.104118,-0.077775,-0.002208,-0.066803,-0.114534,-0.034685,-0.057479,-0.147395,0.108985,0.060458,-0.054394,-0.090056,-0.146296,0.079148,-0.092041,-0.068490,-0.132170,-0.135053
seq6020,-0.066237,0.076830,-0.156725,-0.105229,-0.125335,-0.041730,0.131080,-0.103433,-0.029708,-0.124796,-0.035220,-0.158830,0.146959,0.028729,-0.117064,-0.033419,0.137386,0.065576,0.063345,0.109977,0.115302,-0.215354,0.057614,-0.130383,-0.141874,-0.020518,-0.166367,0.171216,-0.037056,0.027085,-0.256462,0.066656,-0.117651,0.009602,0.079260,-0.063696,0.028269,-0.284141,0.276833,-0.199085,0.294415,-0.035942,-0.010789,-0.068898,0.134377,0.084725,-0.227109,0.053803,-0.153274,0.106601,-0.209260,0.149704,-0.201959,0.151820,-0.039911,-0.113470,-0.026267,-0.079723,0.154693,-0.278541,-0.073986,0.004470,0.048476,-0.059734,0.035455,0.030755,-0.041875,-0.230389,0.107012,-0.040114,-0.079372,-0.100894,0.068734,-0.079779,0.081315,0.114249,-0.105661,-0.058210,-0.119167,-0.060252,0.179625,0.137603,-0.131828,-0.143436,-0.008202,0.152920,-0.157893,0.078726,-0.083102,-0.182627
seq6021,-0.002559,-0.151453,-0.129238,-0.050990,0.097505,0.135162,-0.238640,-0.063892,0.126060,0.059997,0.026744,0.027879,0.022243,-0.098033,0.034841,-0.123644,-0.004674,0.026571,-0.209585,-0.228603,0.266556,0.177481,0.048317,0.052732,-0.132678,0.120269,0.224241,-0.009384,-0.197742,-0.061815,-0.006492,-0.184538,-0.168935,-0.163068,0.088614,0.020842,0.071537,0.141088,0.067130,-0.085856,0.019859,-0.042444,-0.049696,-0.042494,0.035672,0.085402,0.006971,-0.124779,0.011426,0.070338,-0.067046,0.116398,-0.056601,-0.086812,0.074458,0.020844,0.203912,-0.016303,-0.175492,0.000781,-0.004096,0.008010,-0.097751,-0.249754,-0.092286,-0.289051,-0.016934,0.210209,0.124944,0.120164,-0.048477,-0.095868,-0.000209,-0.181537,-0.049494,0.201225,-0.031162,0.171548,0.053189,-0.031067,-0.099390,-0.227986,-0.116484,-0.040944,0.072408,0.052354,0.083003,0.210416,0.093059,-0.051138
seq6022,-0.142411,0.009018,0.023132,-0.022920,-0.016939,-0.190440,-0.276432,0.153694,-0.104346,-0.015593,-0.041883,-0.246302,0.220294,0.023543,-0.141065,0.260167,-0.103444,0.266295,-0.075869,-0.097968,0.041268,0.077476,-0.098582,0.023594,-0.285445,0.169759,-0.035433,-0.075083,0.164332,0.093459,0.017833,-0.090971,0.030468,0.059086,-0.225688,0.087718,-0.086462,0.037548,-0.111405,0.025981,-0.000629,0.098988,-0.045613,0.142168,-0.147381,0.015534,-0.043906,0.149277,-0.054186,0.044684,-0.211959,-0.211446,-0.124219,-0.001736,-0.263194,-0.040924,-0.019065,0.107666,-0.116552,0.211290,-0.028615,-0.197479,0.055040,-0.078216,-0.064323,-0.110426,-0.074010,0.151528,-0.183622,-0.029817,0.109226,-0.114303,0.050543,-0.024134,-0.101172,-0.027238,0.025350,0.033472,0.105041,0.141612,0.107093,-0.149134,-0.106209,-0.035876,-0.005265,0.001497,-0.024795,0.061077,-0.095080,0.065355
