Feature,[G3.2.1.1.1],[G3.2.1.1.2],[G3.2.1.1.3],[G3.2.1.1.4],[G3.2.1.1.5],[G3.2.1.1.6],[G3.2.1.1.7],[G3.2.1.1.8],[G3.2.1.1.9],[G3.2.1.1.10],[G3.2.1.1.11],[G3.2.1.1.12],[G3.2.1.1.13],[G3.2.1.1.14],[G3.2.1.1.15],[G3.2.1.1.16],[G3.2.1.1.17],[G3.2.1.1.18],[G3.2.1.1.19],[G3.2.1.1.20],[G3.2.1.1.21],[G3.2.1.1.22],[G3.2.1.1.23],[G3.2.1.1.24],[G3.2.1.1.25],[G3.2.1.1.26],[G3.2.1.1.27],[G3.2.1.1.28],[G3.2.1.1.29],[G3.2.1.1.30],[G3.2.2.1.1],[G3.2.2.1.2],[G3.2.2.1.3],[G3.2.2.1.4],[G3.2.2.1.5],[G3.2.2.1.6],[G3.2.2.1.7],[G3.2.2.1.8],[G3.2.2.1.9],[G3.2.2.1.10],[G3.2.2.1.11],[G3.2.2.1.12],[G3.2.2.1.13],[G3.2.2.1.14],[G3.2.2.1.15],[G3.2.2.1.16],[G3.2.2.1.17],[G3.2.2.1.18],[G3.2.2.1.19],[G3.2.2.1.20],[G3.2.2.1.21],[G3.2.2.1.22],[G3.2.2.1.23],[G3.2.2.1.24],[G3.2.2.1.25],[G3.2.2.1.26],[G3.2.2.1.27],[G3.2.2.1.28],[G3.2.2.1.29],[G3.2.2.1.30],[G3.2.4.1.1],[G3.2.4.1.2],[G3.2.4.1.3],[G3.2.4.1.4],[G3.2.4.1.5],[G3.2.4.1.6],[G3.2.4.1.7],[G3.2.4.1.8],[G3.2.4.1.9],[G3.2.4.1.10],[G3.2.4.1.11],[G3.2.4.1.12],[G3.2.4.1.13],[G3.2.4.1.14],[G3.2.4.1.15],[G3.2.4.1.16],[G3.2.4.1.17],[G3.2.4.1.18],[G3.2.4.1.19],[G3.2.4.1.20],[G3.2.4.1.21],[G3.2.4.1.22],[G3.2.4.1.23],[G3.2.4.1.24],[G3.2.4.1.25],[G3.2.4.1.26],[G3.2.4.1.27],[G3.2.4.1.28],[G3.2.4.1.29],[G3.2.4.1.30]
seq7010,0.005104,-0.140937,0.022429,-0.159727,-0.109441,0.071749,0.131325,0.043895,0.044198,0.014070,-0.129058,-0.121473,-0.052471,-0.113884,-0.070538,0.025494,0.040404,-0.002686,0.116424,-0.004722,-0.002607,0.003745,0.018050,0.038274,0.039821,0.047771,0.243405,-0.054563,-0.138760,0.009676,-0.122517,-0.218085,-0.014757,0.197441,-0.139178,-0.032363,0.177363,0.100812,-0.253602,-0.022533,0.203282,-0.036620,-0.182448,0.041984,0.184713,-0.110016,0.008819,0.043130,-0.015464,-0.292107,0.063528,0.265457,-0.024594,-0.182532,0.036811,0.095364,-0.169490,-0.169168,0.326087,0.075486,-0.103629,-0.106684,0.160324,-0.089996,-0.020872,0.025100,-0.066442,0.020381,0.097655,0.130594,0.072973,0.036121,-0.063003,0.070817,0.030411,-0.111060,-0.043085,-0.016887,0.217264,0.031122,-0.194164,0.103994,-0.049450,0.078404,0.199996,-0.234116,0.159672,-0.088659,0.065284,0.148830
seq7011,-0.156918,-0.133393,0.017009,0.037347,-0.015572,-0.136866,-0.049170,-0.043126,-0.129027,0.007941,-0.129125,0.111144,0.054516,0.289748,-0.259133,0.007216,0.153232,0.012747,-0.004027,0.028098,0.035498,-0.296362,0.026400,0.039982,-0.144765,0.113496,0.096806,0.083496,-0.290935,0.096719,0.035723,-0.172759,-0.027419,0.091436,0.064969,0.084695,-0.044815,-0.122435,0.049459,-0.098522,-0.012453,0.107276,0.251805,-0.243048,0.107847,-0.094281,-0.026324,0.075432,0.014607,-0.042216,-0.100170,-0.016913,-0.017006,0.114782,0.096314,-0.086941,-0.143220,0.143020,-0.018502,0.218551,-0.054816,-0.065908,-0.070745,0.036205,-0.015412,-0.009763,-0.203369,0.093613,-0.087544,-0.038540,0.112374,0.190765,-0.037269,-0.042900,-0.081766,0.087959,-0.044953,-0.023487,0.022100,0.116444,-0.208053,-0.147436,0.057020,-0.051335,-0.133709,0.022305,0.018962,0.151433,-0.120017,0.162092
seq7012,-0.075434,0.000225,-0.087361,0.136173,0.195885,-0.011349,-0.236575,0.015439,0.074638,0.208114,-0.242009,-0.032501,-0.125556,0.200863,0.002814,-0.065450,-0.147189,0.037326,0.088710,0.081323,-0.179675,-0.085320,-0.106124,0.099919,0.037736,-0.156852,0.013550,-0.141872,0.063899,-0.076918,-0.079421,-0.161735,-0.034207,0.080082,-0.082740,-0.103652,-0.151635,0.183029,0.124461,-0.079967,-0.024422,0.041019,-0.193374,-0.074888,0.072146,0.092881,-0.125872,-0.017155,0.137074,0.026413,-0.244013,0.005512,-0.139631,0.086272,0.128619,0.074669,0.025620,0.214845,-0.128685,-0.043778,-0.133210,0.031896,-0.225147,-0.060102,-0.131768,0.159544,-0.142522,0.193070,-0.052826,0.236405,-0.349116,0.027115,-0.162523,0.141397,-0.008326,0.080588,-0.118222,0.080867,0.075219,0.017871,-0.198637,0.171999,-0.001827,-0.013235,0.018521,-0.113641,-0.055022,0.183374,-0.028313,-0.019950
seq7013,-0.050732,0.031521,-0.023489,-0.065918,-0.083926,0.211608,-0.092626,0.118746,-0.088422,0.018837,-0.071158,-0.062985,-0.146078,0.200311,-0.040735,-0.097974,0.057283,-0.005499,0.052337,0.228843,0.135958,-0.086296,-0.023717,0.059584,0.007605,0.012067,-0.025440,0.003760,-0.018873,-0.031445,-0.114802,0.103191,0.011130,0.121138,-0.143894,-0.000805,0.009382,-0.148901,-0.019089,0.187699,-0.073777,0.114082,-0.037922,0.247761,-0.031230,-0.098395,-0.072005,-0.056853,-0.010888,-0.128921,-0.019913,-0.053790,-0.045259,0.103658,0.033538,0.146412,-0.064614,0.084096,-0.020850,-0.162990,-0.083397,-0.073622,-0.021809,0.054019,0.025337,0.067970,0.103649,-0.050735,-0.030135,0.146456,-0.077885,-0.025053,-0.037585,0.234110,0.001671,-0.020990,0.241140,-0.040180,-0.031231,-0.046463,0.047056,0.101878,-0.077078,-0.150285,-0.151103,0.008125,-0.160252,0.214215,-0.022304,-0.176464
seq7014,-0.047424,-0.093662,-0.163489,-0.185404,0.013998,-0.161188,0.050674,0.087804,0.045940,-0.106151,0.141414,-0.161905,0.084332,0.085606,-0.020281,-0.034662,-0.008012,0.054747,-0.003685,-0.169914,-0.067420,0.170535,-0.128713,0.145349,0.113967,-0.049009,-0.098799,-0.249784,-0.090411,0.205232,0.042221,-0.030649,-0.008172,0.277715,-0.003275,-0.175118,0.049749,-0.135027,-0.179388,-0.153167,0.093125,0.057242,-0.029242,-0.063263,0.102398,0.044077,-0.020991,0.017885,0.219470,-0.129204,-0.127250,0.034174,0.169980,-0.081156,-0.248475,0.001303,-0.098874,-0.014341,-0.135769,-0.208657,0.149290,-0.113318,-0.031417,0.237363,0.154795,-0.005372,-0.015037,-0.024586,-0.030957,-0.224854,-0.069184,0.029537,0.090402,-0.105523,-0.066571,0.035087,0.035972,0.244610,0.141509,-0.031161,-0.133340,0.129885,0.097518,-0.046155,-0.187393,-0.176399,-0.128698,-0.057984,0.024691,-0.252714
seq7015,-0.089779,-0.071293,-0.052357,-0.181404,0.033713,0.070208,0.036863,-0.113637,-0.034815,-0.118744,0.128556,-0.002562,0.126708,-0.035279,-0.084422,-0.076756,-0.309424,-0.067597,0.158822,0.090431,0.110097,0.129136,-0.233099,0.007075,0.061597,0.159979,0.029334,-0.217004,-0.051158,-0.105721,-0.088433,0.033463,-0.004395,-0.145931,-0.083745,-0.023494,0.088216,0.074455,0.015565,-0.154476,0.012118,-0.234306,-0.062730,-0.014443,-0.114547,-0.007823,0.010656,-0.047833,-0.027912,-0.015726,0.081433,0.025158,-0.018688,0.157958,0.105736,-0.042052,0.044394,0.059439,0.140620,-0.026679,-0.221005,0.141092,-0.098173,-0.025975,-0.229055,-0.103795,-0.031411,-0.050966,0.120260,0.039640,0.249375,-0.151004,-0.032079,-0.054586,0.017564,-0.136059,-0.051095,0.102381,-0.041569,0.227874,-0.059718,0.213990,-0.071534,-0.049503,-0.105006,-0.148697,-0.146229,0.039726,-0.122649,0.084188
seq7016,0.023799,-0.038262,0.104834,0.053773,0.057692,0.081850,0.116074,-0.028379,0.192558,0.263200,0.127073,-0.020139,0.047972,-0.106417,0.052305,0.244026,-0.329598,-0.100471,0.164934,0.131105,-0.023489,0.041193,-0.034395,-0.203116,0.123101,-0.050614,-0.105656,-0.264902,0.066393,-0.067971,0.102353,0.053446,0.002916,0.035713,0.054242,0.146930,0.139535,0.053135,-0.008409,0.053316,0.207259,0.080536,-0.004673,-0.027246,-0.012407,-0.090995,-0.232269,0.113793,-0.091345,-0.146827,-0.273852,0.063014,0.015511,-0.179042,-0.070533,-0.301596,-0.148908,-0.322900,-0.043476,-0.090226,0.169349,0.119434,0.036257,0.169826,0.164989,0.192590,0.173779,-0.030560,0.072537,0.073619,0.339877,-0.038352,0.131118,0.005700,0.135204,0.006901,0.122070,0.183337,0.060755,0.064822,0.007444,0.109875,-0.077714,-0.085579,-0.074243,-0.081638,-0.172874,-0.187585,-0.023401,-0.014202
seq7017,0.003411,0.176653,0.066743,0.081842,-0.095844,-0.194176,-0.108598,-0.135062,-0.010247,-0.241753,-0.107721,-0.016354,-0.113249,0.011565,-0.175871,0.035631,0.130518,-0.181101,0.011515,-0.063422,0.157573,-0.098385,0.143317,0.084560,0.121618,0.130965,0.180866,0.176542,0.031819,0.125019,-0.055565,0.020629,0.138666,-0.111629,0.000102,-0.027012,0.087446,-0.083259,0.251152,0.163885,-0.152916,-0.038993,-0.020978,-0.127048,0.072980,0.003641,-0.108711,0.015779,-0.120495,-0.008139,-0.178768,-0.120938,-0.005511,0.020127,0.111495,-0.088327,0.031221,-0.127713,-0.008749,-0.026811,0.100712,-0.029579,0.095268,-0.043022,-0.067923,0.117671,0.121003,-0.240048,0.281323,0.190507,-0.251064,0.154787,0.109493,0.017997,0.030896,0.122538,-0.176588,-0.063935,0.203428,-0.124886,0.034924,0.212845,0.006897,-0.020094,0.024238,-0.002054,-0.136467,0.213830,0.001690,-0.163639
seq7018,-0.213370,-0.178724,0.225522,-0.134905,-0.091523,0.151534,-0.014060,-0.096355,0.075843,0.073748,-0.139669,-0.022300,0.092511,-0.234472,-0.099301,0.114395,0.003754,-0.131856,0.116737,-0.024504,-0.187286,0.109813,0.016343,-0.131263,0.316811,0.004109,-0.350341,0.253874,0.120409,-0.269472,0.017282,-0.080873,-0.139375,-0.174657,-0.062921,-0.118350,0.014758,0.056510,-0.077559,-0.026563,0.084834,0.111371,0.109678,-0.115074,-0.218531,-0.136071,0.031766,-0.078509,0.210109,0.154227,0.212861,-0.040478,-0.191514,0.118529,0.064289,0.006476,-0.276927,-0.138245,0.043179,0.110735,0.063485,-0.030202,-0.198815,-0.161372,0.189347,0.072410,0.004231,-0.193216,0.015528,-0.063882,0.051396,0.052335,-0.267606,0.029900,-0.171535,-0.081195,-0.044255,-0.081339,0.225174,-0.027131,-0.100652,-0.137746,-0.082195,0.000023,0.048877,0.143686,-0.118911,0.083657,0.094648,-0.001286
seq7019,-0.189135,-0.183334,0.200735,-0.142172,-0.109877,0.152934,-0.015147,-0.065965,0.047344,0.071323,-0.141283,-0.022770,0.108014,-0.236944,-0.110633,0.092051,0.033990,-0.073941,0.119249,-0.043193,-0.198192,0.156000,0.046549,-0.129701,0.352574,-0.013682,-0.371911,0.278780,0.103721,-0.305895,0.105849,-0.085855,-0.100119,-0.226171,-0.102537,-0.190897,0.040324,0.071669,-0.065161,0.032850,0.060455,0.058055,-0.000849,-0.034371,-0.174638,-0.085846,-0.049571,-0.021826,0.200335,0.133016,0.231036,0.018423,-0.144383,0.055586,0.036420,-0.104258,-0.182356,-0.156586,0.078392,0.120916,0.072129,-0.099327,-0.234934,-0.080689,0.253708,0.155830,-0.049402,-0.258167,0.000610,-0.027409,0.079241,-0.042474,-0.251822,0.002355,-0.127765,-0.072201,-0.103499,-0.059081,0.165339,-0.041729,-0.114146,-0.051760,-0.025021,0.038882,0.058048,-0.001021,-0.114678,0.120945,0.172964,-0.028251
seq7020,-0.047963,-0.052607,-0.081200,-0.106307,-0.103979,-0.041168,0.019960,0.020334,0.195539,0.213275,-0.275680,-0.236075,-0.037562,-0.001489,0.057942,0.003368,0.163145,-0.161463,0.100240,-0.111560,-0.265507,-0.004685,-0.057050,-0.001107,0.037830,0.332902,-0.153616,-0.015922,0.136127,-0.057592,-0.125730,0.028175,-0.000484,-0.044902,0.045710,-0.041855,-0.266577,0.316499,-0.062971,0.057100,0.042354,0.121736,0.136654,-0.185074,-0.062912,0.217034,-0.157143,0.153760,-0.139926,-0.118500,0.337559,-0.299468,-0.071011,-0.041838,-0.167646,0.122093,0.076972,-0.084475,0.390271,-0.281758,0.050346,-0.172464,-0.174973,-0.059620,-0.023525,-0.064104,0.069305,0.192862,0.091624,-0.051799,-0.140736,0.066685,0.117784,-0.009639,-0.176350,0.144773,0.110448,-0.154079,-0.187671,-0.091319,0.150039,0.075861,-0.136246,0.085548,-0.297813,0.061091,-0.134840,-0.028649,0.237723,0.091654
seq7021,-0.005502,-0.140416,0.159802,0.108117,0.126504,-0.196086,0.059048,0.081278,-0.044098,-0.048417,-0.079461,0.164474,0.009044,-0.238386,0.006190,0.084186,0.050376,-0.328893,-0.256437,-0.001072,-0.071113,0.165646,-0.063929,0.024474,0.022896,0.044549,0.110655,0.063470,0.041849,0.059444,-0.035569,-0.195312,-0.055156,0.164007,0.123289,-0.115748,-0.072332,0.043753,0.199270,-0.024572,0.055439,-0.058412,0.110468,0.101383,-0.185402,-0.050265,0.014372,0.311354,0.090339,-0.269947,0.297539,0.131886,0.034365,-0.129236,-0.153005,-0.064703,0.174872,-0.048359,-0.107365,0.011076,-0.042517,-0.129518,-0.021732,0.165673,0.058400,-0.191702,-0.019419,-0.014758,-0.051920,-0.172021,-0.031821,0.052363,-0.060399,-0.029479,0.082489,0.010808,-0.302790,0.065820,0.081661,-0.174928,-0.166934,0.163902,0.110473,0.090298,-0.254316,0.176882,0.164231,-0.051248,0.062704,0.133240
seq7022,-0.195003,0.115456,0.100771,-0.024422,0.155428,-0.133449,0.206190,-0.072101,-0.006108,0.067484,-0.030546,-0.054874,0.117075,0.051013,-0.156575,-0.001705,0.161540,0.044387,-0.112106,-0.005936,0.069756,-0.159981,0.009769,0.226168,-0.178172,0.013430,-0.068672,-0.267375,-0.053926,-0.139655,-0.137815,-0.202559,0.076093,-0.027609,-0.060575,0.046709,-0.041207,0.024519,0.108959,-0.194934,0.010837,0.123199,-0.013178,-0.006762,0.029680,-0.039444,0.095557,-0.154737,-0.178337,0.157894,-0.308483,0.118464,0.048826,0.009276,-0.201663,0.077860,-0.033367,0.049110,0.068033,-0.267811,-0.096400,-0.108900,-0.026318,-0.019719,0.081657,-0.162977,-0.126869,0.075189,0.100691,-0.074229,0.055891,0.068492,-0.041355,0.084478,-0.022876,0.056910,-0.056756,-0.036571,0.155114,-0.040650,-0.148620,0.122828,-0.041451,-0.006445,-0.074571,-0.044451,0.162135,0.107496,-0.055460,-0.086113
