Feature,[G3.2.1.1.1],[G3.2.1.1.2],[G3.2.1.1.3],[G3.2.1.1.4],[G3.2.1.1.5],[G3.2.1.1.6],[G3.2.1.1.7],[G3.2.1.1.8],[G3.2.1.1.9],[G3.2.1.1.10],[G3.2.1.1.11],[G3.2.1.1.12],[G3.2.1.1.13],[G3.2.1.1.14],[G3.2.1.1.15],[G3.2.1.1.16],[G3.2.1.1.17],[G3.2.1.1.18],[G3.2.1.1.19],[G3.2.1.1.20],[G3.2.1.1.21],[G3.2.1.1.22],[G3.2.1.1.23],[G3.2.1.1.24],[G3.2.1.1.25],[G3.2.1.1.26],[G3.2.1.1.27],[G3.2.1.1.28],[G3.2.1.1.29],[G3.2.1.1.30],[G3.2.2.1.1],[G3.2.2.1.2],[G3.2.2.1.3],[G3.2.2.1.4],[G3.2.2.1.5],[G3.2.2.1.6],[G3.2.2.1.7],[G3.2.2.1.8],[G3.2.2.1.9],[G3.2.2.1.10],[G3.2.2.1.11],[G3.2.2.1.12],[G3.2.2.1.13],[G3.2.2.1.14],[G3.2.2.1.15],[G3.2.2.1.16],[G3.2.2.1.17],[G3.2.2.1.18],[G3.2.2.1.19],[G3.2.2.1.20],[G3.2.2.1.21],[G3.2.2.1.22],[G3.2.2.1.23],[G3.2.2.1.24],[G3.2.2.1.25],[G3.2.2.1.26],[G3.2.2.1.27],[G3.2.2.1.28],[G3.2.2.1.29],[G3.2.2.1.30],[G3.2.4.1.1],[G3.2.4.1.2],[G3.2.4.1.3],[G3.2.4.1.4],[G3.2.4.1.5],[G3.2.4.1.6],[G3.2.4.1.7],[G3.2.4.1.8],[G3.2.4.1.9],[G3.2.4.1.10],[G3.2.4.1.11],[G3.2.4.1.12],[G3.2.4.1.13],[G3.2.4.1.14],[G3.2.4.1.15],[G3.2.4.1.16],[G3.2.4.1.17],[G3.2.4.1.18],[G3.2.4.1.19],[G3.2.4.1.20],[G3.2.4.1.21],[G3.2.4.1.22],[G3.2.4.1.23],[G3.2.4.1.24],[G3.2.4.1.25],[G3.2.4.1.26],[G3.2.4.1.27],[G3.2.4.1.28],[G3.2.4.1.29],[G3.2.4.1.30]
seq1010,-0.119531,0.113216,-0.025443,0.011956,-0.015986,-0.009402,-0.061249,-0.014034,-0.207818,0.082093,-0.203170,-0.049574,0.099534,-0.166289,0.002710,0.042200,0.309809,-0.107995,0.161907,-0.049312,0.033012,0.010818,0.084185,-0.120710,-0.064153,-0.070968,0.165516,-0.071113,-0.059478,-0.069076,-0.198215,-0.162935,0.095063,-0.004539,0.062458,0.110892,-0.091819,0.020296,-0.020897,-0.033146,0.021313,-0.185032,-0.064601,0.143349,-0.125465,-0.087318,0.038774,-0.166193,0.160731,-0.063605,-0.070457,0.112231,-0.055306,0.026854,0.295991,-0.012795,-0.031912,-0.130273,0.051123,0.150673,-0.175594,-0.173841,0.103800,-0.025550,0.052236,-0.009800,-0.195398,0.207144,-0.036097,-0.095094,-0.001296,-0.112480,0.300743,0.117360,-0.246244,0.090876,0.097944,0.095336,0.038339,-0.253030,0.199060,0.049602,-0.223329,-0.101818,0.184719,-0.013853,-0.069059,-0.037606,0.020497,0.172546
seq1011,-0.144881,-0.083914,0.066137,-0.052968,0.026399,-0.147972,-0.039757,0.225208,-0.014980,-0.087363,0.132981,-0.156186,-0.033279,0.028151,-0.193766,0.098558,-0.118848,-0.167363,0.144421,-0.036568,-0.049747,0.015473,-0.049938,-0.000375,0.140284,-0.135101,0.082282,0.064082,0.073801,0.063256,-0.230957,0.024244,-0.066041,0.052439,-0.054381,-0.021743,-0.024250,0.132299,0.029758,0.116959,-0.084260,0.096239,-0.057042,0.060554,-0.117547,0.159558,-0.019353,0.054320,-0.207671,0.125388,0.122342,-0.011278,-0.214689,0.106973,-0.034174,-0.038029,0.100904,-0.224992,-0.060530,0.099052,-0.134639,0.061602,-0.090060,0.130240,-0.149713,0.267447,-0.024643,-0.169980,0.019150,0.066778,0.046173,0.174009,0.110358,-0.015351,0.109807,0.022141,-0.189978,0.034135,0.117948,-0.104029,-0.058267,0.054503,-0.105813,0.094498,0.026206,-0.016470,-0.049792,-0.020587,-0.158454,0.020168
seq1012,-0.129364,-0.018200,0.059545,-0.162011,0.020919,0.116249,-0.167709,0.116230,0.136951,-0.224998,-0.069768,-0.125581,-0.070088,0.237215,-0.020616,-0.326017,0.108355,-0.284045,-0.164554,0.132346,0.096288,0.259139,0.247856,-0.147874,-0.095967,0.150315,-0.105008,-0.003961,0.128227,-0.074309,-0.061425,-0.050651,-0.120533,-0.103186,0.184478,-0.048396,0.058220,0.241397,-0.182291,0.084458,-0.163711,-0.151106,0.013859,-0.099512,0.042244,0.082894,-0.081689,0.097251,-0.182868,-0.058893,-0.129605,0.068297,0.051258,0.057484,0.123837,0.042862,0.110887,-0.213648,-0.021053,0.070979,0.002253,-0.021628,-0.040394,0.083678,-0.045432,0.004779,-0.085310,0.109809,-0.079297,0.142912,0.021169,-0.282202,-0.114141,0.160237,0.057048,0.220111,-0.201779,0.016876,0.038322,-0.092494,-0.269174,-0.117048,-0.106537,0.110580,-0.032608,0.008736,-0.202048,-0.238718,0.231769,0.091010
seq1013,-0.129364,-0.018200,0.059545,-0.162011,0.020919,0.116249,-0.167709,0.116230,0.136951,-0.224998,-0.069768,-0.125581,-0.070088,0.237215,-0.020616,-0.326017,0.108355,-0.284045,-0.164554,0.132346,0.096288,0.259139,0.247856,-0.147874,-0.095967,0.150315,-0.105008,-0.003961,0.128227,-0.074309,-0.061425,-0.050651,-0.120533,-0.103186,0.184478,-0.048396,0.058220,0.241397,-0.182291,0.084458,-0.163711,-0.151106,0.013859,-0.099512,0.042244,0.082894,-0.081689,0.097251,-0.182868,-0.058893,-0.129605,0.068297,0.051258,0.057484,0.123837,0.042862,0.110887,-0.213648,-0.021053,0.070979,0.002253,-0.021628,-0.040394,0.083678,-0.045432,0.004779,-0.085310,0.109809,-0.079297,0.142912,0.021169,-0.282202,-0.114141,0.160237,0.057048,0.220111,-0.201779,0.016876,0.038322,-0.092494,-0.269174,-0.117048,-0.106537,0.110580,-0.032608,0.008736,-0.202048,-0.238718,0.231769,0.091010
seq1014,0.115498,-0.069066,-0.259885,0.068652,-0.002546,-0.004595,-0.054438,-0.048418,-0.095166,-0.012301,-0.001444,-0.098619,-0.192142,0.123802,0.038524,0.033247,-0.008561,-0.077632,-0.092068,0.031934,0.150259,0.093196,-0.142013,-0.089609,0.182614,-0.082924,0.035351,-0.049332,0.065628,-0.220699,-0.086398,0.045009,-0.019654,-0.071306,-0.287310,0.112494,-0.199066,0.163302,0.030186,0.086590,-0.023146,0.128918,-0.379048,-0.012512,-0.102582,0.047938,-0.023091,0.203224,-0.108223,0.158189,-0.201255,-0.083089,-0.002521,0.003824,0.001364,0.256417,-0.061769,0.044747,-0.173856,-0.123292,-0.082496,0.030601,-0.090168,0.138626,-0.156619,0.100226,-0.105399,0.110677,-0.081883,0.057367,0.018110,0.087023,-0.124127,0.067274,-0.157878,-0.073753,-0.125219,0.017232,-0.087418,0.167224,-0.119877,-0.047491,-0.134045,0.014241,-0.068946,0.218627,-0.114650,0.167374,-0.135770,-0.070435
seq1015,0.035682,-0.148905,-0.036914,0.039896,0.112788,0.064230,0.008019,-0.021925,-0.124908,-0.122281,0.049894,-0.035539,-0.028299,-0.148189,-0.082497,-0.171289,-0.023141,0.066172,0.039926,-0.063708,-0.054799,0.187316,-0.200984,0.159985,0.183672,-0.040490,0.088999,0.147399,-0.133397,0.148293,-0.218058,0.097126,0.064840,-0.019011,0.105277,-0.092387,-0.032819,0.031983,-0.290366,0.194124,-0.317518,0.144274,-0.115812,-0.054358,0.179457,0.258209,-0.130234,-0.032474,0.141545,0.086292,-0.072060,0.141123,-0.021028,-0.035042,-0.150403,0.073466,0.059705,-0.045783,-0.095183,-0.066800,-0.001938,-0.001795,-0.154469,-0.116389,0.074177,-0.181230,-0.052948,0.126237,-0.041439,0.087007,-0.110201,0.043029,-0.149252,0.045787,-0.073215,0.124325,-0.016018,-0.109039,0.162889,-0.024677,0.084151,0.062932,-0.163739,0.048215,-0.091284,-0.003458,0.115822,0.059314,-0.129902,0.034696
seq1016,-0.161640,0.197780,0.022065,-0.067609,-0.035376,-0.155936,0.099239,-0.137123,-0.106785,-0.096470,-0.164860,-0.026112,-0.119375,0.118937,0.039311,0.006445,-0.065217,0.247087,-0.168377,0.125525,0.032890,0.207793,-0.033744,0.176152,0.043670,0.014164,-0.067984,-0.123914,-0.142750,-0.284549,0.143788,-0.058331,-0.147246,-0.122854,-0.036839,0.010105,0.107592,-0.048102,-0.020329,-0.034428,-0.210866,-0.023125,0.227771,0.182136,0.085790,0.100451,0.019913,-0.192009,-0.202464,-0.086057,-0.004472,0.034773,-0.002487,-0.091191,0.085995,-0.035348,0.050354,0.126398,0.118617,0.119994,-0.022687,-0.031027,0.067980,-0.164770,-0.158263,0.030929,0.150600,-0.025740,-0.060379,0.023880,0.127140,-0.053980,0.033954,0.126482,0.091943,-0.119854,0.119084,-0.021083,-0.171568,0.102524,0.057110,0.009972,-0.105249,-0.173788,-0.059944,-0.082897,-0.005040,0.074483,0.030394,0.049199
seq1017,-0.155318,0.130892,-0.035727,-0.023947,-0.214979,0.052451,-0.273883,-0.013990,-0.054496,-0.110002,0.086247,0.071533,-0.204325,0.128982,-0.015647,0.045506,0.177420,0.047477,0.067692,0.090769,0.000429,-0.127441,0.020335,-0.309919,0.126998,-0.139745,-0.020746,0.195515,-0.039090,-0.064089,-0.087867,-0.109244,-0.046731,-0.068221,-0.054222,0.221946,-0.074481,-0.031171,-0.135845,0.083956,0.167092,0.089493,0.050399,0.080035,-0.041358,0.015885,-0.182087,0.102049,-0.130111,-0.063994,0.070059,0.268120,0.008612,-0.046873,-0.203978,0.054188,-0.015924,0.177879,-0.037277,-0.138340,-0.010613,-0.216980,-0.116706,0.188988,0.075529,0.007609,0.022837,-0.113558,-0.090447,0.016755,0.083885,-0.001978,0.041889,-0.157925,0.006499,-0.125707,0.247563,-0.035088,-0.025629,-0.083417,0.203903,0.045320,0.150729,-0.222393,-0.266141,0.095841,0.248395,0.074403,-0.193533,-0.074222
seq1018,0.038627,-0.093231,-0.306465,-0.026610,0.107399,-0.024864,-0.060237,-0.107127,-0.148156,0.000275,-0.048889,0.224025,0.015378,-0.003093,0.051198,0.067574,0.091652,-0.120988,-0.106511,0.037990,-0.071581,0.135136,-0.014329,0.024703,-0.056336,-0.125399,0.107314,0.011900,0.100724,-0.144924,-0.147786,-0.200671,0.001825,0.104806,0.108380,0.164395,-0.113336,-0.067952,0.022503,0.056976,-0.030627,0.085042,-0.145730,-0.198831,0.007871,0.131074,0.041402,-0.125537,-0.191360,0.087595,0.130762,0.022554,-0.156358,-0.110931,-0.017201,0.224605,-0.083443,0.086847,-0.175672,-0.016041,0.064199,-0.014789,-0.204614,-0.110387,-0.313150,0.006305,-0.035538,0.112618,0.132901,0.339812,-0.018412,-0.095451,-0.241055,-0.032411,-0.244213,0.139620,0.105395,0.276424,-0.031813,0.163863,-0.051117,-0.074436,-0.293488,-0.278163,-0.281618,0.216817,0.211409,0.336502,0.005310,-0.032702
seq1019,-0.237790,-0.000787,-0.046266,-0.099645,0.052729,-0.026486,-0.033558,-0.047898,0.044032,-0.051709,0.079982,-0.113365,0.057048,-0.032431,0.068433,-0.052981,0.011409,-0.015161,0.104978,0.130580,-0.063304,0.092665,-0.109676,-0.238843,-0.018625,0.101005,-0.029043,0.166178,-0.194669,0.142239,-0.111907,-0.001517,-0.272087,0.265561,-0.116428,-0.040686,-0.096201,0.017637,0.113171,0.091937,-0.155504,0.027499,0.017442,0.131552,-0.202130,0.084780,-0.127782,-0.033900,-0.262492,0.155493,-0.023600,0.079852,-0.170679,0.089759,-0.202664,0.216347,-0.068277,0.025589,-0.135312,0.124433,-0.065470,-0.218124,0.045626,0.206498,-0.089246,0.093726,0.040863,-0.024876,0.045453,0.044032,-0.156663,0.082619,0.128467,-0.112485,-0.120967,0.036759,0.000628,-0.106211,-0.149851,-0.047590,0.066425,-0.016227,-0.124244,-0.129184,-0.005632,0.226002,-0.123986,-0.257922,-0.067841,0.056233
seq1020,0.011084,-0.004520,-0.340557,0.117197,-0.049283,0.154513,-0.141066,0.041372,-0.145184,-0.059422,-0.026900,0.018627,0.143813,-0.114868,-0.002873,0.043037,0.054655,0.023992,0.087254,-0.197226,0.054053,-0.177390,0.090141,-0.045426,0.054061,-0.172451,0.108682,-0.128016,0.169180,-0.272695,0.015962,-0.271445,0.076387,0.070993,0.082806,0.098098,0.004549,-0.072024,0.117882,0.179963,-0.054257,-0.158170,0.159032,0.031406,0.103239,0.010131,-0.134526,0.128614,0.117510,0.055014,-0.033084,0.151594,0.039053,-0.113980,-0.119997,0.062114,0.055983,0.020404,-0.172545,-0.169502,0.066323,-0.226564,-0.121099,0.016580,0.136447,-0.055649,-0.014763,0.106828,0.069403,-0.086884,0.046679,-0.086923,-0.130175,0.166572,-0.038400,-0.078151,-0.106389,-0.063086,0.095662,-0.098234,-0.022254,0.108765,-0.057681,-0.380714,-0.007301,0.012422,0.239743,0.054530,-0.257705,-0.052705
seq1021,-0.056923,-0.120829,-0.099666,0.056123,-0.105442,0.009808,0.229367,-0.121748,0.086982,-0.149716,-0.048278,-0.080667,0.056055,-0.106877,-0.106641,0.108749,0.092315,-0.183427,0.005677,0.142103,-0.114120,-0.036631,0.178814,-0.041790,-0.113240,0.160216,0.014447,-0.069886,-0.031832,-0.023966,0.028718,-0.108024,-0.103354,-0.099739,-0.087504,0.119572,-0.036652,0.015017,0.049344,-0.030601,-0.013761,0.089973,-0.037993,0.003426,-0.049824,0.055654,0.121341,-0.079050,-0.140121,-0.059906,0.055687,0.312611,0.119073,-0.097122,-0.094686,-0.131791,-0.101964,0.062588,-0.019540,0.063494,-0.017308,-0.069703,-0.068422,-0.181262,0.034484,-0.085530,0.199498,0.004267,-0.126452,-0.012931,-0.034206,0.053913,0.078355,0.003984,-0.102710,-0.169375,0.104879,-0.124603,-0.040444,0.141559,-0.134353,0.041323,-0.108912,-0.008365,-0.009523,-0.355702,0.417334,0.017214,-0.107013,0.073216
seq1022,-0.109544,-0.057678,0.075210,-0.082384,0.084868,-0.101771,-0.062293,0.091989,-0.222689,-0.255625,0.049103,-0.038894,-0.106708,0.046702,-0.023714,0.100704,0.046916,0.104305,0.106191,0.047194,-0.184945,0.024845,0.037448,-0.024551,0.144096,-0.112811,-0.068282,0.100551,-0.241210,0.233200,-0.026710,-0.077847,-0.199759,0.083003,0.035844,0.052235,-0.001094,-0.061742,-0.154083,-0.167240,0.034151,0.116326,0.033470,-0.130031,-0.118891,-0.007044,0.076604,0.126457,0.016202,0.287845,-0.065965,-0.023047,-0.182283,0.244408,-0.013513,-0.033345,-0.115717,-0.041537,-0.134412,-0.148485,-0.002891,-0.324916,0.006296,0.152690,0.043411,-0.075923,-0.134994,-0.070959,0.010239,0.029537,-0.072740,-0.186050,0.046540,-0.005564,-0.027336,-0.053895,0.071698,-0.061783,-0.024917,0.142696,-0.148174,-0.064683,0.191855,0.332733,0.102930,-0.177316,-0.082499,0.209171,0.089310,-0.194776
