Feature,[G3.2.1.1.1],[G3.2.1.1.2],[G3.2.1.1.3],[G3.2.1.1.4],[G3.2.1.1.5],[G3.2.1.1.6],[G3.2.1.1.7],[G3.2.1.1.8],[G3.2.1.1.9],[G3.2.1.1.10],[G3.2.1.1.11],[G3.2.1.1.12],[G3.2.1.1.13],[G3.2.1.1.14],[G3.2.1.1.15],[G3.2.1.1.16],[G3.2.1.1.17],[G3.2.1.1.18],[G3.2.1.1.19],[G3.2.1.1.20],[G3.2.1.1.21],[G3.2.1.1.22],[G3.2.1.1.23],[G3.2.1.1.24],[G3.2.1.1.25],[G3.2.1.1.26],[G3.2.1.1.27],[G3.2.1.1.28],[G3.2.1.1.29],[G3.2.1.1.30],[G3.2.2.1.1],[G3.2.2.1.2],[G3.2.2.1.3],[G3.2.2.1.4],[G3.2.2.1.5],[G3.2.2.1.6],[G3.2.2.1.7],[G3.2.2.1.8],[G3.2.2.1.9],[G3.2.2.1.10],[G3.2.2.1.11],[G3.2.2.1.12],[G3.2.2.1.13],[G3.2.2.1.14],[G3.2.2.1.15],[G3.2.2.1.16],[G3.2.2.1.17],[G3.2.2.1.18],[G3.2.2.1.19],[G3.2.2.1.20],[G3.2.2.1.21],[G3.2.2.1.22],[G3.2.2.1.23],[G3.2.2.1.24],[G3.2.2.1.25],[G3.2.2.1.26],[G3.2.2.1.27],[G3.2.2.1.28],[G3.2.2.1.29],[G3.2.2.1.30],[G3.2.4.1.1],[G3.2.4.1.2],[G3.2.4.1.3],[G3.2.4.1.4],[G3.2.4.1.5],[G3.2.4.1.6],[G3.2.4.1.7],[G3.2.4.1.8],[G3.2.4.1.9],[G3.2.4.1.10],[G3.2.4.1.11],[G3.2.4.1.12],[G3.2.4.1.13],[G3.2.4.1.14],[G3.2.4.1.15],[G3.2.4.1.16],[G3.2.4.1.17],[G3.2.4.1.18],[G3.2.4.1.19],[G3.2.4.1.20],[G3.2.4.1.21],[G3.2.4.1.22],[G3.2.4.1.23],[G3.2.4.1.24],[G3.2.4.1.25],[G3.2.4.1.26],[G3.2.4.1.27],[G3.2.4.1.28],[G3.2.4.1.29],[G3.2.4.1.30]
seq3010,0.083023,0.027705,-0.010075,-0.007364,-0.113994,0.269046,0.074595,-0.049914,-0.129552,-0.017095,-0.066511,-0.104961,0.006796,-0.122984,-0.075538,-0.104485,-0.022200,-0.114457,-0.017367,-0.029950,0.095147,0.060591,-0.155961,-0.181516,-0.080707,-0.287106,-0.067919,0.120076,-0.058377,-0.116250,-0.095592,0.139748,-0.128705,-0.063708,-0.168695,-0.026434,0.048677,0.035757,0.022504,0.048708,-0.033002,-0.229978,0.089495,-0.147921,0.062629,-0.073427,0.026239,-0.011332,-0.153821,-0.201281,0.132282,0.118238,0.051420,0.095944,0.001670,-0.068208,-0.212027,-0.041865,-0.093468,0.137258,0.044510,-0.114904,0.104164,-0.224113,-0.244688,0.032406,0.067542,-0.057695,0.123099,0.138732,-0.130837,-0.049847,-0.014335,-0.115641,0.025217,-0.037629,-0.215584,-0.043039,0.005240,-0.190581,0.270098,0.297620,-0.065785,0.110405,-0.082373,-0.301763,-0.281125,0.053400,-0.024886,0.046214
seq3011,-0.182676,0.038092,0.166895,-0.007932,0.031057,0.175669,-0.067773,-0.140964,-0.021428,0.111207,-0.185359,0.201390,-0.227939,-0.086223,0.053835,-0.159184,-0.019552,-0.112727,-0.038944,0.045504,-0.093015,0.118589,-0.120060,0.074832,-0.044454,-0.123339,0.004064,-0.048685,-0.001433,0.027283,0.135286,0.117655,-0.040097,-0.109049,0.020664,-0.017120,0.030291,0.024764,-0.148367,-0.137128,-0.072262,-0.000790,0.150587,-0.092012,0.158665,-0.092739,-0.008988,-0.155260,-0.116093,-0.040023,-0.090785,-0.145456,0.154736,-0.039829,-0.023101,0.131359,-0.169727,0.045229,-0.023399,0.215292,0.170694,-0.012308,0.112712,-0.157053,-0.194644,-0.135534,-0.153438,-0.219495,-0.065841,-0.081537,-0.226461,-0.037954,0.147399,0.021951,-0.069240,0.287300,0.340306,-0.002100,0.094728,0.003815,-0.309342,-0.188541,0.062961,-0.038324,0.003889,0.143012,-0.205197,-0.083446,0.241892,0.139329
seq3012,-0.063255,0.022389,-0.044048,0.059799,-0.168043,-0.014956,0.151981,0.161485,-0.236720,-0.171089,0.041532,-0.072899,-0.084727,0.113873,0.262811,-0.196334,-0.087502,0.085146,-0.001690,-0.095243,-0.147354,0.122651,-0.266291,-0.059665,-0.089747,0.202027,-0.174636,0.029012,0.122612,-0.047846,0.023030,-0.092644,0.120673,-0.039115,-0.146973,-0.136975,-0.157175,0.033339,-0.021147,0.042720,0.031776,0.015424,0.060451,-0.065742,-0.074316,0.098167,-0.034012,-0.122291,0.205460,0.179571,0.008148,-0.098468,-0.223073,-0.140852,-0.043775,-0.216349,-0.065434,0.219723,0.079039,-0.058878,0.075674,-0.063285,0.026446,-0.116312,-0.234924,-0.130812,-0.115745,-0.168276,-0.120686,0.013943,-0.025687,0.175990,0.274703,0.094745,-0.067715,0.027180,-0.010904,-0.097110,0.058504,0.105203,0.086850,-0.207809,-0.213777,-0.135353,-0.087143,-0.000606,0.129206,0.043384,-0.070700,0.088188
seq3013,-0.227396,0.164050,0.081339,0.017478,-0.031468,-0.040301,-0.203471,-0.059598,-0.111561,0.068887,-0.172904,-0.012435,0.175082,-0.158959,0.186637,0.002204,-0.091783,0.175306,-0.062860,-0.081893,-0.016490,-0.134481,0.151591,-0.259336,0.143179,0.008833,-0.053565,0.273251,-0.117409,-0.057849,-0.081599,-0.152812,-0.148658,-0.123281,0.148192,0.005224,-0.080983,0.119431,0.021345,0.082722,-0.137131,-0.006511,0.166602,-0.064469,-0.092964,-0.182195,0.096522,0.248935,0.087033,-0.127519,-0.005163,0.028808,-0.090645,-0.122143,-0.231386,0.187020,0.173877,-0.109209,-0.167740,0.195219,-0.084051,-0.242856,-0.075028,0.055576,-0.074158,0.030298,0.003647,0.160906,-0.029020,-0.086117,-0.058454,0.093509,0.005430,-0.014739,-0.017350,-0.160451,0.016887,0.160182,-0.124958,-0.008411,-0.013348,0.026301,-0.068938,-0.277180,-0.082761,0.432741,0.085973,-0.274700,0.070882,0.049297
seq3014,0.061162,-0.179564,-0.250039,0.020362,0.001942,0.035680,0.245516,-0.205990,-0.126962,-0.012078,-0.099478,-0.075735,0.117852,0.242148,-0.308856,-0.135824,-0.049706,0.172276,0.067068,0.050245,-0.023784,-0.308902,0.116989,0.177716,0.047609,-0.146293,0.024255,0.002722,-0.107248,0.013875,-0.220845,-0.129129,-0.071575,-0.116774,0.191378,-0.069063,0.118779,-0.155630,-0.113685,0.108367,0.052126,-0.065454,-0.143727,0.043265,0.150675,0.045009,0.135442,-0.136863,-0.165217,0.018011,0.015492,0.217983,-0.058559,-0.180143,0.109857,-0.133562,0.033929,0.045380,0.165490,-0.084651,-0.037508,-0.061133,-0.073662,0.089070,0.077671,0.055700,0.008408,-0.113456,0.057374,-0.001217,-0.008054,-0.075845,-0.053465,-0.076672,0.076540,-0.065076,0.158916,-0.307069,-0.046488,-0.105894,0.097508,0.112369,-0.014097,-0.090145,-0.193759,0.349507,-0.129350,-0.048516,-0.009328,0.155403
seq3015,-0.011373,-0.147078,0.343188,0.266500,-0.138932,0.053643,0.244685,0.015306,0.000338,0.046748,0.228628,-0.095672,-0.095555,0.140875,0.026862,-0.108953,-0.004939,0.105920,-0.089151,-0.253026,-0.099967,-0.008276,-0.145796,-0.112038,0.154210,-0.106503,-0.204276,-0.029891,-0.075768,-0.009249,0.209971,0.013431,0.246074,0.277007,0.104759,0.098794,0.320361,0.064572,0.142501,0.054517,-0.042821,0.032314,0.133484,-0.017767,-0.108901,0.046272,-0.064722,-0.184669,-0.181511,-0.206736,-0.304307,-0.275566,-0.194600,-0.198128,-0.186345,-0.329332,-0.443018,-0.216024,-0.164101,-0.223806,0.185633,-0.021002,0.120374,0.235403,-0.014459,-0.076036,0.095528,0.259028,0.087124,-0.166566,-0.065253,-0.020858,-0.016622,-0.116768,0.037073,0.007982,-0.112932,-0.076101,-0.118028,0.026934,0.018009,0.161319,-0.064000,0.010192,-0.060220,-0.161615,-0.138511,-0.166669,-0.089911,0.032265
seq3016,0.125370,-0.014846,-0.011870,0.059402,-0.033382,-0.038396,-0.100761,0.047493,-0.016997,-0.155307,0.004860,0.006384,-0.103323,-0.012149,-0.046603,-0.055816,0.032727,-0.025567,-0.045984,-0.075426,-0.021445,0.007752,-0.064088,-0.355393,-0.174970,-0.012830,-0.307007,0.038612,-0.005343,0.121095,-0.221144,0.099501,-0.011947,-0.018481,0.022624,0.065105,0.107150,-0.128579,-0.020334,-0.136404,0.006572,-0.014654,-0.005106,0.056740,-0.099267,0.037857,-0.084334,-0.123549,0.194342,-0.097901,0.122623,-0.107137,-0.126129,0.023866,-0.092812,0.077330,0.136423,-0.127079,-0.009516,0.000868,-0.033438,0.010351,-0.054013,-0.041558,-0.004329,0.036434,-0.053472,-0.012844,0.046193,0.037101,0.093126,0.043965,-0.074376,-0.193984,0.092370,0.066097,-0.124254,-0.178315,0.028336,0.008275,0.191942,0.216289,-0.102836,0.032730,-0.027115,-0.227499,0.124455,-0.160211,-0.043760,-0.130846
seq3017,-0.144281,0.057819,-0.122077,0.097318,0.050740,-0.077801,0.115020,-0.146208,-0.120236,0.055667,0.014137,-0.082424,0.064766,-0.118229,0.094859,-0.077176,0.085834,-0.094184,-0.050022,0.149824,-0.222882,0.033507,0.122252,-0.032035,-0.125164,-0.007040,-0.036700,0.089577,-0.077360,0.275003,-0.159179,-0.041711,0.077464,0.071608,-0.083113,-0.042264,0.155712,-0.016695,0.191176,-0.138716,0.039997,-0.044017,0.066885,-0.133000,-0.229067,0.127789,0.075990,0.110557,-0.306587,0.031910,-0.000071,-0.351653,-0.038050,-0.043595,0.098866,-0.113344,-0.012390,-0.294555,0.094057,-0.001286,-0.060895,-0.113882,0.139227,0.016558,-0.116970,-0.169561,0.201783,-0.052686,-0.026661,0.086673,0.126951,-0.066748,-0.013766,0.135145,-0.002688,-0.071880,0.011106,0.040416,-0.137394,0.041368,0.101566,-0.136708,0.135664,-0.066347,-0.203932,-0.071244,0.075674,-0.059340,-0.033633,0.074945
seq3018,0.125990,-0.002334,-0.089813,0.058144,-0.014096,0.022916,-0.032742,-0.127510,-0.229226,-0.073067,-0.091335,0.004145,-0.138442,-0.072862,-0.034440,0.102030,-0.087296,0.161141,0.059377,0.091625,-0.006232,0.125656,0.082412,0.089866,-0.197264,-0.162723,-0.209153,0.123710,0.157533,-0.002349,-0.038405,0.094976,-0.183890,-0.108661,0.014962,-0.007442,-0.090585,-0.075637,0.023972,0.148975,-0.050777,0.072546,-0.113411,-0.109678,-0.177037,-0.023444,0.025054,0.003331,-0.043817,0.171717,-0.063566,0.268137,0.057097,-0.038946,0.099305,-0.086730,-0.057249,-0.135092,-0.106641,-0.064870,0.036047,0.043183,0.028222,0.008112,0.145734,0.032906,-0.071084,0.072346,0.069745,0.062777,-0.100428,0.081697,0.059182,0.045143,0.147013,0.060078,-0.033947,0.054393,-0.045714,0.153898,0.155602,-0.060834,-0.007936,-0.018869,-0.103481,0.008595,-0.088396,0.092631,-0.015797,0.059860
seq3019,0.053375,-0.103782,-0.012220,-0.096071,0.128210,0.010233,-0.022295,-0.043063,0.025327,-0.108439,0.176511,0.129715,-0.079925,-0.067197,-0.122600,0.163357,-0.013019,-0.059547,0.083768,-0.045376,-0.157142,-0.002959,-0.086308,0.005106,0.270590,-0.220090,-0.042749,0.022217,-0.154238,0.096090,-0.110497,-0.112509,0.070593,-0.007139,-0.052451,-0.024523,-0.030768,-0.186301,-0.128863,-0.137261,0.353607,-0.134299,-0.025804,0.048605,0.049680,0.048669,-0.121505,0.064453,-0.022050,0.050428,-0.041631,0.179983,-0.237776,-0.062045,0.151067,-0.043278,0.030777,-0.014120,-0.178377,0.003224,0.102924,0.042768,0.017493,0.126229,0.052516,-0.035487,-0.075976,-0.107463,-0.119156,0.066816,0.165779,0.177434,-0.011787,0.001385,0.130111,0.356077,-0.085209,-0.135119,-0.157857,-0.013225,-0.020033,-0.037654,-0.117359,-0.068494,-0.010968,-0.103487,0.119050,-0.051477,-0.090506,-0.175179
seq3020,0.097930,0.080193,0.052803,0.127402,0.087270,-0.005085,0.014472,-0.252425,0.115698,-0.119676,-0.053116,-0.213059,0.002245,0.013608,-0.125343,-0.105443,-0.027552,-0.039799,-0.195778,-0.049306,-0.084077,-0.215998,-0.188771,-0.046342,0.116829,0.151750,0.019005,-0.037720,0.034057,0.172399,-0.165189,-0.120519,0.022324,-0.034500,0.016329,-0.066278,0.049115,0.027702,-0.066081,-0.157110,0.115589,0.071159,0.058901,-0.047269,0.041881,-0.133172,-0.066800,0.165067,-0.022000,-0.078771,0.027076,0.016822,-0.016323,-0.234472,0.182374,-0.025572,-0.117553,0.002689,-0.101328,0.209331,-0.107418,-0.096484,-0.026537,0.054365,-0.073581,0.020849,-0.204375,0.227407,0.130490,-0.048835,0.036433,0.142049,-0.029181,0.074246,0.001155,0.013628,-0.006226,-0.049018,-0.197159,0.145172,0.086999,0.033284,-0.125497,0.063612,0.142812,0.161479,-0.158445,0.092942,-0.090470,0.198198
seq3021,0.114143,0.252975,0.143545,0.097141,0.189223,0.111948,-0.140732,0.043474,-0.108730,-0.057393,-0.030063,-0.189822,-0.153533,-0.196296,-0.196882,-0.183182,-0.137143,-0.209930,0.055225,-0.216784,0.151512,0.004539,0.104011,-0.056746,0.206446,0.057242,0.127616,0.036729,0.131824,0.132297,0.249537,0.201780,0.178002,0.247885,0.028794,0.200683,0.054656,0.097578,0.080207,0.179474,0.208804,0.183866,0.105616,0.056948,0.081562,-0.004447,0.008224,-0.129332,-0.053149,-0.110261,-0.069226,-0.261318,0.144217,-0.034282,-0.144889,-0.246763,-0.249255,-0.335115,-0.167926,-0.244527,0.168191,0.058119,0.148542,0.028862,0.172990,0.072156,0.097227,0.008966,0.191289,0.030230,0.047555,0.202853,-0.027553,-0.093640,-0.056023,-0.012331,0.091565,-0.098370,0.004346,-0.069433,-0.114328,-0.096298,-0.148250,-0.052292,-0.191420,-0.159391,-0.088262,-0.202724,-0.188945,-0.068537
seq3022,-0.016112,-0.153050,-0.002781,-0.058786,-0.070045,-0.314383,0.221750,0.126882,-0.220317,0.068112,-0.021061,0.058271,-0.196108,0.067246,0.187342,-0.202714,-0.043866,0.031820,0.067119,-0.008884,-0.038537,0.111554,-0.127873,-0.049530,0.129600,-0.034247,-0.017428,-0.158637,0.158373,0.014111,-0.059913,-0.187802,0.041215,-0.137888,0.059860,-0.095291,0.193906,0.102790,-0.139575,-0.068410,-0.170236,-0.044083,0.018116,0.021237,0.000944,-0.048252,0.049242,-0.068530,0.003989,0.008559,-0.177803,0.150347,0.120292,-0.130141,0.086144,0.038383,-0.165144,0.066167,0.120265,-0.012562,0.018988,-0.180674,-0.018276,-0.000708,-0.204009,-0.018567,0.033972,0.220060,-0.184111,-0.040945,0.037996,-0.081769,-0.016087,0.070423,-0.184305,-0.174335,-0.104613,0.130341,-0.018568,0.075677,0.060323,0.159793,-0.126088,-0.224841,0.027731,0.197912,-0.219084,0.158544,0.348708,0.030375
