Feature,[G3.2.1.1.1],[G3.2.1.1.2],[G3.2.1.1.3],[G3.2.1.1.4],[G3.2.1.1.5],[G3.2.1.1.6],[G3.2.1.1.7],[G3.2.1.1.8],[G3.2.1.1.9],[G3.2.1.1.10],[G3.2.1.1.11],[G3.2.1.1.12],[G3.2.1.1.13],[G3.2.1.1.14],[G3.2.1.1.15],[G3.2.1.1.16],[G3.2.1.1.17],[G3.2.1.1.18],[G3.2.1.1.19],[G3.2.1.1.20],[G3.2.1.1.21],[G3.2.1.1.22],[G3.2.1.1.23],[G3.2.1.1.24],[G3.2.1.1.25],[G3.2.1.1.26],[G3.2.1.1.27],[G3.2.1.1.28],[G3.2.1.1.29],[G3.2.1.1.30],[G3.2.2.1.1],[G3.2.2.1.2],[G3.2.2.1.3],[G3.2.2.1.4],[G3.2.2.1.5],[G3.2.2.1.6],[G3.2.2.1.7],[G3.2.2.1.8],[G3.2.2.1.9],[G3.2.2.1.10],[G3.2.2.1.11],[G3.2.2.1.12],[G3.2.2.1.13],[G3.2.2.1.14],[G3.2.2.1.15],[G3.2.2.1.16],[G3.2.2.1.17],[G3.2.2.1.18],[G3.2.2.1.19],[G3.2.2.1.20],[G3.2.2.1.21],[G3.2.2.1.22],[G3.2.2.1.23],[G3.2.2.1.24],[G3.2.2.1.25],[G3.2.2.1.26],[G3.2.2.1.27],[G3.2.2.1.28],[G3.2.2.1.29],[G3.2.2.1.30],[G3.2.4.1.1],[G3.2.4.1.2],[G3.2.4.1.3],[G3.2.4.1.4],[G3.2.4.1.5],[G3.2.4.1.6],[G3.2.4.1.7],[G3.2.4.1.8],[G3.2.4.1.9],[G3.2.4.1.10],[G3.2.4.1.11],[G3.2.4.1.12],[G3.2.4.1.13],[G3.2.4.1.14],[G3.2.4.1.15],[G3.2.4.1.16],[G3.2.4.1.17],[G3.2.4.1.18],[G3.2.4.1.19],[G3.2.4.1.20],[G3.2.4.1.21],[G3.2.4.1.22],[G3.2.4.1.23],[G3.2.4.1.24],[G3.2.4.1.25],[G3.2.4.1.26],[G3.2.4.1.27],[G3.2.4.1.28],[G3.2.4.1.29],[G3.2.4.1.30]
seq8010,0.187681,0.168773,-0.053195,-0.310697,-0.283985,-0.218620,-0.234549,0.057113,0.161621,0.026563,0.350200,0.045096,-0.080081,-0.076903,-0.294179,-0.140960,-0.059437,-0.002007,-0.169644,0.117637,-0.008797,0.109564,0.186418,0.032596,-0.082074,-0.054434,-0.235656,0.032711,-0.013812,-0.100260,-0.005974,-0.018247,-0.269080,0.056629,-0.044095,-0.002178,-0.104782,-0.028422,-0.010372,-0.044752,0.072994,-0.052299,0.092888,-0.227873,-0.185150,0.033584,0.164375,0.053369,-0.215865,0.122886,0.048749,0.146953,-0.195393,0.243539,-0.042212,0.204535,-0.392749,0.158593,0.058569,0.062136,0.145364,-0.045962,0.096278,-0.158504,-0.132906,0.141313,0.086918,-0.032756,0.071491,-0.036664,-0.068815,-0.198561,-0.004398,-0.015661,0.010512,0.114095,0.146478,-0.041505,-0.015336,0.285343,-0.031233,-0.025464,0.104297,-0.071309,-0.113329,0.121995,-0.065661,-0.301299,0.015418,-0.023545
seq8011,0.001739,-0.116101,-0.185650,-0.043258,-0.194411,0.098200,0.041764,0.243719,-0.290181,-0.058675,0.165914,0.052096,-0.081043,0.097117,-0.203815,-0.079171,-0.029216,0.181153,0.132859,-0.039523,-0.082039,0.046857,-0.306021,-0.029042,0.170986,0.073748,0.070288,0.020169,-0.033641,-0.028129,-0.117041,0.013055,-0.068457,0.101924,-0.138646,0.006694,0.082415,-0.072513,0.126050,0.027452,0.002645,-0.033106,0.049278,0.124351,-0.077508,0.045801,0.014007,0.079405,-0.046618,-0.274036,-0.071202,0.078818,0.145128,-0.125335,0.279255,-0.010456,0.079370,-0.119369,-0.095262,-0.221074,0.061364,-0.039982,-0.040289,0.029854,-0.203314,-0.015178,0.165395,0.163706,-0.003411,-0.108396,0.040251,0.099943,-0.158732,-0.216518,0.080357,0.019686,-0.059349,0.032224,0.057169,-0.070762,-0.174551,-0.056870,0.042326,0.079810,0.007130,-0.046249,0.021392,0.137956,-0.097063,-0.106056
seq8012,-0.051391,0.098097,0.088574,-0.054274,-0.018545,0.071881,-0.022260,-0.325001,-0.040423,-0.020834,-0.201584,0.060462,-0.236386,-0.141506,-0.048666,-0.047662,0.189578,0.049722,0.029519,0.101979,0.033742,0.131628,-0.101113,0.158028,-0.144226,0.011602,-0.091052,-0.126973,0.020474,-0.271020,0.186711,-0.174154,0.001348,0.001748,-0.040926,-0.119520,0.036464,0.019953,-0.055257,0.077810,0.277532,0.106613,-0.177401,-0.346876,-0.011397,-0.059848,-0.356303,-0.080384,0.041473,0.040114,0.109298,0.247100,-0.132240,-0.158420,-0.148356,-0.107385,0.033602,-0.204394,-0.110147,0.043768,0.121634,-0.133158,-0.158878,-0.156889,0.094528,0.050798,0.011994,-0.122579,-0.099112,-0.031645,-0.028643,0.031275,-0.148377,-0.092188,0.119389,-0.018847,-0.099701,0.030882,0.107132,0.125349,0.067802,-0.076597,0.035972,0.055467,-0.175656,-0.037621,0.017354,0.079922,0.028217,-0.001240
seq8013,0.061362,-0.153373,-0.047802,0.058019,0.043558,-0.022935,-0.131458,-0.041852,0.122929,-0.138363,-0.015511,-0.101901,0.104471,-0.159698,-0.136141,0.112633,-0.100893,0.024830,0.187604,0.104430,-0.174984,0.087063,-0.207046,0.092924,0.137083,0.050710,0.111358,0.024091,-0.017058,-0.082760,0.139444,-0.171887,-0.250471,-0.163382,0.005323,0.220874,0.129493,-0.090568,-0.089499,-0.011990,0.125184,0.169897,0.090913,-0.105707,-0.336734,0.020474,0.074047,0.330561,0.211325,-0.220979,-0.261619,0.054872,0.210094,0.190301,0.098008,-0.310862,-0.336922,-0.116521,0.250720,0.230066,0.107057,0.134868,-0.272320,0.047050,-0.002380,0.342987,0.075098,0.016489,-0.035449,-0.026117,0.092567,0.102987,0.232667,-0.077235,0.015919,-0.099166,0.068719,-0.089839,0.086454,-0.119205,-0.138483,-0.153805,-0.137208,-0.070485,-0.011436,-0.043971,-0.319312,-0.105071,-0.223937,0.168066
seq8014,0.023808,-0.141115,-0.057290,-0.089954,0.133687,-0.040577,-0.286371,0.015724,0.030753,0.055920,0.052838,-0.115514,-0.106115,0.013414,-0.080137,0.098496,0.182704,-0.150028,0.007182,-0.079054,0.092866,-0.126016,-0.394607,-0.075184,0.263652,0.094840,-0.006908,-0.128346,-0.011312,0.121771,-0.004884,-0.107651,0.067236,-0.067647,0.016919,0.161332,-0.001282,-0.117807,0.111080,0.017603,-0.006336,0.005840,-0.058601,0.198308,0.143222,-0.031286,0.023969,-0.224330,-0.076633,0.061860,-0.202165,-0.042514,0.016240,-0.079210,-0.066946,-0.075771,-0.109216,0.128549,0.167688,-0.181380,0.054717,-0.166655,0.033220,0.073280,-0.047101,-0.037087,0.075624,-0.030902,0.100744,-0.008930,0.055547,-0.069299,-0.259520,0.048153,0.032511,-0.074459,-0.107431,0.059261,-0.039484,-0.031323,0.022212,-0.092445,-0.166869,-0.144673,0.218100,-0.007046,-0.148784,-0.136046,0.147428,-0.191375
seq8015,-0.083359,-0.225187,-0.002218,0.277512,-0.087079,-0.099963,0.044228,-0.011345,-0.092476,0.024314,0.010202,-0.028966,0.010396,-0.117315,0.117088,0.134058,0.102582,-0.271778,0.001616,0.105207,-0.111229,-0.042184,0.076726,-0.150488,-0.092238,0.131894,-0.041525,-0.100971,-0.032610,-0.048535,0.008882,0.143263,-0.135034,-0.041751,-0.045099,0.023478,0.142152,0.259629,-0.082246,0.150190,-0.162870,-0.071956,-0.168045,0.100111,0.054341,-0.003954,0.070212,-0.006857,-0.144474,-0.070643,-0.114750,0.013000,-0.110633,0.043690,-0.204865,0.010334,0.041426,-0.063943,-0.102584,-0.359349,-0.021285,-0.026548,0.252103,0.084015,0.063652,-0.069957,-0.015936,0.086031,-0.121560,0.168255,-0.057366,-0.078716,0.247880,-0.074367,0.034978,-0.098128,-0.146047,0.152889,-0.325061,-0.041382,-0.044606,-0.082317,-0.012797,0.111387,0.056814,0.044080,-0.014749,0.205375,-0.297926,-0.089616
seq8016,0.003894,-0.209492,-0.074998,0.324226,-0.080194,-0.088841,0.010358,-0.012734,-0.085444,0.059433,0.054787,-0.005656,-0.011447,-0.069475,0.096889,0.151582,0.069645,-0.252292,-0.056667,0.056810,-0.081825,-0.109001,0.035867,-0.167707,-0.113868,0.067307,-0.020131,-0.113336,-0.068226,-0.033754,0.030249,0.123102,-0.100746,0.038881,-0.057916,0.009435,0.143998,0.257218,-0.078506,0.143238,-0.105418,-0.092687,-0.153879,0.091579,0.053881,0.002349,0.043318,0.056020,-0.100453,-0.114686,-0.158779,-0.005311,-0.120348,0.030474,-0.216944,0.007567,0.034826,-0.008033,-0.096167,-0.361554,0.008443,-0.019125,0.230570,0.106120,0.074787,-0.034624,0.018268,0.102869,-0.123262,0.154698,-0.057859,-0.074318,0.226894,-0.077921,0.041767,-0.085598,-0.132695,0.181867,-0.318782,-0.036034,-0.056561,-0.094306,-0.034322,0.052110,0.041519,0.061661,-0.051827,0.199679,-0.311962,-0.102120
seq8017,0.106849,0.165312,0.032239,-0.117529,0.049392,-0.002114,0.120574,-0.005230,0.080082,-0.031430,-0.300489,0.037902,0.041831,0.058693,0.284838,-0.023609,0.055208,0.058931,0.074704,0.036623,-0.016230,0.179193,0.123398,-0.135260,0.049645,-0.285731,-0.023679,-0.067257,-0.144078,-0.153067,-0.032179,0.012222,-0.210960,-0.001225,-0.111179,-0.025575,-0.123144,-0.067945,-0.073941,-0.020804,0.047247,0.041938,0.117596,-0.061141,0.280307,0.152723,-0.063748,-0.148789,-0.129120,-0.041777,-0.066194,0.054847,-0.133035,-0.092714,-0.049452,0.074126,0.149607,0.117207,0.083543,-0.032928,-0.168821,-0.106448,-0.134276,-0.014114,0.016675,0.103345,-0.089999,0.030302,0.117243,-0.046719,-0.171307,-0.056253,0.264758,-0.024680,0.117324,0.014883,-0.042187,0.036433,-0.043900,-0.039441,0.086606,0.094810,-0.031759,-0.220655,-0.195909,0.088275,0.094881,0.177089,0.045484,-0.141639
seq8018,0.080992,-0.012416,-0.086216,-0.032375,-0.146294,0.001218,0.145778,-0.085895,-0.032916,-0.184417,-0.084991,-0.299088,-0.044860,0.051673,-0.070437,-0.009097,0.020773,-0.113951,-0.105833,0.177802,0.185247,0.195432,0.243398,0.023442,0.055954,0.122768,0.167949,-0.092834,-0.123419,0.081471,-0.013907,0.014060,-0.057419,-0.064438,-0.006671,-0.062886,0.014851,0.208342,0.084139,-0.041847,-0.146206,-0.011613,0.082920,-0.373273,-0.022336,0.030541,0.211488,0.138953,-0.098019,-0.007250,-0.021897,-0.086516,-0.152212,0.016321,0.142848,0.160534,0.028073,0.023521,-0.159455,-0.060016,-0.270255,0.121733,-0.081232,0.082715,-0.126005,-0.011561,0.018471,0.251064,0.010255,0.069820,-0.058690,0.057200,0.008634,-0.091764,0.211255,-0.215240,0.327746,-0.106800,0.108941,-0.160857,0.142317,-0.208911,0.201806,-0.185947,0.285588,-0.165984,0.147869,-0.150371,0.030923,-0.216131
seq8019,-0.087074,0.072863,0.112846,0.040988,0.029638,-0.057242,0.090560,-0.074189,0.048735,0.077306,-0.191291,-0.141728,-0.088243,-0.009593,0.048239,-0.376873,0.061930,-0.097809,-0.234582,-0.057925,-0.081832,-0.046252,-0.023697,0.127885,0.099211,-0.229917,0.004565,0.130274,-0.101507,0.133900,-0.029491,-0.151844,0.123608,0.000083,-0.109402,0.156843,-0.244597,0.038788,0.352873,-0.012301,-0.207835,0.190041,-0.010948,-0.048333,-0.035429,-0.261973,-0.232803,0.148656,-0.114564,0.026644,-0.085105,-0.093172,0.030816,0.134702,-0.291735,-0.035100,0.188382,-0.033567,-0.083310,-0.035591,0.068086,0.037672,0.143492,0.146671,-0.219807,0.133710,-0.009876,0.039069,0.050684,0.367472,-0.230636,0.085012,-0.006301,0.021767,-0.213262,0.117337,-0.060999,-0.054498,-0.175104,0.168142,-0.409501,-0.046700,-0.096483,-0.104632,-0.204755,0.176461,-0.148725,-0.017968,-0.144733,0.013371
seq8020,-0.180781,0.107940,0.123622,-0.171406,-0.085616,0.122357,-0.041199,0.061744,-0.077749,0.232808,-0.106899,0.069341,0.174767,0.022115,0.021593,0.085796,-0.097405,0.067318,-0.163260,-0.154890,0.058997,0.044258,0.012565,0.211215,-0.162888,0.060147,-0.068216,0.216409,-0.043198,-0.018091,-0.087477,0.025826,-0.065174,-0.060570,-0.140625,-0.177035,0.108131,-0.183472,-0.148433,0.075011,-0.162898,0.144365,0.024181,0.149365,0.017907,0.092853,0.006225,0.029370,0.049741,-0.080835,-0.214818,-0.031754,0.004884,-0.165223,0.212683,0.160190,0.021670,-0.158835,0.140677,-0.026814,-0.077781,0.069525,0.027759,-0.068736,-0.116957,-0.045788,0.220407,-0.176705,-0.161635,0.074028,-0.357126,0.026684,-0.051329,0.072688,-0.211211,0.154760,0.216505,-0.195189,0.109272,-0.047755,-0.145801,0.098288,-0.174370,0.138367,-0.196141,0.239236,-0.183950,-0.060785,0.121519,-0.044658
seq8021,0.032753,0.144913,-0.010552,0.003539,-0.178076,-0.219347,-0.120518,-0.038871,-0.072438,-0.223692,0.053138,0.009923,-0.062257,0.060604,0.034410,0.006413,0.147825,-0.142085,0.248091,0.141715,0.219944,-0.012151,-0.037482,0.017463,-0.228210,-0.173103,-0.155580,-0.151749,-0.099619,-0.088736,-0.232659,0.167052,0.023597,-0.173906,-0.078437,0.016046,-0.041871,-0.165509,0.086443,-0.104666,-0.080229,0.048662,-0.076824,0.137231,-0.022141,0.149269,0.001293,-0.078527,0.107660,-0.131672,0.109740,-0.183186,0.226186,-0.263438,0.048638,-0.210722,-0.081979,-0.116013,0.162682,0.120838,0.002937,-0.076720,-0.065496,0.191580,-0.156674,0.060001,0.065104,0.156425,-0.047285,-0.020056,0.049832,0.146994,-0.141506,0.026985,0.266501,0.165811,-0.136558,-0.150948,0.240105,-0.030883,0.008092,-0.173993,0.265590,-0.250052,-0.093025,-0.014360,0.112939,-0.262683,0.210128,0.107493
seq8022,-0.029223,-0.096019,0.074601,0.032093,0.153549,0.013315,-0.167850,0.042507,0.065370,0.073497,0.101964,-0.092511,-0.108490,0.091090,-0.276525,-0.227467,-0.059290,-0.091008,0.026613,-0.157933,0.080241,0.001985,0.047157,-0.018196,-0.147874,-0.205957,-0.095198,0.057459,0.019366,0.057371,-0.257258,-0.080410,0.038149,-0.003966,0.114719,-0.248953,0.211978,-0.080327,-0.074150,0.083210,-0.128431,-0.035692,-0.063345,0.132170,-0.103420,-0.162592,0.030269,0.025728,0.045350,-0.008011,-0.060175,0.161799,-0.079405,0.070363,-0.072361,0.110301,0.237980,-0.181528,0.075439,-0.075704,-0.156116,-0.010848,-0.094581,0.049693,0.025203,-0.242621,0.023839,0.009403,0.156321,0.024364,-0.208534,0.032297,-0.196779,-0.032126,-0.124188,0.031290,-0.005076,0.052698,0.274407,-0.057946,0.152720,-0.146572,-0.031633,0.016991,-0.160448,0.399584,-0.190549,0.339629,-0.181670,0.043379
