Feature,[G3.2.1.1.1],[G3.2.1.1.2],[G3.2.1.1.3],[G3.2.1.1.4],[G3.2.1.1.5],[G3.2.1.1.6],[G3.2.1.1.7],[G3.2.1.1.8],[G3.2.1.1.9],[G3.2.1.1.10],[G3.2.1.1.11],[G3.2.1.1.12],[G3.2.1.1.13],[G3.2.1.1.14],[G3.2.1.1.15],[G3.2.1.1.16],[G3.2.1.1.17],[G3.2.1.1.18],[G3.2.1.1.19],[G3.2.1.1.20],[G3.2.1.1.21],[G3.2.1.1.22],[G3.2.1.1.23],[G3.2.1.1.24],[G3.2.1.1.25],[G3.2.1.1.26],[G3.2.1.1.27],[G3.2.1.1.28],[G3.2.1.1.29],[G3.2.1.1.30],[G3.2.2.1.1],[G3.2.2.1.2],[G3.2.2.1.3],[G3.2.2.1.4],[G3.2.2.1.5],[G3.2.2.1.6],[G3.2.2.1.7],[G3.2.2.1.8],[G3.2.2.1.9],[G3.2.2.1.10],[G3.2.2.1.11],[G3.2.2.1.12],[G3.2.2.1.13],[G3.2.2.1.14],[G3.2.2.1.15],[G3.2.2.1.16],[G3.2.2.1.17],[G3.2.2.1.18],[G3.2.2.1.19],[G3.2.2.1.20],[G3.2.2.1.21],[G3.2.2.1.22],[G3.2.2.1.23],[G3.2.2.1.24],[G3.2.2.1.25],[G3.2.2.1.26],[G3.2.2.1.27],[G3.2.2.1.28],[G3.2.2.1.29],[G3.2.2.1.30],[G3.2.4.1.1],[G3.2.4.1.2],[G3.2.4.1.3],[G3.2.4.1.4],[G3.2.4.1.5],[G3.2.4.1.6],[G3.2.4.1.7],[G3.2.4.1.8],[G3.2.4.1.9],[G3.2.4.1.10],[G3.2.4.1.11],[G3.2.4.1.12],[G3.2.4.1.13],[G3.2.4.1.14],[G3.2.4.1.15],[G3.2.4.1.16],[G3.2.4.1.17],[G3.2.4.1.18],[G3.2.4.1.19],[G3.2.4.1.20],[G3.2.4.1.21],[G3.2.4.1.22],[G3.2.4.1.23],[G3.2.4.1.24],[G3.2.4.1.25],[G3.2.4.1.26],[G3.2.4.1.27],[G3.2.4.1.28],[G3.2.4.1.29],[G3.2.4.1.30]
seq2010,0.039912,0.162106,0.144607,-0.110260,0.100725,-0.052997,-0.053648,-0.032996,0.105712,-0.065908,-0.044597,-0.071931,-0.171927,0.048775,0.011088,0.040611,0.280837,0.085524,0.188262,0.037722,-0.048807,0.123935,-0.107486,-0.095728,-0.024516,0.098128,-0.091676,0.170352,-0.176291,-0.234240,-0.035563,-0.074547,-0.097983,0.052131,-0.169210,0.093856,-0.043744,-0.156409,0.041136,-0.228059,-0.014762,-0.057907,0.268333,-0.093331,0.213539,-0.036712,0.034237,-0.153813,-0.011602,0.019509,-0.078650,0.000602,-0.033015,0.062648,-0.057809,0.183309,0.031822,0.045178,0.089814,0.099212,0.033993,0.040076,0.122653,-0.139023,-0.023379,-0.061815,-0.256331,-0.099925,0.051960,-0.134649,0.002715,0.035840,-0.080417,0.094100,0.145179,-0.185801,-0.073999,-0.116177,-0.075288,-0.082996,-0.044572,-0.261529,-0.010439,0.158731,0.096114,0.128346,0.199138,0.144777,0.281408,0.125975
seq2011,0.024987,-0.052395,0.093774,0.103358,0.035451,-0.011444,-0.081099,0.016848,0.125422,-0.154555,-0.007615,-0.027335,-0.187602,0.059761,0.104663,-0.113043,-0.009985,-0.038591,-0.098521,0.118760,-0.192853,-0.042892,0.051448,-0.085854,-0.067590,-0.000243,-0.122296,-0.154658,0.125980,-0.116137,-0.208485,-0.141346,0.031887,-0.097609,0.064343,-0.139964,0.067403,0.137511,0.009595,-0.180562,0.125524,-0.100857,0.085779,0.043010,0.039215,-0.014024,-0.090723,-0.017024,-0.150803,-0.034614,0.128417,0.181993,-0.093799,0.003679,-0.045844,-0.109745,-0.054896,-0.006841,-0.044637,0.086612,0.071319,0.042115,0.118541,-0.013176,0.141704,-0.042029,-0.030052,0.017832,0.057051,-0.131824,-0.192424,0.041181,0.167149,-0.021955,0.007549,-0.189599,0.043433,0.045402,-0.282719,-0.050033,-0.161747,-0.058377,-0.175519,-0.352657,-0.108437,-0.121535,-0.066571,-0.133817,-0.351124,0.249025
seq2012,-0.126882,-0.084041,-0.011830,-0.111066,-0.036940,0.058314,-0.010408,0.161818,-0.094409,-0.000886,0.019244,-0.124024,0.007301,0.095696,-0.141391,-0.134190,0.215741,-0.210684,0.065771,0.003228,0.085685,-0.026102,-0.248996,-0.079790,-0.085443,-0.010394,0.295999,-0.052057,-0.049171,0.198138,-0.123959,0.038248,-0.024251,0.125063,-0.120478,-0.042868,-0.098787,-0.106133,0.162021,-0.064881,0.018375,0.091226,0.029110,-0.176987,-0.126022,0.003372,0.056319,0.037540,0.093699,0.114353,0.114205,0.134415,-0.121909,0.081088,-0.120526,-0.208129,-0.032185,-0.030053,0.039569,-0.121465,-0.028644,-0.071238,-0.129455,0.092466,-0.091950,0.045979,0.054301,-0.090982,0.147745,-0.244806,-0.075223,0.144450,0.172524,-0.147980,0.093815,0.150253,-0.150199,-0.004689,-0.006298,0.246562,0.078622,0.007352,-0.264311,0.089526,-0.056951,-0.235863,0.149740,0.234476,0.015158,-0.239488
seq2013,-0.070287,-0.060987,0.064864,-0.167013,0.013080,0.052108,0.072284,-0.114437,-0.079161,-0.109981,-0.063278,0.113199,-0.044798,0.066457,-0.142566,0.015914,-0.124931,-0.023310,0.079722,-0.201053,-0.054995,-0.100022,0.020848,0.018333,0.010682,0.106362,0.029214,0.219524,-0.099680,0.283122,0.055120,-0.121468,-0.094640,0.008503,-0.060010,-0.035414,-0.058790,-0.074265,0.128868,-0.076227,-0.049741,0.050335,0.094984,0.048669,0.027580,-0.028833,-0.209119,0.027469,-0.177744,0.155551,0.011160,-0.093799,-0.053937,0.100750,0.018795,-0.074596,0.036990,-0.124555,-0.055096,-0.039283,-0.017358,-0.141625,-0.019701,-0.176670,0.023882,-0.079468,-0.091754,0.003329,0.078962,0.038787,0.161321,0.072918,-0.013395,-0.119795,0.038068,0.032407,-0.244761,-0.017877,0.113413,0.019766,0.051950,-0.174323,0.066966,0.175326,-0.170311,-0.021872,-0.156557,0.067524,0.035258,-0.137376
seq2014,-0.003354,-0.118729,-0.250803,0.143730,0.054416,0.175591,0.013848,-0.073858,-0.024154,0.140305,-0.155906,-0.068675,0.107037,0.177943,-0.100573,-0.227918,-0.184288,0.006701,0.134703,0.048824,-0.021303,-0.192121,-0.181098,-0.117808,0.184793,-0.105422,0.106970,0.003754,-0.217428,-0.197455,0.011623,-0.279795,-0.060515,0.212261,0.266506,-0.191999,-0.121292,0.057680,-0.027006,-0.090078,0.022604,-0.048046,-0.043644,-0.014112,0.149429,0.008562,-0.267352,-0.043172,0.274781,0.094583,-0.088806,-0.430089,-0.047707,0.223986,0.004801,-0.122438,-0.198235,0.091149,0.179032,-0.031133,0.094028,-0.215157,-0.086843,0.033618,0.221108,-0.086417,-0.260024,-0.098645,0.190608,0.217522,-0.002644,-0.117810,-0.165155,0.054397,0.062401,-0.170331,-0.252888,-0.110411,0.205361,0.051747,-0.118158,-0.122586,0.178452,0.216264,-0.128186,-0.157886,-0.213783,0.204145,0.246225,-0.101839
seq2015,0.059239,0.044869,0.126708,0.083163,-0.018101,-0.330151,-0.082928,0.019731,-0.192264,-0.142694,-0.048366,-0.079076,0.008525,-0.052283,0.062229,0.038456,0.007439,0.048038,-0.112441,-0.053635,0.041699,0.060945,-0.000510,0.038504,0.166284,0.225211,-0.161595,0.067845,0.119483,0.106049,-0.083489,0.004298,-0.005541,-0.084338,-0.205650,-0.007047,-0.020962,-0.113969,0.016137,-0.086720,0.125911,0.266536,-0.096205,-0.033199,0.036709,-0.194960,-0.000122,0.085799,-0.067495,-0.176043,0.304944,-0.256597,0.061411,-0.011445,-0.030514,-0.142052,0.118582,-0.115546,0.271974,0.041471,-0.052750,-0.216103,-0.238268,0.201172,0.221641,-0.044081,-0.169461,-0.012120,0.078680,-0.087212,-0.105154,-0.003390,0.187534,0.107843,-0.100717,-0.109046,-0.018906,0.080284,0.136063,-0.057170,-0.015495,-0.224051,0.089224,0.233671,-0.042714,-0.045428,-0.160643,0.133739,0.129544,0.055046
seq2016,0.039642,-0.011240,-0.110982,0.006470,-0.019939,0.017385,0.133976,0.043781,-0.228128,0.005581,-0.108235,0.097422,0.187186,0.062444,-0.010958,-0.303606,-0.048267,-0.093398,0.120150,-0.027499,0.156954,-0.118645,-0.080375,-0.136029,0.041071,-0.104371,0.079593,-0.177966,-0.135242,-0.012768,0.084738,0.027769,-0.095086,-0.046784,-0.105362,-0.128297,-0.304657,-0.027012,-0.180092,0.109014,0.116481,0.006619,0.012762,-0.067375,0.140199,-0.056993,0.012812,-0.078230,0.129565,-0.038134,0.228046,-0.124959,0.202704,-0.220729,-0.135111,-0.144231,0.008641,-0.135014,0.175974,-0.070577,-0.031228,-0.086795,-0.023930,-0.082074,0.049728,-0.034080,0.044168,0.033012,0.049850,-0.038192,-0.128206,0.102486,-0.028295,0.053603,-0.046951,0.111616,-0.143580,-0.013203,0.275600,0.091002,0.089002,-0.105457,-0.114590,-0.078488,0.113858,-0.081841,0.094852,0.010147,0.011414,-0.058141
seq2017,-0.166894,-0.040986,0.113177,0.012897,0.137647,-0.006874,-0.027429,0.078571,-0.026583,-0.134635,0.005435,-0.030183,0.017392,0.027471,-0.114030,0.027147,-0.043489,0.208210,-0.067981,-0.003184,0.080121,0.222359,-0.260054,0.035216,0.147357,-0.012559,-0.004203,-0.133208,0.083690,0.096758,-0.085668,-0.101579,0.018802,-0.194100,-0.023599,-0.127181,0.057840,0.037237,0.034227,0.069613,-0.080965,-0.059126,-0.122205,0.042142,0.037706,0.047885,-0.174480,-0.180315,0.151406,0.128425,-0.010811,-0.007932,0.096306,0.124959,-0.096948,0.047120,0.032183,-0.072801,-0.154074,0.091941,-0.175475,0.068776,0.191078,0.009826,0.067055,0.035939,-0.035179,-0.019481,0.189047,0.026623,0.197871,-0.106788,0.002029,0.209986,-0.023781,-0.042338,0.032074,0.060642,0.173364,-0.190256,0.385171,-0.156344,-0.015925,0.192534,-0.118651,-0.092585,0.032807,0.006412,-0.076647,0.119370
seq2018,0.042173,-0.084093,0.023796,-0.014259,0.115283,-0.010528,-0.003139,-0.006502,0.014598,0.123262,0.102873,-0.065151,-0.049958,-0.063680,0.171874,0.057061,-0.421761,-0.077375,-0.090836,-0.084345,0.005613,-0.006727,0.044123,-0.175347,-0.004734,0.232221,0.031245,-0.236816,-0.090471,-0.038622,-0.108353,0.155459,0.079969,-0.009819,0.106936,0.137623,-0.179109,0.265008,0.098731,0.039836,0.173373,-0.163724,-0.025423,0.098476,-0.142867,0.055902,-0.062099,-0.149341,0.247608,-0.333876,-0.054826,-0.109511,-0.123173,-0.169540,-0.046025,-0.302011,0.082352,-0.320746,-0.010583,-0.023670,-0.027809,0.025955,-0.009595,0.074199,0.076695,0.016409,0.075334,0.159617,-0.077618,0.157926,0.058274,0.062447,-0.035072,0.044487,0.187582,-0.016019,0.069693,0.054093,0.072910,-0.262226,0.043884,-0.114215,0.155044,0.038727,0.059432,-0.168053,-0.021551,-0.082868,0.103879,-0.143953
seq2019,-0.097212,-0.098985,0.013837,-0.052077,-0.042155,0.005025,0.021586,-0.088019,0.075538,-0.033496,0.086488,-0.212792,0.154157,-0.067338,-0.202625,0.076896,0.234224,-0.034164,0.040772,0.085111,-0.150286,-0.039610,0.031153,-0.112107,-0.010606,0.182214,-0.076901,0.016202,0.092384,0.259067,-0.168936,0.091823,-0.061646,0.054403,0.025338,-0.062036,-0.114119,0.016931,-0.160530,-0.086860,0.108206,0.009201,0.178127,-0.215160,0.240575,-0.075601,0.136508,-0.152396,0.059180,-0.277519,0.005457,-0.251353,0.040365,0.090555,-0.045284,0.055447,-0.150199,0.139700,0.140656,0.225723,0.006074,-0.082645,0.047202,0.095977,0.053480,0.046882,0.013522,0.056162,0.295940,-0.096552,-0.211143,0.003276,0.068238,-0.106791,0.083923,-0.163400,0.030551,0.013480,0.009522,-0.243468,0.063591,-0.050428,-0.057162,0.144297,0.012281,-0.021512,-0.023308,0.265846,-0.242692,0.137487
seq2020,-0.078466,-0.097790,0.001787,-0.096373,-0.055845,0.020740,0.009987,-0.078243,0.126611,0.005264,0.004838,-0.155774,0.147344,-0.140583,-0.168810,0.013431,0.245372,-0.001503,0.096607,0.161361,-0.176333,-0.020375,-0.020418,-0.143975,-0.028818,0.236345,-0.150388,0.075894,0.155370,0.175907,-0.180008,0.030076,-0.049761,0.061938,-0.040273,0.066366,-0.145431,0.038366,-0.116633,-0.090393,0.047895,-0.056037,0.107799,-0.201112,0.197891,-0.114388,0.090298,-0.154203,0.093003,-0.242909,0.066399,-0.226697,0.069823,0.078497,-0.024176,0.100019,-0.154158,-0.016248,0.134169,0.171312,0.120247,-0.184933,-0.029037,-0.009853,0.095825,0.057687,-0.003554,0.068635,0.235870,-0.061746,-0.247228,0.066626,0.092948,-0.050430,-0.005830,-0.130557,0.106590,0.111541,-0.046946,-0.178789,-0.005695,-0.076440,-0.021753,0.263314,0.077506,-0.044370,-0.153189,-0.121170,-0.135704,0.167765
seq2021,-0.125597,0.083243,0.102243,0.036230,0.124207,-0.093001,0.194444,-0.192751,0.146470,-0.055952,-0.057397,0.085380,-0.021363,-0.089485,-0.214439,0.085133,-0.012553,-0.047417,-0.110846,0.016913,-0.017453,-0.066115,0.106644,-0.386732,0.094040,0.040296,-0.066851,0.089163,0.135468,0.290284,-0.161750,-0.204338,-0.070776,-0.010676,0.180769,-0.117536,-0.105284,0.115078,-0.052046,0.058948,0.034620,-0.005649,-0.021111,-0.235650,0.291540,-0.025380,-0.096303,-0.061259,-0.010511,0.040314,0.198038,-0.137242,0.031978,-0.088460,0.064674,0.020166,-0.160299,-0.052456,-0.011410,0.063791,0.075524,-0.172885,-0.069678,-0.007400,0.077985,-0.022110,-0.064244,0.185223,0.346731,-0.125069,-0.119738,-0.020732,-0.010398,-0.027950,0.059781,-0.017728,0.020158,0.052970,-0.034860,-0.111716,0.019794,-0.058035,0.001765,0.009028,-0.048900,-0.206337,-0.137724,0.022751,-0.175106,0.130573
seq2022,-0.088886,-0.053208,-0.032540,-0.325482,0.032155,0.130015,0.095119,0.039672,-0.059675,-0.164369,-0.031442,0.007859,0.108250,0.250862,-0.007861,-0.068091,-0.027674,-0.125642,0.134917,0.238727,-0.049814,-0.144285,-0.118157,-0.126336,0.034282,0.131866,0.063667,0.014959,-0.005273,-0.128687,0.108383,0.204988,0.157135,-0.247492,0.129340,-0.090054,-0.013682,0.102638,-0.160180,-0.050944,0.004721,-0.211300,0.064695,-0.151735,-0.029278,0.146444,-0.207660,0.176757,0.032993,-0.011676,-0.011730,-0.188094,-0.090315,-0.146171,-0.059723,0.046881,0.181496,0.104976,-0.100789,-0.145120,-0.082561,-0.167041,0.132484,-0.104686,0.061270,0.155753,-0.099652,0.162268,-0.062914,-0.115357,0.106791,0.011080,-0.119755,0.041887,0.032984,-0.007206,-0.237040,-0.117911,0.215658,0.119152,-0.115220,-0.034536,0.202980,-0.216215,-0.022237,0.222305,0.003916,0.150967,-0.101479,-0.254859
