Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq6234,29.251017,30.631473,28.775472,29.448461,27.442682,24.929884,28.264638,26.371172,25.576322,22.954972,24.339621,25.278728,26.502309,20.428807,23.765170,25.461966,21.278637,23.871048,21.499691,22.992138,23.643804,22.869154,19.717447,16.678596,17.395021,19.022027,16.104532,20.649674,20.528744,16.503121,0.002106,0.000527,0.000527,0.000878,0.000527,0.001931,0.000176,0.001229,0.000527,0.001229,0.000176,0.000351,0.000527,0.000527,0.001053,0.000351,0.000527,0.000702,0.000176,0.000000,0.041073,0.043011,0.040405,0.041350,0.038534,0.035005,0.039688,0.037029,0.035913,0.032232,0.034176,0.035495,0.037213,0.028685,0.033370,0.035752,0.029878,0.033518,0.030189,0.032284,0.033199,0.032112,0.027686,0.023419,0.024425,0.026710,0.022613,0.028995,0.028825,0.023173,21.215684,18.301006,19.146003,20.983429,18.260032,17.566036,18.857653,16.756409,14.575684,16.393186,16.676128,15.954678,17.546133,15.145246,16.137631,17.723267,12.242250,16.052807,12.155522,16.607290,13.569778,13.672515,13.630027,11.835370,11.415727,12.344943,10.452115,11.906133,13.918313,11.397555,0.003175,0.001588,0.000529,0.000794,0.000794,0.000794,0.001323,0.002910,0.000265,0.001852,0.001852,0.000794,0.000265,0.000794,0.000794,0.000529,0.000794,0.000265,0.000000,0.001058,0.044907,0.038737,0.040526,0.044415,0.038651,0.037182,0.039916,0.035468,0.030852,0.034699,0.035298,0.033771,0.037140,0.032058,0.034158,0.037514,0.025913,0.033979,0.025729,0.035152,0.028723,0.028940,0.028850,0.025052,0.024163,0.026130,0.022124,0.025201,0.029461,0.024125
seq6235,30.305249,28.840499,25.784667,26.877267,29.444781,31.840082,25.694141,25.672382,26.750947,24.223976,23.527872,25.837998,24.003240,24.276161,21.057797,21.707263,22.986188,21.259688,23.058069,24.610267,20.429912,21.030413,19.100359,23.962008,19.010082,18.733154,23.315940,20.366548,19.066488,18.607003,0.001213,0.000347,0.000866,0.001386,0.000347,0.000693,0.000173,0.000347,0.000347,0.001906,0.000520,0.000520,0.000693,0.000520,0.000866,0.001040,0.000693,0.001213,0.000173,0.000000,0.042010,0.039980,0.035744,0.037258,0.040817,0.044138,0.035618,0.035588,0.037083,0.033580,0.032615,0.035817,0.033274,0.033652,0.029191,0.030091,0.031864,0.029471,0.031964,0.034116,0.028321,0.029153,0.026478,0.033217,0.026352,0.025968,0.032321,0.028233,0.026431,0.025794,17.091055,18.308556,17.322812,16.603180,17.646771,17.471260,16.334624,17.231433,17.242466,14.865873,16.062672,15.916495,16.413499,16.580097,13.891120,13.577674,14.426869,15.000087,14.179297,14.388080,12.966425,13.169454,15.040281,15.605084,13.882834,12.181741,13.830654,13.141633,11.187171,10.128588,0.001895,0.001354,0.000812,0.001354,0.000541,0.000812,0.002166,0.001083,0.000271,0.000541,0.002978,0.000541,0.000812,0.000541,0.001083,0.001624,0.001083,0.000271,0.000000,0.001895,0.037019,0.039656,0.037521,0.035962,0.038222,0.037842,0.035380,0.037323,0.037347,0.032199,0.034791,0.034475,0.035551,0.035912,0.030088,0.029409,0.031248,0.032490,0.030712,0.031164,0.028085,0.028525,0.032577,0.033800,0.030070,0.026385,0.029957,0.028464,0.024231,0.021938
seq6236,28.189860,29.258752,26.487612,27.259904,30.808618,26.920201,25.543130,28.884340,27.319609,26.464410,25.160235,28.210394,27.178977,27.202627,27.205006,26.065849,22.346965,25.278303,23.570409,23.601937,24.028354,23.763244,19.433744,19.954030,21.667241,19.603150,15.893561,17.434001,17.320690,16.084865,0.000339,0.000000,0.001016,0.000508,0.000677,0.000677,0.000677,0.001016,0.001355,0.000847,0.000677,0.000339,0.000677,0.000847,0.000339,0.001185,0.000508,0.001355,0.000169,0.000339,0.038190,0.039638,0.035884,0.036931,0.041738,0.036470,0.034605,0.039131,0.037011,0.035853,0.034086,0.038218,0.036821,0.036853,0.036856,0.035313,0.030275,0.034246,0.031932,0.031975,0.032553,0.032193,0.026328,0.027033,0.029354,0.026557,0.021532,0.023619,0.023465,0.021791,18.035868,15.960260,16.227626,13.115370,16.607939,14.917317,15.337523,15.583667,13.499989,15.001687,13.392320,14.934300,13.271563,14.830092,13.926598,12.987063,13.030936,12.427691,11.316690,12.238897,12.773196,12.644846,10.213564,11.932439,10.477426,10.892223,9.093694,9.801666,7.658821,8.756257,0.000624,0.000624,0.000624,0.001871,0.000000,0.001559,0.000935,0.001247,0.001247,0.001871,0.001559,0.002494,0.001247,0.001247,0.001247,0.002183,0.000935,0.000312,0.000624,0.002494,0.044990,0.039812,0.040479,0.032716,0.041428,0.037211,0.038259,0.038873,0.033675,0.037421,0.033407,0.037253,0.033105,0.036993,0.034739,0.032396,0.032505,0.031000,0.028229,0.030530,0.031862,0.031542,0.025477,0.029765,0.026136,0.027170,0.022684,0.024450,0.019105,0.021842
seq6237,21.788791,23.518979,21.968233,22.200182,23.259801,23.532080,23.140006,22.130407,22.465774,22.164633,20.274287,20.123901,21.748680,17.791222,17.303232,17.762101,16.786249,19.289049,18.955847,18.925116,18.454736,18.149522,17.847775,20.163353,16.929837,18.007453,17.531963,17.164822,18.186328,14.535719,0.000830,0.000000,0.000415,0.000623,0.000830,0.001661,0.000623,0.000623,0.000623,0.002284,0.000623,0.001246,0.000623,0.000830,0.000000,0.001453,0.000623,0.001661,0.000830,0.000208,0.036188,0.039062,0.036486,0.036871,0.038631,0.039083,0.038432,0.036755,0.037312,0.036812,0.033673,0.033423,0.036121,0.029549,0.028738,0.029500,0.027879,0.032036,0.031483,0.031432,0.030651,0.030144,0.029643,0.033488,0.028118,0.029908,0.029118,0.028508,0.030205,0.024142,16.852764,17.700054,16.758075,17.025592,15.660184,17.699232,16.674873,17.768394,15.059037,16.032861,15.711130,15.837036,16.304164,14.118313,14.442336,11.088156,12.629811,14.799502,14.766966,13.043029,13.596257,13.983753,14.311217,15.899167,11.596647,13.849692,12.976074,11.549292,13.474181,10.446317,0.001107,0.000000,0.001661,0.000554,0.000000,0.001107,0.000830,0.002214,0.000830,0.000830,0.003044,0.000830,0.000830,0.001107,0.000830,0.001937,0.000830,0.001107,0.000277,0.002214,0.037313,0.039189,0.037104,0.037696,0.034673,0.039188,0.036920,0.039341,0.033342,0.035498,0.034786,0.035065,0.036099,0.031259,0.031977,0.024550,0.027963,0.032767,0.032695,0.028878,0.030103,0.030961,0.031686,0.035202,0.025676,0.030664,0.028730,0.025571,0.029833,0.023129
seq6238,21.680349,23.573705,25.556763,21.022641,23.399069,22.017472,18.801617,18.867197,22.732730,22.590417,20.397926,17.014955,22.429699,19.974106,19.840467,18.639666,21.393092,17.546165,17.588246,16.808890,21.101123,19.086042,17.164189,18.195163,17.289637,17.969090,18.320395,15.231237,16.873372,14.939918,0.001672,0.000000,0.000836,0.000836,0.000836,0.002090,0.000000,0.000209,0.000836,0.002299,0.000209,0.000000,0.000209,0.000418,0.000627,0.001881,0.001045,0.002717,0.000000,0.000000,0.036252,0.039418,0.042734,0.035152,0.039126,0.036816,0.031438,0.031548,0.038012,0.037774,0.034108,0.028451,0.037505,0.033399,0.033176,0.031168,0.035772,0.029339,0.029410,0.028106,0.035283,0.031914,0.028700,0.030424,0.028910,0.030046,0.030634,0.025468,0.028214,0.024981,16.286836,14.741266,15.565538,13.466522,15.808978,15.193553,13.767009,12.774732,15.489302,14.199676,14.588967,12.236344,15.013369,12.698843,12.290708,12.867193,14.137198,11.655727,12.599632,10.955241,14.477772,13.002185,12.428491,12.317382,11.731595,12.324694,11.665679,9.494602,11.819557,8.972288,0.002472,0.000927,0.000000,0.001236,0.000000,0.000618,0.001236,0.003090,0.000000,0.000309,0.003399,0.001236,0.000309,0.001236,0.000309,0.002781,0.001545,0.000000,0.000000,0.004017,0.040257,0.036437,0.038474,0.033286,0.039076,0.037555,0.034029,0.031576,0.038286,0.035098,0.036060,0.030245,0.037109,0.031388,0.030380,0.031805,0.034944,0.028810,0.031143,0.027079,0.035786,0.032138,0.030720,0.030446,0.028998,0.030464,0.028835,0.023468,0.029215,0.022177
seq6239,19.138731,21.906972,18.709046,19.749890,20.885349,22.856295,19.542405,17.738301,16.055337,18.639631,17.765086,16.014889,19.356685,18.679408,17.341158,14.986646,17.256627,15.629540,15.314860,16.901941,15.133088,16.313069,16.356602,16.445292,15.755288,13.751822,14.250336,15.099010,13.137289,10.761024,0.002397,0.001438,0.000719,0.000719,0.001199,0.000240,0.000000,0.000719,0.000479,0.001438,0.000479,0.000479,0.000959,0.001438,0.000719,0.002397,0.001678,0.000959,0.000240,0.000479,0.036701,0.042010,0.035877,0.037873,0.040051,0.043830,0.037475,0.034016,0.030789,0.035744,0.034067,0.030711,0.037119,0.035821,0.033254,0.028739,0.033092,0.029972,0.029369,0.032412,0.029020,0.031283,0.031366,0.031536,0.030213,0.026371,0.027327,0.028955,0.025193,0.020636,19.012396,19.912991,20.700054,17.714440,18.264965,20.432645,22.240973,19.868837,17.524218,19.411574,18.972634,17.802142,18.514375,17.545484,15.389508,13.350243,16.258194,15.471109,16.378388,13.329540,11.948534,14.938194,14.646468,14.087204,13.719091,13.153488,14.523332,15.251401,13.259297,11.414949,0.002475,0.000743,0.000495,0.000743,0.001485,0.001485,0.000743,0.000248,0.000000,0.000743,0.001485,0.000495,0.000495,0.001238,0.000990,0.002475,0.001733,0.000248,0.000495,0.000990,0.037646,0.039429,0.040987,0.035076,0.036166,0.040458,0.044038,0.039341,0.034699,0.038436,0.037567,0.035249,0.036659,0.034741,0.030472,0.026434,0.032192,0.030634,0.032430,0.026393,0.023659,0.029578,0.029001,0.027893,0.027165,0.026045,0.028757,0.030199,0.026254,0.022602
seq6240,28.333752,28.417631,25.196103,23.571317,23.917056,24.269349,23.712429,25.603739,22.852418,22.272577,22.248911,20.577315,20.499868,22.297251,19.748326,19.190857,19.128632,23.221932,22.781053,16.470076,21.480537,18.936507,16.762789,15.004821,18.248436,17.822987,17.331586,14.984537,17.900420,17.827248,0.002342,0.000000,0.001171,0.000781,0.000195,0.001366,0.000195,0.001561,0.000585,0.001561,0.000390,0.000195,0.001171,0.000976,0.000390,0.000390,0.000585,0.001171,0.000390,0.000195,0.044229,0.044360,0.039331,0.036795,0.037335,0.037885,0.037015,0.039968,0.035673,0.034768,0.034731,0.032121,0.032001,0.034806,0.030827,0.029957,0.029860,0.036250,0.035561,0.025710,0.033531,0.029560,0.026167,0.023423,0.028486,0.027822,0.027055,0.023391,0.027943,0.027829,17.528004,16.662672,15.501525,14.536182,15.814992,15.169584,13.167420,16.072558,13.992190,14.585938,12.620335,12.784705,13.135035,14.685495,11.913791,11.097415,11.410687,14.686468,15.242509,11.524976,14.073272,11.611942,10.939838,8.867885,13.121969,10.784078,10.323829,8.860206,11.328134,10.547171,0.003726,0.000621,0.000310,0.001863,0.000000,0.001552,0.001242,0.002173,0.000310,0.002484,0.002484,0.000931,0.000621,0.000310,0.001863,0.000621,0.000931,0.000621,0.000310,0.001863,0.043538,0.041389,0.038504,0.036107,0.039283,0.037680,0.032707,0.039923,0.034755,0.036230,0.031348,0.031756,0.032626,0.036477,0.029593,0.027565,0.028343,0.036480,0.037861,0.028627,0.034957,0.028843,0.027174,0.022027,0.032594,0.026787,0.025643,0.022008,0.028138,0.026198
seq6241,29.356505,28.117070,26.105381,26.869059,27.264586,27.367879,24.974649,25.579381,24.367823,22.529895,28.262101,22.343862,23.176424,23.383918,24.863455,20.996321,23.480567,25.430767,20.663110,20.432981,21.820743,21.344972,19.519895,23.069275,19.928082,18.555701,21.929150,18.289576,20.474326,20.635279,0.001406,0.000000,0.000879,0.001055,0.000176,0.001230,0.000527,0.000879,0.000527,0.002812,0.000352,0.000352,0.000703,0.000527,0.000879,0.000703,0.000352,0.000527,0.000176,0.000000,0.041281,0.039538,0.036710,0.037783,0.038340,0.038485,0.035120,0.035970,0.034266,0.031682,0.039742,0.031420,0.032591,0.032883,0.034963,0.029525,0.033019,0.035761,0.029057,0.028733,0.030684,0.030015,0.027449,0.032440,0.028023,0.026093,0.030837,0.025719,0.028791,0.029017,18.442964,14.947085,15.820487,14.414083,13.609086,15.423386,14.677837,14.945765,13.491336,12.836431,18.208069,11.958745,13.314570,12.277534,15.254083,12.411141,12.638269,13.381330,11.148296,13.169346,10.970103,11.127161,11.294018,12.539665,11.754981,9.102174,12.245928,11.132980,10.276452,11.807269,0.002471,0.001545,0.000618,0.001545,0.000000,0.000927,0.001854,0.002163,0.000927,0.001545,0.004943,0.000927,0.000618,0.000309,0.001236,0.001236,0.000618,0.000309,0.000000,0.000927,0.045581,0.036941,0.039100,0.035624,0.033634,0.038118,0.036276,0.036938,0.033343,0.031725,0.045000,0.029555,0.032906,0.030343,0.037700,0.030674,0.031235,0.033071,0.027552,0.032547,0.027112,0.027500,0.027913,0.030991,0.029052,0.022496,0.030265,0.027515,0.025398,0.029181
seq6242,23.045157,23.936798,25.427468,28.301346,24.182872,28.275445,25.654143,25.162587,22.408485,20.654993,19.932912,20.896612,23.235665,20.273513,22.917477,24.640196,23.210116,22.126299,18.981315,21.285498,20.691056,18.350985,19.589834,19.604268,22.315369,20.359963,18.855421,19.918964,15.189813,16.227564,0.001127,0.000188,0.000376,0.000563,0.001315,0.001502,0.000376,0.000939,0.000939,0.001502,0.000751,0.000188,0.000376,0.000563,0.000376,0.000751,0.000376,0.001690,0.000939,0.000188,0.034620,0.035960,0.038199,0.042517,0.036330,0.042478,0.038540,0.037801,0.033664,0.031030,0.029945,0.031393,0.034907,0.030457,0.034429,0.037017,0.034868,0.033240,0.028515,0.031977,0.031084,0.027568,0.029430,0.029451,0.033524,0.030586,0.028326,0.029924,0.022819,0.024378,17.602336,17.876842,15.677966,17.806057,15.759091,17.647031,14.977523,16.862304,13.659059,13.864381,14.006079,14.411942,16.010838,13.342304,14.621547,13.813196,14.040649,12.199459,11.898648,13.376766,12.454819,12.947150,12.626155,12.654170,13.399654,11.692353,12.011163,12.788275,9.851184,9.157491,0.001748,0.000583,0.000291,0.000583,0.000291,0.000874,0.000874,0.002331,0.000583,0.001457,0.002331,0.001457,0.001165,0.002039,0.000583,0.001165,0.000583,0.001457,0.000291,0.002622,0.041028,0.041667,0.036542,0.041502,0.036731,0.041132,0.034910,0.039303,0.031837,0.032315,0.032645,0.033591,0.037318,0.031098,0.034080,0.032196,0.032726,0.028435,0.027733,0.031179,0.029030,0.030177,0.029429,0.029494,0.031232,0.027253,0.027996,0.029807,0.022961,0.021344
seq6243,30.091196,25.994723,26.038627,21.617270,25.237082,24.958336,23.796396,22.157724,24.230974,23.868621,25.252426,23.280547,22.487307,23.187496,19.518489,25.128921,18.272814,21.641830,20.214835,18.150174,18.484245,20.151364,18.564020,19.488967,17.466877,18.145874,17.481672,18.250516,13.320697,19.401979,0.001334,0.000000,0.000572,0.001334,0.000191,0.001334,0.000762,0.000572,0.000191,0.001334,0.000572,0.000572,0.000953,0.000953,0.000572,0.000953,0.001143,0.000953,0.000191,0.000762,0.045879,0.039633,0.039700,0.032959,0.038478,0.038053,0.036282,0.033783,0.036944,0.036392,0.038501,0.035495,0.034286,0.035353,0.029759,0.038313,0.027860,0.032997,0.030821,0.027673,0.028182,0.030724,0.028304,0.029714,0.026631,0.027666,0.026654,0.027826,0.020310,0.029582,17.376052,13.821763,13.771963,14.360065,13.344943,14.113099,14.214062,13.450773,14.096549,12.914570,12.876063,13.483764,12.680433,12.765603,10.098626,13.942369,9.237144,11.152753,12.408761,9.163937,11.989681,11.419794,9.669811,11.670416,11.382499,10.174970,11.491855,9.981028,8.977826,10.512082,0.002324,0.000996,0.000996,0.000996,0.000000,0.001660,0.002324,0.002324,0.001328,0.000996,0.002324,0.000332,0.000996,0.000332,0.001660,0.001660,0.001992,0.000332,0.001328,0.001660,0.046146,0.036707,0.036575,0.038137,0.035441,0.037481,0.037749,0.035722,0.037437,0.034298,0.034195,0.035809,0.033676,0.033902,0.026819,0.037027,0.024531,0.029619,0.032954,0.024337,0.031841,0.030328,0.025680,0.030994,0.030229,0.027022,0.030519,0.026507,0.023843,0.027917
seq6244,28.013883,29.536665,29.652628,27.775611,28.250389,28.922222,28.325981,28.841858,24.294495,24.054582,26.349487,23.490276,23.297024,22.872773,23.509063,25.403834,23.262950,24.845308,22.781794,24.456765,19.131356,21.818708,19.249769,21.374093,18.420739,14.605518,22.881742,19.001341,19.316055,17.770529,0.001559,0.000866,0.000346,0.001559,0.000520,0.000520,0.000173,0.000693,0.000693,0.001559,0.000520,0.000693,0.000693,0.000346,0.000866,0.000866,0.000346,0.000520,0.000000,0.000520,0.038827,0.040937,0.041098,0.038497,0.039155,0.040086,0.039259,0.039974,0.033672,0.033339,0.036520,0.032557,0.032289,0.031701,0.032583,0.035209,0.032242,0.034435,0.031575,0.033897,0.026516,0.030240,0.026680,0.029624,0.025531,0.020243,0.031714,0.026336,0.026772,0.024630,21.225592,20.425744,20.719178,23.073077,19.205776,19.844824,17.759611,19.602315,18.533586,17.199048,18.677491,16.453240,15.619968,16.695100,15.496874,16.086468,14.966706,15.538129,15.357707,15.314765,12.616874,12.886425,12.269941,14.217480,13.126425,12.640087,15.478897,12.685300,14.320130,12.256463,0.002249,0.001249,0.000999,0.000500,0.001249,0.000500,0.002249,0.000750,0.000250,0.000999,0.002249,0.000999,0.000750,0.000750,0.000999,0.001249,0.000500,0.000000,0.000750,0.000750,0.042426,0.040828,0.041414,0.046119,0.038389,0.039666,0.035498,0.039182,0.037045,0.034378,0.037333,0.032887,0.031222,0.033371,0.030976,0.032154,0.029916,0.031058,0.030697,0.030612,0.025219,0.025758,0.024525,0.028418,0.026237,0.025265,0.030940,0.025356,0.028623,0.024499
seq6245,28.350470,31.475643,30.953954,29.630804,32.649594,29.514723,24.876360,23.581103,24.548613,28.621590,23.137828,24.548926,25.521776,25.870813,21.791172,23.417710,26.486797,23.648550,20.887830,22.077469,22.218037,21.888340,21.116256,23.641356,24.075728,21.669600,19.256800,20.171894,20.103779,19.229445,0.001342,0.000168,0.000503,0.001007,0.000503,0.001007,0.000336,0.000839,0.000671,0.000503,0.000336,0.000503,0.000839,0.000671,0.000839,0.000503,0.000839,0.000671,0.000503,0.000839,0.038056,0.042251,0.041551,0.039775,0.043827,0.039619,0.033393,0.031654,0.032953,0.038420,0.031059,0.032953,0.034259,0.034728,0.029251,0.031435,0.035555,0.031745,0.028039,0.029636,0.029824,0.029382,0.028345,0.031735,0.032318,0.029088,0.025849,0.027078,0.026986,0.025813,17.168437,17.786609,18.716971,16.025203,16.833899,14.370665,15.307496,15.503472,15.130124,16.735576,13.198334,13.243094,15.369086,13.697480,12.713553,14.158810,15.024294,13.244586,12.478226,12.918529,11.830460,10.785419,10.578302,13.899081,12.651293,13.143537,9.828361,11.612742,10.783818,11.280562,0.002347,0.001467,0.000880,0.000880,0.000293,0.001174,0.001760,0.001760,0.000587,0.001467,0.000880,0.001174,0.000587,0.000880,0.001467,0.000880,0.001467,0.000880,0.001467,0.001174,0.040300,0.041751,0.043935,0.037616,0.039515,0.033733,0.035932,0.036392,0.035515,0.039284,0.030981,0.031086,0.036076,0.032152,0.029843,0.033235,0.035267,0.031089,0.029290,0.030324,0.027770,0.025317,0.024831,0.032626,0.029697,0.030852,0.023070,0.027259,0.025313,0.026479
seq6246,28.232428,25.032874,22.832248,26.998373,20.291960,23.220689,25.787642,21.055018,24.084319,21.191305,18.857561,21.287575,22.526177,20.986319,22.518632,19.395111,17.357015,21.170847,18.282508,17.796187,19.784374,17.573898,18.350252,17.185947,18.594507,17.441878,16.225615,13.869631,16.791640,14.905229,0.002017,0.000000,0.000202,0.001412,0.000403,0.002219,0.000202,0.000403,0.000605,0.001009,0.000403,0.000605,0.001816,0.000000,0.000807,0.000807,0.000605,0.002219,0.000000,0.000403,0.045564,0.040400,0.036848,0.043572,0.032749,0.037475,0.041618,0.033980,0.038869,0.034200,0.030434,0.034355,0.036354,0.033869,0.036342,0.031301,0.028012,0.034167,0.029506,0.028721,0.031929,0.028362,0.029615,0.027736,0.030009,0.028149,0.026186,0.022384,0.027100,0.024055,15.062866,14.216787,13.343515,15.562899,11.243375,14.639243,13.866155,12.390698,13.788967,12.991650,11.566274,10.970319,12.826912,11.629118,11.302044,10.252677,9.866998,11.268469,10.234657,10.004283,10.617761,10.430438,10.644673,9.417501,10.478140,10.316171,9.047766,9.574365,8.034851,9.506869,0.003520,0.001408,0.001056,0.000352,0.000000,0.000000,0.002464,0.003872,0.000352,0.000704,0.001760,0.001056,0.000704,0.000704,0.003168,0.001408,0.001056,0.000000,0.000704,0.003872,0.042419,0.040036,0.037577,0.043827,0.031663,0.041226,0.039049,0.034894,0.038832,0.036586,0.032572,0.030894,0.036122,0.032749,0.031828,0.028873,0.027787,0.031734,0.028822,0.028173,0.029901,0.029374,0.029977,0.026521,0.029508,0.029052,0.025480,0.026963,0.022627,0.026773
seq6247,27.480420,28.617327,23.691202,26.494280,30.998707,27.845299,23.382465,26.816228,26.497005,25.834835,25.644883,23.913868,24.157097,27.173761,27.017544,27.171933,29.204829,24.545139,22.458506,22.902469,20.921508,19.730771,21.359944,22.296854,15.789158,19.565828,18.024031,14.909102,17.922655,17.236947,0.001390,0.000521,0.001216,0.001042,0.000521,0.001042,0.000695,0.000174,0.000695,0.001563,0.000347,0.000347,0.000869,0.000521,0.000521,0.000521,0.000000,0.001737,0.000000,0.000174,0.038188,0.039768,0.032923,0.036818,0.043077,0.038695,0.032493,0.037265,0.036822,0.035901,0.035637,0.033232,0.033570,0.037762,0.037545,0.037760,0.040585,0.034109,0.031210,0.031826,0.029074,0.027419,0.029683,0.030985,0.021941,0.027190,0.025047,0.020718,0.024906,0.023953,19.927182,17.595327,16.197642,18.714527,19.340595,17.488978,18.691747,18.375814,16.910892,16.115370,17.752061,15.110849,14.585938,16.283396,16.923267,15.123786,18.683029,15.813348,14.184121,14.820898,13.845646,11.696138,13.568999,13.410968,10.697025,13.830027,11.858518,11.522358,12.299535,11.403656,0.002115,0.000793,0.000529,0.001851,0.000793,0.000793,0.001586,0.001586,0.001058,0.000264,0.002380,0.001058,0.000529,0.000793,0.001322,0.000793,0.000000,0.000000,0.000264,0.002644,0.042150,0.037217,0.034261,0.039585,0.040909,0.036992,0.039537,0.038868,0.035770,0.034087,0.037549,0.031962,0.030852,0.034442,0.035796,0.031990,0.039518,0.033448,0.030002,0.031349,0.029286,0.024740,0.028701,0.028367,0.022626,0.029253,0.025083,0.024372,0.026016,0.024121
seq6248,27.213075,26.951705,26.092931,25.492779,26.005601,26.444273,27.149907,24.534621,25.366242,23.634761,27.077179,23.196874,21.650632,25.717664,23.787177,20.751991,19.754614,20.946959,22.726958,22.257916,24.477567,23.576798,19.153465,21.972909,21.097341,18.363277,22.666338,20.671698,18.211153,21.075110,0.001059,0.000000,0.000706,0.000706,0.001412,0.000883,0.000353,0.000353,0.000530,0.002472,0.000353,0.000000,0.000883,0.000706,0.000883,0.001059,0.000706,0.000530,0.000353,0.000177,0.038435,0.038066,0.036853,0.036006,0.036730,0.037350,0.038346,0.034652,0.035827,0.033382,0.038244,0.032763,0.030579,0.036323,0.033597,0.029310,0.027901,0.029585,0.032099,0.031437,0.034572,0.033300,0.027052,0.031034,0.029798,0.025936,0.032014,0.029197,0.025721,0.029766,16.065246,14.569237,15.753943,14.981287,14.448502,14.777134,16.406230,15.267280,15.510265,13.825700,16.375014,12.078378,14.426652,13.957426,13.325603,11.841666,10.190178,12.130427,12.549443,12.559784,13.036798,12.739751,11.518183,13.208870,12.650254,11.796928,12.342499,11.183256,10.294711,11.479805,0.001824,0.001520,0.000000,0.001216,0.000000,0.001216,0.001216,0.001520,0.000608,0.000608,0.004255,0.000912,0.000608,0.002431,0.001520,0.001824,0.001216,0.000608,0.000304,0.000912,0.039061,0.035423,0.038304,0.036425,0.035130,0.035929,0.039890,0.037120,0.037711,0.033615,0.039814,0.029367,0.035077,0.033936,0.032399,0.028791,0.024776,0.029494,0.030512,0.030538,0.031697,0.030975,0.028005,0.032116,0.030757,0.028683,0.030009,0.027191,0.025030,0.027912
