Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq1259,25.241208,24.787875,25.458032,26.002208,25.985016,26.795306,23.011893,20.204703,23.739262,22.049596,23.178913,22.513634,24.575077,22.704822,22.903773,20.233701,22.435557,19.295813,20.296035,19.954066,19.117593,20.821603,19.851140,18.533510,21.137752,17.230785,17.047918,15.162580,16.065208,16.052262,0.002108,0.000000,0.000575,0.000766,0.000958,0.001341,0.000192,0.000192,0.000766,0.001916,0.000575,0.000000,0.001533,0.000575,0.000766,0.000575,0.000383,0.001150,0.000383,0.000575,0.038691,0.037996,0.039023,0.039857,0.039831,0.041073,0.035273,0.030970,0.036388,0.033798,0.035529,0.034510,0.037669,0.034803,0.035108,0.031015,0.034390,0.029577,0.031110,0.030586,0.029304,0.031916,0.030428,0.028409,0.032401,0.026412,0.026132,0.023242,0.024625,0.024605,14.944424,15.785722,14.686122,14.873077,15.492266,17.433878,12.622369,13.206663,14.650146,13.806295,13.468686,12.527204,13.854689,13.762769,13.364305,11.422088,14.122661,11.789941,10.786068,10.968632,11.522942,12.183386,9.309335,11.106912,12.294083,10.605841,8.659600,9.221893,9.875976,9.716690,0.003543,0.001288,0.000000,0.000966,0.000000,0.000966,0.001288,0.002255,0.000322,0.000322,0.003221,0.001288,0.000966,0.001611,0.002577,0.000966,0.000644,0.000644,0.000966,0.001933,0.038510,0.040678,0.037845,0.038326,0.039922,0.044925,0.032526,0.034032,0.037752,0.035577,0.034707,0.032281,0.035702,0.035465,0.034438,0.029433,0.036393,0.030381,0.027795,0.028265,0.029693,0.031395,0.023989,0.028621,0.031681,0.027330,0.022315,0.023764,0.025449,0.025039
seq1260,22.013111,21.344818,23.555219,25.597903,26.058867,25.633237,24.302520,20.971164,20.268010,22.741472,21.528758,22.781796,23.617636,23.969759,21.231783,24.333702,21.693342,24.633295,22.797292,22.294709,19.349225,23.355115,20.268249,22.176850,19.596607,19.262788,16.999594,15.849331,15.431453,15.340044,0.001517,0.000000,0.000948,0.000379,0.000759,0.001707,0.000000,0.000569,0.000379,0.000759,0.000379,0.000948,0.001328,0.000759,0.000948,0.001328,0.000569,0.001138,0.000379,0.000379,0.033404,0.032390,0.035744,0.038844,0.039543,0.038897,0.036878,0.031823,0.030756,0.034509,0.032669,0.034570,0.035839,0.036373,0.032218,0.036925,0.032919,0.037380,0.034594,0.033831,0.029362,0.035440,0.030756,0.033652,0.029737,0.029230,0.025796,0.024051,0.023417,0.023278,14.794851,16.308491,13.537328,16.359438,15.375273,13.647139,16.652569,13.955652,12.863862,15.800649,14.568718,13.975663,16.273077,13.334408,13.164738,15.498453,13.365019,15.994700,15.970038,11.509594,11.120844,14.921341,12.001298,14.095143,11.492850,11.736333,12.598810,9.705311,9.170622,9.976701,0.002382,0.001489,0.001489,0.001489,0.000000,0.001191,0.000596,0.002680,0.000000,0.000893,0.001191,0.000596,0.000596,0.001191,0.002084,0.002084,0.000893,0.000596,0.000596,0.001787,0.035245,0.038851,0.032249,0.038972,0.036628,0.032511,0.039671,0.033246,0.030645,0.037641,0.034707,0.033294,0.038767,0.031766,0.031362,0.036921,0.031839,0.038104,0.038045,0.027419,0.026493,0.035547,0.028590,0.033578,0.027379,0.027959,0.030014,0.023121,0.021847,0.023767
seq1261,28.187717,29.567176,27.340371,35.734084,30.654136,28.823081,28.603142,26.431034,26.621922,23.257940,27.050939,26.500526,22.381258,29.296383,21.378573,24.021914,25.612060,22.244344,21.952847,21.842465,24.219037,23.122473,22.030266,23.477569,20.232298,20.875895,20.264332,16.308886,19.561285,16.616244,0.001176,0.000000,0.000672,0.001176,0.000840,0.001008,0.000840,0.001008,0.001008,0.001008,0.000336,0.000168,0.000672,0.000336,0.000336,0.000336,0.000840,0.001344,0.000000,0.000336,0.037876,0.039730,0.036737,0.048016,0.041190,0.038730,0.038434,0.035516,0.035772,0.031252,0.036349,0.035609,0.030074,0.039366,0.028727,0.032278,0.034415,0.029890,0.029498,0.029350,0.032543,0.031070,0.029602,0.031547,0.027186,0.028051,0.027229,0.021914,0.026285,0.022327,13.411206,14.465549,13.920173,17.453369,14.300746,12.673683,14.396798,13.050406,14.112710,13.550568,13.849043,11.612244,10.309227,12.531184,10.255360,12.642228,13.053672,11.548080,12.150676,10.845560,10.648545,13.195825,11.472450,10.362574,10.455403,9.278118,10.054689,10.046425,10.288805,8.843505,0.002335,0.000667,0.000334,0.001334,0.000000,0.000667,0.002335,0.002001,0.001668,0.002001,0.002001,0.002001,0.000667,0.001668,0.001334,0.000667,0.001668,0.000000,0.000667,0.002668,0.035784,0.038598,0.037142,0.046570,0.038158,0.033816,0.038414,0.034822,0.037656,0.036156,0.036953,0.030984,0.027507,0.033436,0.027364,0.033733,0.034830,0.030813,0.032421,0.028939,0.028413,0.035210,0.030611,0.027650,0.027898,0.024756,0.026828,0.026806,0.027453,0.023597
seq1262,27.982461,29.297528,27.183960,35.459608,30.584700,28.937821,28.632234,26.488442,26.619937,23.616625,27.138730,26.248740,22.506058,29.414448,21.335568,24.123250,25.817100,22.345680,21.907139,21.743057,24.176032,23.051033,22.148331,23.578905,20.579158,20.830187,20.102308,16.055766,19.426748,16.823269,0.001176,0.000000,0.000672,0.001176,0.000840,0.001008,0.000840,0.000840,0.001008,0.001008,0.000336,0.000168,0.000672,0.000336,0.000336,0.000336,0.001008,0.001344,0.000000,0.000336,0.037603,0.039370,0.036530,0.047651,0.041100,0.038887,0.038476,0.035595,0.035772,0.031736,0.036469,0.035273,0.030244,0.039527,0.028671,0.032417,0.034693,0.030028,0.029439,0.029218,0.032488,0.030976,0.029763,0.031685,0.027654,0.027992,0.027014,0.021576,0.026106,0.022607,13.128826,13.938107,13.479762,17.061828,14.186263,12.800195,14.388145,13.103386,14.123916,13.794916,13.913229,11.196820,10.354505,12.387820,10.036495,12.727031,13.236236,11.632883,12.057220,10.727182,10.429681,13.031823,11.329086,10.447377,10.675370,9.184662,9.691249,9.727463,9.991758,9.014862,0.002353,0.000672,0.000336,0.001345,0.000000,0.000672,0.002353,0.002017,0.001681,0.001681,0.002017,0.002017,0.000672,0.001681,0.001345,0.000672,0.002017,0.000000,0.000672,0.002690,0.035312,0.037488,0.036256,0.045890,0.038156,0.034428,0.038699,0.035243,0.037988,0.037103,0.037421,0.030115,0.027850,0.033319,0.026994,0.034231,0.035601,0.031288,0.032429,0.028852,0.028052,0.035051,0.030471,0.028100,0.028713,0.024703,0.026066,0.026163,0.026874,0.024247
seq1263,28.551944,29.954896,24.484688,27.268760,24.439596,27.477915,22.589558,24.615817,27.367365,23.830971,23.581575,23.087262,24.164744,22.703197,19.336557,23.322315,20.258521,15.877251,22.053074,23.170779,17.185992,21.045959,20.987482,21.192919,17.495115,17.589839,20.500482,16.861727,17.001579,15.972955,0.000927,0.000556,0.000927,0.000927,0.000927,0.001113,0.000185,0.000371,0.001298,0.001484,0.000371,0.000371,0.001113,0.000556,0.000185,0.000556,0.000556,0.002040,0.000000,0.000371,0.042364,0.044445,0.036329,0.040460,0.036262,0.040770,0.033517,0.036524,0.040606,0.035359,0.034989,0.034256,0.035854,0.033686,0.028690,0.034604,0.030058,0.023558,0.032721,0.034379,0.025500,0.031227,0.031140,0.031445,0.025958,0.026099,0.030417,0.025018,0.025226,0.023700,21.563007,19.330189,16.314267,18.237188,17.377242,18.290946,16.297155,17.137545,16.347929,16.674397,16.102866,14.572374,16.803353,16.552645,14.164045,14.411011,15.186501,12.941309,14.329129,14.943732,14.602531,14.017415,13.827864,14.387301,13.153899,13.265657,12.103645,13.004262,12.037188,11.621330,0.001331,0.000266,0.000532,0.001331,0.000799,0.000799,0.001331,0.001597,0.000266,0.000532,0.002129,0.001863,0.000532,0.001331,0.001597,0.000799,0.000799,0.000000,0.000532,0.002928,0.045918,0.041163,0.034741,0.038836,0.037005,0.038950,0.034704,0.036494,0.034813,0.035508,0.034291,0.031032,0.035782,0.035249,0.030162,0.030688,0.032339,0.027558,0.030514,0.031822,0.031096,0.029850,0.029446,0.030637,0.028011,0.028249,0.025774,0.027692,0.025633,0.024747
seq1264,21.567480,20.006227,19.189750,17.986225,18.942706,19.433990,17.762466,18.613573,15.445139,16.494392,18.375637,15.349556,17.787636,18.623015,18.665756,17.821026,14.771778,18.521883,14.305064,16.104313,14.859355,16.460497,16.292720,13.981850,15.439780,16.020965,13.530140,14.192525,11.672820,12.282101,0.003183,0.000490,0.000000,0.000979,0.000735,0.000245,0.000490,0.000735,0.000979,0.001714,0.000245,0.000245,0.001714,0.000979,0.000490,0.003673,0.001224,0.001469,0.000000,0.000000,0.042248,0.039189,0.037590,0.035233,0.037106,0.038069,0.034794,0.036461,0.030255,0.032310,0.035995,0.030068,0.034844,0.036480,0.036564,0.034909,0.028936,0.036282,0.028022,0.031546,0.029107,0.032244,0.031915,0.027389,0.030244,0.031383,0.026504,0.027801,0.022865,0.024059,18.177501,14.974062,14.327312,14.905311,14.641125,11.966403,12.855122,14.776225,10.640065,13.166901,14.745852,11.277534,13.073272,11.960389,12.073402,11.960108,12.218540,12.083072,10.507712,11.865527,10.679611,12.301850,10.413564,10.852699,11.854949,10.645992,10.727918,8.992688,9.642769,8.842271,0.004309,0.000663,0.000331,0.000000,0.000663,0.001326,0.001326,0.000331,0.000663,0.000994,0.002320,0.001326,0.000331,0.000994,0.002320,0.004972,0.001657,0.000000,0.000000,0.001989,0.048197,0.039703,0.037988,0.039521,0.038820,0.031729,0.034085,0.039179,0.028212,0.034912,0.039098,0.029902,0.034663,0.031713,0.032012,0.031712,0.032397,0.032038,0.027861,0.031461,0.028317,0.032618,0.027611,0.028776,0.031433,0.028227,0.028445,0.023844,0.025567,0.023445
seq1265,24.460103,24.784995,24.510585,19.951618,20.471545,21.602191,21.391794,22.858927,21.059350,18.553407,21.231283,21.355042,18.475443,16.205980,18.838517,19.340902,16.684335,17.294066,17.922852,14.825070,17.666749,18.585895,18.658642,15.450923,18.163971,16.835798,17.285659,17.451062,16.586614,16.463960,0.002137,0.000641,0.000855,0.001282,0.000214,0.001496,0.000000,0.001282,0.000000,0.001496,0.000427,0.000427,0.001496,0.000641,0.000855,0.000641,0.000855,0.001496,0.000427,0.000427,0.041814,0.042370,0.041901,0.034107,0.034996,0.036929,0.036569,0.039077,0.036001,0.031717,0.036295,0.036506,0.031584,0.027704,0.032204,0.033063,0.028522,0.029564,0.030639,0.025343,0.030201,0.031773,0.031897,0.026413,0.031051,0.028781,0.029550,0.029833,0.028355,0.028145,18.274181,21.836041,18.215381,16.092829,17.383905,17.194029,17.041190,16.452418,17.001752,14.362661,15.388837,16.328588,13.480281,13.718291,15.471779,16.939903,14.375987,13.919611,15.020162,12.780314,11.359502,13.838118,13.772396,12.631650,12.562250,13.125733,12.282315,12.606274,13.046533,12.021114,0.002726,0.001090,0.000545,0.001090,0.000818,0.000818,0.001636,0.001908,0.000000,0.001636,0.001908,0.000000,0.000545,0.000273,0.001908,0.000818,0.001090,0.000545,0.000545,0.001908,0.039854,0.047622,0.039726,0.035097,0.037913,0.037499,0.037165,0.035881,0.037079,0.031324,0.033562,0.035611,0.029399,0.029918,0.033743,0.036944,0.031353,0.030357,0.032758,0.027873,0.024774,0.030180,0.030036,0.027549,0.027397,0.028626,0.026787,0.027493,0.028453,0.026217
seq1266,29.245665,24.090182,30.488876,27.973847,32.169369,26.922390,28.062962,21.622661,25.330001,22.747527,21.665128,28.785136,25.641159,26.289638,24.733546,22.666388,22.140887,22.420891,20.017647,22.618980,21.370486,21.192974,23.323585,20.376823,20.002564,15.962492,18.752853,14.932962,18.462655,16.666223,0.001238,0.000708,0.000884,0.000708,0.000884,0.001238,0.000354,0.000177,0.000884,0.001592,0.000177,0.001592,0.000708,0.000177,0.000531,0.000708,0.000708,0.000708,0.000177,0.000000,0.041385,0.034089,0.043144,0.039585,0.045522,0.038097,0.039711,0.030598,0.035844,0.032189,0.030658,0.040733,0.036284,0.037202,0.035000,0.032075,0.031331,0.031727,0.028326,0.032008,0.030241,0.029990,0.033005,0.028835,0.028305,0.022588,0.026537,0.021131,0.026126,0.023584,22.207442,18.320216,22.529043,17.651401,21.350395,19.433683,19.547323,17.764651,18.416787,18.469292,16.227107,18.897328,16.282791,16.086425,18.207983,18.635392,16.950503,14.087983,14.562336,16.400714,15.255900,15.446555,14.896636,13.694451,13.417220,12.442423,12.540768,12.139859,15.021482,12.711390,0.001717,0.000736,0.002208,0.001226,0.000981,0.000245,0.000981,0.001717,0.000491,0.000245,0.002208,0.001226,0.000245,0.001226,0.000981,0.000981,0.000981,0.000245,0.000000,0.000981,0.043579,0.035951,0.044210,0.034638,0.041897,0.038136,0.038359,0.034860,0.036140,0.036243,0.031843,0.037083,0.031952,0.031567,0.035730,0.036569,0.033263,0.027645,0.028576,0.032184,0.029937,0.030311,0.029232,0.026873,0.026329,0.024416,0.024609,0.023823,0.029477,0.024944
seq1267,29.082860,24.496475,30.554601,28.790983,32.792956,27.336640,29.259440,23.131418,26.870495,20.245055,23.239367,27.488590,27.024380,25.667687,25.866917,21.335586,24.454218,21.849131,20.801013,22.130553,23.192591,21.758587,22.565870,20.513295,19.532177,14.610922,19.407109,16.579691,20.599587,17.219621,0.001740,0.000696,0.000870,0.000696,0.000870,0.001218,0.000348,0.000174,0.000696,0.001566,0.000174,0.001566,0.000522,0.000174,0.000696,0.000696,0.000174,0.000870,0.000174,0.000000,0.040483,0.034099,0.042532,0.040077,0.045647,0.038052,0.040729,0.032199,0.037403,0.028181,0.032349,0.038264,0.037618,0.035729,0.036006,0.029699,0.034040,0.030414,0.028955,0.030805,0.032284,0.030288,0.031411,0.028554,0.027189,0.020338,0.027014,0.023079,0.028674,0.023969,22.828318,18.730838,22.956084,19.234375,22.366577,19.891401,20.835241,18.297999,19.823169,18.336506,16.766403,18.327918,16.198832,15.427474,18.849995,18.312861,18.152082,14.218605,15.275652,16.594354,15.815641,15.674851,15.573413,13.322574,14.093910,13.175533,13.129237,13.340508,15.759697,13.385051,0.002382,0.000953,0.002144,0.001191,0.000953,0.000238,0.000953,0.001668,0.000476,0.000238,0.002144,0.000953,0.000238,0.001191,0.000715,0.000953,0.000238,0.000238,0.000000,0.001191,0.043508,0.035699,0.043751,0.036658,0.042628,0.037910,0.039709,0.034874,0.037780,0.034947,0.031955,0.034931,0.030873,0.029403,0.035926,0.034902,0.034595,0.027099,0.029113,0.031627,0.030143,0.029874,0.029681,0.025391,0.026861,0.025111,0.025023,0.025425,0.030036,0.025510
seq1268,29.166930,24.576309,29.773714,27.448507,31.606423,27.042012,27.838613,21.821714,25.652109,22.002093,22.280086,28.183218,26.145188,25.646502,24.461456,22.233403,22.990458,22.002132,19.842102,22.130809,22.167257,20.732281,23.097344,19.696511,19.690788,15.720304,18.160417,15.419248,19.285385,16.099492,0.001423,0.000711,0.000711,0.000711,0.000889,0.001423,0.000356,0.000178,0.000711,0.001423,0.000178,0.001600,0.000711,0.000178,0.000711,0.000711,0.000356,0.001067,0.000178,0.000000,0.041494,0.034964,0.042358,0.039050,0.044965,0.038471,0.039605,0.031045,0.036494,0.031301,0.031697,0.040095,0.037195,0.036486,0.034800,0.031630,0.032707,0.031301,0.028228,0.031484,0.031536,0.029495,0.032859,0.028021,0.028013,0.022365,0.025836,0.021936,0.027436,0.022904,22.046598,18.275846,22.438918,17.929648,21.632883,19.667972,20.181806,17.331725,18.618843,18.175944,16.546739,18.650579,16.245105,15.784597,18.617653,17.901417,16.978367,13.818886,15.007247,16.069486,15.631476,15.325906,15.192385,13.113034,14.102001,12.788210,12.487247,12.276777,15.488999,12.700660,0.001957,0.000978,0.002201,0.000978,0.000978,0.000245,0.000978,0.001957,0.000489,0.000245,0.001957,0.000978,0.000245,0.001223,0.000978,0.000978,0.000489,0.000245,0.000000,0.001468,0.043142,0.035763,0.043909,0.035086,0.042332,0.038487,0.039493,0.033915,0.036434,0.035567,0.032379,0.036496,0.031789,0.030888,0.036432,0.035030,0.033224,0.027041,0.029367,0.031445,0.030588,0.029990,0.029729,0.025660,0.027595,0.025025,0.024436,0.024024,0.030310,0.024853
seq1269,26.079231,26.704828,29.276619,27.601609,23.508449,23.495692,25.062853,23.818818,22.701137,23.070829,26.730717,21.909185,20.417879,20.739624,20.669299,22.474380,24.573519,22.155129,20.732492,17.973191,20.804084,18.033246,19.965823,16.300255,18.641448,17.150900,18.119424,14.921242,19.457450,19.796890,0.000754,0.000754,0.002263,0.000566,0.000377,0.000754,0.000189,0.000566,0.000189,0.001131,0.000754,0.000377,0.001320,0.000566,0.000189,0.000943,0.001131,0.001131,0.000566,0.000566,0.039342,0.040286,0.044165,0.041639,0.035464,0.035445,0.037809,0.035932,0.034246,0.034804,0.040325,0.033051,0.030801,0.031287,0.031181,0.033904,0.037070,0.033422,0.031276,0.027114,0.031384,0.027204,0.030120,0.024590,0.028122,0.025873,0.027334,0.022510,0.029353,0.029865,21.472385,20.599308,20.631541,21.388210,20.248307,17.683851,20.910114,19.959762,18.297480,17.879351,18.508513,18.301482,17.075955,17.402834,15.634202,17.163310,19.795306,18.306198,15.666998,15.809951,15.561449,14.222650,15.985744,12.732526,15.380465,12.451769,15.805170,13.839827,14.636842,15.701828,0.000945,0.000236,0.000473,0.002835,0.000945,0.000709,0.000709,0.000945,0.000236,0.000709,0.001418,0.000236,0.000945,0.000473,0.001654,0.001181,0.001418,0.000709,0.000709,0.001418,0.040586,0.038936,0.038997,0.040427,0.038273,0.033425,0.039524,0.037727,0.034585,0.033795,0.034984,0.034593,0.032276,0.032894,0.029551,0.032442,0.037416,0.034602,0.029613,0.029883,0.029414,0.026883,0.030216,0.024067,0.029072,0.023536,0.029874,0.026160,0.027666,0.029679
seq1270,26.281415,26.855716,28.465811,27.549650,23.498158,23.081672,25.940819,24.721868,23.607427,24.950601,25.430275,20.744965,19.668494,19.497511,21.686572,20.661053,25.755521,23.176951,20.747351,18.869326,20.165927,19.732097,19.763879,15.763995,18.668068,15.845442,17.549222,14.481028,19.389579,19.969144,0.000755,0.000755,0.001887,0.000943,0.000566,0.000755,0.000189,0.000377,0.000189,0.001509,0.000566,0.000566,0.001321,0.000377,0.000189,0.000943,0.000943,0.001321,0.000566,0.000377,0.039669,0.040536,0.042966,0.041583,0.035468,0.034839,0.039155,0.037315,0.035633,0.037660,0.038384,0.031312,0.029687,0.029429,0.032733,0.031186,0.038875,0.034983,0.031316,0.028481,0.030438,0.029783,0.029831,0.023794,0.028177,0.023917,0.026489,0.021858,0.029266,0.030141,21.866825,20.460681,21.179059,21.443743,20.593661,17.315089,20.697415,19.567442,18.852785,18.894819,18.198529,18.244803,16.857912,17.282747,16.408783,17.209497,19.871433,18.758442,16.273423,16.418994,15.872277,14.367896,16.206620,13.034008,16.158789,12.773369,16.183624,14.120909,14.522077,15.959113,0.000934,0.000233,0.000700,0.002334,0.000934,0.000467,0.001167,0.000934,0.000233,0.000467,0.001867,0.000233,0.000700,0.000700,0.001634,0.001167,0.001167,0.000700,0.000467,0.001634,0.040827,0.038202,0.039543,0.040037,0.038450,0.032329,0.038644,0.036534,0.035200,0.035278,0.033978,0.034065,0.031475,0.032268,0.030637,0.032132,0.037102,0.035024,0.030384,0.030656,0.029635,0.026826,0.030259,0.024336,0.030170,0.023849,0.030216,0.026365,0.027114,0.029797
seq1271,26.721809,27.179838,22.353974,26.989719,25.359213,26.961666,22.126274,20.242973,25.239794,18.848492,20.762189,26.458919,22.228465,20.850347,18.321634,19.514819,21.893245,14.859910,19.138693,21.944377,18.447976,18.637010,19.758196,20.105985,16.705832,17.361874,20.678223,16.560321,14.772705,16.511743,0.001961,0.000980,0.001176,0.000392,0.000784,0.000980,0.000196,0.000980,0.000196,0.000980,0.000588,0.000980,0.000000,0.000588,0.000980,0.001569,0.000784,0.001176,0.000000,0.000392,0.041914,0.042633,0.035063,0.042334,0.039777,0.042290,0.034706,0.031752,0.039590,0.029565,0.032566,0.041502,0.034866,0.032705,0.028738,0.030610,0.034340,0.023308,0.030020,0.034421,0.028936,0.029233,0.030991,0.031537,0.026204,0.027233,0.032435,0.025975,0.023172,0.025899,20.253369,22.584186,21.913077,20.737610,21.199913,19.549789,19.181612,18.894170,16.871087,15.078118,19.066241,20.453110,18.899859,17.212418,16.517837,14.521687,17.924110,14.234137,16.446879,17.709832,13.345873,13.411466,14.328805,17.393835,14.480584,14.515673,15.852807,13.954548,11.672385,14.068275,0.002393,0.001197,0.001197,0.001436,0.001197,0.000718,0.000479,0.001197,0.000239,0.001197,0.001197,0.000239,0.000718,0.000957,0.000000,0.001915,0.000957,0.000000,0.000479,0.001436,0.038779,0.043242,0.041957,0.039706,0.040592,0.037432,0.036727,0.036177,0.032303,0.028870,0.036506,0.039162,0.036188,0.032957,0.031627,0.027805,0.034319,0.027254,0.031491,0.033909,0.025553,0.025679,0.027435,0.033304,0.027726,0.027793,0.030353,0.026719,0.022349,0.026937
seq1272,25.593127,26.648777,28.720194,22.967109,29.631655,26.451961,23.243995,21.154262,23.918077,25.553674,20.830285,24.053869,20.882607,23.088871,21.006518,22.477939,21.960166,21.044492,20.318785,18.872160,20.264293,17.074960,18.414961,18.391942,19.259924,17.434617,19.828950,17.543841,18.314200,14.603357,0.000948,0.000379,0.000758,0.000948,0.000569,0.000379,0.000379,0.000190,0.001706,0.001327,0.000379,0.001137,0.001327,0.001137,0.000000,0.001327,0.000948,0.000758,0.000190,0.000379,0.038804,0.040405,0.043545,0.034822,0.044927,0.040106,0.035242,0.032074,0.036264,0.038744,0.031583,0.036470,0.031662,0.035007,0.031850,0.034081,0.033296,0.031907,0.030807,0.028614,0.030724,0.025889,0.027921,0.027886,0.029202,0.026434,0.030064,0.026600,0.027768,0.022141,17.168848,15.678897,15.736268,15.023321,15.459167,14.508167,14.628426,12.982888,16.335879,14.745744,12.312472,14.279459,13.812201,13.709638,13.390806,13.069897,12.403202,14.926555,13.287831,13.403548,12.129995,11.152623,11.975576,13.530189,11.560151,12.638659,10.932504,11.343494,12.183559,8.921558,0.001512,0.000000,0.001815,0.001210,0.000605,0.001815,0.001512,0.000605,0.000605,0.000302,0.002117,0.002722,0.000605,0.000907,0.002117,0.002117,0.001512,0.000302,0.000605,0.001210,0.041548,0.037942,0.038081,0.036356,0.037410,0.035109,0.035400,0.031418,0.039532,0.035684,0.029796,0.034556,0.033425,0.033177,0.032405,0.031629,0.030015,0.036122,0.032156,0.032436,0.029354,0.026989,0.028980,0.032742,0.027975,0.030585,0.026456,0.027451,0.029484,0.021590
seq1273,27.242985,29.899510,31.153887,34.884180,31.804950,32.001230,28.990154,32.548739,27.552774,23.357085,24.337700,27.283251,25.391477,22.272649,26.781509,21.326249,24.028559,27.232279,24.721992,24.276355,21.670338,25.433373,19.771700,19.081555,22.749048,20.220643,20.781403,18.813918,18.416911,19.414049,0.001310,0.000655,0.001310,0.000819,0.000164,0.000491,0.000164,0.000982,0.000982,0.001637,0.000327,0.000327,0.000491,0.000327,0.000491,0.000491,0.000327,0.000655,0.000491,0.000655,0.035684,0.039164,0.040807,0.045693,0.041660,0.041917,0.037973,0.042634,0.036090,0.030595,0.031879,0.035737,0.033259,0.029174,0.035080,0.027934,0.031474,0.035670,0.032382,0.031799,0.028385,0.033314,0.025898,0.024994,0.029798,0.026486,0.027221,0.024644,0.024124,0.025430,19.364002,19.867885,19.315024,21.133478,19.772331,21.117793,21.479546,24.269140,18.780595,18.824186,17.882271,19.931249,18.427929,17.182369,18.660984,17.277101,18.357491,18.139383,17.691466,16.881471,17.292028,18.599870,14.163981,13.829594,16.996906,17.560389,16.963267,15.490492,14.631693,16.027474,0.001799,0.000675,0.000450,0.001799,0.000899,0.000450,0.001124,0.000675,0.000225,0.001349,0.002249,0.001349,0.000450,0.000225,0.000675,0.000675,0.000450,0.000675,0.000899,0.000899,0.034833,0.035739,0.034745,0.038016,0.035567,0.037988,0.038638,0.043656,0.033783,0.033862,0.032167,0.035853,0.033149,0.030908,0.033568,0.031079,0.033022,0.032630,0.031824,0.030367,0.031106,0.033458,0.025479,0.024877,0.030575,0.031588,0.030514,0.027865,0.026320,0.028831
