Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq303,25.710714,30.093522,28.311717,24.887022,23.453265,24.605651,28.314698,27.060499,24.794955,22.808279,24.328242,23.113861,22.467014,19.875654,19.057199,21.276858,25.619538,18.696344,18.611974,21.402958,22.715643,20.637034,22.709419,18.382575,18.917484,19.339991,20.104191,17.778660,17.342343,16.533881,0.002025,0.000000,0.001473,0.000368,0.000921,0.000921,0.000368,0.000000,0.000000,0.001289,0.000184,0.000552,0.001473,0.000736,0.001289,0.001841,0.000736,0.000552,0.000000,0.000000,0.037868,0.044324,0.041699,0.036655,0.034543,0.036241,0.041704,0.039856,0.036519,0.033593,0.035832,0.034043,0.033091,0.029274,0.028069,0.031338,0.037734,0.027537,0.027413,0.031524,0.033457,0.030395,0.033448,0.027075,0.027863,0.028485,0.029611,0.026185,0.025543,0.024352,15.220573,16.478551,16.652612,14.402012,13.419145,13.353272,15.173910,14.949551,12.500508,11.767572,13.096787,13.775641,13.993229,11.366295,11.470806,11.976549,13.366339,13.239892,11.307647,11.260443,11.829638,11.654927,12.147626,10.610622,8.875197,10.800281,10.853716,9.791476,8.744143,8.291466,0.003596,0.002288,0.000981,0.002615,0.000000,0.001308,0.000654,0.001635,0.000654,0.000000,0.002288,0.000000,0.000327,0.001635,0.002615,0.003269,0.001308,0.000000,0.000000,0.000981,0.039806,0.043096,0.043551,0.037665,0.035095,0.034922,0.039684,0.039097,0.032692,0.030775,0.034252,0.036027,0.036596,0.029726,0.029999,0.031322,0.034957,0.034626,0.029572,0.029449,0.030938,0.030481,0.031769,0.027750,0.023211,0.028246,0.028385,0.025607,0.022868,0.021684
seq304,32.226250,41.028324,36.834404,27.126984,31.200374,37.785188,33.133894,29.107199,32.336000,35.887201,28.595063,28.258885,31.671763,29.959811,24.269845,26.348456,31.168329,31.856963,23.948283,24.596511,27.545169,24.965924,22.347778,21.436102,28.878912,26.550277,21.820834,16.487140,24.206443,28.282755,0.000719,0.000000,0.000287,0.000575,0.000144,0.001868,0.000287,0.000862,0.001437,0.000862,0.000144,0.000287,0.000144,0.000144,0.001724,0.000287,0.000575,0.000862,0.000000,0.000287,0.037048,0.047167,0.042345,0.031185,0.035868,0.043438,0.038091,0.033462,0.037174,0.041256,0.032873,0.032487,0.036410,0.034442,0.027901,0.030290,0.035831,0.036623,0.027531,0.028276,0.031666,0.028701,0.025691,0.024643,0.033199,0.030522,0.025085,0.018954,0.027828,0.032514,14.363786,17.523613,15.833748,13.433640,12.955782,15.292223,13.892309,13.224857,14.153272,14.501395,11.891639,11.663797,13.979838,12.886641,10.976723,11.526360,11.853521,13.634137,11.685452,11.108448,11.313705,11.024078,9.616506,9.682034,13.142866,10.380746,9.103667,7.364283,9.315522,11.723137,0.001649,0.003957,0.000660,0.000660,0.000000,0.000330,0.001319,0.004287,0.000660,0.001979,0.001979,0.003298,0.000330,0.000330,0.000330,0.000660,0.001319,0.000000,0.000660,0.001979,0.037894,0.046231,0.041772,0.035440,0.034180,0.040344,0.036651,0.034890,0.037339,0.038257,0.031372,0.030771,0.036881,0.033997,0.028959,0.030409,0.031272,0.035969,0.030828,0.029306,0.029848,0.029084,0.025370,0.025543,0.034673,0.027386,0.024017,0.019428,0.024576,0.030928
seq305,33.835640,29.814591,29.101789,28.984607,32.870500,24.386036,29.670850,28.734049,30.112186,27.678748,29.664754,26.091493,30.422291,26.093640,24.629005,24.887279,28.995467,24.582666,24.701961,23.275692,21.519929,23.938665,23.943056,20.697816,21.584923,19.806817,20.945813,23.545015,19.638906,18.329613,0.002077,0.000000,0.000160,0.000639,0.000160,0.001597,0.000160,0.000479,0.001118,0.001278,0.000160,0.000479,0.000319,0.000319,0.001597,0.000639,0.000319,0.000799,0.000000,0.000479,0.043241,0.038103,0.037192,0.037042,0.042008,0.031165,0.037919,0.036722,0.038483,0.035373,0.037911,0.033344,0.038879,0.033347,0.031475,0.031805,0.037056,0.031416,0.031569,0.029746,0.027502,0.030593,0.030599,0.026451,0.027585,0.025313,0.026768,0.030090,0.025098,0.023425,14.817004,14.202574,13.557123,13.259578,15.548794,13.331595,14.060681,13.079156,13.923483,14.310330,15.028448,12.321536,14.761947,12.542975,12.221633,11.461266,13.645733,11.633099,12.156128,10.299989,11.288697,10.825095,10.711152,9.867712,10.368870,9.000757,10.070200,10.521666,9.732850,8.039200,0.004315,0.003319,0.000996,0.000332,0.000000,0.000664,0.001328,0.003319,0.000332,0.000996,0.002655,0.002323,0.000332,0.000332,0.000664,0.001328,0.000664,0.000000,0.000996,0.001660,0.039345,0.037714,0.036000,0.035210,0.041288,0.035401,0.037337,0.034731,0.036973,0.038000,0.039907,0.032719,0.039199,0.033307,0.032453,0.030434,0.036235,0.030891,0.032280,0.027351,0.029976,0.028745,0.028443,0.026203,0.027534,0.023901,0.026741,0.027939,0.025845,0.021347
seq306,33.736486,29.838925,29.056433,28.900111,32.741804,24.511904,29.589063,28.649908,30.126982,27.711648,29.517150,26.201485,30.373614,26.177172,24.789006,24.767346,29.081745,24.605567,24.692673,23.150998,21.553788,24.007204,23.874926,20.697456,21.535067,19.825653,20.823814,23.604692,19.596946,18.416893,0.001918,0.000000,0.000160,0.000639,0.000160,0.001598,0.000160,0.000479,0.001119,0.001279,0.000160,0.000479,0.000320,0.000320,0.001598,0.000639,0.000479,0.000799,0.000000,0.000479,0.043133,0.038150,0.037149,0.036949,0.041861,0.031339,0.037830,0.036629,0.038518,0.035430,0.037738,0.033499,0.038833,0.033468,0.031693,0.031665,0.037181,0.031459,0.031570,0.029599,0.027557,0.030694,0.030524,0.026462,0.027533,0.025347,0.026624,0.030179,0.025055,0.023546,14.547171,13.905722,13.678767,13.031239,15.459254,13.445235,14.071325,13.117837,13.896095,14.582477,14.859557,12.538453,14.912580,12.667518,12.669811,10.867885,13.806685,11.606793,12.215446,10.317296,10.974905,10.903753,10.691531,9.619232,10.650946,9.272104,9.904186,10.520389,9.796019,8.470719,0.003979,0.003316,0.000995,0.000332,0.000000,0.000663,0.001326,0.003316,0.000332,0.000995,0.002653,0.002321,0.000332,0.000332,0.000663,0.001326,0.000995,0.000000,0.000995,0.001658,0.038587,0.036885,0.036283,0.034566,0.041006,0.035664,0.037324,0.034795,0.036860,0.038680,0.039415,0.033258,0.039556,0.033601,0.033607,0.028827,0.036622,0.030787,0.032402,0.027367,0.029111,0.028922,0.028359,0.025515,0.028252,0.024594,0.026271,0.027905,0.025984,0.022469
seq307,33.516856,29.982929,29.019093,28.976349,32.578600,24.477192,29.355142,28.815526,30.184803,27.591543,29.625272,26.263037,30.375928,26.110021,24.760142,24.830354,29.020496,24.617279,24.701961,23.290455,21.647126,23.954369,23.960420,20.791190,21.584923,19.762892,21.001954,23.611560,19.742419,18.461058,0.001917,0.000000,0.000160,0.000639,0.000160,0.001597,0.000160,0.000479,0.001118,0.001278,0.000160,0.000479,0.000319,0.000319,0.001597,0.000479,0.000639,0.000799,0.000000,0.000479,0.042827,0.038311,0.037080,0.037025,0.041628,0.031276,0.037509,0.036820,0.038569,0.035256,0.037854,0.033558,0.038814,0.033363,0.031638,0.031728,0.037082,0.031455,0.031564,0.029760,0.027660,0.030608,0.030616,0.026566,0.027581,0.025253,0.026836,0.030170,0.025226,0.023589,14.205408,14.206295,13.330752,12.899405,15.033921,13.124456,13.279200,12.882920,13.362207,13.988210,14.686468,12.333889,14.440260,12.179816,12.124110,11.071693,13.388383,11.358789,11.841103,10.129259,11.183948,10.708405,10.429400,9.712190,10.159502,8.736593,9.837988,10.353986,9.505333,8.119438,0.004069,0.003391,0.001017,0.000339,0.000000,0.000678,0.001356,0.003391,0.000339,0.001017,0.002713,0.002374,0.000339,0.000339,0.000678,0.001017,0.001356,0.000000,0.001017,0.001696,0.038537,0.038540,0.036165,0.034994,0.040785,0.035605,0.036025,0.034950,0.036250,0.037948,0.039842,0.033460,0.039175,0.033042,0.032891,0.030036,0.036321,0.030815,0.032123,0.027479,0.030341,0.029051,0.028294,0.026348,0.027561,0.023701,0.026689,0.028089,0.025787,0.022027
seq308,22.555739,29.990366,30.372231,29.316926,27.902790,25.407783,22.045528,28.278599,28.655854,24.649844,26.911520,24.181547,23.623770,24.434769,22.956973,21.893734,20.283085,23.197377,23.987434,19.351828,17.632757,18.018830,18.546581,19.294865,22.253019,19.473631,16.014278,17.940615,18.114014,16.461105,0.001081,0.000721,0.000360,0.000901,0.000901,0.000360,0.000360,0.000360,0.001081,0.001441,0.000180,0.000901,0.000721,0.000360,0.000721,0.001622,0.001261,0.000541,0.000360,0.000180,0.032513,0.043230,0.043780,0.042259,0.040220,0.036624,0.031777,0.040762,0.041306,0.035531,0.038792,0.034856,0.034052,0.035221,0.033091,0.031559,0.029237,0.033438,0.034577,0.027895,0.025417,0.025973,0.026734,0.027813,0.032077,0.028070,0.023084,0.025860,0.026110,0.023728,16.739686,21.248502,20.350330,20.239567,19.732050,19.476582,17.253780,18.532634,18.464511,17.031260,17.454321,15.549594,16.913597,18.021352,16.658626,14.686858,13.149573,12.446144,14.817826,14.862866,14.877058,14.209930,15.560887,15.526079,15.557923,14.216701,13.790222,13.202207,12.896463,11.064100,0.001517,0.001011,0.001264,0.000506,0.001011,0.000506,0.001264,0.000506,0.000506,0.000506,0.002022,0.001517,0.000253,0.001264,0.001011,0.002275,0.001769,0.000506,0.000253,0.000758,0.033850,0.042967,0.041151,0.040927,0.039901,0.039384,0.034889,0.037475,0.037337,0.034439,0.035295,0.031443,0.034201,0.036441,0.033686,0.029699,0.026590,0.025168,0.029963,0.030054,0.030083,0.028734,0.031466,0.031396,0.031460,0.028748,0.027885,0.026696,0.026078,0.022373
seq309,27.486624,28.925017,31.281392,28.286807,30.017793,28.747211,25.490652,24.589255,27.077339,26.550194,21.959232,22.516878,21.640385,26.071405,20.432973,24.718825,26.593323,26.595701,22.068177,23.655170,23.819595,23.410012,18.177655,19.818485,21.202165,20.858747,22.072286,18.753128,20.913180,20.321047,0.000511,0.000170,0.001362,0.000170,0.000341,0.000170,0.000851,0.000681,0.001362,0.000851,0.000511,0.000681,0.001192,0.000851,0.000851,0.002214,0.000511,0.000000,0.000170,0.000170,0.037445,0.039405,0.042615,0.038535,0.040893,0.039162,0.034726,0.033498,0.036888,0.036169,0.029915,0.030675,0.029481,0.035517,0.027836,0.033675,0.036228,0.036231,0.030064,0.032226,0.032450,0.031892,0.024763,0.026999,0.028884,0.028416,0.030069,0.025547,0.028490,0.027683,15.959719,13.459405,16.672537,15.323072,16.904965,16.326836,15.790395,14.371920,15.327918,13.384381,13.076279,13.264489,11.433229,12.705376,10.683937,12.085408,13.444565,13.911282,14.142693,11.409757,12.105549,11.826522,11.372655,9.918464,11.736247,9.825095,11.070438,9.105398,11.559178,10.490968,0.000941,0.001568,0.001254,0.002508,0.000314,0.001568,0.000314,0.000314,0.001568,0.001254,0.001568,0.002508,0.000941,0.000627,0.002195,0.004076,0.000941,0.000314,0.000314,0.000000,0.040031,0.033759,0.041818,0.038434,0.042401,0.040951,0.039606,0.036048,0.038446,0.033571,0.032798,0.033270,0.028677,0.031868,0.026798,0.030313,0.033722,0.034893,0.035473,0.028618,0.030363,0.029664,0.028525,0.024878,0.029437,0.024644,0.027767,0.022838,0.028993,0.026314
seq310,30.808205,28.682607,24.600818,30.806779,22.838164,26.730169,27.101855,22.853006,23.253019,25.004612,21.051715,25.114968,26.657688,18.574848,21.660957,23.385597,17.918734,24.156107,22.202241,20.648611,23.466387,18.829529,19.618195,21.658482,17.544854,20.423538,21.862122,15.853305,18.390310,18.984948,0.001629,0.000000,0.000362,0.001267,0.000543,0.000543,0.000362,0.000000,0.000905,0.001629,0.000543,0.000543,0.001086,0.000362,0.000905,0.000724,0.000724,0.001629,0.000000,0.000724,0.044605,0.041528,0.035618,0.044603,0.033066,0.038701,0.039239,0.033088,0.033667,0.036203,0.030480,0.036363,0.038596,0.026893,0.031362,0.033859,0.025944,0.034974,0.032145,0.029896,0.033976,0.027262,0.028404,0.031358,0.025402,0.029570,0.031653,0.022953,0.026626,0.027487,16.903169,14.096355,11.757988,14.866306,12.576355,12.864100,14.999697,11.750352,10.743926,14.284392,10.771985,13.209259,13.291033,10.760584,11.678248,12.860660,11.210535,11.802488,11.428686,9.811228,12.637015,10.130189,10.326641,11.204024,9.877534,10.822758,10.800260,8.722423,9.706241,10.158529,0.003073,0.001707,0.001024,0.000683,0.000000,0.000683,0.002390,0.001024,0.000683,0.000000,0.003073,0.001707,0.001024,0.001024,0.002049,0.001366,0.001366,0.000000,0.001366,0.003073,0.046177,0.038509,0.032121,0.040612,0.034357,0.035143,0.040977,0.032100,0.029351,0.039023,0.029427,0.036086,0.036309,0.029396,0.031903,0.035133,0.030625,0.032243,0.031221,0.026803,0.034522,0.027674,0.028211,0.030608,0.026984,0.029566,0.029505,0.023828,0.026516,0.027752
seq311,29.248360,32.530272,26.734742,28.171103,28.562688,26.705605,24.909834,25.589124,19.237904,26.067317,27.139256,23.057530,24.840305,22.374615,22.939898,22.491688,20.612747,18.445856,23.706311,21.819304,19.121815,22.155195,21.478902,21.402590,20.397548,18.422053,14.089705,19.510193,16.324509,16.647579,0.000900,0.000540,0.001080,0.000720,0.000360,0.000360,0.000540,0.001080,0.001619,0.000720,0.000180,0.000720,0.001080,0.000360,0.000360,0.001799,0.001080,0.000360,0.000180,0.000360,0.042100,0.046824,0.038482,0.040549,0.041113,0.038440,0.035855,0.036833,0.027691,0.037521,0.039064,0.033189,0.035755,0.032206,0.033020,0.032375,0.029670,0.026551,0.034123,0.031407,0.027524,0.031890,0.030917,0.030807,0.029360,0.026517,0.020281,0.028083,0.023497,0.023963,16.937004,21.410319,16.254884,15.895749,18.712169,18.784402,16.025809,16.666371,15.786609,18.331076,16.982282,14.683505,14.080606,13.935554,15.653564,13.025246,13.115955,13.545462,14.560433,12.615057,11.764565,14.248459,14.185592,13.123829,12.301287,12.379427,12.667150,12.271347,10.809778,11.424878,0.001382,0.000553,0.001106,0.001659,0.000829,0.000553,0.001106,0.000553,0.000829,0.001659,0.001106,0.002488,0.000276,0.000553,0.001659,0.002764,0.001659,0.000276,0.000553,0.000553,0.037456,0.047349,0.035948,0.035154,0.041382,0.041542,0.035441,0.036858,0.034912,0.040539,0.037557,0.032473,0.031139,0.030819,0.034618,0.028806,0.029006,0.029956,0.032201,0.027898,0.026018,0.031511,0.031372,0.029024,0.027205,0.027377,0.028014,0.027138,0.023906,0.025266
seq312,28.722723,27.386462,26.172298,28.000212,24.725573,25.382356,26.152901,22.140962,22.213522,23.019055,22.814930,22.671973,23.279310,22.791899,24.235565,25.551173,20.340312,21.375468,17.270024,18.810114,20.045170,17.092011,21.303531,21.762317,15.353290,17.286602,18.208767,16.506721,17.706912,17.374935,0.001690,0.000563,0.000563,0.000939,0.000563,0.000563,0.000188,0.001314,0.000939,0.000751,0.000751,0.000376,0.000376,0.000939,0.000563,0.001690,0.000376,0.000939,0.000376,0.000563,0.043147,0.041140,0.039316,0.042061,0.037142,0.038129,0.039286,0.033260,0.033369,0.034579,0.034272,0.034057,0.034970,0.034238,0.036406,0.038383,0.030555,0.032110,0.025943,0.028256,0.030112,0.025675,0.032002,0.032691,0.023063,0.025968,0.027353,0.024796,0.026599,0.026100,22.314116,20.612937,17.291704,19.990308,17.767745,18.247377,18.729540,18.376160,15.743472,17.117534,17.097869,17.253456,18.856009,15.931422,17.094992,18.039438,14.908686,15.056679,14.801796,16.572742,15.302737,14.395522,14.687485,15.890297,12.623905,12.611660,13.715111,10.359567,12.035695,11.632342,0.002272,0.000757,0.000505,0.000757,0.000757,0.001262,0.001262,0.000757,0.000252,0.001767,0.001010,0.001262,0.001010,0.000757,0.000505,0.002272,0.000505,0.000505,0.000757,0.001262,0.045074,0.041637,0.034929,0.040380,0.035890,0.036859,0.037833,0.037119,0.031801,0.034577,0.034537,0.034851,0.038088,0.032181,0.034531,0.036439,0.030115,0.030414,0.029899,0.033476,0.030911,0.029078,0.029668,0.032098,0.025500,0.025475,0.027704,0.020926,0.024312,0.023497
seq313,27.283616,33.928044,31.257650,32.132532,30.228952,31.394312,26.281630,22.915011,27.090409,27.539510,28.662331,29.755943,25.839626,25.057605,22.219747,21.624000,24.621344,27.953274,25.058127,22.589026,23.992858,22.129124,17.329440,17.545772,23.586601,23.836228,18.808488,16.282244,21.288951,22.294726,0.000822,0.000000,0.001644,0.000657,0.000164,0.001479,0.000493,0.001151,0.000657,0.000986,0.000329,0.000986,0.000164,0.000329,0.000493,0.000657,0.000493,0.001151,0.000164,0.000329,0.035875,0.044611,0.041100,0.042250,0.039747,0.041280,0.034557,0.030130,0.035621,0.036211,0.037687,0.039125,0.033976,0.032948,0.029216,0.028433,0.032374,0.036755,0.032948,0.029702,0.031548,0.029097,0.022786,0.023071,0.031013,0.031342,0.024731,0.021409,0.027992,0.029315,18.381417,19.046793,16.578799,16.564543,18.253088,19.428015,15.186890,14.640281,17.569410,16.238442,14.693759,17.040779,15.299600,13.526490,13.165884,12.715544,14.049995,15.288394,13.272125,13.327701,13.029140,12.418670,11.821395,11.066155,12.117729,13.163094,10.623991,10.059665,13.342650,11.270979,0.001410,0.000846,0.001692,0.002821,0.000000,0.000564,0.001128,0.002538,0.000846,0.001974,0.001692,0.001128,0.000564,0.000282,0.000282,0.001128,0.000846,0.000282,0.000564,0.001974,0.041476,0.042977,0.037409,0.037376,0.041186,0.043838,0.034268,0.033035,0.039644,0.036641,0.033155,0.038451,0.034522,0.030521,0.029708,0.028692,0.031703,0.034497,0.029947,0.030073,0.029399,0.028022,0.026674,0.024970,0.027343,0.029701,0.023972,0.022699,0.030107,0.025432
seq314,27.696524,29.068102,28.278811,27.603446,26.679951,24.437193,25.482863,23.388485,26.915532,24.148615,21.153067,21.929067,26.906131,23.556788,22.229792,23.868063,22.178353,18.480070,20.506427,21.932330,19.735771,21.963560,20.782733,19.790898,20.329834,15.027266,18.626987,15.615331,17.434917,17.213073,0.000549,0.000000,0.000915,0.000732,0.000732,0.000915,0.000183,0.000732,0.000915,0.000915,0.000183,0.000915,0.000915,0.000915,0.000915,0.002196,0.001098,0.000915,0.000000,0.000000,0.040554,0.042562,0.041406,0.040417,0.039065,0.035781,0.037312,0.034246,0.039410,0.035359,0.030973,0.032109,0.039396,0.034492,0.032549,0.034948,0.032474,0.027059,0.030026,0.032114,0.028897,0.032159,0.030430,0.028978,0.029767,0.022003,0.027274,0.022864,0.025528,0.025204,15.576961,16.481774,14.007312,14.418280,12.753856,13.889173,17.242488,13.589746,13.495727,12.928156,13.708664,13.898583,13.899275,11.749638,11.723288,13.708361,13.210319,10.414992,12.412482,13.006122,13.483764,12.463061,11.514613,9.069919,10.522812,10.448999,10.449995,8.566036,8.972785,9.991758,0.000967,0.001612,0.001612,0.001612,0.000000,0.001612,0.001290,0.001612,0.000322,0.001290,0.001612,0.001612,0.000322,0.001290,0.001612,0.003870,0.001935,0.000000,0.000000,0.001612,0.040188,0.042523,0.036139,0.037199,0.032905,0.035834,0.044485,0.035061,0.034819,0.033354,0.035368,0.035858,0.035860,0.030314,0.030246,0.035367,0.034082,0.026871,0.032024,0.033556,0.034788,0.032155,0.029708,0.023400,0.027149,0.026958,0.026961,0.022100,0.023150,0.025779
seq315,30.495301,36.117002,28.496307,26.142800,27.652066,30.427908,27.776504,29.104567,26.317246,24.710424,27.129675,26.614060,24.646923,24.756608,26.215363,25.704258,22.994611,23.211679,22.847047,21.418332,23.902742,25.728202,18.644497,22.824283,24.734540,21.709850,20.087815,19.633512,20.153384,21.684398,0.000328,0.000000,0.000328,0.000984,0.000328,0.001148,0.000164,0.000820,0.000984,0.001477,0.000492,0.000984,0.000164,0.000656,0.001148,0.000984,0.000492,0.000820,0.000000,0.000820,0.040026,0.047405,0.037403,0.034313,0.036294,0.039938,0.036458,0.038201,0.034542,0.032433,0.035609,0.034932,0.032350,0.032494,0.034409,0.033738,0.030181,0.030466,0.029988,0.028112,0.031373,0.033769,0.024472,0.029958,0.032465,0.028495,0.026366,0.025770,0.026452,0.028462,17.654797,18.712753,13.891336,14.583753,14.536441,14.271412,14.532136,13.935273,15.122423,14.829746,12.092201,13.319892,13.713423,14.884846,10.988880,13.439978,13.758962,12.291336,11.852006,11.936203,13.441320,11.971314,10.447334,12.014365,13.915717,9.586804,10.791909,11.011184,10.557317,10.840324,0.000617,0.002161,0.001852,0.000617,0.000000,0.001235,0.001852,0.002161,0.000309,0.001543,0.002778,0.001852,0.000926,0.000617,0.000309,0.001852,0.000926,0.000000,0.001543,0.001543,0.043600,0.046213,0.034306,0.036016,0.035899,0.035245,0.035888,0.034414,0.037346,0.036623,0.029863,0.032895,0.033867,0.036759,0.027138,0.033191,0.033979,0.030355,0.029270,0.029478,0.033195,0.029564,0.025801,0.029671,0.034366,0.023675,0.026652,0.027193,0.026072,0.026771
seq316,31.405867,28.765079,25.314289,31.913179,25.506261,28.583060,30.079611,26.983255,28.811016,27.562855,20.744283,25.944249,24.458694,25.820329,22.505810,20.188276,23.266568,20.819214,21.849382,22.304590,19.865733,16.876692,20.661497,19.121272,16.454276,20.398952,19.084155,19.188873,21.962156,19.111004,0.000349,0.000349,0.000524,0.000873,0.001223,0.000349,0.000000,0.001398,0.002096,0.001572,0.000524,0.001048,0.000000,0.000873,0.000175,0.000873,0.001048,0.000699,0.000000,0.000000,0.043890,0.040200,0.035377,0.044599,0.035646,0.039946,0.042037,0.037710,0.040264,0.038520,0.028991,0.036258,0.034182,0.036085,0.031452,0.028214,0.032516,0.029095,0.030535,0.031171,0.027763,0.023586,0.028875,0.026722,0.022995,0.028508,0.026671,0.026817,0.030693,0.026708,19.894386,17.027388,16.600260,21.344056,17.882747,17.710871,17.768610,15.825700,15.769151,15.963461,15.079048,16.807463,16.095035,16.935533,14.291833,12.709118,14.951671,12.278226,14.286101,15.575468,13.269054,13.574776,14.038789,12.637966,13.165928,12.752255,12.863342,12.418085,13.051228,13.017090,0.000537,0.000268,0.001611,0.000805,0.000537,0.001342,0.001342,0.000537,0.000000,0.002148,0.002416,0.003222,0.000805,0.001879,0.000000,0.001342,0.001611,0.000000,0.000000,0.001074,0.042730,0.036572,0.035655,0.045844,0.038409,0.038040,0.038164,0.033991,0.033870,0.034287,0.032387,0.036100,0.034570,0.036375,0.030697,0.027297,0.032114,0.026372,0.030684,0.033454,0.028500,0.029156,0.030153,0.027144,0.028278,0.027390,0.027628,0.026672,0.028032,0.027959
seq317,36.835151,34.576157,27.220999,28.172103,36.121206,27.840054,31.938510,26.774669,30.367058,27.326423,26.492127,28.556792,28.052748,23.974075,31.931308,27.247499,22.122660,31.089292,25.665306,22.039272,23.792713,24.324872,25.881712,25.466465,24.061798,24.053390,23.469745,22.407041,23.613985,20.900979,0.001064,0.000000,0.000760,0.001520,0.000152,0.000456,0.000000,0.000608,0.001672,0.001672,0.000304,0.000152,0.000304,0.000456,0.001064,0.000760,0.000760,0.000152,0.000000,0.000304,0.044794,0.042047,0.033103,0.034259,0.043926,0.033856,0.038840,0.032560,0.036929,0.033231,0.032216,0.034727,0.034114,0.029154,0.038831,0.033135,0.026903,0.037807,0.031211,0.026801,0.028934,0.029581,0.031474,0.030969,0.029261,0.029251,0.028541,0.027249,0.028716,0.025417,17.170535,16.986176,13.043764,13.784078,16.424100,12.957253,13.868794,13.462910,14.186479,12.731055,11.711866,14.760692,13.185462,11.649497,12.524305,14.220811,10.155089,13.851293,12.903039,11.441839,11.459059,11.184402,10.547366,12.823148,11.841860,10.011790,10.592320,10.146760,11.169908,8.689995,0.002247,0.002247,0.000321,0.001605,0.000000,0.000963,0.003209,0.000963,0.000000,0.001284,0.003530,0.003530,0.000642,0.000321,0.000642,0.001605,0.001605,0.000000,0.000642,0.000321,0.044085,0.043612,0.033490,0.035390,0.042169,0.033268,0.035608,0.034566,0.036424,0.032687,0.030070,0.037898,0.033854,0.029910,0.032156,0.036512,0.026073,0.035563,0.033128,0.029377,0.029421,0.028716,0.027080,0.032923,0.030404,0.025705,0.027196,0.026052,0.028679,0.022311
