Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq3126,29.633063,23.732955,27.716564,24.955409,26.333504,23.848994,25.563761,21.964028,20.724698,22.628077,22.028612,22.477122,23.960137,23.376552,23.680845,19.440900,20.952192,21.810863,21.218620,20.860540,18.240920,19.670470,18.906355,19.865502,17.516453,20.358383,18.766637,20.504382,18.010318,18.716433,0.001311,0.000000,0.000936,0.000936,0.000749,0.001124,0.000000,0.000749,0.001311,0.000936,0.000375,0.000749,0.000187,0.000187,0.000187,0.001311,0.001498,0.001498,0.000375,0.000562,0.044397,0.035557,0.041525,0.037388,0.039453,0.035731,0.038300,0.032907,0.031050,0.033902,0.033003,0.033675,0.035897,0.035023,0.035479,0.029127,0.031391,0.032677,0.031790,0.031253,0.027329,0.029470,0.028326,0.029763,0.026243,0.030501,0.028116,0.030720,0.026983,0.028041,17.037188,13.638810,17.718161,15.342023,16.808026,14.724824,14.792190,11.128502,12.756171,13.208848,14.482791,13.852655,13.559394,14.476993,13.827994,11.317469,11.510546,13.288286,11.241363,13.047052,10.368026,12.511044,10.663472,11.685452,10.886295,12.055857,11.086663,10.570319,9.814105,10.323678,0.002200,0.000314,0.001257,0.001571,0.000000,0.000314,0.001571,0.001886,0.000000,0.001257,0.001571,0.002200,0.000629,0.001257,0.000314,0.002200,0.002514,0.000629,0.000943,0.002514,0.042837,0.034292,0.044549,0.038575,0.042261,0.037023,0.037192,0.027980,0.032073,0.033211,0.036414,0.034830,0.034092,0.036400,0.034768,0.028456,0.028941,0.033411,0.028264,0.032804,0.026068,0.031457,0.026811,0.029381,0.027371,0.030312,0.027875,0.026577,0.024676,0.025957
seq3127,23.889795,21.175626,23.706363,22.605462,21.662596,22.221891,22.064924,21.661406,22.867315,21.351623,22.117077,18.539416,19.116016,20.075833,19.358264,18.852053,18.163927,16.591888,19.952652,16.448130,17.951787,15.141701,15.458288,15.438503,12.234628,14.714388,13.562849,14.273490,15.596968,14.074457,0.002190,0.000219,0.000657,0.000438,0.000657,0.001533,0.000657,0.000657,0.000219,0.001533,0.000219,0.001314,0.002190,0.000438,0.000876,0.001095,0.000657,0.001095,0.000000,0.000876,0.041848,0.037094,0.041527,0.039598,0.037947,0.038926,0.038651,0.037945,0.040057,0.037402,0.038743,0.032476,0.033486,0.035167,0.033910,0.033023,0.031818,0.029064,0.034951,0.028812,0.031446,0.026524,0.027079,0.027044,0.021432,0.025775,0.023758,0.025003,0.027321,0.024654,15.517317,16.121904,15.837253,14.140357,15.148102,15.567377,14.174516,13.772374,14.013413,14.348816,13.469313,12.534646,13.289519,13.184035,13.047247,12.708989,11.877923,12.122618,14.461936,12.787799,12.026869,11.515976,11.810990,12.228837,9.299946,9.641990,11.430352,11.400476,10.781633,9.285084,0.003144,0.001258,0.001887,0.000943,0.000314,0.000629,0.000629,0.002201,0.000943,0.000943,0.002201,0.000314,0.000314,0.000943,0.003144,0.001572,0.000943,0.000000,0.001258,0.001572,0.039033,0.040553,0.039837,0.035569,0.038104,0.039159,0.035655,0.034643,0.035250,0.036093,0.033881,0.031530,0.033429,0.033163,0.032819,0.031968,0.029878,0.030493,0.036378,0.032167,0.030253,0.028968,0.029710,0.030761,0.023393,0.024254,0.028752,0.028677,0.027120,0.023356
seq3128,32.235649,32.363972,32.931975,33.967013,25.606387,26.239925,28.733116,27.175858,31.633677,27.985190,25.289482,26.499705,26.198574,28.147939,25.227548,25.297682,27.910099,24.211777,22.741045,24.547223,19.441194,23.545601,22.825864,19.771694,25.463414,19.997025,17.255673,23.456690,18.143343,21.196685,0.000483,0.000161,0.000483,0.001772,0.000483,0.000644,0.000322,0.001128,0.000966,0.000322,0.000483,0.000644,0.000483,0.000644,0.000805,0.000805,0.000483,0.001289,0.000000,0.000483,0.041539,0.041704,0.042436,0.043770,0.032996,0.033813,0.037025,0.035019,0.040763,0.036061,0.032588,0.034147,0.033759,0.036271,0.032508,0.032598,0.035965,0.031199,0.029304,0.031631,0.025052,0.030341,0.029413,0.025478,0.032812,0.025768,0.022236,0.030226,0.023379,0.027314,14.924024,16.112839,16.483829,17.841082,14.777350,13.399740,14.263472,14.210038,17.358291,14.681211,13.444846,14.310027,13.069335,12.429876,14.003916,12.040454,12.790590,12.703083,11.495143,13.525733,10.920779,12.093002,11.315846,10.152796,12.128480,10.628772,8.835955,11.702477,9.578778,11.180097,0.000932,0.001553,0.001243,0.000932,0.000311,0.001243,0.003417,0.001243,0.000621,0.002174,0.000621,0.001864,0.000932,0.000932,0.000932,0.001553,0.000932,0.000000,0.000932,0.002485,0.037087,0.040042,0.040964,0.044336,0.036723,0.033299,0.035446,0.035313,0.043137,0.036484,0.033411,0.035562,0.032478,0.030889,0.034801,0.029921,0.031786,0.031568,0.028566,0.033613,0.027139,0.030052,0.028121,0.025230,0.030140,0.026413,0.021958,0.029082,0.023804,0.027783
seq3129,28.522028,31.142142,28.191648,28.904786,23.375571,27.052909,24.654138,26.385865,24.907951,25.590577,23.555483,26.736097,24.375402,25.965725,27.807931,22.422310,25.307047,25.240260,28.062476,21.173829,22.300712,27.904406,22.603473,23.756872,24.383222,21.534120,19.522907,21.143724,23.448490,19.947535,0.001323,0.000000,0.000331,0.001323,0.000992,0.000496,0.000992,0.000165,0.001323,0.001819,0.000331,0.000331,0.000496,0.000661,0.000165,0.000661,0.000496,0.000992,0.000000,0.000331,0.037732,0.041198,0.037295,0.038238,0.030923,0.035788,0.032615,0.034906,0.032951,0.033854,0.031161,0.035369,0.032246,0.034350,0.036787,0.029662,0.033478,0.033390,0.037124,0.028011,0.029501,0.036915,0.029902,0.031428,0.032256,0.028487,0.025827,0.027971,0.031020,0.026388,13.966944,14.347647,14.341395,14.376485,12.618410,13.630416,12.171617,12.536852,12.141785,13.385181,12.671303,12.336009,11.455900,12.443332,12.116128,10.341114,10.507561,11.156387,10.907280,9.928588,10.826349,12.600368,11.364262,9.322899,11.959438,8.476084,9.121601,9.713510,10.308383,9.867150,0.002771,0.000346,0.000693,0.000693,0.000000,0.001385,0.002771,0.001039,0.002078,0.000346,0.003809,0.002771,0.000693,0.002078,0.001039,0.001385,0.001039,0.000000,0.000693,0.002078,0.038696,0.039751,0.039733,0.039831,0.034960,0.037764,0.033722,0.034734,0.033639,0.037084,0.035106,0.034177,0.031739,0.034475,0.033568,0.028650,0.029112,0.030909,0.030219,0.027508,0.029995,0.034910,0.031485,0.025829,0.033134,0.023483,0.025272,0.026912,0.028560,0.027337
seq3130,24.470188,22.434856,23.390798,25.451351,28.115054,27.026861,24.686766,22.434557,24.588677,24.182931,20.398237,25.904849,24.412447,26.128548,20.871923,23.603176,24.288106,22.865202,22.406685,24.006426,24.820029,19.278640,20.342015,20.669213,19.367793,16.389912,15.973543,19.283483,17.300868,15.670211,0.000367,0.000184,0.000551,0.000918,0.000734,0.001102,0.000184,0.000184,0.001469,0.002387,0.000367,0.000918,0.000551,0.001102,0.000184,0.000918,0.000734,0.001285,0.000000,0.000551,0.035945,0.032955,0.034360,0.037386,0.041299,0.039701,0.036263,0.032955,0.036119,0.035523,0.029964,0.038053,0.035860,0.038381,0.030660,0.034672,0.035678,0.033588,0.032914,0.035264,0.036459,0.028319,0.029881,0.030362,0.028450,0.024076,0.023464,0.028326,0.025414,0.023019,14.153402,14.304597,14.162964,14.797599,16.286165,16.709421,16.854256,15.817718,16.021092,14.022845,13.488156,13.307972,14.767918,15.152342,13.115630,14.462802,13.822477,13.525733,14.883375,13.915457,15.203937,11.388037,12.100206,13.184402,12.201731,10.551412,9.635544,10.759546,9.578410,9.434527,0.000599,0.000299,0.001497,0.000898,0.000299,0.001796,0.001497,0.001796,0.000299,0.000299,0.003891,0.002395,0.000599,0.001197,0.000898,0.001497,0.001197,0.000000,0.000898,0.002095,0.033891,0.034254,0.033914,0.035434,0.038999,0.040012,0.040359,0.037877,0.038364,0.033579,0.032298,0.031867,0.035363,0.036284,0.031406,0.034632,0.033099,0.032388,0.035639,0.033322,0.036407,0.027270,0.028975,0.031571,0.029218,0.025266,0.023073,0.025765,0.022936,0.022592
seq3131,29.704102,30.365684,30.667152,30.198969,27.516535,24.734137,27.696371,24.475865,24.819025,26.043517,25.182974,25.017133,26.535835,24.544017,28.342992,23.203857,21.599126,23.473796,25.107822,24.050846,20.023644,22.958280,24.150504,24.402588,20.336481,23.273411,18.782331,19.505791,24.117923,20.591595,0.000665,0.000832,0.001331,0.000832,0.000499,0.001497,0.000166,0.000333,0.000499,0.000665,0.000499,0.000333,0.000499,0.000333,0.000832,0.001164,0.000333,0.001331,0.000499,0.000166,0.039531,0.040411,0.040812,0.040189,0.036619,0.032916,0.036859,0.032573,0.033029,0.034659,0.033514,0.033293,0.035314,0.032663,0.037719,0.030880,0.028744,0.031239,0.033414,0.032007,0.026648,0.030553,0.032140,0.032475,0.027064,0.030972,0.024996,0.025958,0.032096,0.027403,21.990525,20.497415,21.657134,19.717858,21.324132,21.078832,20.921622,16.813607,17.421612,18.308037,18.527550,18.599329,18.606036,16.125408,20.498540,18.617631,15.423299,17.929302,15.995392,16.983386,14.671303,16.438572,15.859578,16.472623,13.748837,15.007961,14.858432,14.138540,14.863039,13.852634,0.000931,0.001164,0.000466,0.001862,0.001164,0.000466,0.001164,0.002095,0.000233,0.000466,0.000931,0.000698,0.000698,0.000698,0.000698,0.001630,0.000466,0.000698,0.000233,0.001862,0.040955,0.038174,0.040334,0.036722,0.039714,0.039257,0.038964,0.031313,0.032446,0.034096,0.034505,0.034639,0.034651,0.030032,0.038176,0.034673,0.028724,0.033391,0.029789,0.031629,0.027324,0.030615,0.029537,0.030678,0.025606,0.027950,0.027672,0.026331,0.027681,0.025799
seq3132,30.273516,27.065478,23.259746,27.197335,25.081086,25.790362,24.193064,22.134735,27.295185,22.634574,20.036516,24.628351,21.313676,23.599193,23.326745,22.637642,24.774879,20.387367,21.778718,23.116451,17.775977,19.766624,18.743189,18.667331,20.163903,17.182059,18.082055,17.598272,17.507872,16.984043,0.001300,0.000000,0.000743,0.000929,0.000557,0.001857,0.000186,0.001300,0.000929,0.001114,0.000557,0.000186,0.000000,0.001114,0.000557,0.001114,0.001114,0.001114,0.000000,0.000186,0.044983,0.040216,0.034561,0.040412,0.037268,0.038322,0.035948,0.032890,0.040558,0.033633,0.029772,0.036595,0.031670,0.035066,0.034661,0.033637,0.036813,0.030293,0.032361,0.034349,0.026413,0.029371,0.027850,0.027738,0.029961,0.025531,0.026868,0.026149,0.026015,0.025236,14.840541,15.087528,14.083894,15.288783,13.639048,14.332850,13.465527,14.290492,13.868188,12.605408,12.818237,13.598204,14.269292,12.964976,13.312342,13.157772,13.678161,13.191260,12.959849,13.341136,11.039676,11.141612,11.839502,11.028145,11.314029,10.503277,10.517166,9.665765,10.928156,9.930449,0.002228,0.000955,0.000318,0.001273,0.000000,0.001910,0.001592,0.003183,0.000318,0.002228,0.001910,0.001592,0.000955,0.000955,0.000000,0.001910,0.001910,0.000000,0.000318,0.001910,0.037791,0.038420,0.035864,0.038932,0.034731,0.036498,0.034289,0.036390,0.035315,0.032099,0.032641,0.034627,0.036336,0.033015,0.033899,0.033506,0.034831,0.033591,0.033002,0.033973,0.028112,0.028372,0.030149,0.028083,0.028811,0.026746,0.026782,0.024614,0.027828,0.025288
seq3133,24.351772,25.791081,22.664512,19.467854,20.643564,25.456385,19.918808,22.326040,20.420815,21.398859,20.846507,17.380419,21.562632,19.187421,17.779855,15.695088,17.187267,16.962771,14.162107,15.863956,15.328472,17.211291,12.519232,14.621627,15.061905,16.414634,13.783454,14.485492,15.958422,14.705812,0.003800,0.000000,0.000224,0.000447,0.000447,0.001341,0.000671,0.000224,0.001118,0.001788,0.000447,0.000447,0.000224,0.000447,0.000447,0.002236,0.002012,0.000447,0.000447,0.000671,0.043551,0.046125,0.040533,0.034816,0.036919,0.045526,0.035623,0.039928,0.036521,0.038270,0.037282,0.031083,0.038563,0.034315,0.031798,0.028069,0.030738,0.030336,0.025328,0.028371,0.027413,0.030781,0.022389,0.026149,0.026937,0.029356,0.024650,0.025906,0.028540,0.026300,15.082315,15.032710,15.018410,13.084283,12.014992,14.901244,11.500314,15.556128,11.904100,12.707042,12.386198,11.908102,13.246360,11.616420,13.097761,10.286966,10.678486,10.708794,10.576723,10.941504,9.799070,11.225809,8.625765,10.546436,9.872169,10.365625,9.542304,9.601471,10.052136,8.607701,0.005895,0.000694,0.000694,0.000347,0.000000,0.000694,0.000694,0.002081,0.001040,0.000347,0.002774,0.001734,0.000694,0.000694,0.000347,0.003468,0.003121,0.000694,0.001040,0.000694,0.041839,0.041701,0.041661,0.036296,0.033330,0.041336,0.031902,0.043153,0.033022,0.035250,0.034360,0.033033,0.036746,0.032224,0.036333,0.028536,0.029622,0.029706,0.029340,0.030352,0.027183,0.031141,0.023928,0.029256,0.027386,0.028754,0.026471,0.026635,0.027885,0.023878
seq3134,26.743842,26.136009,21.699141,27.560644,28.600450,24.929074,29.236609,29.720516,24.740638,24.066954,25.252405,18.248963,23.013693,22.427445,21.932941,21.793316,23.015743,23.441636,23.840153,21.925718,22.058380,20.834397,19.734636,18.896512,18.651367,15.823279,16.020687,17.836654,14.710280,14.826483,0.001476,0.000184,0.000553,0.001107,0.001107,0.000738,0.000184,0.001107,0.000553,0.001291,0.000369,0.000922,0.000553,0.000553,0.000553,0.001107,0.001107,0.000553,0.000369,0.000369,0.039462,0.038565,0.032018,0.040667,0.042201,0.036784,0.043140,0.043854,0.036506,0.035512,0.037261,0.026927,0.033958,0.033093,0.032363,0.032157,0.033961,0.034589,0.035177,0.032352,0.032548,0.030742,0.029119,0.027883,0.027521,0.023348,0.023639,0.026319,0.021706,0.021877,17.037080,19.481428,14.195176,19.049865,18.250600,17.051401,19.586652,18.266825,16.201341,14.712537,13.074267,11.671974,14.555760,14.451898,12.632407,14.519827,14.542931,14.293889,15.040995,12.912472,13.588426,13.076690,12.691487,11.942693,11.217112,11.560281,11.884500,11.646144,10.041449,8.754440,0.002283,0.000856,0.001427,0.000856,0.000285,0.000856,0.001713,0.001142,0.000285,0.001713,0.001998,0.000856,0.000571,0.001713,0.000856,0.001713,0.001713,0.000571,0.000571,0.000856,0.038903,0.044485,0.032414,0.043500,0.041674,0.038936,0.044725,0.041712,0.036995,0.033595,0.029855,0.026652,0.033237,0.033000,0.028846,0.033155,0.033208,0.032639,0.034345,0.029485,0.031029,0.029860,0.028980,0.027271,0.025614,0.026397,0.027138,0.026593,0.022929,0.019990
seq3135,20.508864,23.712778,19.381559,20.321691,21.598549,21.168014,20.941155,19.326355,20.430124,19.854811,18.200118,20.458606,20.079225,17.451390,17.574221,18.931122,17.167123,16.864215,16.048811,18.050109,16.327541,16.871180,16.371876,15.442981,16.701515,14.845023,16.459572,14.797534,11.674410,12.054438,0.002957,0.000455,0.001365,0.000227,0.000682,0.001592,0.000227,0.000682,0.000000,0.001819,0.000227,0.000227,0.000682,0.000682,0.000910,0.002047,0.002274,0.000455,0.000000,0.000682,0.037315,0.043144,0.035264,0.036974,0.039298,0.038514,0.038102,0.035163,0.037172,0.036125,0.033114,0.037224,0.036533,0.031752,0.031976,0.034444,0.031235,0.030684,0.029200,0.032841,0.029707,0.030696,0.029788,0.028098,0.030388,0.027010,0.029947,0.026923,0.021241,0.021933,15.959329,17.100681,14.787518,16.172785,17.157880,16.245495,16.078010,13.839221,15.264273,14.658908,13.733369,16.156193,14.899016,13.071823,14.122747,13.679719,13.312169,12.842488,13.213824,14.474592,12.009410,10.907453,13.919827,13.180919,10.845819,11.269508,11.858496,11.599524,9.595154,10.683916,0.003845,0.001183,0.000296,0.001775,0.000592,0.000887,0.000296,0.002070,0.000296,0.000887,0.002366,0.000000,0.000296,0.000887,0.000887,0.002662,0.002958,0.000000,0.000887,0.000592,0.037761,0.040462,0.034988,0.038266,0.040597,0.038438,0.038042,0.032745,0.036116,0.034684,0.032494,0.038227,0.035252,0.030929,0.033416,0.032367,0.031498,0.030386,0.031265,0.034248,0.028415,0.025808,0.032935,0.031187,0.025662,0.026665,0.028058,0.027445,0.022703,0.025279
seq3136,28.626531,29.055598,29.221011,27.629612,27.016788,24.869282,24.316780,23.706542,22.714728,26.619734,23.989108,23.430079,22.262419,23.104266,23.080797,17.946081,21.979590,19.545216,20.074286,21.809336,18.858396,21.932592,21.107364,18.510220,19.261717,20.828707,17.044747,17.995380,16.994325,15.778985,0.001288,0.000000,0.000552,0.000552,0.000368,0.001840,0.000368,0.001472,0.000736,0.001104,0.000736,0.000736,0.000552,0.000368,0.000920,0.000736,0.000552,0.001656,0.000000,0.000184,0.042141,0.042772,0.043016,0.040673,0.039771,0.036610,0.035796,0.034898,0.033438,0.039186,0.035314,0.034491,0.032772,0.034011,0.033977,0.026418,0.032356,0.028772,0.029551,0.032105,0.027761,0.032287,0.031072,0.027249,0.028355,0.030662,0.025091,0.026491,0.025017,0.023228,16.384813,17.685127,16.620184,15.593683,16.494365,14.764413,13.613975,10.490946,13.108469,14.092158,12.914072,13.904597,13.549724,12.660119,13.680260,9.991996,11.873056,10.595998,11.476214,12.964413,11.686663,10.995284,11.480736,9.091011,10.343883,10.285863,9.559762,11.571379,10.277988,8.470135,0.002266,0.001618,0.001295,0.000971,0.000000,0.000647,0.000971,0.003236,0.000647,0.002589,0.001942,0.001295,0.001295,0.000647,0.000971,0.001295,0.000971,0.000000,0.000324,0.002913,0.042423,0.045790,0.043033,0.040375,0.042707,0.038228,0.035249,0.027163,0.033940,0.036487,0.033437,0.036002,0.035083,0.032779,0.035421,0.025871,0.030742,0.027435,0.029714,0.033567,0.030259,0.028469,0.029726,0.023538,0.026782,0.026632,0.024752,0.029960,0.026612,0.021931
seq3137,32.902012,29.637842,29.876849,30.314064,30.383707,26.984923,28.250656,27.181060,22.739717,28.978481,23.825398,26.172886,27.825799,26.017752,26.030465,24.132198,25.404049,21.808254,24.677979,21.786982,21.911023,20.354701,23.619728,22.606413,23.792640,18.078169,20.960479,18.097454,20.222134,19.367683,0.000663,0.000166,0.000332,0.000995,0.000663,0.000497,0.000663,0.000166,0.000332,0.001990,0.000497,0.000497,0.000829,0.000332,0.001161,0.000829,0.000829,0.000663,0.000663,0.000497,0.043640,0.039311,0.039628,0.040207,0.040300,0.035792,0.037471,0.036052,0.030161,0.038436,0.031601,0.034715,0.036907,0.034509,0.034526,0.032008,0.033695,0.028926,0.032732,0.028897,0.029062,0.026998,0.031328,0.029984,0.031558,0.023978,0.027801,0.024004,0.026822,0.025689,16.370016,15.988383,17.956690,16.691487,14.464381,14.321817,15.904402,16.490817,13.521190,16.640476,13.746912,14.299924,15.165387,14.182326,13.946869,13.655511,13.633640,12.840671,14.754570,13.072082,11.834700,11.780357,11.735771,13.221915,13.135251,10.349616,11.395976,11.476820,10.749789,9.064229,0.001184,0.002072,0.000888,0.000592,0.000296,0.000592,0.001776,0.000888,0.001184,0.000296,0.003551,0.000592,0.000888,0.001184,0.001480,0.001480,0.001480,0.001184,0.000888,0.001184,0.038756,0.037852,0.042512,0.039517,0.034244,0.033906,0.037653,0.039042,0.032011,0.039396,0.032545,0.033855,0.035904,0.033576,0.033019,0.032329,0.032277,0.030400,0.034931,0.030948,0.028018,0.027890,0.027784,0.031302,0.031097,0.024502,0.026980,0.027171,0.025450,0.021459
seq3138,25.445660,23.270566,21.556550,23.362939,22.277668,22.381519,26.273281,21.572974,24.178884,21.491312,20.539935,23.136026,20.101633,20.190524,20.040588,21.399953,17.715730,20.054170,20.104540,18.354188,19.745240,21.631956,17.906979,19.101070,19.257546,16.752299,15.704466,14.870979,16.634964,16.548739,0.002212,0.000000,0.001005,0.000201,0.000804,0.001005,0.000402,0.000402,0.000603,0.000804,0.000402,0.000804,0.000603,0.000201,0.000804,0.001609,0.002011,0.001609,0.000000,0.000603,0.040936,0.037436,0.034679,0.037585,0.035839,0.036006,0.042267,0.034705,0.038898,0.034574,0.033044,0.037220,0.032338,0.032481,0.032240,0.034427,0.028500,0.032262,0.032343,0.029527,0.031765,0.034800,0.028808,0.030729,0.030980,0.026950,0.025264,0.023924,0.026761,0.026623,15.360562,14.138129,12.429962,15.359308,11.030957,12.485084,15.405300,12.368761,14.304143,12.638637,10.766771,13.619557,12.343018,11.180768,12.751714,11.316279,10.182780,11.940465,10.473164,10.706371,10.824078,10.004997,10.991260,9.701720,10.460292,10.850925,7.510784,9.014646,8.375857,9.641493,0.003839,0.001396,0.001396,0.001745,0.000000,0.000349,0.000349,0.001745,0.000698,0.000698,0.001396,0.001047,0.000698,0.001396,0.001047,0.002792,0.003490,0.000000,0.001047,0.002792,0.042885,0.039472,0.034703,0.042882,0.030797,0.034857,0.043010,0.034532,0.039936,0.035286,0.030060,0.038025,0.034461,0.031216,0.035602,0.031594,0.028429,0.033337,0.029240,0.029891,0.030220,0.027933,0.030687,0.027086,0.029204,0.030295,0.020969,0.025168,0.023385,0.026918
seq3139,25.593313,24.056158,25.466752,27.963913,26.380606,28.993715,28.437930,26.900766,27.444499,25.282192,20.553457,22.046472,17.851062,20.853578,22.016401,21.250392,23.300465,24.542171,22.678535,24.487335,22.036485,21.180610,21.307937,17.379797,18.730951,17.091348,15.306329,18.629529,18.723882,20.366415,0.001092,0.000182,0.000546,0.000364,0.000364,0.000182,0.000728,0.000364,0.000910,0.001820,0.000364,0.000000,0.000910,0.000546,0.001456,0.002548,0.001820,0.000182,0.000000,0.000182,0.037262,0.035024,0.037077,0.040713,0.038408,0.042212,0.041403,0.039165,0.039957,0.036809,0.029924,0.032098,0.025990,0.030361,0.032054,0.030939,0.033924,0.035731,0.033018,0.035651,0.032083,0.030837,0.031023,0.025304,0.027271,0.024884,0.022285,0.027123,0.027260,0.029652,13.257285,13.191109,13.943018,13.402596,13.779600,14.914505,13.972915,14.847096,13.938475,12.134927,11.398140,12.842098,11.634851,10.689021,11.945484,11.642661,12.947799,13.270114,11.877902,11.264056,10.889584,11.522942,10.901655,9.951390,9.876128,9.862910,9.633661,8.628664,9.637339,9.165170,0.002044,0.002725,0.000000,0.001022,0.000341,0.001022,0.000681,0.000341,0.001363,0.000681,0.003406,0.001703,0.000681,0.000681,0.001703,0.004769,0.003406,0.000000,0.000341,0.000341,0.036127,0.035947,0.037996,0.036523,0.037550,0.040643,0.038077,0.040459,0.037983,0.033069,0.031061,0.034996,0.031706,0.029128,0.032552,0.031727,0.035284,0.036162,0.032368,0.030695,0.029675,0.031401,0.029708,0.027118,0.026913,0.026877,0.026252,0.023514,0.026262,0.024976
seq3140,28.799176,26.715407,23.428904,29.545789,26.803348,24.112224,24.003505,25.005676,26.625692,25.369279,23.260814,24.022499,21.276769,18.129118,22.815136,21.946603,22.856990,21.645035,18.993217,22.618826,14.812320,18.987415,22.720973,16.897156,19.491899,17.327421,14.144668,17.118789,16.198694,16.167613,0.001133,0.000567,0.001511,0.000567,0.000755,0.001700,0.000378,0.001133,0.000567,0.001133,0.000378,0.000567,0.000378,0.000567,0.000378,0.000378,0.001511,0.001322,0.000000,0.000189,0.043514,0.040365,0.035400,0.044642,0.040498,0.036432,0.036268,0.037782,0.040230,0.038331,0.035146,0.036296,0.032148,0.027392,0.034472,0.033160,0.034535,0.032704,0.028698,0.034176,0.022380,0.028689,0.034330,0.025531,0.029451,0.026181,0.021372,0.025865,0.024475,0.024428,19.981266,18.677707,18.385657,18.246425,16.107972,17.782693,15.325516,18.347215,17.664619,15.572980,18.134083,15.586760,16.936744,12.003569,17.746479,16.462888,14.220379,15.376333,12.560952,16.094040,12.479178,14.684197,16.811509,11.922055,14.291898,12.379513,11.485452,12.962531,14.308707,13.705679,0.001575,0.000525,0.000787,0.002100,0.000787,0.000787,0.000787,0.002362,0.000525,0.001575,0.001575,0.000787,0.000525,0.001050,0.000525,0.000525,0.002100,0.000000,0.000262,0.001837,0.041956,0.039219,0.038605,0.038313,0.033823,0.037339,0.032180,0.038525,0.037091,0.032700,0.038077,0.032728,0.035563,0.025205,0.037263,0.034568,0.029859,0.032287,0.026375,0.033794,0.026203,0.030833,0.035300,0.025033,0.030010,0.025994,0.024117,0.027218,0.030045,0.028779
