Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq2194,27.199213,31.669778,29.651727,24.039215,27.788470,31.138968,26.663694,26.267514,30.502174,31.506979,31.183179,25.885728,28.270706,27.270434,24.870082,24.774413,26.692422,23.392842,20.512728,20.717345,23.986378,22.803843,19.459954,18.603160,22.582427,21.208425,19.707161,15.761340,19.964689,16.244923,0.001166,0.000333,0.000833,0.001000,0.000833,0.000666,0.000167,0.000333,0.000333,0.003165,0.000167,0.000167,0.000666,0.000333,0.001499,0.000000,0.000666,0.000833,0.000000,0.000167,0.036250,0.042208,0.039519,0.032039,0.037035,0.041501,0.035536,0.035008,0.040652,0.041991,0.041560,0.034500,0.037678,0.036345,0.033146,0.033018,0.035575,0.031177,0.027339,0.027611,0.031968,0.030392,0.025936,0.024794,0.030097,0.028266,0.026265,0.021006,0.026608,0.021651,16.855727,20.057480,17.676409,17.077080,16.303321,18.193748,16.247463,16.569086,15.090925,15.108578,17.087074,14.602639,14.925560,14.967182,13.882401,13.911628,13.673770,12.731985,11.886901,13.638313,14.528199,12.034570,11.705484,11.369021,12.352169,12.133802,10.460357,10.190698,10.816917,9.467366,0.002009,0.002583,0.000287,0.001435,0.000574,0.000574,0.001722,0.001148,0.000287,0.000574,0.005453,0.000574,0.000287,0.001435,0.001148,0.000000,0.001148,0.000000,0.000287,0.001435,0.038700,0.046051,0.040584,0.039208,0.037432,0.041772,0.037304,0.038042,0.034648,0.034689,0.039231,0.033527,0.034269,0.034364,0.031874,0.031941,0.031395,0.029232,0.027292,0.031313,0.033356,0.027631,0.026875,0.026103,0.028360,0.027859,0.024017,0.023398,0.024835,0.021737
seq2195,26.722448,29.128976,26.859658,25.758026,25.713556,22.218710,25.354531,24.952983,24.931102,20.961589,23.799061,21.167216,21.282221,25.217576,21.864184,21.712195,20.266042,21.598230,20.707243,17.274161,19.816733,22.320484,18.984731,18.509927,20.804874,17.041340,16.857253,16.270703,18.332719,15.076830,0.001701,0.000756,0.001701,0.001134,0.000189,0.001134,0.000000,0.001134,0.000567,0.001323,0.000189,0.000378,0.000378,0.000756,0.000189,0.000945,0.001134,0.000756,0.000000,0.000756,0.040396,0.044034,0.040604,0.038939,0.038871,0.033588,0.038329,0.037722,0.037688,0.031688,0.035977,0.031999,0.032172,0.038122,0.033052,0.032822,0.030636,0.032650,0.031303,0.026113,0.029957,0.033742,0.028699,0.027982,0.031451,0.025761,0.025483,0.024596,0.027714,0.022792,18.801839,19.967788,21.052677,19.674332,17.748621,17.464294,18.622975,17.447723,19.061309,16.979340,17.264100,15.980660,14.886728,19.402920,16.107582,18.085884,15.508253,15.168675,14.558659,16.283029,14.184511,16.402315,12.721990,15.191001,16.026479,15.041125,13.033229,12.688567,14.532872,13.809454,0.002233,0.000248,0.000496,0.002233,0.000993,0.000993,0.001489,0.001489,0.000000,0.001489,0.001737,0.000744,0.000248,0.000248,0.000496,0.001241,0.001489,0.000000,0.000993,0.000993,0.037328,0.039642,0.041796,0.039060,0.035237,0.034672,0.036972,0.034639,0.037843,0.033709,0.034275,0.031727,0.029555,0.038521,0.031979,0.035906,0.030789,0.030115,0.028903,0.032327,0.028161,0.032564,0.025257,0.030159,0.031818,0.029861,0.025875,0.025191,0.028852,0.027416
seq2196,27.856825,28.716834,25.532214,24.895590,23.386813,26.429755,24.082960,26.378036,24.629881,24.441549,26.228564,24.794762,24.311922,22.050244,19.803052,21.231528,23.066904,21.020492,19.671516,20.717081,15.960429,18.498827,21.436844,13.694206,16.830830,21.275606,17.230209,12.901064,16.319139,16.270686,0.001895,0.000000,0.001137,0.000758,0.000568,0.001516,0.000189,0.000947,0.000758,0.001326,0.000189,0.000568,0.000947,0.000189,0.000189,0.000568,0.000947,0.000947,0.000189,0.001326,0.042229,0.043532,0.038705,0.037740,0.035453,0.040065,0.036508,0.039987,0.037337,0.037051,0.039760,0.037587,0.036855,0.033426,0.030020,0.032185,0.034968,0.031865,0.029820,0.031405,0.024195,0.028043,0.032497,0.020759,0.025514,0.032252,0.026120,0.019557,0.024739,0.024665,20.691422,18.402769,14.215706,17.051682,14.886295,16.052180,15.675111,16.203678,14.810427,13.716495,18.072861,13.092266,14.844997,13.890427,11.963959,13.392580,15.124824,11.628902,11.149356,14.642271,11.212050,10.871239,14.409865,9.983148,10.901612,14.105679,10.146760,8.927074,11.416896,9.602142,0.002969,0.000297,0.000891,0.001781,0.000000,0.000297,0.001187,0.002375,0.000297,0.001484,0.002078,0.001187,0.000297,0.000891,0.001484,0.000891,0.001484,0.000297,0.002078,0.001484,0.049138,0.043703,0.033760,0.040495,0.035352,0.038121,0.037226,0.038481,0.035172,0.032574,0.042920,0.031092,0.035254,0.032987,0.028412,0.031805,0.035919,0.027617,0.026478,0.034773,0.026627,0.025817,0.034221,0.023708,0.025889,0.033498,0.024097,0.021200,0.027113,0.022803
seq2197,30.534822,25.087877,28.016526,27.281695,21.150354,25.273898,23.232627,25.526422,23.102453,25.455979,24.232932,27.993216,25.732955,20.370262,22.770744,22.623432,25.267190,23.755483,22.968369,22.284082,19.521069,22.431886,18.237995,20.724419,16.642805,18.382941,21.948176,13.305574,17.948109,14.867560,0.003095,0.000000,0.000546,0.000910,0.000910,0.001638,0.000364,0.000182,0.000182,0.000364,0.000364,0.000182,0.001638,0.000182,0.001274,0.000364,0.001092,0.001092,0.000000,0.000182,0.044468,0.036535,0.040800,0.039730,0.030801,0.036806,0.033834,0.037174,0.033644,0.037072,0.035290,0.040767,0.037475,0.029665,0.033161,0.032946,0.036797,0.034595,0.033449,0.032452,0.028429,0.032668,0.026560,0.030181,0.024237,0.026771,0.031963,0.019377,0.026138,0.021652,13.438486,11.749832,14.390265,12.737047,10.341157,11.553142,11.638053,12.243526,12.527355,11.217610,11.697718,12.601103,12.575295,11.686728,10.021763,8.898194,11.217739,10.808459,11.535425,10.683807,9.204089,10.524543,9.086988,10.865008,9.142931,8.294256,9.565668,7.836106,10.521298,8.869356,0.006297,0.002593,0.000370,0.001111,0.000000,0.000370,0.001852,0.003334,0.000741,0.000370,0.000741,0.000370,0.000741,0.001852,0.003334,0.000741,0.002222,0.000000,0.000370,0.002222,0.039821,0.034817,0.042641,0.037742,0.030643,0.034234,0.034486,0.036280,0.037121,0.033240,0.034663,0.037340,0.037263,0.034630,0.029696,0.026367,0.033240,0.032028,0.034182,0.031658,0.027274,0.031186,0.026927,0.032195,0.027092,0.024578,0.028345,0.023220,0.031177,0.026282
seq2198,26.778337,26.518222,24.080565,28.058596,28.481099,26.080864,30.656773,30.382491,24.133483,26.735562,22.887190,24.723366,23.880212,17.543201,22.681092,19.511139,20.701489,22.788638,22.171064,17.601677,24.562333,20.723344,18.901628,20.164380,18.308084,17.987171,20.691344,16.344300,15.719518,19.455284,0.001995,0.000000,0.000544,0.000363,0.000725,0.000907,0.000181,0.001088,0.000363,0.001632,0.000181,0.000363,0.001269,0.001451,0.001451,0.001088,0.000000,0.000544,0.000181,0.000181,0.038851,0.038474,0.034937,0.040709,0.041322,0.037839,0.044478,0.044080,0.035014,0.038789,0.033206,0.035870,0.034647,0.025453,0.032907,0.028308,0.030035,0.033063,0.032167,0.025537,0.035636,0.030066,0.027423,0.029255,0.026562,0.026097,0.030020,0.023713,0.022807,0.028227,15.576571,14.906436,13.966814,16.050384,16.077274,14.200541,15.594029,14.313121,14.804565,14.299275,11.968783,13.880519,13.088935,10.730189,14.733088,12.330146,11.980530,12.138064,12.633142,10.447550,12.417674,9.801752,11.270200,11.100898,10.962077,11.787020,11.089713,8.680584,10.782261,10.566014,0.003506,0.002550,0.000637,0.000956,0.000000,0.002550,0.000637,0.001594,0.000319,0.001912,0.002869,0.000637,0.000319,0.001275,0.002231,0.001912,0.000000,0.000319,0.000319,0.000956,0.039718,0.038009,0.035613,0.040926,0.040995,0.036209,0.039763,0.036496,0.037750,0.036461,0.030519,0.035393,0.033375,0.027360,0.037567,0.031440,0.030549,0.030950,0.032213,0.026640,0.031663,0.024993,0.028737,0.028306,0.027952,0.030055,0.028277,0.022134,0.027493,0.026942
seq2199,27.678761,34.354791,30.131196,30.174679,37.780857,28.103951,27.758538,31.621694,30.095285,24.607505,30.383443,31.795317,24.682964,23.527483,23.043182,21.588773,23.148568,29.853841,24.684707,24.894359,22.115863,26.377219,21.251009,23.046113,20.188548,21.970726,22.969840,23.168045,20.588082,19.424140,0.001422,0.000000,0.000000,0.002370,0.000158,0.000474,0.000000,0.000632,0.000632,0.000790,0.000632,0.000632,0.000158,0.000316,0.001106,0.001264,0.000316,0.001106,0.000158,0.000474,0.034992,0.043432,0.038092,0.038147,0.047763,0.035529,0.035093,0.039976,0.038047,0.031109,0.038411,0.040196,0.031204,0.029744,0.029131,0.027293,0.029265,0.037741,0.031207,0.031472,0.027959,0.033346,0.026866,0.029135,0.025523,0.027776,0.029039,0.029289,0.026028,0.024556,14.684954,17.208999,13.048329,15.302585,15.839611,15.500595,14.014970,15.336138,16.402531,12.164283,13.440454,15.560260,11.320043,12.759113,12.716214,11.085646,11.687377,13.470546,13.687853,12.207117,10.727463,13.176268,12.205214,10.841774,10.869421,10.295230,11.191844,10.589941,10.380595,9.386414,0.002833,0.002203,0.001259,0.000000,0.000000,0.000630,0.004722,0.000944,0.000000,0.001259,0.001574,0.001259,0.001259,0.000315,0.000315,0.002518,0.000630,0.000315,0.000944,0.002203,0.036980,0.043336,0.032859,0.038536,0.039888,0.039034,0.035293,0.038620,0.041306,0.030633,0.033846,0.039185,0.028507,0.032131,0.032023,0.027916,0.029432,0.033922,0.034469,0.030741,0.027014,0.033181,0.030736,0.027302,0.027372,0.025926,0.028184,0.026668,0.026141,0.023637
seq2200,25.789554,23.413700,23.434922,23.117938,20.483615,23.488982,18.200501,20.819870,21.188010,20.336334,21.542891,18.485026,21.942112,18.532689,21.349180,19.669507,15.932455,19.310870,18.689012,17.747016,16.464134,16.547969,17.008287,14.763218,17.308759,15.056263,17.331595,15.616494,14.964712,12.425575,0.001936,0.000215,0.001076,0.000000,0.001076,0.001506,0.000000,0.001076,0.000430,0.002152,0.000215,0.000215,0.001076,0.000861,0.000861,0.001291,0.000861,0.001721,0.000000,0.000645,0.044391,0.040302,0.040338,0.039793,0.035258,0.040431,0.031328,0.035837,0.036471,0.035005,0.037081,0.031818,0.037769,0.031900,0.036748,0.033857,0.027424,0.033240,0.032169,0.030548,0.028339,0.028484,0.029276,0.025412,0.029793,0.025916,0.029833,0.026880,0.025759,0.021388,19.037750,18.754267,15.900530,16.112277,15.534559,16.623018,16.283115,13.988924,15.819989,13.425700,15.095078,14.075500,15.578713,13.629054,14.520519,14.294732,11.775663,12.457826,16.174083,11.319957,10.629767,11.102715,14.162423,12.750763,11.324262,11.279957,12.297436,10.572893,11.097999,8.682488,0.002651,0.001178,0.000295,0.001473,0.000295,0.001178,0.000000,0.002062,0.000000,0.001473,0.002946,0.000589,0.000295,0.001473,0.001473,0.001768,0.001178,0.000000,0.000884,0.002357,0.044868,0.044200,0.037475,0.037974,0.036612,0.039177,0.038376,0.032969,0.037285,0.031642,0.035576,0.033173,0.036716,0.032121,0.034222,0.033690,0.027753,0.029361,0.038119,0.026679,0.025052,0.026167,0.033378,0.030051,0.026689,0.026585,0.028983,0.024918,0.026156,0.020463
seq2201,31.009860,32.452603,26.756672,25.975183,33.952371,27.665140,29.234744,34.403732,27.480601,21.617743,27.339715,27.137123,25.672588,27.361110,26.789525,21.449076,26.456301,26.173137,20.801432,21.847343,25.368028,20.752515,20.635549,24.363360,22.664613,17.506836,23.080070,22.582994,19.454929,17.398598,0.000490,0.000327,0.000817,0.000327,0.000653,0.002123,0.000000,0.000327,0.000817,0.001143,0.000163,0.000000,0.001143,0.000490,0.001633,0.001143,0.000817,0.000327,0.000000,0.000327,0.040515,0.042400,0.034959,0.033937,0.044360,0.036145,0.038196,0.044950,0.035904,0.028244,0.035720,0.035456,0.033542,0.035748,0.035001,0.028024,0.034566,0.034196,0.027178,0.028544,0.033144,0.027114,0.026961,0.031832,0.029612,0.022873,0.030155,0.029505,0.025419,0.022732,17.968761,18.594310,15.192948,14.876604,17.803332,13.936766,15.462044,18.095446,16.047161,13.068253,16.665549,15.007507,13.016701,15.354310,15.722315,12.099513,13.024511,14.612439,12.500249,13.337631,14.196106,12.726512,10.911650,13.137242,12.067474,9.507691,10.806793,11.211293,9.348188,8.601233,0.000883,0.002942,0.000000,0.001471,0.000588,0.000883,0.000588,0.003824,0.000000,0.000588,0.002059,0.001471,0.000294,0.001177,0.002059,0.002059,0.001471,0.000000,0.000588,0.000588,0.042289,0.043762,0.035756,0.035012,0.041900,0.032800,0.036390,0.042587,0.037767,0.030756,0.039222,0.035320,0.030635,0.036136,0.037002,0.028476,0.030653,0.034390,0.029419,0.031390,0.033410,0.029952,0.025680,0.030918,0.028401,0.022376,0.025434,0.026386,0.022001,0.020243
seq2202,33.005265,29.197742,32.186853,27.814153,29.869999,28.819161,26.783821,24.127164,28.995507,21.899109,26.320547,28.752491,26.770913,24.774821,19.911608,24.503260,24.506741,22.541202,18.268661,26.687223,24.041275,23.303474,15.137954,22.630507,20.525170,22.012308,18.050080,22.044443,14.757329,17.254083,0.002209,0.000170,0.000850,0.000850,0.000170,0.001020,0.000170,0.000850,0.000510,0.001360,0.000340,0.000510,0.000510,0.000680,0.001190,0.000510,0.000510,0.000850,0.000170,0.000170,0.044875,0.039698,0.043762,0.037817,0.040612,0.039183,0.036416,0.032804,0.039423,0.029775,0.035786,0.039093,0.036399,0.033685,0.027072,0.033315,0.033320,0.030648,0.024839,0.036285,0.032687,0.031684,0.020582,0.030769,0.027907,0.029929,0.024541,0.029972,0.020065,0.023459,18.551087,15.282596,17.945722,16.696117,15.541871,16.111866,15.445516,15.189270,16.295836,13.251574,14.809735,13.992969,15.537436,14.180335,13.920216,12.757793,12.241731,12.582326,10.846944,14.021915,13.989767,11.648761,10.917469,10.435327,10.847572,12.892785,8.919394,11.122055,7.279719,10.631650,0.003926,0.002114,0.000906,0.001510,0.000302,0.001208,0.001510,0.001812,0.000302,0.001510,0.002416,0.000906,0.000604,0.000302,0.000906,0.000906,0.000906,0.000302,0.000302,0.001510,0.044822,0.036925,0.043359,0.040340,0.037551,0.038928,0.037318,0.036699,0.039373,0.032017,0.035782,0.033809,0.037540,0.034261,0.033633,0.030824,0.029577,0.030400,0.026207,0.033879,0.033801,0.028145,0.026378,0.025213,0.026209,0.031150,0.021550,0.026872,0.017589,0.025687
seq2203,26.785627,32.434554,25.961743,24.831209,25.485414,28.862418,27.520210,24.186083,21.576086,27.686610,27.217651,21.616980,19.259030,21.243565,19.852160,21.287127,23.912834,19.430600,21.305953,24.460794,18.627560,19.524744,19.858310,18.559768,22.548093,20.178412,18.861897,19.849736,18.117972,16.732152,0.003271,0.000000,0.001090,0.000909,0.000363,0.000727,0.000000,0.000363,0.000182,0.001090,0.000545,0.000182,0.000727,0.000909,0.001636,0.000727,0.000727,0.000909,0.000000,0.000182,0.038945,0.047159,0.037747,0.036104,0.037055,0.041965,0.040013,0.035166,0.031371,0.040255,0.039573,0.031430,0.028002,0.030887,0.028864,0.030951,0.034768,0.028251,0.030978,0.035565,0.027084,0.028388,0.028873,0.026985,0.032784,0.029339,0.027425,0.028861,0.026343,0.024328,14.309767,14.589465,12.986306,13.711758,13.306133,14.848999,13.720909,12.442034,11.877577,14.587150,12.981330,11.038702,10.735684,11.021850,10.764197,10.831412,11.701806,10.966512,11.186306,12.275522,9.947474,11.118745,11.024273,9.754440,10.621201,10.115673,9.684218,10.958615,9.357339,8.611639,0.006231,0.003116,0.000346,0.002077,0.000000,0.001731,0.001731,0.001385,0.000000,0.000692,0.002077,0.000346,0.001039,0.000692,0.001385,0.001385,0.001385,0.000000,0.000346,0.001731,0.039631,0.040405,0.035965,0.037975,0.036851,0.041124,0.038000,0.034458,0.032895,0.040399,0.035952,0.030572,0.029732,0.030525,0.029811,0.029998,0.032408,0.030372,0.030980,0.033997,0.027549,0.030793,0.030532,0.027015,0.029415,0.028015,0.026820,0.030350,0.025915,0.023850
seq2204,23.494751,25.920085,22.499059,22.603598,22.724175,22.145962,21.442241,22.176050,22.327314,20.596330,23.245654,19.433686,21.838361,20.646222,19.728038,20.225375,17.456260,21.210033,20.686443,19.572598,17.902130,18.421573,17.608939,17.213331,18.666265,16.207346,17.238109,18.742282,15.914502,18.201162,0.001420,0.000000,0.001014,0.000609,0.001014,0.001014,0.000000,0.000609,0.000406,0.001623,0.000609,0.000812,0.001217,0.000609,0.000812,0.001826,0.001014,0.001420,0.000000,0.000203,0.038135,0.042072,0.036519,0.036689,0.036885,0.035946,0.034804,0.035995,0.036240,0.033431,0.037731,0.031544,0.035447,0.033512,0.032021,0.032829,0.028334,0.034427,0.033577,0.031769,0.029058,0.029901,0.028582,0.027940,0.030298,0.026307,0.027980,0.030421,0.025832,0.029543,14.905268,17.450644,14.530903,15.908296,16.167161,15.374559,15.681147,13.885084,15.304359,16.446295,14.152537,12.919827,14.953943,12.852915,12.702758,13.520757,12.217177,14.749183,13.507020,10.834289,11.391455,12.286771,10.814992,9.715976,10.544337,11.372331,11.152537,10.872299,10.941071,11.585224,0.002141,0.001223,0.001223,0.001529,0.000000,0.000917,0.000917,0.001529,0.000000,0.000917,0.002447,0.000612,0.000917,0.001529,0.001835,0.002752,0.001529,0.000000,0.000306,0.002141,0.036466,0.042694,0.035550,0.038920,0.039554,0.037614,0.038364,0.033970,0.037443,0.040236,0.034625,0.031609,0.036585,0.031445,0.031078,0.033079,0.029890,0.036084,0.033045,0.026506,0.027870,0.030060,0.026459,0.023770,0.025797,0.027823,0.027285,0.026599,0.026768,0.028344
seq2205,38.213823,36.585488,31.980293,32.610784,28.098665,36.521940,34.390999,27.302797,31.075700,30.691295,28.611701,32.324479,29.088374,22.162923,28.917393,31.997050,22.816698,25.503914,21.959989,28.205529,27.891941,19.896424,24.015117,26.775215,20.242925,23.899741,19.749078,21.362371,22.497405,18.078131,0.000600,0.000000,0.000900,0.001500,0.000300,0.000600,0.000150,0.001350,0.000900,0.000750,0.000600,0.000300,0.000300,0.000450,0.001200,0.000300,0.000000,0.001350,0.000300,0.000150,0.045849,0.043895,0.038370,0.039127,0.033713,0.043819,0.041263,0.032758,0.037285,0.036824,0.034328,0.038783,0.034900,0.026591,0.034695,0.038390,0.027376,0.030600,0.026348,0.033841,0.033465,0.023872,0.028813,0.032125,0.024288,0.028675,0.023695,0.025631,0.026993,0.021690,17.698691,20.114202,15.981266,15.115349,15.275998,17.182217,15.030936,13.896333,15.112969,14.631130,13.120303,17.472515,14.947604,10.989767,13.446728,14.152796,12.447983,12.665441,11.959264,12.314981,12.844305,11.338042,12.718897,11.515111,10.464857,11.242380,10.298107,10.738150,11.055511,10.273186,0.001202,0.002404,0.000601,0.001803,0.000000,0.000901,0.003004,0.001202,0.000300,0.002704,0.001502,0.001803,0.001202,0.000601,0.000601,0.000601,0.000000,0.000601,0.000300,0.002704,0.042540,0.048346,0.038412,0.036331,0.036717,0.041299,0.036128,0.033401,0.036325,0.035167,0.031536,0.041997,0.035928,0.026415,0.032320,0.034017,0.029920,0.030442,0.028745,0.029600,0.030872,0.027252,0.030571,0.027678,0.025153,0.027022,0.024752,0.025810,0.026573,0.024692
seq2206,28.722959,31.469073,29.549715,27.738491,30.085666,31.219046,25.666219,26.987701,30.368856,29.685922,26.154911,31.717270,26.151711,29.625161,28.138599,26.535690,25.100169,21.617244,24.678814,24.301683,23.380272,24.495977,22.902492,19.574761,22.013960,16.408161,16.439689,20.236573,19.987980,19.130809,0.000487,0.000162,0.000487,0.001786,0.000325,0.000325,0.000325,0.000487,0.000974,0.001136,0.000487,0.000487,0.000812,0.000325,0.000974,0.000812,0.001136,0.000974,0.000162,0.000325,0.037298,0.040864,0.038372,0.036020,0.039068,0.040540,0.033329,0.035045,0.039436,0.038549,0.033964,0.041187,0.033959,0.038470,0.036540,0.034458,0.032594,0.028071,0.032047,0.031557,0.030361,0.031809,0.029740,0.025419,0.028586,0.021307,0.021348,0.026278,0.025956,0.024842,15.321276,15.714678,14.827020,14.932764,13.977307,15.534148,15.898648,13.958204,16.250514,13.359308,12.520151,15.782434,12.078529,14.642553,13.196344,12.335749,13.441601,11.244867,12.814148,13.906977,11.522661,13.045214,12.351736,12.274505,13.448415,8.098042,8.545311,9.533759,9.215641,9.238096,0.000940,0.001880,0.000940,0.000940,0.000313,0.000627,0.003446,0.000627,0.000627,0.000940,0.002193,0.001880,0.000940,0.000627,0.001566,0.001566,0.002193,0.000313,0.000627,0.001880,0.038398,0.039384,0.037159,0.037424,0.035030,0.038932,0.039845,0.034982,0.040727,0.033481,0.031378,0.039554,0.030271,0.036697,0.033073,0.030916,0.033687,0.028182,0.032115,0.034854,0.028878,0.032694,0.030956,0.030762,0.033704,0.020295,0.021416,0.023893,0.023096,0.023153
seq2207,31.114775,26.657298,32.254466,27.213908,32.865422,21.553297,26.386259,26.111614,24.193569,21.856788,26.108509,26.584249,25.075217,25.012347,21.843247,21.161069,23.650237,24.064524,21.599723,22.225192,22.881535,22.178356,23.675137,19.475901,20.483469,17.405127,22.578807,17.417537,21.264478,19.182571,0.000863,0.000345,0.001036,0.001036,0.000518,0.000863,0.000000,0.000863,0.001381,0.001208,0.000345,0.000345,0.000863,0.000345,0.000173,0.000863,0.000518,0.001726,0.000345,0.000173,0.042972,0.036816,0.044546,0.037584,0.045390,0.029767,0.036441,0.036062,0.033413,0.030186,0.036058,0.036715,0.034631,0.034544,0.030167,0.029225,0.032663,0.033235,0.029831,0.030695,0.031601,0.030630,0.032697,0.026898,0.028289,0.024038,0.031183,0.024055,0.029368,0.026493,18.065138,18.586003,19.907323,20.397036,20.812655,16.171898,17.778172,16.422217,14.360433,14.926209,15.810535,16.462866,16.665095,15.558421,16.356301,15.950135,14.097674,15.319005,13.253802,13.578172,14.428080,14.336355,13.597772,12.644521,12.193099,10.997144,13.311671,11.936787,12.925149,10.936896,0.001336,0.000267,0.000534,0.001603,0.000534,0.000534,0.001603,0.001336,0.000000,0.001336,0.001871,0.002138,0.000534,0.000802,0.001336,0.001336,0.000802,0.000534,0.000267,0.002672,0.038618,0.039732,0.042556,0.043603,0.044492,0.034571,0.038005,0.035106,0.030699,0.031908,0.033799,0.035193,0.035625,0.033260,0.034965,0.034097,0.030137,0.032748,0.028333,0.029026,0.030843,0.030647,0.029068,0.027031,0.026066,0.023509,0.028457,0.025518,0.027630,0.023380
seq2208,29.345495,31.025321,26.432232,24.560689,28.248759,30.986283,23.533609,20.852952,25.597642,25.333410,22.722172,21.339644,26.357956,25.155373,15.790082,21.853014,22.876111,18.627454,21.030291,21.492151,22.318278,20.866362,19.382930,18.612422,19.371943,20.368435,17.317938,19.459138,16.319783,17.984589,0.000730,0.000000,0.001277,0.001277,0.000912,0.000912,0.000000,0.000365,0.000912,0.001277,0.000365,0.000547,0.001642,0.000000,0.000182,0.000365,0.001460,0.001824,0.000547,0.000000,0.042830,0.045282,0.038578,0.035847,0.041229,0.045225,0.034347,0.030435,0.037360,0.036974,0.033163,0.031145,0.038470,0.036714,0.023046,0.031895,0.033388,0.027187,0.030694,0.031368,0.032574,0.030455,0.028290,0.027165,0.028274,0.029728,0.025276,0.028401,0.023819,0.026249,17.180443,18.017458,15.436971,14.683851,16.915890,19.292288,14.835089,13.653045,15.172807,15.009692,13.165949,12.248805,14.533499,14.241709,9.906912,13.400454,14.525516,11.106220,12.794959,12.746349,12.944597,12.045170,11.842877,12.207117,11.127723,12.114851,10.455316,11.049778,9.488718,8.638810,0.001217,0.000304,0.000913,0.002130,0.000000,0.000000,0.002130,0.001521,0.000000,0.000609,0.002130,0.001521,0.000609,0.001521,0.002739,0.000609,0.002434,0.000913,0.000000,0.003043,0.041824,0.043861,0.037579,0.035746,0.041180,0.046965,0.036114,0.033237,0.036936,0.036539,0.032051,0.029818,0.035380,0.034670,0.024117,0.032622,0.035361,0.027037,0.031148,0.031029,0.031512,0.029322,0.028830,0.029717,0.027089,0.029492,0.025452,0.026899,0.023099,0.021030
