Feature,[G5.1.1.1],[G5.1.1.2],[G5.1.1.3],[G5.1.1.4],[G5.1.1.5],[G5.1.1.6],[G5.1.1.7],[G5.1.1.8],[G5.1.1.9],[G5.1.1.10],[G5.1.1.11],[G5.1.1.12],[G5.1.1.13],[G5.1.1.14],[G5.1.1.15],[G5.1.1.16],[G5.1.1.17],[G5.1.1.18],[G5.1.1.19],[G5.1.1.20],[G5.1.1.21],[G5.1.1.22],[G5.1.1.23],[G5.1.1.24],[G5.1.1.25],[G5.1.1.26],[G5.1.1.27],[G5.1.1.28],[G5.1.1.29],[G5.1.1.30],[G5.1.2.1],[G5.1.2.2],[G5.1.2.3],[G5.1.2.4],[G5.1.2.5],[G5.1.2.6],[G5.1.2.7],[G5.1.2.8],[G5.1.2.9],[G5.1.2.10],[G5.1.2.11],[G5.1.2.12],[G5.1.2.13],[G5.1.2.14],[G5.1.2.15],[G5.1.2.16],[G5.1.2.17],[G5.1.2.18],[G5.1.2.19],[G5.1.2.20],[G5.1.2.21],[G5.1.2.22],[G5.1.2.23],[G5.1.2.24],[G5.1.2.25],[G5.1.2.26],[G5.1.2.27],[G5.1.2.28],[G5.1.2.29],[G5.1.2.30],[G5.1.2.31],[G5.1.2.32],[G5.1.2.33],[G5.1.2.34],[G5.1.2.35],[G5.1.2.36],[G5.1.2.37],[G5.1.2.38],[G5.1.2.39],[G5.1.2.40],[G5.1.2.41],[G5.1.2.42],[G5.1.2.43],[G5.1.2.44],[G5.1.2.45],[G5.1.2.46],[G5.1.2.47],[G5.1.2.48],[G5.1.2.49],[G5.1.2.50],[G5.2.1.1],[G5.2.1.2],[G5.2.1.3],[G5.2.1.4],[G5.2.1.5],[G5.2.1.6],[G5.2.1.7],[G5.2.1.8],[G5.2.1.9],[G5.2.1.10],[G5.2.1.11],[G5.2.1.12],[G5.2.1.13],[G5.2.1.14],[G5.2.1.15],[G5.2.1.16],[G5.2.1.17],[G5.2.1.18],[G5.2.1.19],[G5.2.1.20],[G5.2.1.21],[G5.2.1.22],[G5.2.1.23],[G5.2.1.24],[G5.2.1.25],[G5.2.1.26],[G5.2.1.27],[G5.2.1.28],[G5.2.1.29],[G5.2.1.30],[G5.2.2.1],[G5.2.2.2],[G5.2.2.3],[G5.2.2.4],[G5.2.2.5],[G5.2.2.6],[G5.2.2.7],[G5.2.2.8],[G5.2.2.9],[G5.2.2.10],[G5.2.2.11],[G5.2.2.12],[G5.2.2.13],[G5.2.2.14],[G5.2.2.15],[G5.2.2.16],[G5.2.2.17],[G5.2.2.18],[G5.2.2.19],[G5.2.2.20],[G5.2.2.21],[G5.2.2.22],[G5.2.2.23],[G5.2.2.24],[G5.2.2.25],[G5.2.2.26],[G5.2.2.27],[G5.2.2.28],[G5.2.2.29],[G5.2.2.30],[G5.2.2.31],[G5.2.2.32],[G5.2.2.33],[G5.2.2.34],[G5.2.2.35],[G5.2.2.36],[G5.2.2.37],[G5.2.2.38],[G5.2.2.39],[G5.2.2.40],[G5.2.2.41],[G5.2.2.42],[G5.2.2.43],[G5.2.2.44],[G5.2.2.45],[G5.2.2.46],[G5.2.2.47],[G5.2.2.48],[G5.2.2.49],[G5.2.2.50]
seq5084,22.690198,23.322535,22.720237,19.041317,19.982590,19.387809,21.296904,19.352203,17.985657,21.128038,19.518931,19.846367,19.091158,16.798692,18.582163,18.416191,15.987858,17.012606,16.963195,17.577931,16.178596,13.615388,16.582909,15.495474,17.162436,14.966731,15.395866,11.738806,15.158263,13.390397,0.001830,0.000458,0.000915,0.000229,0.000458,0.000915,0.000458,0.000458,0.000915,0.002517,0.000915,0.001601,0.000686,0.001144,0.000229,0.001601,0.000915,0.001830,0.000229,0.000000,0.041528,0.042685,0.041583,0.034849,0.036572,0.035484,0.038978,0.035418,0.032917,0.038669,0.035724,0.036323,0.034941,0.030745,0.034009,0.033705,0.029261,0.031137,0.031046,0.032171,0.029610,0.024919,0.030350,0.028360,0.031411,0.027392,0.028178,0.021484,0.027743,0.024507,18.856355,17.230070,18.607074,17.217263,16.947907,15.460400,16.619016,14.489995,14.469767,16.664835,16.229703,16.423104,15.031714,13.208935,13.776225,15.371855,12.796517,16.819816,13.624684,14.343624,13.611336,12.577393,12.544446,12.435414,14.923115,11.935922,13.924759,11.338756,11.990395,11.246036,0.002219,0.000277,0.001941,0.001109,0.000555,0.001387,0.000277,0.001109,0.000555,0.000555,0.003051,0.001109,0.001109,0.000555,0.000832,0.001941,0.001109,0.000277,0.000000,0.002219,0.041836,0.038228,0.041283,0.038200,0.037602,0.034302,0.036872,0.032149,0.032104,0.036974,0.036009,0.036438,0.033351,0.029307,0.030565,0.034105,0.028392,0.037318,0.030229,0.031824,0.030199,0.027905,0.027832,0.027590,0.033110,0.026482,0.030895,0.025157,0.026603,0.024951
seq5085,22.985221,22.004582,21.593403,21.376481,22.101585,15.557868,17.783385,21.184636,17.412656,19.428456,20.517848,19.393120,15.316554,18.684522,16.070238,17.471216,18.845948,18.616429,15.416247,18.368101,15.663206,14.185007,15.101915,16.409097,12.560823,16.524463,14.249947,9.857475,11.930672,15.120040,0.002687,0.000000,0.000269,0.000269,0.000537,0.000806,0.000537,0.000537,0.001612,0.002955,0.000269,0.000269,0.001881,0.000537,0.000806,0.001343,0.001343,0.001075,0.000537,0.000537,0.043227,0.041383,0.040610,0.040202,0.041565,0.029259,0.033444,0.039841,0.032747,0.036538,0.038587,0.036472,0.028805,0.035139,0.030222,0.032857,0.035443,0.035011,0.028993,0.034544,0.029457,0.026677,0.028401,0.030860,0.023623,0.031077,0.026799,0.018538,0.022437,0.028435,13.049475,11.566706,12.367485,11.813326,11.772331,10.411812,10.184424,11.779643,9.742758,11.044846,11.674959,12.201904,9.492461,10.486252,10.201082,9.711001,10.698756,9.786393,9.074873,10.778951,8.844392,9.289757,7.668058,9.794246,7.033056,8.835479,7.583818,6.250211,7.456852,7.241839,0.004641,0.001392,0.000464,0.000464,0.000000,0.000928,0.000464,0.001392,0.000928,0.000928,0.005105,0.002784,0.000464,0.000928,0.003248,0.002320,0.002320,0.000928,0.000928,0.001856,0.042391,0.037574,0.040175,0.038375,0.038242,0.033822,0.033084,0.038266,0.031649,0.035879,0.037926,0.039638,0.030836,0.034064,0.033138,0.031546,0.034755,0.031791,0.029479,0.035015,0.028731,0.030178,0.024909,0.031816,0.022847,0.028702,0.024636,0.020304,0.024223,0.023525
seq5086,29.066321,27.806754,28.767059,30.206707,26.350630,29.455461,25.055846,27.332116,29.336963,25.194524,24.462960,23.361044,20.684734,24.664203,26.363019,23.926126,23.750601,23.117755,22.936401,22.658458,22.325854,20.712711,20.625301,19.873765,18.693869,20.868705,18.611351,20.305867,17.738968,16.817391,0.001387,0.000173,0.000347,0.001040,0.000000,0.001907,0.000173,0.000347,0.000520,0.002080,0.000347,0.000000,0.000867,0.000347,0.001387,0.001387,0.000347,0.000867,0.000173,0.000173,0.040310,0.038563,0.039895,0.041891,0.036544,0.040850,0.034748,0.037905,0.040685,0.034940,0.033926,0.032398,0.028686,0.034205,0.036561,0.033181,0.032938,0.032060,0.031809,0.031423,0.030962,0.028725,0.028604,0.027561,0.025925,0.028941,0.025811,0.028161,0.024601,0.023323,15.944359,15.485127,16.621092,17.387020,15.100443,15.196820,15.056138,14.344770,17.001796,15.153835,14.009865,13.567074,12.263277,14.019081,14.767507,14.326620,14.329648,13.725343,12.671130,13.335836,14.048069,12.455014,13.792601,10.722034,12.182542,13.042856,11.639978,12.989638,10.846295,9.936052,0.002348,0.002348,0.000000,0.000587,0.000293,0.000587,0.001761,0.003228,0.000293,0.000587,0.003521,0.000880,0.000587,0.000000,0.001467,0.002348,0.000587,0.000293,0.000293,0.001467,0.037431,0.036353,0.039020,0.040818,0.035450,0.035676,0.035346,0.033676,0.039914,0.035576,0.032890,0.031850,0.028790,0.032912,0.034669,0.033634,0.033641,0.032222,0.029747,0.031308,0.032980,0.029240,0.032380,0.025171,0.028600,0.030620,0.027326,0.030495,0.025463,0.023326
seq5087,26.749022,27.529664,26.829090,24.206439,25.160313,23.341929,24.303573,24.246127,23.429662,23.225677,25.204425,22.746800,21.369960,23.342405,21.930000,22.105867,22.314062,21.805022,19.062908,21.558583,18.788991,20.917219,19.360248,21.313293,19.966036,18.857366,15.486970,16.021275,16.943673,19.405348,0.001124,0.000375,0.000375,0.000562,0.000375,0.001124,0.000562,0.000375,0.000000,0.001498,0.000375,0.000562,0.000375,0.000936,0.001311,0.001498,0.001311,0.001311,0.000562,0.000375,0.040072,0.041242,0.040192,0.036263,0.037692,0.034968,0.036409,0.036323,0.035099,0.034794,0.037758,0.034076,0.032014,0.034969,0.032853,0.033116,0.033428,0.032666,0.028558,0.032296,0.028147,0.031336,0.029003,0.031929,0.029911,0.028250,0.023201,0.024001,0.025383,0.029071,16.415706,15.888112,18.228880,17.063862,16.706609,14.802228,15.678745,13.382412,16.010471,14.666090,15.933737,15.958334,14.032472,13.876322,13.798832,12.307409,14.200151,13.349140,12.343407,13.899081,11.384965,13.804262,13.275911,12.545289,11.796863,11.785873,10.469724,12.078334,11.438551,13.397144,0.001742,0.002032,0.000871,0.000581,0.000581,0.001452,0.000871,0.001742,0.000871,0.000581,0.002323,0.000000,0.000581,0.000581,0.000581,0.002323,0.002032,0.000871,0.000581,0.002032,0.038130,0.036905,0.042342,0.039636,0.038806,0.034382,0.036418,0.031084,0.037189,0.034066,0.037011,0.037068,0.032594,0.032232,0.032052,0.028587,0.032984,0.031007,0.028671,0.032284,0.026445,0.032064,0.030837,0.029140,0.027401,0.027376,0.024319,0.028055,0.026569,0.031119
seq5088,31.709397,26.378388,26.356400,28.177973,27.601499,24.612516,22.775390,25.690628,23.117961,19.992419,27.901246,24.145246,24.846226,23.354193,23.799163,20.145706,22.305132,19.682652,20.649205,20.147995,20.374052,20.670256,20.155591,19.949870,16.473628,17.665265,18.726715,15.705382,18.760838,19.140409,0.000184,0.000184,0.000551,0.000918,0.000367,0.001101,0.000551,0.000918,0.001101,0.002019,0.000551,0.000918,0.000367,0.000367,0.000551,0.001652,0.001101,0.000918,0.000184,0.000184,0.046562,0.038734,0.038702,0.041377,0.040530,0.036141,0.033443,0.037724,0.033947,0.029357,0.040970,0.035455,0.036484,0.034293,0.034947,0.029582,0.032753,0.028902,0.030321,0.029585,0.029917,0.030352,0.029597,0.029294,0.024190,0.025940,0.027498,0.023062,0.027548,0.028106,17.749941,16.804716,16.804565,18.095208,18.151152,16.173456,15.116214,16.075306,14.576312,14.834202,18.167139,16.396495,14.609064,13.689346,13.832104,13.099751,14.490189,12.338799,12.542239,13.512385,13.071866,10.274375,12.513099,12.735857,9.913770,12.355457,12.804045,8.848112,11.316344,11.615014,0.000289,0.000867,0.001445,0.000867,0.000289,0.000578,0.001445,0.001734,0.000867,0.001445,0.003179,0.001734,0.000867,0.000578,0.000578,0.002601,0.001734,0.000289,0.000289,0.001445,0.041040,0.038854,0.038854,0.041838,0.041967,0.037395,0.034950,0.037168,0.033702,0.034298,0.042004,0.037910,0.033778,0.031651,0.031981,0.030288,0.033503,0.028529,0.028999,0.031242,0.030224,0.023755,0.028932,0.029447,0.022922,0.028567,0.029604,0.020458,0.026165,0.026855
seq5089,28.866818,29.119278,29.910406,26.379338,26.792945,24.257360,23.728724,24.298994,25.058987,25.929346,23.583467,23.605932,24.600473,22.059812,21.410565,17.512012,20.108139,22.957421,22.335981,19.378801,17.653231,19.539472,19.062492,15.902180,19.307836,19.361769,17.864372,16.843302,18.448930,15.555343,0.001303,0.000186,0.001117,0.000186,0.000745,0.000931,0.000186,0.000559,0.000186,0.001676,0.000559,0.000745,0.001117,0.000559,0.001489,0.000931,0.000559,0.001676,0.000000,0.000186,0.042993,0.043369,0.044547,0.039288,0.039904,0.036128,0.035340,0.036190,0.037322,0.038618,0.035124,0.035158,0.036639,0.032855,0.031888,0.026082,0.029948,0.034192,0.033266,0.028862,0.026292,0.029101,0.028391,0.023684,0.028756,0.028836,0.026606,0.025086,0.027477,0.023167,17.534278,15.727745,17.777718,16.833186,16.707712,16.784273,15.616506,14.186176,14.732028,16.602271,14.998875,14.090492,15.195457,14.077880,13.671541,11.998075,12.434137,14.193012,13.060638,11.100811,11.859059,12.615360,12.350373,11.365279,12.043505,11.142520,11.777220,9.021958,10.424575,9.199005,0.002088,0.002386,0.001193,0.001789,0.000298,0.000895,0.000298,0.001491,0.000298,0.000895,0.002684,0.000298,0.000895,0.001193,0.001789,0.001491,0.000895,0.000000,0.000298,0.002684,0.041836,0.037525,0.042417,0.040163,0.039864,0.040046,0.037260,0.033847,0.035150,0.039612,0.035786,0.033619,0.036255,0.033589,0.032620,0.028627,0.029667,0.033864,0.031162,0.026486,0.028295,0.030100,0.029467,0.027117,0.028735,0.026585,0.028100,0.021526,0.024872,0.021948
seq5090,28.923251,26.515308,29.845469,28.772257,26.417674,27.549622,25.158573,21.690389,25.795706,25.098239,26.107096,26.292075,24.051912,22.515755,24.896266,22.869833,20.067333,24.266024,22.390130,24.683534,20.014257,19.981729,21.724346,19.258048,20.455587,22.334027,19.300913,18.503952,17.075491,16.400207,0.000176,0.000353,0.000529,0.000882,0.001058,0.000353,0.000353,0.000882,0.000882,0.002292,0.000353,0.000529,0.000705,0.000529,0.001058,0.000882,0.000705,0.001058,0.000000,0.000529,0.040797,0.037401,0.042098,0.040584,0.037263,0.038859,0.035487,0.030595,0.036386,0.035402,0.036825,0.037086,0.033926,0.031759,0.035117,0.032259,0.028306,0.034228,0.031582,0.034817,0.028231,0.028185,0.030643,0.027164,0.028853,0.031503,0.027224,0.026100,0.024085,0.023133,15.992190,16.732158,14.973002,17.625246,14.246598,17.288112,16.538821,13.160389,15.626133,15.907193,16.192277,15.215663,13.922466,12.928459,14.584446,12.895273,11.452634,15.143732,14.314029,14.115068,12.540898,12.128112,13.093283,12.473835,12.791736,12.198918,11.119091,12.890254,9.993012,9.979600,0.000292,0.001752,0.000876,0.000876,0.000584,0.000876,0.001460,0.000584,0.000584,0.001460,0.003796,0.001460,0.000584,0.001752,0.001168,0.001460,0.001168,0.000000,0.000876,0.001752,0.037359,0.039088,0.034979,0.041174,0.033282,0.040387,0.038636,0.030744,0.036504,0.037161,0.037827,0.035545,0.032524,0.030202,0.034071,0.030125,0.026755,0.035377,0.033439,0.032974,0.029297,0.028333,0.030587,0.029140,0.029883,0.028498,0.025975,0.030113,0.023345,0.023313
seq5091,26.303594,28.168956,30.100329,28.099571,25.458936,27.088814,27.103258,26.334140,31.170983,22.752540,24.816198,21.787071,24.898160,25.417826,23.326877,22.537873,22.747488,23.545492,24.747655,24.213656,24.558146,19.716378,22.660221,20.606215,23.947306,21.620495,19.844083,22.570630,22.851718,22.452186,0.001012,0.000506,0.000337,0.001012,0.000000,0.001854,0.000169,0.000337,0.000674,0.002023,0.000337,0.000000,0.001012,0.000506,0.001180,0.000843,0.000337,0.001012,0.000169,0.000169,0.035476,0.037992,0.040597,0.037898,0.034337,0.036535,0.036555,0.035517,0.042041,0.030687,0.033470,0.029385,0.033581,0.034281,0.031461,0.030397,0.030680,0.031756,0.033378,0.032657,0.033122,0.026592,0.030562,0.027792,0.032298,0.029160,0.026764,0.030441,0.030820,0.030282,17.469183,17.305679,19.112169,17.499448,16.233618,16.577220,17.106414,16.405214,18.697977,15.806750,15.006447,16.409800,13.523418,15.684110,15.066933,16.011790,14.264467,14.043094,15.058756,15.211769,15.468816,13.922336,13.443937,12.286079,14.063299,12.796084,11.196063,12.315306,12.438767,12.110936,0.001621,0.001892,0.000000,0.000540,0.000811,0.000811,0.001621,0.002973,0.000270,0.000540,0.003243,0.001081,0.000540,0.000000,0.001621,0.001351,0.000540,0.000270,0.000270,0.001621,0.037768,0.037415,0.041320,0.037834,0.035097,0.035840,0.036984,0.035468,0.040425,0.034174,0.032444,0.035478,0.029238,0.033909,0.032575,0.034617,0.030840,0.030361,0.032557,0.032888,0.033443,0.030100,0.029066,0.026562,0.030405,0.027665,0.024206,0.026626,0.026893,0.026184
seq5092,33.022716,32.619570,34.675219,32.486953,30.492281,32.158099,29.671851,29.469568,33.082401,24.962360,26.830448,26.666685,27.888672,27.864787,26.843415,22.346413,25.206671,21.990968,25.187806,20.322872,24.514148,23.077837,24.138738,24.648183,23.034816,22.214566,20.961967,16.240207,19.593338,15.958736,0.001269,0.000159,0.000952,0.000952,0.000634,0.000793,0.000000,0.000793,0.000476,0.000793,0.000159,0.000634,0.000634,0.000634,0.001110,0.000634,0.000317,0.000634,0.000793,0.000317,0.041898,0.041386,0.043994,0.041218,0.038687,0.040801,0.037646,0.037390,0.041974,0.031671,0.034041,0.033834,0.035384,0.035354,0.034058,0.028352,0.031981,0.027901,0.031957,0.025785,0.031103,0.029280,0.030626,0.031273,0.029226,0.028185,0.026596,0.020605,0.024859,0.020248,18.964759,19.240454,20.473099,18.019730,17.152904,18.505917,18.361147,18.240930,16.339751,17.939275,16.478789,16.695900,16.042293,18.682120,17.545398,13.709854,16.023645,15.324067,16.538280,12.994116,13.804089,14.346869,16.667950,13.679286,13.362380,12.651293,14.803872,10.760260,11.622628,10.797988,0.002059,0.001801,0.001029,0.001544,0.000257,0.001029,0.001544,0.001287,0.000000,0.001287,0.001287,0.000772,0.000257,0.001029,0.001029,0.001029,0.000515,0.001287,0.000515,0.001029,0.039041,0.039608,0.042146,0.037095,0.035311,0.038096,0.037798,0.037551,0.033637,0.036930,0.033923,0.034370,0.033025,0.038459,0.036119,0.028223,0.032986,0.031546,0.034046,0.026750,0.028417,0.029534,0.034312,0.028160,0.027508,0.026044,0.030475,0.022151,0.023926,0.022229
seq5093,21.832253,22.989127,23.213195,19.665547,21.908839,20.626808,19.481663,20.579772,19.445644,20.608303,21.036681,20.109179,18.943002,19.436769,19.678360,18.606391,17.506313,16.617583,17.413787,18.160185,16.957061,15.811734,16.465927,13.194621,14.588275,12.874978,14.414874,13.329018,14.951625,13.308256,0.002257,0.000903,0.000677,0.000451,0.000000,0.001129,0.000451,0.000226,0.000226,0.001580,0.000226,0.001354,0.001129,0.000903,0.000677,0.000903,0.002257,0.001129,0.000903,0.000677,0.039426,0.041515,0.041920,0.035513,0.039564,0.037249,0.035181,0.037164,0.035116,0.037216,0.037989,0.036314,0.034208,0.035100,0.035536,0.033600,0.031614,0.030009,0.031447,0.032795,0.030622,0.028554,0.029735,0.023828,0.026344,0.023250,0.026031,0.024070,0.027000,0.024033,16.383299,17.562401,19.591606,17.589832,17.478226,15.594548,16.103970,16.256463,15.740919,16.330233,15.687117,15.920541,15.613824,16.352796,15.738085,14.602055,14.700833,11.853175,14.230395,13.709724,15.686252,13.833423,14.795803,11.750741,11.949508,10.535295,12.110222,11.754289,13.672147,12.144078,0.002746,0.000824,0.001647,0.000824,0.001098,0.001098,0.000549,0.001373,0.000549,0.000275,0.001922,0.000275,0.000275,0.000000,0.001373,0.001098,0.002746,0.001098,0.000824,0.001373,0.035986,0.038576,0.043033,0.038636,0.038391,0.034253,0.035372,0.035707,0.034575,0.035869,0.034457,0.034969,0.034296,0.035919,0.034569,0.032073,0.032290,0.026035,0.031257,0.030113,0.034455,0.030385,0.032499,0.025810,0.026247,0.023141,0.026600,0.025818,0.030031,0.026674
seq5094,29.320110,29.709195,27.416365,30.155174,27.236882,28.005282,25.667141,25.493347,27.107140,21.811408,25.528419,27.514774,25.274039,26.856179,23.382400,19.965191,22.185148,22.832688,19.709846,22.789533,18.236307,22.914342,21.143874,16.416698,18.365885,15.953750,19.233016,19.788056,18.288517,18.894957,0.001768,0.000177,0.000707,0.000354,0.000354,0.000884,0.000530,0.000354,0.001061,0.001768,0.000707,0.000530,0.001061,0.000177,0.000884,0.000707,0.000707,0.000530,0.000177,0.000707,0.041460,0.042010,0.038768,0.042640,0.038514,0.039600,0.036294,0.036049,0.038330,0.030842,0.036098,0.038907,0.035738,0.037976,0.033064,0.028231,0.031371,0.032286,0.027870,0.032225,0.025787,0.032402,0.029898,0.023214,0.025970,0.022559,0.027196,0.027981,0.025861,0.026718,19.127831,15.682726,15.434440,17.668469,15.080779,16.619102,14.591368,14.704121,16.037772,13.573456,15.501806,14.084089,14.885300,15.826025,12.638226,12.242034,11.587366,13.962055,13.604132,13.798291,11.697847,13.649995,12.472039,10.509292,12.719243,11.955846,11.460422,11.419081,12.578237,12.398313,0.002924,0.001462,0.000877,0.001170,0.000292,0.000292,0.000585,0.001462,0.000877,0.000585,0.002924,0.001754,0.001170,0.000585,0.001754,0.001170,0.001170,0.000292,0.001170,0.000877,0.044742,0.036684,0.036103,0.041329,0.035276,0.038874,0.034131,0.034395,0.037514,0.031750,0.036261,0.032944,0.034819,0.037019,0.029562,0.028636,0.027104,0.032659,0.031822,0.032276,0.027363,0.031929,0.029174,0.024583,0.029752,0.027966,0.026807,0.026711,0.029422,0.029001
seq5095,28.353191,33.917957,29.918336,32.185650,30.678311,29.204141,26.780408,30.388766,30.010095,26.296569,27.129081,24.487242,27.953723,26.190587,26.509750,32.132546,27.590870,24.922665,25.898054,26.743471,22.917089,25.157106,22.222533,19.679348,21.552349,21.195068,22.986697,21.072760,19.748938,21.693538,0.000314,0.000629,0.000314,0.001257,0.000629,0.000943,0.000629,0.000314,0.000471,0.001571,0.000471,0.000314,0.000629,0.000314,0.001414,0.001100,0.000314,0.000314,0.000157,0.000471,0.035641,0.042636,0.037609,0.040459,0.038564,0.036711,0.033664,0.038200,0.037724,0.033056,0.034102,0.030782,0.035139,0.032923,0.033324,0.040392,0.034683,0.031329,0.032555,0.033618,0.028808,0.031624,0.027935,0.024738,0.027092,0.026643,0.028895,0.026489,0.024825,0.027270,17.716084,18.602574,20.487572,19.103905,19.921601,16.473618,17.633294,18.475738,18.752061,16.360065,16.152818,12.790763,16.505116,15.727637,16.255965,17.397036,15.838313,14.518226,14.555544,14.213932,13.107258,16.262434,13.372634,12.401233,11.835587,13.689540,14.027561,14.790373,12.439524,11.268167,0.000520,0.002340,0.000520,0.000520,0.001040,0.000520,0.002080,0.001560,0.001040,0.000520,0.002601,0.000780,0.000780,0.001040,0.001040,0.001820,0.000520,0.000260,0.000780,0.000520,0.036857,0.038701,0.042622,0.039744,0.041445,0.034272,0.036684,0.038437,0.039012,0.034036,0.033604,0.026610,0.034337,0.032720,0.033819,0.036193,0.032950,0.030204,0.030281,0.029571,0.027268,0.033832,0.027820,0.025800,0.024623,0.028480,0.029183,0.030770,0.025879,0.023442
seq5096,25.749956,32.505624,28.596419,29.189628,30.872174,31.158768,24.339692,25.228126,27.690311,27.310356,21.948595,24.329735,30.443559,28.712343,25.297177,23.938629,24.485200,20.920813,21.879656,25.152173,24.628711,18.707551,20.597089,20.690413,22.278169,21.862439,20.848059,22.437947,16.285017,16.605333,0.001175,0.000504,0.000839,0.000504,0.000168,0.001007,0.000168,0.000839,0.000671,0.001511,0.000336,0.000168,0.000168,0.000336,0.001511,0.001007,0.001175,0.001343,0.000000,0.000000,0.034578,0.043650,0.038400,0.039197,0.041456,0.041841,0.032684,0.033877,0.037184,0.036673,0.029473,0.032671,0.040881,0.038556,0.033970,0.032146,0.032880,0.028093,0.029381,0.033775,0.033072,0.025121,0.027659,0.027784,0.029916,0.029358,0.027996,0.030131,0.021868,0.022298,16.714635,19.237512,18.034375,19.311498,19.067518,17.587128,16.696398,15.856679,16.353705,16.190979,15.824986,15.788751,16.982109,15.569822,14.796820,13.437382,14.894624,13.307994,13.493175,13.668664,13.132418,10.443548,12.781244,12.141612,13.229638,14.318637,14.104813,11.872082,10.242683,10.507085,0.001921,0.002469,0.000274,0.001372,0.000823,0.000549,0.000823,0.001646,0.000274,0.001372,0.002469,0.001097,0.000549,0.000274,0.000274,0.001646,0.001921,0.000000,0.000000,0.002195,0.036688,0.042226,0.039585,0.042388,0.041852,0.038603,0.036648,0.034805,0.035896,0.035539,0.034735,0.034656,0.037275,0.034175,0.032478,0.029495,0.032693,0.029211,0.029617,0.030002,0.028825,0.022923,0.028054,0.026650,0.029039,0.031429,0.030960,0.026059,0.022482,0.023063
seq5097,28.261606,26.630546,30.157499,34.418775,35.632753,33.798390,33.785347,33.871837,28.889131,29.071585,23.989244,25.107295,25.934845,22.452137,24.939578,24.120734,23.373179,28.289045,27.140074,28.649510,27.494837,26.498536,21.179824,18.944520,20.418501,15.582466,18.931396,17.585808,18.628576,19.111089,0.001756,0.000160,0.000958,0.000639,0.000479,0.001277,0.000479,0.000639,0.000000,0.001118,0.000160,0.000000,0.000160,0.000798,0.001597,0.000479,0.000319,0.001597,0.000160,0.000000,0.036099,0.034016,0.038521,0.043964,0.045514,0.043171,0.043155,0.043265,0.036901,0.037134,0.030642,0.032070,0.033127,0.028679,0.031856,0.030810,0.029855,0.036134,0.034667,0.036595,0.035120,0.033847,0.027053,0.024198,0.026081,0.019904,0.024181,0.022463,0.023795,0.024411,16.047961,15.756690,16.329151,18.714289,18.654235,17.627301,18.235695,16.362120,14.611855,13.741979,12.860941,13.641471,13.921385,10.852418,12.564867,12.880584,13.505765,13.915262,13.496528,13.851098,13.796712,14.439567,11.306306,10.932223,10.851552,9.060227,10.220963,11.117664,9.872363,10.091963,0.003280,0.002981,0.000000,0.001789,0.000298,0.001491,0.001193,0.002385,0.000894,0.001193,0.002087,0.000000,0.000298,0.000894,0.000298,0.000894,0.000596,0.000298,0.000000,0.002981,0.038277,0.037582,0.038947,0.044636,0.044493,0.042044,0.043495,0.039026,0.034851,0.032777,0.030675,0.032537,0.033205,0.025885,0.029969,0.030722,0.032213,0.033190,0.032191,0.033037,0.032907,0.034441,0.026967,0.026075,0.025883,0.021610,0.024379,0.026517,0.023547,0.024071
seq5098,13.924767,16.249117,15.291431,16.655831,16.130769,13.462006,13.852941,14.855193,16.473482,16.934922,15.899410,16.133167,14.410708,13.607560,13.944723,15.344263,16.250228,14.933069,14.451927,14.443200,12.695948,11.755283,11.534222,12.346681,12.223439,10.715172,10.798401,11.870639,10.341348,9.475571,0.001171,0.000000,0.000000,0.000585,0.000293,0.006440,0.000585,0.000293,0.000585,0.001464,0.000585,0.000293,0.001464,0.000293,0.000878,0.005562,0.000878,0.002049,0.000000,0.000000,0.032610,0.038054,0.035811,0.039006,0.037776,0.031527,0.032442,0.034789,0.038579,0.039660,0.037235,0.037782,0.033748,0.031867,0.032657,0.035935,0.038056,0.034972,0.033845,0.033824,0.029733,0.027530,0.027012,0.028915,0.028626,0.025094,0.025289,0.027800,0.024218,0.022191,8.217155,9.403223,10.017674,11.080649,11.066414,9.867128,10.769129,10.552428,10.786955,12.052850,11.470481,11.722098,10.811877,9.468664,9.054516,10.524997,10.907691,10.416528,10.756084,10.551130,8.974646,8.636582,8.545960,8.460876,9.459275,8.737718,7.741352,8.296138,7.335857,7.570427,0.001649,0.001237,0.000412,0.000000,0.000000,0.000412,0.000824,0.009068,0.000824,0.000412,0.002061,0.000824,0.000824,0.000412,0.002061,0.007832,0.001237,0.000000,0.000000,0.002885,0.027096,0.031007,0.033034,0.036539,0.036492,0.032537,0.035512,0.034797,0.035570,0.039745,0.037824,0.038654,0.035653,0.031223,0.029858,0.034707,0.035969,0.034349,0.035469,0.034793,0.029594,0.028479,0.028181,0.027900,0.031192,0.028813,0.025527,0.027357,0.024190,0.024964
