Feature,[G3.1.1.1.1],[G3.1.1.1.2],[G3.1.1.1.3],[G3.1.1.1.4],[G3.1.1.1.5],[G3.1.1.1.6],[G3.1.1.1.7],[G3.1.1.1.8],[G3.1.1.1.9],[G3.1.1.1.10],[G3.1.1.1.11],[G3.1.1.1.12],[G3.1.1.1.13],[G3.1.1.1.14],[G3.1.1.1.15],[G3.1.1.1.16],[G3.1.1.1.17],[G3.1.1.1.18],[G3.1.1.1.19],[G3.1.1.1.20],[G3.1.1.1.21],[G3.1.1.1.22],[G3.1.1.1.23],[G3.1.1.1.24],[G3.1.1.1.25],[G3.1.1.1.26],[G3.1.1.1.27],[G3.1.1.1.28],[G3.1.1.1.29],[G3.1.1.1.30],[G3.1.2.1.1],[G3.1.2.1.2],[G3.1.2.1.3],[G3.1.2.1.4],[G3.1.2.1.5],[G3.1.2.1.6],[G3.1.2.1.7],[G3.1.2.1.8],[G3.1.2.1.9],[G3.1.2.1.10],[G3.1.2.1.11],[G3.1.2.1.12],[G3.1.2.1.13],[G3.1.2.1.14],[G3.1.2.1.15],[G3.1.2.1.16],[G3.1.2.1.17],[G3.1.2.1.18],[G3.1.2.1.19],[G3.1.2.1.20],[G3.1.2.1.21],[G3.1.2.1.22],[G3.1.2.1.23],[G3.1.2.1.24],[G3.1.2.1.25],[G3.1.2.1.26],[G3.1.2.1.27],[G3.1.2.1.28],[G3.1.2.1.29],[G3.1.2.1.30],[G3.1.4.1.1],[G3.1.4.1.2],[G3.1.4.1.3],[G3.1.4.1.4],[G3.1.4.1.5],[G3.1.4.1.6],[G3.1.4.1.7],[G3.1.4.1.8],[G3.1.4.1.9],[G3.1.4.1.10],[G3.1.4.1.11],[G3.1.4.1.12],[G3.1.4.1.13],[G3.1.4.1.14],[G3.1.4.1.15],[G3.1.4.1.16],[G3.1.4.1.17],[G3.1.4.1.18],[G3.1.4.1.19],[G3.1.4.1.20],[G3.1.4.1.21],[G3.1.4.1.22],[G3.1.4.1.23],[G3.1.4.1.24],[G3.1.4.1.25],[G3.1.4.1.26],[G3.1.4.1.27],[G3.1.4.1.28],[G3.1.4.1.29],[G3.1.4.1.30]
seq2010,0.139543,0.280492,0.269197,-0.036349,0.218558,0.045413,0.045315,0.084211,0.255383,0.059423,0.084505,0.046064,-0.075144,0.186262,0.127613,0.155796,0.446832,0.212336,0.336732,0.152365,0.049870,0.258533,-0.013236,0.006855,0.100395,0.254716,0.028831,0.351711,-0.073364,-0.144653,-0.019774,-0.052300,-0.074190,0.054440,-0.135042,0.087260,-0.029373,-0.126300,0.038886,-0.188998,-0.008896,-0.045344,0.231509,-0.071865,0.191010,-0.021978,0.037640,-0.121208,-0.003150,0.022203,-0.060442,0.006923,-0.022132,0.060179,-0.044380,0.159843,0.032199,0.042966,0.084662,0.093325,0.033404,0.039248,0.120726,-0.137338,-0.023264,-0.061046,-0.252800,-0.098481,0.051328,-0.132590,0.002956,0.035572,-0.079074,0.092871,0.143175,-0.183042,-0.072679,-0.114207,-0.073914,-0.081508,-0.043671,-0.257525,-0.010113,0.156658,0.094946,0.126777,0.196352,0.142660,0.277291,0.123810
seq2011,0.127755,0.028083,0.220945,0.233394,0.142070,0.091441,0.014037,0.137895,0.260536,-0.104331,0.093095,0.069376,-0.130831,0.178490,0.243093,-0.028419,0.106760,0.071854,-0.002527,0.281428,-0.109553,0.077472,0.214826,0.041052,0.054823,0.150405,0.006164,-0.043901,0.317167,0.015167,-0.169586,-0.113124,0.030133,-0.077719,0.058457,-0.112204,0.059004,0.115263,0.011531,-0.147007,0.107998,-0.080654,0.076015,0.039192,0.036061,-0.010347,-0.072875,-0.011411,-0.125196,-0.025184,0.110753,0.157783,-0.075099,0.006521,-0.035084,-0.089030,-0.041888,-0.001873,-0.036736,0.073696,0.071343,0.045703,0.117308,-0.007401,0.138745,-0.034478,-0.023840,0.021070,0.059428,-0.119091,-0.176839,0.043533,0.161321,-0.017841,0.009658,-0.177988,0.041557,0.042713,-0.267524,-0.047842,-0.155325,-0.056525,-0.169189,-0.337750,-0.107266,-0.121704,-0.067936,-0.132453,-0.338799,0.229298
seq2012,-0.031135,0.009419,0.075294,-0.026104,0.045343,0.134242,0.062337,0.239281,-0.013490,0.083700,0.102218,-0.036188,0.080087,0.170197,-0.053497,-0.038994,0.293340,-0.106296,0.159564,0.090681,0.159034,0.053982,-0.168727,-0.005281,-0.002326,0.069379,0.371085,0.032519,0.036196,0.272521,-0.062470,0.058976,0.010506,0.128717,-0.056103,0.004190,-0.034137,-0.042770,0.159817,-0.017671,0.043567,0.094863,0.051341,-0.108762,-0.070709,0.035273,0.077476,0.067673,0.109993,0.129409,0.129076,0.148000,-0.047777,0.109467,-0.038139,-0.104809,0.022566,0.028599,0.076781,-0.047755,-0.011764,-0.059523,-0.125596,0.130579,-0.080434,0.072496,0.072811,-0.089784,0.186118,-0.260992,-0.064799,0.191896,0.219202,-0.146007,0.134258,0.197696,-0.148083,0.020301,0.014025,0.305781,0.108777,0.020737,-0.290822,0.119959,-0.047434,-0.258164,0.187119,0.281479,0.034897,-0.256166
seq2013,0.120664,0.124727,0.293032,0.016050,0.227737,0.267603,0.291885,0.046995,0.091937,0.049050,0.114257,0.315833,0.137180,0.292153,0.019464,0.221288,0.047543,0.169175,0.297265,-0.053048,0.126997,0.060456,0.206615,0.194346,0.200807,0.333390,0.228976,0.449793,0.056216,0.524073,0.052779,-0.108593,-0.085089,0.010025,-0.052180,-0.029688,-0.050686,-0.063567,0.121683,-0.065648,-0.041351,0.049874,0.090115,0.048934,0.028175,-0.023299,-0.187853,0.030334,-0.157304,0.147851,0.016292,-0.079686,-0.044398,0.095183,0.018474,-0.068177,0.034714,-0.112625,-0.049079,-0.036045,-0.012580,-0.118246,-0.014723,-0.149259,0.021526,-0.066282,-0.076546,0.005082,0.069312,0.034680,0.139015,0.064515,-0.010093,-0.101282,0.032973,0.027863,-0.207069,-0.013181,0.098697,0.018309,0.045749,-0.147796,0.057354,0.149188,-0.146428,-0.019902,-0.133930,0.057437,0.030818,-0.116128
seq2014,0.176181,0.085072,-0.027143,0.317360,0.235474,0.343019,0.207467,0.136398,0.168524,0.306068,0.043569,0.102924,0.251138,0.324332,0.082376,-0.021313,-0.001630,0.163223,0.262029,0.192336,0.121408,-0.020136,-0.019872,0.045588,0.301502,0.048646,0.237428,0.166851,-0.016965,-0.022324,0.039323,-0.192239,-0.023547,0.193152,0.236488,-0.123736,-0.068105,0.072516,0.009461,-0.036628,0.051428,-0.002140,0.006389,0.032476,0.157088,0.047657,-0.169795,0.009628,0.258940,0.111961,-0.029064,-0.297341,0.004797,0.221152,0.051407,-0.047936,-0.111565,0.113814,0.186284,0.014897,0.148793,-0.263407,-0.088658,0.070414,0.318836,-0.096137,-0.331291,-0.121699,0.259920,0.296125,-0.002878,-0.157172,-0.219664,0.077217,0.092250,-0.216909,-0.325823,-0.138009,0.279892,0.076091,-0.148006,-0.151342,0.251322,0.305756,-0.154470,-0.192180,-0.266170,0.288967,0.345208,-0.116149
seq2015,0.063230,0.051232,0.118644,0.082784,0.003696,-0.250687,-0.053590,0.031974,-0.142384,-0.104818,-0.030673,-0.054479,0.016015,-0.033226,0.061052,0.041649,0.018692,0.054235,-0.075943,-0.025011,0.053137,0.070508,0.018863,0.044000,0.147942,0.193526,-0.123501,0.060261,0.102086,0.093402,-0.075903,0.004952,-0.004645,-0.078163,-0.190459,-0.006613,-0.019895,-0.107050,0.014516,-0.080149,0.117184,0.248305,-0.086554,-0.028730,0.036341,-0.179347,-0.000038,0.078834,-0.063480,-0.163956,0.282080,-0.237645,0.056036,-0.010060,-0.027898,-0.131176,0.109711,-0.107880,0.249734,0.038007,-0.035174,-0.193838,-0.217036,0.208432,0.229202,-0.026396,-0.148567,0.001914,0.094015,-0.064560,-0.083093,0.014893,0.204732,0.125360,-0.074741,-0.084517,0.000603,0.096881,0.154434,-0.031127,0.010763,-0.193798,0.107790,0.250972,-0.018218,-0.017194,-0.130273,0.153498,0.147095,0.072951
seq2016,0.346494,0.297804,0.192162,0.312852,0.302142,0.333948,0.442191,0.343751,0.048903,0.276701,0.150286,0.354413,0.452063,0.335230,0.264503,-0.048868,0.223317,0.179316,0.405136,0.242585,0.438392,0.159225,0.181616,0.150611,0.323294,0.201496,0.402613,0.156217,0.190030,0.289359,0.065909,0.028199,-0.053896,-0.021320,-0.061181,-0.078144,-0.192078,-0.010840,-0.105577,0.082365,0.087395,0.018084,0.019388,-0.030744,0.104038,-0.025521,0.018983,-0.040030,0.092160,-0.015478,0.157677,-0.067908,0.145329,-0.130168,-0.074831,-0.081155,0.019066,-0.073684,0.129086,-0.030580,-0.030662,-0.087701,-0.023511,-0.083155,0.051442,-0.033588,0.044682,0.033501,0.048678,-0.042131,-0.133924,0.100528,-0.031067,0.051799,-0.049295,0.112468,-0.147220,-0.013599,0.280095,0.092395,0.090611,-0.105536,-0.116637,-0.078967,0.115453,-0.083969,0.096029,0.010555,0.010639,-0.059559
seq2017,-0.072515,0.051653,0.204563,0.105156,0.232396,0.095410,0.066997,0.173809,0.065941,-0.038076,0.103867,0.071704,0.111504,0.121583,-0.018092,0.126162,0.051277,0.284025,0.025030,0.079421,0.159530,0.308456,-0.159377,0.131620,0.223946,0.072755,0.081505,-0.037798,0.169955,0.179419,-0.031475,-0.048572,0.058049,-0.127130,0.020460,-0.075586,0.086371,0.071031,0.069258,0.100655,-0.027923,-0.007725,-0.068678,0.069571,0.065215,0.072242,-0.126794,-0.123901,0.164485,0.139553,0.016839,0.014200,0.116350,0.144918,-0.051037,0.068037,0.057594,-0.033180,-0.109422,0.117969,-0.165361,0.066230,0.182702,0.008831,0.063437,0.034195,-0.034488,-0.019736,0.177625,0.024137,0.187059,-0.101367,0.002390,0.199985,-0.023456,-0.039539,0.030995,0.055706,0.163021,-0.180863,0.363548,-0.149229,-0.017670,0.179946,-0.115074,-0.089986,0.030967,0.004787,-0.072699,0.113006
seq2018,0.569189,0.423207,0.549213,0.499610,0.629690,0.476971,0.475906,0.473626,0.512200,0.677077,0.669959,0.449506,0.442589,0.425172,0.710762,0.575224,-0.001146,0.393452,0.360328,0.397594,0.499219,0.492542,0.558512,0.313243,0.530849,0.806922,0.552865,0.208525,0.387771,0.462611,-0.125411,0.194561,0.105593,-0.004522,0.138092,0.178120,-0.206779,0.331208,0.127553,0.051594,0.216534,-0.195769,-0.030183,0.119796,-0.173898,0.066866,-0.078967,-0.186963,0.291658,-0.412163,-0.073736,-0.138501,-0.159001,-0.212911,-0.064206,-0.375255,0.087607,-0.402021,-0.026112,-0.039190,0.068573,0.111629,0.082288,0.147460,0.153760,0.101833,0.163073,0.242885,-0.003618,0.229622,0.138415,0.137740,0.040130,0.118379,0.263089,0.063245,0.134408,0.123221,0.128096,-0.196220,0.111683,-0.038953,0.217239,0.102984,0.111276,-0.112480,0.015442,-0.043969,0.137566,-0.093049
seq2019,-0.050765,-0.048247,0.069023,-0.002520,0.004182,0.061945,0.083520,-0.031411,0.140643,0.023095,0.151123,-0.159749,0.234643,-0.003282,-0.142011,0.148114,0.315945,0.028409,0.109521,0.156873,-0.095107,0.016737,0.094619,-0.052794,0.055369,0.254702,-0.020291,0.072375,0.155035,0.325792,-0.144794,0.133021,-0.032476,0.097197,0.073479,-0.019305,-0.072140,0.063473,-0.127016,-0.042166,0.161881,0.056699,0.239023,-0.181594,0.303187,-0.031612,0.196349,-0.106722,0.116178,-0.244215,0.055051,-0.217832,0.088785,0.139733,-0.003387,0.098280,-0.127102,0.176932,0.183979,0.268104,0.010955,-0.063044,0.044976,0.087384,0.052607,0.046121,0.019006,0.053841,0.255413,-0.068948,-0.164735,0.012538,0.066216,-0.080028,0.077573,-0.125421,0.035154,0.023283,0.018960,-0.192188,0.062214,-0.031643,-0.037991,0.127438,0.017712,-0.010925,-0.013702,0.226185,-0.198312,0.117208
seq2020,-0.034706,-0.052255,0.045334,-0.050922,-0.015223,0.065346,0.058248,-0.027210,0.168879,0.050109,0.049713,-0.098687,0.197311,-0.083145,-0.105799,0.063450,0.290433,0.050079,0.145947,0.208518,-0.119441,0.025919,0.027813,-0.087305,0.023903,0.274863,-0.098611,0.114396,0.190973,0.206756,-0.151437,0.068106,-0.021290,0.102486,0.001920,0.115807,-0.105485,0.084109,-0.080364,-0.046496,0.096698,-0.012411,0.162415,-0.163765,0.254944,-0.071536,0.145173,-0.106919,0.150856,-0.204412,0.118958,-0.189020,0.118695,0.124878,0.018706,0.143664,-0.130745,0.010775,0.170304,0.202180,0.103963,-0.151135,-0.020827,-0.003476,0.085349,0.052699,0.001874,0.061899,0.203378,-0.044254,-0.199903,0.061991,0.083748,-0.036756,-0.000173,-0.102665,0.096978,0.102778,-0.030595,-0.141470,0.002706,-0.055812,-0.010578,0.226486,0.071029,-0.031349,-0.123336,-0.096255,-0.108642,0.144782
seq2021,-0.068772,0.155844,0.179557,0.108941,0.194019,-0.026174,0.278689,-0.126453,0.233710,0.019558,0.021634,0.181276,0.072701,-0.000543,-0.123369,0.183577,0.087424,0.048696,-0.016191,0.124368,0.081241,0.030506,0.206341,-0.302954,0.193346,0.123223,0.009536,0.165672,0.217428,0.373236,-0.109954,-0.155730,-0.027883,0.038475,0.236973,-0.059362,-0.050651,0.163299,-0.002071,0.115700,0.092683,0.053842,0.040023,-0.172512,0.348865,0.037984,-0.034948,-0.000268,0.045626,0.093271,0.251344,-0.080018,0.081759,-0.045669,0.117244,0.076155,-0.106535,-0.004551,0.034060,0.106750,0.075161,-0.156971,-0.060838,-0.001081,0.081133,-0.013224,-0.053170,0.179316,0.331308,-0.107650,-0.102939,-0.011377,-0.002040,-0.019041,0.061917,-0.008173,0.027029,0.059406,-0.023548,-0.097045,0.025199,-0.047453,0.007967,0.013745,-0.037031,-0.183563,-0.119563,0.029006,-0.157055,0.126940
seq2022,0.013075,0.053020,0.071958,-0.257094,0.127030,0.220671,0.188117,0.131862,0.019165,-0.087622,0.050381,0.091799,0.193944,0.358222,0.077382,0.006881,0.051169,-0.060757,0.223981,0.325473,0.021229,-0.072774,-0.057012,-0.067971,0.115717,0.215046,0.157732,0.111290,0.085672,-0.056048,0.099678,0.185811,0.143476,-0.213787,0.116543,-0.075822,-0.009237,0.093331,-0.137212,-0.043466,0.005746,-0.187443,0.055784,-0.133463,-0.027528,0.128193,-0.181653,0.157950,0.031785,-0.006814,-0.007357,-0.161072,-0.077612,-0.129114,-0.055903,0.034321,0.153660,0.084422,-0.096012,-0.135137,-0.050052,-0.144279,0.194238,-0.080245,0.109531,0.218734,-0.074821,0.218749,-0.034397,-0.095434,0.154479,0.040660,-0.108890,0.081313,0.065831,0.022033,-0.238558,-0.102053,0.280166,0.165449,-0.092874,0.001598,0.259391,-0.221583,0.003354,0.279489,0.037492,0.212001,-0.079404,-0.247464
seq2023,0.196171,0.249277,0.272637,0.011647,0.148856,-0.035693,0.114556,0.050774,0.190998,0.369644,0.019015,0.203032,0.184458,0.093825,0.095975,0.053458,0.170887,-0.212123,0.032315,0.109234,0.153410,-0.028675,0.083659,0.286653,0.044776,0.227319,0.256254,-0.246816,0.355643,0.099108,0.041256,0.050743,-0.025663,-0.184188,-0.119567,-0.060660,0.051049,0.007166,0.049239,0.117332,0.101194,-0.032621,-0.091798,-0.318296,-0.218527,0.105917,-0.122536,0.137465,0.212275,-0.002890,0.052195,0.083319,-0.044886,-0.197600,-0.281185,-0.032044,0.078548,0.094003,0.288602,0.153576,-0.054709,0.056388,-0.158467,-0.039752,-0.150776,0.035820,-0.129098,0.034652,-0.113074,0.182362,-0.109233,0.245805,-0.128675,-0.103760,0.121101,0.142064,-0.004352,0.014345,-0.188942,-0.086462,-0.145361,0.352644,-0.159052,0.051423,-0.029240,-0.120350,0.008804,0.021864,0.086817,-0.052073
