Feature,[G3.3.1.1.1],[G3.3.1.1.2],[G3.3.1.1.3],[G3.3.1.1.4],[G3.3.1.1.5],[G3.3.1.1.6],[G3.3.1.1.7],[G3.3.1.1.8],[G3.3.1.1.9],[G3.3.1.1.10],[G3.3.1.1.11],[G3.3.1.1.12],[G3.3.1.1.13],[G3.3.1.1.14],[G3.3.1.1.15],[G3.3.1.1.16],[G3.3.1.1.17],[G3.3.1.1.18],[G3.3.1.1.19],[G3.3.1.1.20],[G3.3.1.1.21],[G3.3.1.1.22],[G3.3.1.1.23],[G3.3.1.1.24],[G3.3.1.1.25],[G3.3.1.1.26],[G3.3.1.1.27],[G3.3.1.1.28],[G3.3.1.1.29],[G3.3.1.1.30],[G3.3.2.1.1],[G3.3.2.1.2],[G3.3.2.1.3],[G3.3.2.1.4],[G3.3.2.1.5],[G3.3.2.1.6],[G3.3.2.1.7],[G3.3.2.1.8],[G3.3.2.1.9],[G3.3.2.1.10],[G3.3.2.1.11],[G3.3.2.1.12],[G3.3.2.1.13],[G3.3.2.1.14],[G3.3.2.1.15],[G3.3.2.1.16],[G3.3.2.1.17],[G3.3.2.1.18],[G3.3.2.1.19],[G3.3.2.1.20],[G3.3.2.1.21],[G3.3.2.1.22],[G3.3.2.1.23],[G3.3.2.1.24],[G3.3.2.1.25],[G3.3.2.1.26],[G3.3.2.1.27],[G3.3.2.1.28],[G3.3.2.1.29],[G3.3.2.1.30],[G3.3.4.1.1],[G3.3.4.1.2],[G3.3.4.1.3],[G3.3.4.1.4],[G3.3.4.1.5],[G3.3.4.1.6],[G3.3.4.1.7],[G3.3.4.1.8],[G3.3.4.1.9],[G3.3.4.1.10],[G3.3.4.1.11],[G3.3.4.1.12],[G3.3.4.1.13],[G3.3.4.1.14],[G3.3.4.1.15],[G3.3.4.1.16],[G3.3.4.1.17],[G3.3.4.1.18],[G3.3.4.1.19],[G3.3.4.1.20],[G3.3.4.1.21],[G3.3.4.1.22],[G3.3.4.1.23],[G3.3.4.1.24],[G3.3.4.1.25],[G3.3.4.1.26],[G3.3.4.1.27],[G3.3.4.1.28],[G3.3.4.1.29],[G3.3.4.1.30]
seq10,0.928922,1.072799,1.047137,0.983824,1.035217,1.083496,1.073588,0.950699,0.841903,1.010627,0.824663,1.010002,1.050250,1.135546,1.078841,1.059806,1.140990,1.099440,1.015348,0.830789,0.727534,1.105777,1.257509,1.117124,1.273272,1.247767,1.064715,0.993349,0.797614,0.999210,1.137202,1.100687,1.053646,0.882584,1.038128,0.971841,1.009909,0.947255,1.106253,0.893127,1.032433,0.891430,0.955072,1.147368,0.894633,0.983230,0.783934,1.012486,1.021600,0.830247,1.097899,0.849230,0.740161,0.997839,0.911053,0.848440,1.006956,0.948643,1.193335,0.750002,0.956207,0.995096,0.973087,0.857793,0.907693,1.018401,0.769701,0.877465,0.848668,0.999633,0.842521,0.885839,1.070544,1.027994,0.809149,1.063504,0.889282,0.935507,0.970705,0.936677,1.147827,0.727314,0.916743,0.995407,1.141146,0.704111,0.781460,1.045247,0.929037,1.059436
seq11,1.038722,0.750810,0.984316,0.930821,1.059652,1.029731,0.761792,1.261125,1.021792,0.966469,1.151455,0.990858,1.016707,1.065498,1.340439,1.192934,1.011952,1.235948,0.749680,1.139505,1.214064,1.369496,1.182856,1.211447,1.272110,1.009476,1.348250,1.197543,1.055480,1.112530,1.063068,0.876260,1.050843,1.150159,1.127121,0.844282,1.181218,0.935696,0.926620,1.334806,0.930605,1.163064,1.208800,1.153043,0.997855,1.300282,0.880489,1.110671,1.194842,1.105272,1.121666,1.083051,1.004578,1.173276,1.264887,1.210494,1.355513,1.039948,0.928398,0.942226,0.886382,0.958582,0.765993,0.987111,0.967854,1.094735,0.971799,1.134872,0.922482,0.845704,0.881551,0.862300,0.948285,0.657432,0.928146,1.029956,1.019636,1.172996,0.950016,1.015673,1.162710,1.000967,0.821520,1.009792,1.028496,1.088521,0.894243,1.049207,0.958671,0.734709
seq12,0.979108,1.012565,1.034543,0.918082,0.859737,1.001009,0.790276,0.869338,1.134398,1.046615,1.221794,0.749665,0.935510,1.113544,1.061779,1.060320,0.789907,1.084170,0.992582,0.980795,1.129249,0.995878,1.236486,0.716599,0.962268,1.169455,1.084684,1.147899,0.765750,0.905171,0.922456,1.007628,1.041678,1.140002,1.050204,0.954029,0.709552,0.883930,1.006438,0.989190,0.972488,1.147723,0.961538,0.869613,0.740055,1.017400,1.098656,1.076730,1.181250,0.905617,0.857799,0.754929,0.943372,0.971447,1.027062,1.078080,0.970582,1.136503,0.699402,0.911863,0.828729,1.059446,1.154229,1.147437,1.031537,0.923951,0.868871,0.821736,0.857128,1.109823,1.382963,1.279534,0.812735,0.648351,0.602482,0.953554,1.069219,1.116346,1.340918,1.131068,0.923160,0.938864,0.832504,1.167368,1.430942,1.419265,1.216877,1.016795,0.801596,0.612591
seq13,0.953853,1.069295,1.082797,1.052508,1.121935,0.861914,0.875270,1.047161,1.203072,1.192282,0.928181,1.191491,0.865923,0.783134,1.141038,1.225701,1.013219,0.994921,0.985627,0.850892,1.094623,1.117069,0.995774,0.938375,0.875381,0.883169,0.940524,0.885014,0.793606,0.854262,1.117114,1.091383,0.947953,0.874705,1.081550,0.796734,0.990037,0.984669,0.898931,0.826479,1.173779,1.003263,0.935393,1.054380,0.805253,1.093114,0.873804,1.088878,0.893787,1.122172,0.929427,1.040001,0.946178,1.286735,0.985842,0.995797,0.947644,1.142005,0.952671,0.990830,1.004078,1.024249,1.016431,0.910662,0.856888,0.951553,0.947067,0.948158,0.891231,0.726297,1.019184,0.837370,1.039297,0.999638,0.918641,0.956611,1.052624,1.106749,0.904679,0.804585,1.028218,0.989968,0.905052,1.007577,0.946417,0.984723,0.939943,0.960921,0.980375,1.112813
seq14,0.883684,1.021379,1.099944,0.894526,1.166707,0.912231,0.921301,0.922460,1.103423,0.966121,1.046670,1.038674,1.152491,1.072324,1.027358,1.003524,0.998926,0.759026,1.179103,1.140338,1.048325,0.920283,1.172257,0.988721,0.803262,0.962282,1.032941,0.831464,0.924255,1.196825,0.844158,0.958879,1.110193,0.883446,1.039882,1.040464,1.095074,1.027258,1.401805,1.143844,1.242593,1.078735,1.124713,0.840436,0.932737,1.093043,1.052224,0.747955,0.838042,0.992880,1.050849,0.759668,1.034371,1.284757,1.202570,0.945016,1.050570,1.150607,1.212171,1.147900,0.877604,0.903214,0.977837,0.896191,0.927175,1.043157,1.066099,1.026774,1.050415,0.934855,1.103077,0.801649,0.999678,0.957169,1.003752,0.971158,0.930696,0.936048,1.094862,1.040563,0.972514,0.903454,1.060788,1.131193,0.906822,0.990798,0.945569,1.153749,1.158982,0.993143
seq15,0.980243,0.990864,1.147936,1.003162,1.114168,1.020882,1.074391,1.148579,0.851237,1.097447,0.923280,0.913881,0.952286,1.007136,1.131923,1.109989,1.070712,0.950146,1.253689,1.062634,0.897245,0.847293,0.814015,1.039404,0.792201,1.102853,0.924733,1.036035,0.974642,0.946343,1.032095,0.895176,1.161909,1.160795,0.831810,0.995074,0.780800,1.044467,0.933923,0.844825,1.238603,1.149458,0.961513,0.873120,0.669430,0.991629,1.247192,1.264172,1.141205,0.738894,0.888719,0.993461,0.949130,1.329471,0.973516,1.237948,1.041742,0.901381,0.856330,0.688627,0.974895,1.018488,0.836722,1.046479,0.878324,0.877319,0.976504,0.856246,1.042955,0.863778,0.957716,1.185230,0.935330,0.996835,1.099235,0.967237,1.002494,1.119714,0.805887,0.934069,1.079305,1.128502,1.089238,1.119595,1.041097,1.283291,1.046874,1.233345,1.240294,1.167650
seq16,1.101625,0.983779,0.877290,0.887939,1.090025,1.065669,0.784601,0.943504,0.833246,0.999666,0.751797,0.982719,0.938275,1.087066,0.960298,0.980926,1.098177,1.167588,0.946480,0.922057,1.214855,0.948307,1.130389,0.975407,1.071624,1.151288,0.869916,1.085778,1.154322,1.146456,0.914861,1.036504,1.061173,0.936150,0.866494,1.039007,0.871199,1.012957,1.043542,1.141102,1.076401,1.011745,0.830573,0.871314,1.130691,1.046505,1.185076,1.156936,1.061358,1.035169,0.797450,0.962828,1.051862,1.117761,0.885506,0.808586,0.885269,0.841727,0.912070,1.103223,0.954564,1.095860,0.860492,0.858841,0.880364,0.820902,1.152279,0.880830,0.886890,1.153999,1.177130,0.869786,1.112758,1.073195,1.068867,1.183558,1.327598,1.023723,1.170277,0.973724,0.977859,1.150102,1.154953,0.822170,0.897909,0.936219,0.964973,0.809114,0.875647,1.010617
seq17,1.026379,0.913170,1.162733,1.213774,1.087342,1.170625,0.905066,1.201650,0.795452,1.004227,0.957822,1.123011,1.158992,1.097386,1.052141,0.951633,1.209812,1.119289,1.059691,1.063147,0.840980,0.949442,1.014691,1.101213,0.963018,0.957439,0.907391,0.976531,1.152941,1.028328,1.126207,1.105742,0.915318,1.199696,1.024352,1.093919,0.862080,1.161683,1.085254,0.820448,1.118118,0.932736,0.807756,1.058228,1.117725,0.805645,0.954340,1.209855,0.993493,0.904683,1.073510,0.855572,0.938197,0.878173,1.126005,1.076904,0.844859,1.329908,0.842388,0.975589,0.949755,1.101916,0.900753,0.826821,0.950453,1.186308,0.909819,0.884348,0.999678,1.144326,0.865409,0.941355,0.991889,1.040160,1.008348,0.772349,1.165630,1.160657,1.098418,0.864654,0.980870,1.150120,1.038147,1.037034,1.028549,1.071482,1.151680,1.061311,0.866514,1.126307
seq18,1.033110,1.007507,0.975815,0.898084,0.996873,0.955911,1.056924,0.832411,0.959722,0.921543,0.992431,0.951206,1.142224,0.927571,0.943111,1.019293,0.736006,0.859774,0.862405,1.091468,1.240723,0.935367,0.880967,1.071385,0.920390,0.758241,0.970407,0.994858,1.154745,1.204710,1.042926,1.005747,1.134770,1.122589,1.161435,0.802628,0.924790,0.858229,1.176353,0.934477,1.130977,0.970630,1.123864,0.858834,1.375185,0.965317,1.131490,1.005754,0.983905,0.943913,1.025697,0.979842,0.999785,0.727447,1.206298,0.988286,1.037332,1.116079,1.112628,0.763991,0.944586,0.996540,1.175330,1.006751,1.096088,0.965812,1.058901,0.863693,1.293347,1.140776,1.179251,0.926417,0.930753,0.867189,1.094268,0.920119,1.203706,0.784678,1.000426,0.869425,0.957586,1.257654,1.187811,0.833348,0.982821,0.765488,1.035751,0.939061,1.103556,1.112058
seq19,1.028624,1.043099,1.221405,0.945826,1.093876,1.044660,0.934682,0.824205,1.123441,1.076169,0.899248,0.916456,0.896940,0.996994,0.750961,1.140625,1.083177,0.949768,0.915656,0.823897,0.952422,0.869785,1.004322,1.265855,1.251743,0.881714,0.895014,1.009093,1.044202,1.061780,0.906333,0.973152,0.978960,0.876170,1.014998,1.196646,1.016930,0.940585,1.097878,1.102896,1.110081,1.122482,1.262187,1.095671,1.129541,1.125640,1.151688,1.132128,1.154492,1.022907,0.779512,1.219162,1.040718,0.905891,0.886228,1.116988,1.298652,0.775027,0.752566,0.951646,1.149766,0.838567,1.003791,0.826251,0.876204,1.048258,0.884122,0.919736,1.015629,0.912461,0.793308,1.050387,0.958972,1.052338,0.806402,1.023509,1.088799,0.953399,1.051199,0.823767,1.124297,0.832422,1.066116,0.924749,0.769875,0.842226,0.863626,0.987639,0.984932,0.770528
seq20,1.023193,1.046354,1.204568,0.935625,1.066503,1.073816,0.929646,0.856538,1.153500,1.068623,0.883507,0.913704,0.903740,1.031338,0.739053,1.128346,1.079314,0.940757,0.933467,0.825406,0.975525,0.856173,1.012245,1.262171,1.247779,0.885437,0.918195,1.041963,1.037952,1.046732,0.922771,0.968704,0.998300,0.852321,0.999212,1.175301,1.011126,0.926340,1.092549,1.097655,1.112953,1.092551,1.285800,1.133573,1.134465,1.102409,1.140265,1.159320,1.143471,1.013776,0.774479,1.230693,1.045771,0.884664,0.879795,1.092248,1.270977,0.755247,0.749036,0.929424,1.126033,0.854963,0.992472,0.815802,0.862188,1.034199,0.862196,0.905055,1.029646,0.894182,0.815269,1.036774,0.986376,1.076199,0.810060,1.017861,1.082587,0.966512,1.041965,0.819932,1.113000,0.866647,1.056084,0.923746,0.759465,0.840539,0.860500,0.989674,0.969358,0.766198
seq21,0.997450,1.159817,0.991238,0.741182,1.045946,0.972948,0.909598,0.967455,1.094437,0.969940,1.042104,1.205394,0.878802,0.815389,1.063781,1.021477,1.240210,0.975190,0.801218,0.707993,0.958068,1.033651,0.800391,0.828535,0.886431,0.845141,0.744115,0.875681,0.839506,1.043057,0.977232,1.300315,0.990772,0.810297,1.156298,0.997944,0.816498,0.954360,1.118385,1.061861,0.880224,0.870811,0.960683,0.843752,0.952803,0.880242,0.935467,1.003796,1.087030,0.974955,0.931751,0.960950,1.018049,1.025241,0.908325,0.980539,1.011242,0.971267,0.913963,0.834342,0.856351,1.228012,0.953137,0.874746,1.151414,0.920273,0.941528,1.139421,1.180829,1.150497,1.138228,0.985269,0.921192,0.938212,0.798813,0.991796,1.154405,0.909538,0.779110,1.066785,0.925930,0.905409,1.045386,0.942332,0.755856,0.862393,1.053547,0.869729,0.806575,0.886334
seq22,1.090067,1.015853,0.925579,0.889949,0.974508,1.317054,0.999956,0.912416,1.046843,1.039300,0.973514,0.920191,1.043760,0.772507,0.964751,1.017169,0.990929,0.772461,0.898821,1.259105,0.894276,0.940206,0.869589,1.232650,1.019418,0.836784,1.262808,1.078065,1.113946,1.011041,0.940018,1.058675,1.078118,0.972689,1.129128,1.024212,0.945801,1.006231,1.043514,0.989266,0.984301,1.074529,0.859356,0.873839,0.986383,0.892122,0.884334,0.991750,1.072936,0.844250,1.225298,1.179196,0.996668,0.814777,1.159475,1.075148,0.915405,1.037523,0.967102,1.118122,0.917457,1.122548,1.004544,0.961798,1.048591,0.971236,0.995041,1.069719,1.025437,1.107326,0.776380,0.719775,1.045562,1.039346,1.088887,1.056419,0.947085,1.010676,1.127467,0.990869,0.821320,1.148012,0.851654,0.874002,0.956725,1.221277,0.834882,0.821260,0.973084,0.986897
seq23,1.169154,1.162402,0.870128,0.799521,1.074886,1.083807,1.125105,0.957861,1.086291,1.117678,1.166771,0.789990,1.004985,1.491153,0.851088,0.797492,1.116943,1.263985,0.976898,0.913789,0.941310,1.113978,0.909932,0.925122,0.908922,1.193666,0.944426,0.816261,0.987415,1.112801,1.025247,1.046049,0.984014,1.160286,0.817833,1.054654,0.946936,0.916434,0.994326,1.209228,1.060065,0.946672,0.870684,0.834052,0.945571,0.794500,1.101792,1.205239,0.960085,0.904053,0.910883,1.138719,0.942274,0.783313,0.895442,0.947647,1.131407,0.833563,0.967216,1.107384,0.845480,1.195844,0.955946,0.906057,0.918477,1.251619,1.149750,0.779041,1.095194,1.241168,0.986940,0.959133,0.894760,1.123097,0.997279,0.591092,1.055387,1.190640,0.955770,0.992079,0.971993,1.124755,1.150185,1.007480,1.233630,1.224653,1.039726,0.956360,0.814347,1.058314
seq24,1.082614,1.282671,1.126156,0.807116,1.163276,1.186373,0.930124,1.121673,1.117423,1.226817,0.769902,1.080966,0.843466,1.190359,0.924736,1.052200,0.944330,0.939308,1.161836,0.990710,1.082997,0.770509,1.120598,0.847037,1.104260,0.925286,0.996013,0.936379,0.842611,0.825725,1.026727,0.898326,0.955052,0.954153,1.301735,1.194425,1.216449,1.138405,1.243206,1.017245,0.956399,1.055267,1.196578,0.688670,1.145359,0.786105,0.991318,0.889480,0.955218,0.853719,1.059944,1.107587,1.012376,1.047234,0.942381,1.146931,1.084255,0.931667,1.189635,0.894076,1.160805,0.985200,0.898431,0.919352,1.046355,0.920453,1.146496,1.021037,1.036245,0.968023,0.917313,0.970328,1.066811,0.676721,0.940453,1.101950,0.762993,0.850223,1.040070,0.909793,0.770929,1.180239,0.808140,0.982468,1.109864,1.177252,1.053884,1.131483,0.860937,1.198760
seq25,0.978494,0.984302,1.082737,0.837183,1.066527,0.838027,1.060409,1.072801,1.219488,1.060126,0.975663,0.873452,1.095498,1.051706,1.074676,1.038312,1.014898,0.914281,0.814778,1.025419,0.916779,0.808281,0.776753,0.953682,0.697681,0.787930,0.669511,0.986586,0.808939,0.830422,0.970807,0.956536,1.073195,0.932896,1.014772,1.093771,1.011044,1.052860,1.061291,1.100123,1.188087,0.757884,0.925302,0.933305,0.916582,0.889606,1.063756,1.154758,0.822695,1.037632,0.935950,0.892351,0.836849,0.931156,0.839185,0.772474,0.707818,0.821409,0.791720,1.113179,0.905006,0.767724,1.144906,0.887642,0.948304,0.955352,0.939851,1.056135,1.090507,1.027863,1.094052,0.948309,1.150238,1.103798,1.069973,1.156378,0.917825,1.122646,0.873063,1.282206,1.107006,1.112512,1.025188,1.015153,1.099723,0.982497,0.839116,0.936574,0.892891,1.211202
