Feature,[G3.3.1.1.1],[G3.3.1.1.2],[G3.3.1.1.3],[G3.3.1.1.4],[G3.3.1.1.5],[G3.3.1.1.6],[G3.3.1.1.7],[G3.3.1.1.8],[G3.3.1.1.9],[G3.3.1.1.10],[G3.3.1.1.11],[G3.3.1.1.12],[G3.3.1.1.13],[G3.3.1.1.14],[G3.3.1.1.15],[G3.3.1.1.16],[G3.3.1.1.17],[G3.3.1.1.18],[G3.3.1.1.19],[G3.3.1.1.20],[G3.3.1.1.21],[G3.3.1.1.22],[G3.3.1.1.23],[G3.3.1.1.24],[G3.3.1.1.25],[G3.3.1.1.26],[G3.3.1.1.27],[G3.3.1.1.28],[G3.3.1.1.29],[G3.3.1.1.30],[G3.3.2.1.1],[G3.3.2.1.2],[G3.3.2.1.3],[G3.3.2.1.4],[G3.3.2.1.5],[G3.3.2.1.6],[G3.3.2.1.7],[G3.3.2.1.8],[G3.3.2.1.9],[G3.3.2.1.10],[G3.3.2.1.11],[G3.3.2.1.12],[G3.3.2.1.13],[G3.3.2.1.14],[G3.3.2.1.15],[G3.3.2.1.16],[G3.3.2.1.17],[G3.3.2.1.18],[G3.3.2.1.19],[G3.3.2.1.20],[G3.3.2.1.21],[G3.3.2.1.22],[G3.3.2.1.23],[G3.3.2.1.24],[G3.3.2.1.25],[G3.3.2.1.26],[G3.3.2.1.27],[G3.3.2.1.28],[G3.3.2.1.29],[G3.3.2.1.30],[G3.3.4.1.1],[G3.3.4.1.2],[G3.3.4.1.3],[G3.3.4.1.4],[G3.3.4.1.5],[G3.3.4.1.6],[G3.3.4.1.7],[G3.3.4.1.8],[G3.3.4.1.9],[G3.3.4.1.10],[G3.3.4.1.11],[G3.3.4.1.12],[G3.3.4.1.13],[G3.3.4.1.14],[G3.3.4.1.15],[G3.3.4.1.16],[G3.3.4.1.17],[G3.3.4.1.18],[G3.3.4.1.19],[G3.3.4.1.20],[G3.3.4.1.21],[G3.3.4.1.22],[G3.3.4.1.23],[G3.3.4.1.24],[G3.3.4.1.25],[G3.3.4.1.26],[G3.3.4.1.27],[G3.3.4.1.28],[G3.3.4.1.29],[G3.3.4.1.30]
seq2010,0.944848,0.834291,0.846824,1.098026,0.887022,1.036066,1.050139,1.010602,0.877004,1.053913,1.046915,1.073566,1.169401,0.956755,0.977880,0.949715,0.709307,0.902122,0.814007,0.962230,1.037290,0.879633,1.119299,1.117643,1.045332,0.931517,1.134660,0.868954,1.191389,1.265046,1.032522,1.078402,1.103281,0.947130,1.167404,0.917929,1.065817,1.185992,0.994639,1.252527,1.053454,1.107948,0.768597,1.123748,0.810957,1.063145,1.005606,1.182180,1.046060,1.018831,1.103877,1.015100,1.048291,0.955599,1.079384,0.832235,0.992994,0.994674,0.938311,0.941140,0.930965,0.899889,0.822536,1.086455,0.977014,1.012293,1.206678,1.049288,0.906551,1.100435,0.963744,0.941953,1.066197,0.866474,0.825860,1.157046,1.043809,1.098314,1.069994,1.093871,1.058241,1.288486,1.010534,0.855945,0.924596,0.909378,0.803928,0.811958,0.689471,0.803910
seq2011,0.961844,1.048594,0.900531,0.877553,0.944924,0.993461,1.058839,0.975613,0.855518,1.120114,0.964715,0.997093,1.169751,0.918141,0.879687,1.109767,1.016962,1.028023,1.103406,0.891259,1.215768,1.058387,0.944697,1.075055,1.057418,0.988478,1.115352,1.147816,0.883765,1.102616,1.196522,1.137572,0.967447,1.079528,0.930386,1.121452,0.910705,0.833957,0.931739,1.101772,0.802497,1.023014,0.851268,0.897053,0.891769,0.944747,1.021772,0.958529,1.092707,0.966738,0.817478,0.754751,1.027537,0.921283,0.980961,1.056783,0.998535,0.962850,0.990777,0.836114,0.889792,0.889759,0.818992,0.951374,0.803556,0.985875,0.981327,0.944831,0.909242,1.102835,1.170408,0.947179,0.821592,1.021024,1.005849,1.210292,0.986832,0.992354,1.329031,1.114429,1.226360,1.135460,1.253599,1.444778,1.215259,1.228700,1.174264,1.253220,1.488917,0.903906
seq2012,1.121914,1.092080,1.014724,1.109132,1.014162,0.929961,1.004570,0.820058,1.068866,0.970955,0.964789,1.120303,0.982812,0.900290,1.137470,1.131883,0.778780,1.194684,0.930499,0.987235,0.898956,1.008716,1.223722,1.072305,1.080513,1.016535,0.725357,1.083830,1.050757,0.788188,1.120242,0.970184,1.033739,0.873825,1.096221,1.025795,1.081953,1.093251,0.828994,1.047677,0.976697,0.906432,0.972576,1.180521,1.142667,0.990715,0.914224,0.930653,0.872917,0.834977,0.832970,0.820630,1.075273,0.867727,1.061328,1.144791,0.964265,0.969613,0.904121,1.068727,0.997766,1.043963,1.113151,0.896303,1.082691,0.930972,0.880482,1.023558,0.797305,1.187681,1.024551,0.809864,0.766041,1.089059,0.856447,0.806265,1.114188,0.983752,0.966901,0.721335,0.866087,0.917643,1.201503,0.857560,1.017581,1.173098,0.807306,0.690705,0.909154,1.175455
seq2013,1.055245,1.048096,0.915724,1.155716,0.979966,0.943666,0.915510,1.091024,1.040203,1.072307,1.034734,0.862421,1.013266,0.892009,1.090894,0.943397,1.095643,0.988612,0.902120,1.181834,1.018454,1.065507,0.938215,0.944384,0.945542,0.844422,0.922915,0.737097,1.068724,0.709544,0.943709,1.128192,1.103076,1.003398,1.082721,1.069424,1.105076,1.115073,0.918100,1.114462,1.081524,0.984175,0.944961,0.968864,0.984947,1.032920,1.220984,0.971076,1.187913,0.873378,0.999508,1.115258,1.080405,0.920399,0.994961,1.091499,0.973656,1.112396,1.053973,1.042436,0.974770,1.105980,0.989611,1.148711,0.955246,1.066548,1.091301,1.005575,0.938494,0.990303,0.883110,0.936501,1.020928,1.134716,0.990771,1.011245,1.245882,1.030312,0.902698,1.001574,0.972787,1.204921,0.975191,0.881047,1.233233,1.092914,1.233480,1.021503,1.001573,1.187130
seq2014,0.997941,1.102453,1.241533,0.862310,0.961356,0.848668,1.016578,1.111991,1.058152,0.892940,1.197533,1.093580,0.915445,0.845029,1.091755,1.225862,1.162873,0.986785,0.856187,0.952053,1.017739,1.185922,1.171113,1.112408,0.809520,1.113894,0.922440,1.003715,1.220566,1.178414,0.986430,1.278306,1.064651,0.801648,0.753769,1.205796,1.147628,0.982941,1.072121,1.122687,1.010854,1.060462,1.050862,1.018521,0.860839,0.987707,1.263125,1.049455,0.734910,0.908498,1.101660,1.452887,1.049186,0.779519,0.968417,1.109448,1.188337,0.907833,0.812043,1.015242,0.880996,1.192145,1.071243,0.935150,0.733537,1.025756,1.181775,1.009070,0.711829,0.692133,0.897069,1.019494,1.078461,0.868042,0.863250,1.105191,1.199112,1.036826,0.709203,0.874482,1.048585,1.060903,0.773556,0.746138,1.096931,1.132311,1.199929,0.763496,0.723402,1.080208
seq2015,0.922676,0.949233,0.879688,0.935743,1.023203,1.342719,1.063433,0.956935,1.173088,1.111179,1.004796,1.034103,0.954507,1.027242,0.926524,0.962096,0.987521,0.941870,1.088326,1.032849,0.954643,0.945439,1.020365,0.933097,0.824128,0.773759,1.115505,0.874298,0.841667,0.855364,1.079308,1.002663,1.016146,1.096805,1.208928,1.024405,1.041637,1.135502,1.006497,1.102690,0.905549,0.744525,1.101948,1.044125,0.989633,1.220523,1.028946,0.955635,1.108719,1.206544,0.733793,1.292399,0.989519,1.055239,1.090654,1.211843,0.960017,1.198718,0.820137,1.022273,1.006625,1.174087,1.202445,0.773564,0.749704,0.980636,1.115847,0.964103,0.844802,1.011449,1.035509,0.943098,0.722970,0.808418,0.973370,0.989409,0.904964,0.808902,0.713313,0.902717,0.870392,1.087379,0.780447,0.645196,0.920280,0.876262,0.998963,0.714373,0.729241,0.810534
seq2016,0.954587,1.016652,1.113822,1.009179,1.025420,0.991637,0.878850,0.967615,1.237182,1.007481,1.121849,0.920633,0.809943,0.935895,1.020761,1.313924,1.070957,1.131259,0.936052,1.084824,0.876664,1.163281,1.127424,1.163295,0.991179,1.113412,0.945783,1.198416,1.159090,1.026996,0.902859,0.969078,1.081240,1.039572,1.097827,1.121263,1.291372,1.010266,1.140067,0.858878,0.861070,0.979922,0.972640,1.048135,0.834957,1.028372,0.969874,1.070845,0.866516,1.043585,0.759165,1.098616,0.780563,1.196429,1.124099,1.145430,0.986982,1.145230,0.815891,1.058505,0.994878,1.057407,1.005578,1.034627,0.907647,0.998990,0.898226,0.921368,0.878536,0.942345,1.041614,0.818425,0.950142,0.878903,0.983932,0.832096,1.049543,0.917836,0.637451,0.831762,0.834418,1.032706,1.013330,0.982089,0.805168,0.955539,0.791319,0.886435,0.893825,0.977746
seq2017,1.160685,1.046586,0.903889,1.012987,0.884648,1.038484,1.053742,0.955915,1.056340,1.139367,1.000585,1.049382,1.000456,1.005915,1.157690,1.013570,1.081584,0.825177,1.091668,1.025186,0.952663,0.802252,1.259908,0.976712,0.840266,1.012781,1.023333,1.138369,0.908320,0.879054,1.069721,1.090561,0.963590,1.180689,1.023245,1.124456,0.942712,0.963220,0.976800,0.951638,1.064946,1.033097,1.094226,0.930327,0.934960,0.930558,1.156807,1.144990,0.830487,0.859005,0.997014,0.999727,0.863809,0.834994,1.058564,0.914135,0.943824,1.055873,1.144483,0.869359,1.137056,0.905117,0.795439,0.949255,0.894204,0.937014,0.981459,0.974869,0.779622,0.944374,0.785926,1.096724,1.001553,0.810867,1.015503,1.031728,0.968511,0.908183,0.798818,1.162646,0.564273,1.103149,0.963337,0.768957,1.090867,1.081930,0.952559,0.932938,1.021407,0.838764
seq2018,0.944437,1.080272,0.974338,1.024238,0.895881,1.025617,1.024314,1.039979,1.016241,0.882276,0.908470,1.072810,1.056175,1.069440,0.815279,0.928021,1.407123,1.072364,1.092318,1.070379,0.985365,1.012833,0.949259,1.180649,1.008978,0.774588,0.980869,1.244983,1.087105,1.009213,1.106361,0.855250,0.926504,1.024785,0.914220,0.879760,1.191895,0.765453,0.934072,0.961733,0.824770,1.147544,1.012501,0.882603,1.119548,0.915342,1.031733,1.119882,0.727786,1.312266,1.034486,1.099373,1.105382,1.154945,1.048432,1.292282,0.913007,1.302105,0.991717,1.007337,1.000699,0.933408,0.974488,0.851172,0.856419,0.918018,0.859710,0.747969,0.960635,0.739768,0.842208,0.848055,0.956042,0.887203,0.743439,0.954638,0.851009,0.863929,0.825385,1.154012,0.857808,1.014148,0.754835,0.883024,0.842485,1.078639,0.910904,0.980074,0.798651,1.035203
seq2019,1.088367,1.087791,0.971014,1.044855,1.030870,0.976930,0.964997,1.084976,0.933631,1.051140,0.947387,1.235569,0.885752,1.096538,1.227922,0.943924,0.766091,1.042056,0.981647,0.914302,1.162996,1.049403,0.994780,1.132924,1.008054,0.814923,1.086185,0.991663,0.935317,0.768358,1.156361,0.909609,1.066191,0.949264,0.962204,1.045657,1.096684,0.967414,1.145479,1.069938,0.877462,0.972109,0.800334,1.185537,0.741748,1.061747,0.863755,1.146083,0.944270,1.289060,1.017310,1.257740,0.970297,0.934964,1.055453,0.958173,1.169768,0.885975,0.887087,0.805756,0.948704,1.036822,0.920378,0.839690,0.887801,0.900224,0.929239,0.897346,0.626048,0.977628,1.100846,0.894828,0.843183,1.027092,0.843582,1.048747,0.861281,0.837054,0.846658,1.100228,0.803379,0.923348,0.941689,0.739158,0.869815,0.917484,0.926679,0.656404,1.164271,0.805139
seq2020,1.069614,1.099582,1.012419,1.117891,1.071811,0.988008,1.002953,1.104105,0.911667,1.041091,1.056617,1.206982,0.920669,1.194817,1.219676,1.028663,0.792191,1.046775,0.963893,0.872852,1.222902,1.062165,1.078031,1.195717,1.053482,0.786445,1.183978,0.955336,0.896983,0.868866,1.167019,0.965882,1.045806,0.932670,1.017085,0.908594,1.116922,0.935452,1.091065,1.061782,0.932074,1.031272,0.864170,1.165718,0.777913,1.093726,0.894773,1.132541,0.895348,1.239037,0.941073,1.216605,0.924170,0.929602,1.016548,0.895815,1.155054,1.029045,0.898283,0.864430,0.836815,1.146349,1.004515,0.954061,0.856191,0.899579,0.956563,0.895719,0.697221,0.956253,1.148709,0.844330,0.830876,0.983466,0.944116,1.029626,0.749847,0.704386,0.865651,0.998743,0.833230,0.910139,0.866870,0.580430,0.763552,0.897231,1.010903,0.987972,1.001677,0.716514
seq2021,1.115886,0.907486,0.897589,0.971771,0.878196,1.084532,0.812122,1.206273,0.864700,1.074511,1.084275,0.934800,1.052357,1.111454,1.229445,0.925927,1.019042,1.065439,1.141701,1.011834,1.041501,1.065708,0.892880,1.374444,0.890275,0.917597,1.040823,0.883179,0.853485,0.697807,1.147714,1.196276,1.065420,1.001409,0.800633,1.090903,1.085370,0.867842,1.039911,0.925142,0.944438,0.979511,0.988028,1.195053,0.680667,0.999867,1.083218,1.050044,1.007089,0.970234,0.826793,1.142151,0.977069,1.097890,0.931041,0.957804,1.151998,1.054429,1.022994,0.958662,0.885332,1.134482,1.044525,0.955838,0.839030,0.944046,0.995024,0.758955,0.562678,0.998054,1.004424,0.912933,0.915187,0.943692,0.862388,0.906028,0.869745,0.800473,0.893679,0.967483,0.844384,0.922848,0.877184,0.878344,0.890128,1.052317,0.987260,0.834863,1.036142,0.738862
seq2022,1.075197,1.052445,1.028385,1.313748,0.959231,0.848006,0.885514,0.933085,1.026843,1.132218,0.999196,0.947522,0.846359,0.700192,0.959455,1.013788,0.988867,1.080460,0.799776,0.693073,0.970557,1.057427,1.024975,1.044275,0.885021,0.784084,0.830955,0.886586,0.920090,1.039134,0.882654,0.795410,0.829037,1.238225,0.863657,1.081507,1.006331,0.898284,1.158696,1.043809,0.999866,1.198961,0.937723,1.159212,1.041827,0.869484,1.218586,0.840206,0.992771,1.036699,1.037211,1.220754,1.118439,1.176208,1.069559,0.948568,0.828584,0.912121,1.112483,1.145867,1.050778,1.140808,0.854565,1.076383,0.913928,0.830711,1.089314,0.807409,1.041908,1.099568,0.893277,0.994007,1.136963,0.975876,0.967928,1.021586,1.262459,1.159691,0.835185,0.912139,1.146249,1.070206,0.817662,1.213108,1.026300,0.798434,1.019300,0.876275,1.101733,1.266110
seq2023,0.940965,0.908759,0.883975,1.111907,1.008635,1.140813,1.009696,1.062147,0.958127,0.812111,1.111525,0.972940,0.999010,1.090463,1.101515,1.147532,1.032001,1.359293,1.127242,1.068238,1.031216,1.200315,1.116682,0.937966,1.154866,0.988829,0.956985,1.345322,0.832939,1.043551,0.957743,0.957355,1.034132,1.195365,1.130262,1.063870,0.946042,0.988262,0.958745,0.877268,0.888036,1.010365,1.060305,1.279266,1.186427,0.883734,1.097715,0.849758,0.782330,0.999894,0.949323,0.929571,1.023206,1.173944,1.257685,1.012426,0.919443,0.900971,0.698721,0.834769,1.016631,0.910070,1.135228,0.992098,1.113141,0.935221,1.107201,0.939938,1.085841,0.800953,1.098334,0.757663,1.132457,1.115826,0.899882,0.845779,0.992685,0.980690,1.196581,1.098600,1.121561,0.628378,1.153030,0.952811,1.027252,1.080570,0.961651,0.961175,0.908921,1.053054
seq2024,0.894840,0.939854,0.944527,0.955467,1.187842,1.120517,0.955583,0.912725,0.953591,0.926201,0.898780,0.865133,0.912160,1.156079,0.963053,1.088222,1.107181,1.244517,0.851123,0.852261,1.012332,1.091607,0.897601,1.013356,1.306879,1.302053,1.141463,1.132307,1.141680,1.098516,0.931118,0.927896,1.172341,0.971795,0.836221,0.983644,1.264371,1.196292,1.103199,0.898787,0.967326,0.950336,1.039940,0.920946,0.928390,0.963963,0.932776,1.203903,1.151774,1.224532,1.133032,1.329104,1.096530,1.372144,0.951726,1.073171,1.023665,1.037991,0.911037,0.769636,1.123694,1.026015,0.828247,1.074446,0.800365,1.032361,1.040917,0.810015,1.152854,0.930438,1.047812,0.988668,1.004535,1.168645,0.831074,0.988138,1.227572,0.988462,0.990466,1.037909,1.029341,1.179347,0.776869,1.064415,0.978613,1.024807,1.051993,0.784797,1.208379,0.948873
seq2025,0.898156,0.993953,1.094446,0.964827,0.908984,1.038311,1.061012,1.121543,1.000723,0.977456,0.882988,0.972323,1.155723,0.796129,1.174824,0.917318,1.032891,1.157113,1.178355,1.104192,0.886095,0.928236,0.979385,1.002947,0.817145,0.945544,1.107181,0.986023,1.291207,1.000111,1.013732,1.228837,1.078341,1.053356,1.057497,0.975734,1.040597,0.919776,0.904196,1.014662,1.188427,0.997276,0.699444,0.912806,1.065471,1.020437,1.002645,1.002491,0.887538,1.030219,0.903194,0.950640,1.336946,1.013018,0.757440,0.847685,1.028135,1.053419,0.949874,1.034406,0.960278,1.117500,0.926523,1.203589,1.164356,0.905311,0.942896,0.698727,0.715541,1.020240,1.165801,1.015322,1.045447,1.086220,1.023979,0.899720,0.820086,1.028433,0.838921,0.985602,0.909599,0.947985,1.165428,1.182832,0.809675,0.977239,1.076233,0.918956,0.868101,0.994339
