Feature,[G3.3.1.1.1],[G3.3.1.1.2],[G3.3.1.1.3],[G3.3.1.1.4],[G3.3.1.1.5],[G3.3.1.1.6],[G3.3.1.1.7],[G3.3.1.1.8],[G3.3.1.1.9],[G3.3.1.1.10],[G3.3.1.1.11],[G3.3.1.1.12],[G3.3.1.1.13],[G3.3.1.1.14],[G3.3.1.1.15],[G3.3.1.1.16],[G3.3.1.1.17],[G3.3.1.1.18],[G3.3.1.1.19],[G3.3.1.1.20],[G3.3.1.1.21],[G3.3.1.1.22],[G3.3.1.1.23],[G3.3.1.1.24],[G3.3.1.1.25],[G3.3.1.1.26],[G3.3.1.1.27],[G3.3.1.1.28],[G3.3.1.1.29],[G3.3.1.1.30],[G3.3.2.1.1],[G3.3.2.1.2],[G3.3.2.1.3],[G3.3.2.1.4],[G3.3.2.1.5],[G3.3.2.1.6],[G3.3.2.1.7],[G3.3.2.1.8],[G3.3.2.1.9],[G3.3.2.1.10],[G3.3.2.1.11],[G3.3.2.1.12],[G3.3.2.1.13],[G3.3.2.1.14],[G3.3.2.1.15],[G3.3.2.1.16],[G3.3.2.1.17],[G3.3.2.1.18],[G3.3.2.1.19],[G3.3.2.1.20],[G3.3.2.1.21],[G3.3.2.1.22],[G3.3.2.1.23],[G3.3.2.1.24],[G3.3.2.1.25],[G3.3.2.1.26],[G3.3.2.1.27],[G3.3.2.1.28],[G3.3.2.1.29],[G3.3.2.1.30],[G3.3.4.1.1],[G3.3.4.1.2],[G3.3.4.1.3],[G3.3.4.1.4],[G3.3.4.1.5],[G3.3.4.1.6],[G3.3.4.1.7],[G3.3.4.1.8],[G3.3.4.1.9],[G3.3.4.1.10],[G3.3.4.1.11],[G3.3.4.1.12],[G3.3.4.1.13],[G3.3.4.1.14],[G3.3.4.1.15],[G3.3.4.1.16],[G3.3.4.1.17],[G3.3.4.1.18],[G3.3.4.1.19],[G3.3.4.1.20],[G3.3.4.1.21],[G3.3.4.1.22],[G3.3.4.1.23],[G3.3.4.1.24],[G3.3.4.1.25],[G3.3.4.1.26],[G3.3.4.1.27],[G3.3.4.1.28],[G3.3.4.1.29],[G3.3.4.1.30]
seq8010,0.807216,0.838487,1.048490,1.315748,1.302581,1.233490,1.259871,0.964073,0.856113,0.984512,0.678933,0.982086,1.120628,1.120720,1.345510,1.210201,1.121481,1.081667,1.243029,0.976533,1.103931,0.982513,0.894425,1.065407,1.141612,1.100887,1.279234,1.008225,1.074052,1.153029,0.999040,1.013193,1.261853,0.951170,1.051544,1.019914,1.118725,1.024508,0.992503,1.036496,0.921075,1.056913,0.922988,1.220421,1.190754,0.977368,0.826638,0.949669,1.200170,0.866546,0.930816,0.845795,1.196387,0.765956,1.027950,0.797423,1.378238,0.847342,0.958502,0.969474,0.781619,0.979421,0.837825,1.095919,1.075826,0.814725,0.841466,0.927637,0.829668,0.939968,0.977352,1.107893,0.913752,0.936065,0.873806,0.780663,0.711565,0.897023,0.881787,0.590728,0.867022,0.871820,0.743066,0.927415,0.966589,0.733706,0.914710,1.159371,0.842474,0.892246
seq8011,0.983351,1.111582,1.158377,1.010893,1.164692,0.887808,0.931605,0.738640,1.252918,1.001495,0.752259,0.861451,1.006000,0.843516,1.145583,1.010833,0.968324,0.768759,0.809201,0.994486,1.044141,0.932799,1.288668,0.994112,0.811638,0.872151,0.873012,0.907932,0.970336,0.952081,1.112203,0.977467,1.052147,0.892254,1.139986,0.998308,0.917569,1.069361,0.875469,0.933949,0.960397,0.995892,0.915981,0.842416,1.030855,0.912497,0.942109,0.889056,1.014133,1.240400,1.038400,0.890963,0.811944,1.078734,0.693802,0.969053,0.878783,1.077513,1.067922,1.206857,0.898239,1.010242,1.015649,0.945756,1.182174,1.005539,0.834392,0.811320,0.989377,1.103146,0.964289,0.906395,1.172708,1.241379,0.952654,1.017371,1.070163,0.985035,0.965552,1.104306,1.179788,1.076639,0.983282,0.916333,0.954606,1.008802,0.947646,0.844952,1.084330,1.100457
seq8012,1.048063,0.911565,0.915193,1.051043,1.000768,0.905987,0.982146,1.276922,0.994104,0.961513,1.149526,0.887895,1.189320,1.092776,0.994397,0.984090,0.726945,0.872773,0.901399,0.844076,0.905454,0.817919,1.055572,0.809692,1.102765,0.957388,1.055454,1.084511,0.936160,1.243052,0.813047,1.167154,0.992046,0.999559,1.039751,1.121846,0.966014,0.981222,1.039592,0.910431,0.723137,0.889708,1.166942,1.339359,0.998078,1.041490,1.330116,1.061571,0.947816,0.943969,0.863334,0.730263,1.110063,1.141773,1.137612,1.112026,0.979371,1.200975,1.103501,0.967748,0.830227,1.093529,1.124175,1.082975,0.834580,0.889640,0.932683,1.064322,1.007894,0.940574,0.898941,0.850617,1.036701,0.988765,0.787025,0.879901,0.956753,0.831793,0.758744,0.753493,0.817579,0.918015,0.813736,0.803070,1.046454,0.913187,0.868034,0.814634,0.873044,0.908990
seq8013,0.933969,1.144591,1.022842,0.916410,0.940147,1.004116,1.108251,1.019300,0.867435,1.121702,0.995897,1.069920,0.844756,1.116814,1.106888,0.864371,1.090465,0.982190,0.837886,0.915492,1.192315,0.943394,1.246369,0.949002,0.901800,0.978440,0.894740,0.977901,1.015403,1.078010,0.852720,1.162592,1.242883,1.152968,0.981408,0.767630,0.859150,1.076838,1.075753,0.995458,0.848334,0.797387,0.885105,1.080070,1.309860,0.957265,0.917397,0.679783,0.801708,1.232105,1.253881,0.955171,0.808444,0.842576,0.939063,1.353948,1.381163,1.142741,0.758502,0.761714,0.872471,0.856716,1.264912,0.953956,1.013080,0.675527,0.929630,0.990772,1.046957,1.044856,0.939488,0.936231,0.813697,1.110908,1.024308,1.140130,0.975142,1.127560,0.958864,1.177581,1.208557,1.187205,1.158314,1.109589,1.048997,1.059079,1.333676,1.111316,1.217477,0.842437
seq8014,0.964934,1.139751,1.038119,1.081305,0.872947,1.025475,1.268881,0.980532,0.977594,0.965311,0.982533,1.157295,1.150173,1.046940,1.130210,0.946800,0.865370,1.203391,1.064380,1.166592,1.007578,1.213109,1.481879,1.185497,0.854765,1.018481,1.108933,1.217067,1.074793,0.923217,0.997757,1.104906,0.917372,1.062183,0.984599,0.826594,0.993562,1.101565,0.882168,0.987161,1.018657,0.997979,1.067914,0.815352,0.852188,1.025799,0.978778,1.211564,1.074408,0.945598,1.201363,1.052225,0.990578,1.093444,1.089214,1.085434,1.102989,0.877570,0.845531,1.166795,0.886302,1.110875,0.912906,0.874317,0.999484,0.989069,0.884169,1.000811,0.879231,0.994097,0.942450,1.017532,1.210696,0.919668,0.939614,1.057973,1.098458,0.925833,1.031146,1.029416,0.967505,1.083897,1.166195,1.157519,0.806953,1.016689,1.154184,1.145482,0.877375,1.133629
seq8015,1.069119,1.210803,0.989888,0.708361,1.064059,1.084040,0.934824,0.984433,1.062073,0.959237,0.958109,1.004072,0.955523,1.077442,0.832689,0.823828,0.850189,1.222096,0.946320,0.842969,1.049179,0.983122,0.876972,1.083912,1.041646,0.814107,0.978505,1.018141,0.957547,0.991196,0.984086,0.855780,1.132747,1.034173,1.038481,0.983031,0.863918,0.754600,1.094898,0.871674,1.173497,1.083110,1.136829,0.879523,0.929675,1.001319,0.935422,1.010161,1.127384,1.054015,1.090037,0.971072,1.096015,0.949742,1.194384,0.972423,0.919836,1.029978,1.057389,1.302131,0.977389,0.984798,0.673598,0.838193,0.868774,1.002843,0.950506,0.860009,1.031212,0.753986,0.985132,1.002377,0.688608,0.972846,0.869952,1.011556,1.064037,0.770198,1.249600,0.981109,0.985430,1.025271,0.966911,0.858104,0.928216,0.932776,1.000458,0.798581,1.297380,1.109724
seq8016,0.983916,1.196152,1.062905,0.664359,1.060482,1.076113,0.972466,0.990632,1.061774,0.920833,0.913092,0.979788,0.977021,1.032109,0.855862,0.809579,0.885363,1.205335,1.007706,0.895939,1.026761,1.055657,0.907694,1.094436,1.056217,0.870442,0.951301,1.027732,0.989482,0.973179,0.962959,0.875366,1.098755,0.955035,1.052530,0.998527,0.864808,0.746948,1.081242,0.868498,1.107928,1.095391,1.117375,0.883090,0.925261,0.990136,0.956837,0.942424,1.080241,1.093337,1.130439,0.985674,1.101556,0.958742,1.201712,0.971344,0.924847,0.973313,1.050494,1.304579,0.948896,0.978465,0.696803,0.818605,0.860063,0.970414,0.919499,0.834983,1.025309,0.758100,0.976342,0.988959,0.700251,0.968129,0.855006,0.990927,1.042592,0.733340,1.235178,0.967489,0.989010,1.028967,0.983790,0.912214,0.938807,0.911305,1.033062,0.800152,1.307488,1.118242
seq8017,0.887740,0.828946,0.947935,1.092250,0.923472,0.985592,0.864559,1.002414,0.919101,1.019640,1.286171,0.954226,0.952856,0.943947,0.720934,1.038925,0.975122,0.942576,0.941125,0.971730,1.033281,0.836867,0.900989,1.154914,0.962461,1.262108,1.006240,1.064658,1.156652,1.166938,1.023207,0.984095,1.204564,0.995173,1.098971,1.014228,1.099656,1.055218,1.071429,1.022466,0.958464,0.969211,0.892481,1.065774,0.710763,0.849996,1.069703,1.164407,1.145195,1.036135,1.057688,0.931259,1.123089,1.077260,1.032666,0.916301,0.839353,0.880998,0.931683,1.061087,1.122274,1.067774,1.058053,0.945828,0.906732,0.787595,0.981512,0.861942,0.783858,0.956745,1.092540,0.982397,0.678609,0.975609,0.790903,0.893487,0.960529,0.887633,0.926270,0.919294,0.809348,0.791247,0.927313,1.128706,1.117045,0.840522,0.849489,0.716529,0.854851,1.045421
seq8018,0.915979,1.018508,1.072358,1.000983,1.110558,0.977630,0.832040,1.074209,1.019123,1.164817,1.063688,1.259119,1.004752,0.915058,1.043767,0.983193,0.934628,1.082729,1.090178,0.826465,0.827336,0.817004,0.740002,0.949171,0.912812,0.842799,0.795837,1.071620,1.097385,0.867147,1.001760,0.972004,1.029951,1.029470,0.966030,1.031835,0.941332,0.754522,0.870102,0.992017,1.098431,0.956485,0.855415,1.295073,0.952925,0.890536,0.685302,0.759660,0.995340,0.918727,0.934753,0.995902,1.071327,0.917697,0.804475,0.791207,0.926759,0.924711,1.118319,1.008607,1.222710,0.847398,1.049031,0.894304,1.099522,0.984004,0.962029,0.742180,0.984218,0.937365,1.078488,0.958126,1.010943,1.123435,0.786704,1.208038,0.687247,1.124129,0.915765,1.183888,0.889563,1.178416,0.766981,1.105389,0.646666,1.109326,0.804997,1.109707,0.938913,1.193791
seq8019,1.084102,0.923927,0.869793,0.928807,0.938781,1.032930,0.885759,1.039547,0.917162,0.898932,1.168656,1.116906,1.054550,0.973775,0.898825,1.316766,0.896633,1.051911,1.183411,1.008030,1.043202,1.024059,1.001271,0.866487,0.910780,1.230343,0.987230,0.877174,1.123546,0.891845,1.027398,1.140996,0.861740,0.961720,1.072968,0.816544,1.209160,0.940380,0.633162,1.003711,1.210942,0.819000,1.016879,1.058641,1.051089,1.271159,1.246569,0.865493,1.124859,0.988204,1.102270,1.107319,0.996917,0.891470,1.308258,1.053479,0.832264,1.058602,1.113185,1.048893,0.903596,0.943656,0.842445,0.850485,1.216908,0.868148,1.013620,0.970999,0.960580,0.630210,1.207715,0.897371,0.991698,0.977723,1.215688,0.893497,1.082679,1.079889,1.212826,0.876936,1.432755,1.088389,1.140939,1.162810,1.277443,0.905812,1.234048,1.086991,1.229498,1.058099
seq8020,1.176029,0.895422,0.879017,1.169031,1.097551,0.891696,1.066777,0.964069,1.086811,0.765016,1.108782,0.935634,0.828221,0.976686,0.975031,0.917631,1.108702,0.935089,1.175430,1.166629,0.949985,0.945879,0.974788,0.776130,1.163399,0.950893,1.075455,0.788342,1.021784,0.989891,1.084278,0.959871,1.051964,1.024730,1.113774,1.149036,0.876402,1.140350,1.093616,0.872596,1.096792,0.794591,0.904135,0.777787,0.909374,0.847815,0.930127,0.900722,0.886425,1.027644,1.166115,0.970397,0.944920,1.124998,0.751499,0.799897,0.949626,1.141043,0.857204,1.030841,1.045264,0.904335,0.944813,1.048968,1.104062,1.044112,0.786164,1.188110,1.184281,0.955566,1.394333,1.026301,1.111632,0.968669,1.226745,0.876810,0.795365,1.208582,0.879357,1.041073,1.106146,0.877751,1.150977,0.838464,1.179762,0.758909,1.173221,1.014098,0.841002,0.966981
seq8021,0.941213,0.842571,0.985717,0.984347,1.167513,1.196560,1.104595,1.037506,1.057719,1.210390,0.944451,0.994773,1.066906,0.950357,0.980255,0.991872,0.866330,1.167174,0.798029,0.880659,0.795111,1.025980,1.043576,0.996135,1.233316,1.163157,1.155492,1.128340,1.068057,1.058230,1.211098,0.812545,0.954736,1.160985,1.078560,0.992155,1.056538,1.182181,0.917676,1.105063,1.080566,0.952912,1.082488,0.875235,1.031888,0.846245,0.995246,1.077035,0.893640,1.117837,0.882282,1.170174,0.761060,1.247357,0.944163,1.209567,1.094639,1.130005,0.854455,0.894418,0.980731,1.070074,1.049944,0.800514,1.157202,0.932149,0.916994,0.827695,1.037704,1.021252,0.945190,0.841987,1.106060,0.949770,0.715126,0.827120,1.131691,1.152074,0.779591,1.043330,1.009318,1.181341,0.754143,1.256124,1.104093,1.011399,0.870314,1.232963,0.780514,0.874111
seq8022,1.011494,1.074340,0.902655,0.957421,0.819139,0.969789,1.158693,0.962076,0.921539,0.910092,0.867680,1.049905,1.079832,0.893833,1.249745,1.195128,1.028158,1.071397,0.940465,1.121702,0.902774,0.976130,0.908696,0.967139,1.101331,1.168913,1.073208,0.937735,0.968261,0.929942,1.234832,1.056504,0.935642,0.988797,0.856933,1.208110,0.762973,1.055033,1.040170,0.880468,1.057191,0.969112,0.999508,0.813157,1.045698,1.095161,0.908557,0.921585,0.876705,0.933219,0.977370,0.755775,0.981993,0.845537,1.000804,0.819762,0.701891,1.120926,0.864176,1.007123,1.126896,0.990275,1.079970,0.936229,0.965633,1.242170,0.959470,0.983050,0.849427,0.987790,1.230363,0.999688,1.237089,1.054422,1.125263,0.953735,1.001190,0.925217,0.711413,1.051695,0.856491,1.168137,1.069451,1.025507,1.202634,0.632528,1.189993,0.674251,1.196550,0.991313
seq8023,0.938554,0.950197,0.822075,1.000939,1.042836,0.979916,1.156548,1.142418,1.035738,0.996215,0.940445,1.159736,0.942629,0.955529,1.117838,1.031636,0.988263,1.072456,0.850852,0.865280,1.066463,0.791921,0.910213,0.834049,1.071263,0.731148,0.987157,0.979926,0.793340,0.697124,1.133410,0.922416,0.991834,1.055660,0.941829,1.063445,0.712532,0.825530,0.956949,0.997432,0.847078,0.968884,1.008843,0.822408,0.923065,0.961679,0.721651,1.043102,0.774833,1.002373,1.080409,0.815780,1.070093,0.972911,0.903245,1.090107,0.849954,0.994922,0.699654,0.941192,0.908926,1.105714,1.210955,1.002526,0.931345,0.967784,0.920913,1.045401,1.067938,1.071608,0.740717,1.123208,0.955640,1.135627,1.114639,1.123271,0.918346,0.853301,0.894796,1.197382,1.289509,0.885815,0.951051,1.011984,0.928815,0.895471,1.097640,1.138950,1.076952,0.866035
seq8024,1.159362,1.079151,0.813622,0.927828,1.076496,1.054632,0.913185,1.102263,0.793964,1.113268,0.860429,0.887914,0.892642,0.820988,1.018742,0.891187,0.948241,1.100839,1.103287,0.990280,1.137787,0.967888,0.802909,1.082886,0.998787,0.814438,0.972100,1.092233,0.944437,0.970148,1.206620,1.130490,0.720315,1.079411,1.075356,0.895808,1.102845,0.989692,0.904241,0.966319,1.071129,1.032526,0.929022,1.211004,1.113907,0.974731,0.975039,1.148446,1.068116,0.857588,1.194234,1.052712,0.809653,1.275013,1.061727,0.740091,0.996487,0.899396,0.997865,1.090420,1.007027,0.985727,1.045342,0.940983,0.905602,0.976333,1.096835,0.990037,0.894789,0.882184,0.886346,1.013177,0.903073,1.093177,1.032341,0.821831,0.986361,0.935192,1.126512,1.114420,0.935769,0.871010,1.095735,1.224979,0.839845,0.893759,0.808700,0.947176,0.777478,1.104724
seq8025,0.954720,1.166537,0.943710,0.971250,0.948262,1.004295,1.010578,1.018267,0.951915,1.077394,1.024628,1.023378,0.919264,1.003257,0.937979,0.862709,0.936084,1.093929,1.105874,0.837472,1.010052,1.265228,1.081625,1.009344,0.929751,0.990812,1.194301,0.958760,0.768900,0.915141,0.855309,0.924373,0.922443,0.857809,1.146976,1.148457,0.901331,1.037421,1.160325,0.940822,1.094411,1.128742,1.083830,0.886086,1.069355,1.061834,1.042152,1.105290,1.142561,1.044189,1.053779,0.984441,0.985031,0.911011,0.924897,1.067714,0.940663,0.985702,0.872472,0.998280,0.886714,1.103531,1.014760,0.907901,0.980990,1.064570,0.827989,1.116588,0.931384,0.925472,1.009878,1.211768,1.105556,0.753073,1.025731,1.141657,1.227311,0.769691,0.835303,1.020322,1.059692,1.073291,1.049505,1.020474,0.983357,1.099430,0.827632,1.019878,0.890629,1.082155
